actor_id,p0,p1,sample_size,seed,label,method,dataset_sha256,q0,q1,training_loss,updates,amplitude_fraction,direction_error,score
0,0.5,0.5,128,40,exact_advantage,analytic,b0664a909d2167eab8375e7d3399383fb916055160fbf639975d4af0914cadb0,-0.1664385811660355,0.26363599608717636,-0.045663697657136,256,0.26363599608717636,0.0012047576127180138,0.05879524238728199
0,0.5,0.5,128,40,exact_advantage,sampled,b0664a909d2167eab8375e7d3399383fb916055160fbf639975d4af0914cadb0,-0.1664385811660355,0.26363599608717636,-0.045663697657136,256,0.26363599608717636,0.0012047576127180138,0.05879524238728199
0,0.5,0.5,128,40,return,analytic,b0664a909d2167eab8375e7d3399383fb916055160fbf639975d4af0914cadb0,-0.1664385811660355,0.26363599608717636,-0.045663697657136,256,0.26363599608717636,0.0012047576127180138,0.05879524238728199
0,0.5,0.5,128,40,return,sampled,b0664a909d2167eab8375e7d3399383fb916055160fbf639975d4af0914cadb0,-0.1664385811660355,0.26363599608717636,-0.045663697657136,256,0.26363599608717636,0.0012047576127180138,0.05879524238728199
0,0.5,0.5,128,41,exact_advantage,analytic,fd6a64b7eecbe9ca2097f68c6c0de77beb2be700789ca437ac8668fb7ddbb578,-0.23252299976512547,0.3788694513093491,-0.09321221353297135,256,0.3788694513093491,0.0031228034481685283,0.056877196551831474
0,0.5,0.5,128,41,exact_advantage,sampled,fd6a64b7eecbe9ca2097f68c6c0de77beb2be700789ca437ac8668fb7ddbb578,-0.23252299976512547,0.3788694513093491,-0.09321221353297135,256,0.3788694513093491,0.0031228034481685283,0.056877196551831474
0,0.5,0.5,128,41,return,analytic,fd6a64b7eecbe9ca2097f68c6c0de77beb2be700789ca437ac8668fb7ddbb578,-0.23252299976512547,0.3788694513093491,-0.09321221353297135,256,0.3788694513093491,0.0031228034481685283,0.056877196551831474
0,0.5,0.5,128,41,return,sampled,fd6a64b7eecbe9ca2097f68c6c0de77beb2be700789ca437ac8668fb7ddbb578,-0.23252299976512547,0.3788694513093491,-0.09321221353297135,256,0.3788694513093491,0.0031228034481685283,0.056877196551831474
0,0.5,0.5,128,42,exact_advantage,analytic,b5bf0fee6e77dc2a19e626b39e2c71af088f028b9efaae5ef14ff28a88059fc6,-0.1819081197938871,0.328364940433006,-0.0634509030236752,256,0.328364940433006,0.000518217615942596,0.05948178238405741
0,0.5,0.5,128,42,exact_advantage,sampled,b5bf0fee6e77dc2a19e626b39e2c71af088f028b9efaae5ef14ff28a88059fc6,-0.1819081197938871,0.328364940433006,-0.0634509030236752,256,0.328364940433006,0.000518217615942596,0.05948178238405741
0,0.5,0.5,128,42,return,analytic,b5bf0fee6e77dc2a19e626b39e2c71af088f028b9efaae5ef14ff28a88059fc6,-0.1819081197938871,0.328364940433006,-0.0634509030236752,256,0.328364940433006,0.000518217615942596,0.05948178238405741
0,0.5,0.5,128,42,return,sampled,b5bf0fee6e77dc2a19e626b39e2c71af088f028b9efaae5ef14ff28a88059fc6,-0.1819081197938871,0.328364940433006,-0.0634509030236752,256,0.328364940433006,0.000518217615942596,0.05948178238405741
0,0.5,0.5,512,40,exact_advantage,analytic,e9c81d3ef78ef379d7c6179e3f5fc06b15e0a888bd3eccc4533900f86b8d332b,-0.1940493937117917,0.29060780250598833,-0.05744380104621343,256,0.29060780250598833,5.6531178624966135e-05,0.05994346882137504
0,0.5,0.5,512,40,exact_advantage,sampled,e9c81d3ef78ef379d7c6179e3f5fc06b15e0a888bd3eccc4533900f86b8d332b,-0.1940493937117917,0.29060780250598833,-0.05744380104621343,256,0.29060780250598833,5.6531178624966135e-05,0.05994346882137504
0,0.5,0.5,512,40,return,analytic,e9c81d3ef78ef379d7c6179e3f5fc06b15e0a888bd3eccc4533900f86b8d332b,-0.1940493937117917,0.29060780250598833,-0.05744380104621343,256,0.29060780250598833,5.6531178624966135e-05,0.05994346882137504
0,0.5,0.5,512,40,return,sampled,e9c81d3ef78ef379d7c6179e3f5fc06b15e0a888bd3eccc4533900f86b8d332b,-0.1940493937117917,0.29060780250598833,-0.05744380104621343,256,0.29060780250598833,5.6531178624966135e-05,0.05994346882137504
0,0.5,0.5,512,41,exact_advantage,analytic,d9214b88768893dc611790dbc1b3b0f6ba3a188f17852e76c6ddb65729e9881a,-0.2441476652392909,0.3136366762477557,-0.0760544299747985,256,0.3136366762477557,0.0012437933832827382,0.058756206616717266
0,0.5,0.5,512,41,exact_advantage,sampled,d9214b88768893dc611790dbc1b3b0f6ba3a188f17852e76c6ddb65729e9881a,-0.2441476652392909,0.3136366762477557,-0.0760544299747985,256,0.3136366762477557,0.0012437933832827382,0.058756206616717266
0,0.5,0.5,512,41,return,analytic,d9214b88768893dc611790dbc1b3b0f6ba3a188f17852e76c6ddb65729e9881a,-0.2441476652392909,0.3136366762477557,-0.0760544299747985,256,0.3136366762477557,0.0012437933832827382,0.058756206616717266
0,0.5,0.5,512,41,return,sampled,d9214b88768893dc611790dbc1b3b0f6ba3a188f17852e76c6ddb65729e9881a,-0.2441476652392909,0.3136366762477557,-0.0760544299747985,256,0.3136366762477557,0.0012437933832827382,0.058756206616717266
0,0.5,0.5,512,42,exact_advantage,analytic,f418e875ecbf38dd15d30cc1b2909909e7b199a93d719d27493dc3d18714c1c7,-0.21063035182625284,0.3189271626428738,-0.06707535406604395,256,0.3189271626428738,0.00021109762225386921,0.05978890237774614
0,0.5,0.5,512,42,exact_advantage,sampled,f418e875ecbf38dd15d30cc1b2909909e7b199a93d719d27493dc3d18714c1c7,-0.21063035182625284,0.3189271626428738,-0.06707535406604395,256,0.3189271626428738,0.00021109762225386921,0.05978890237774614
0,0.5,0.5,512,42,return,analytic,f418e875ecbf38dd15d30cc1b2909909e7b199a93d719d27493dc3d18714c1c7,-0.21063035182625284,0.3189271626428738,-0.06707535406604395,256,0.3189271626428738,0.00021109762225386921,0.05978890237774614
0,0.5,0.5,512,42,return,sampled,f418e875ecbf38dd15d30cc1b2909909e7b199a93d719d27493dc3d18714c1c7,-0.21063035182625284,0.3189271626428738,-0.06707535406604395,256,0.3189271626428738,0.00021109762225386921,0.05978890237774614
0,0.5,0.5,2048,40,exact_advantage,analytic,1d29b6fd4b3809f954bf5fc8e8ebb7272758493a25e70e6ec711b0c40009ec76,-0.18974891388242915,0.3042470111410171,-0.05863064498349788,256,0.3042470111410171,7.02657014066818e-05,0.05992973429859332
0,0.5,0.5,2048,40,exact_advantage,sampled,1d29b6fd4b3809f954bf5fc8e8ebb7272758493a25e70e6ec711b0c40009ec76,-0.18974891388242915,0.3042470111410171,-0.05863064498349788,256,0.3042470111410171,7.02657014066818e-05,0.05992973429859332
0,0.5,0.5,2048,40,return,analytic,1d29b6fd4b3809f954bf5fc8e8ebb7272758493a25e70e6ec711b0c40009ec76,-0.18974891388242915,0.3042470111410171,-0.05863064498349788,256,0.3042470111410171,7.02657014066818e-05,0.05992973429859332
0,0.5,0.5,2048,40,return,sampled,1d29b6fd4b3809f954bf5fc8e8ebb7272758493a25e70e6ec711b0c40009ec76,-0.18974891388242915,0.3042470111410171,-0.05863064498349788,256,0.3042470111410171,7.02657014066818e-05,0.05992973429859332
0,0.5,0.5,2048,41,exact_advantage,analytic,ab6076dec6f32efa595af6c78faa0e1930eb6535cfcc77cf0e2c8a161d0b6c0c,-0.21833709470464108,0.3177012646678105,-0.06966679368824041,256,0.3177012646678105,0.0003270833336601361,0.05967291666633987
0,0.5,0.5,2048,41,exact_advantage,sampled,ab6076dec6f32efa595af6c78faa0e1930eb6535cfcc77cf0e2c8a161d0b6c0c,-0.21833709470464108,0.3177012646678105,-0.06966679368824041,256,0.3177012646678105,0.0003270833336601361,0.05967291666633987
