round,source_episodes,round_source_episodes,direction_passed,candidate_count,fit_kl,accepted,experiment,method,label,seed,source_steps_total
1,968,868,True,1,1.5977031796759707e-09,True,P-L,AN,mc_learned_baseline,42,968
2,1836,868,True,1,1.8748550858082876e-09,True,P-L,AN,mc_learned_baseline,42,1836
3,2704,868,True,1,3.029624913459078e-09,True,P-L,AN,mc_learned_baseline,42,2704
4,3572,868,True,1,1.928036055318121e-08,True,P-L,AN,mc_learned_baseline,42,3572
5,4440,868,True,1,4.503183153245379e-09,True,P-L,AN,mc_learned_baseline,42,4440
6,5308,868,True,1,6.0428141982223296e-09,True,P-L,AN,mc_learned_baseline,42,5308
7,6176,868,True,1,1.4152640314371089e-08,True,P-L,AN,mc_learned_baseline,42,6176
8,7044,868,True,1,4.823319906081317e-09,True,P-L,AN,mc_learned_baseline,42,7044
9,7912,868,True,1,1.8316614907838075e-08,True,P-L,AN,mc_learned_baseline,42,7912
10,8780,868,True,1,2.3093794577640235e-09,True,P-L,AN,mc_learned_baseline,42,8780
11,9648,868,True,1,1.6224096221355826e-08,True,P-L,AN,mc_learned_baseline,42,9648
12,10516,868,True,1,1.619974603281512e-08,True,P-L,AN,mc_learned_baseline,42,10516
13,11384,868,True,1,2.6856927203308064e-08,True,P-L,AN,mc_learned_baseline,42,11384
14,12252,868,True,1,7.424445347782557e-09,True,P-L,AN,mc_learned_baseline,42,12252
15,13120,868,True,1,2.1428464897094488e-08,True,P-L,AN,mc_learned_baseline,42,13120
16,13988,868,True,1,4.988059255498308e-08,True,P-L,AN,mc_learned_baseline,42,13988
17,14856,868,True,1,1.3644755268360584e-08,True,P-L,AN,mc_learned_baseline,42,14856
18,15724,868,True,1,4.607169161486628e-08,True,P-L,AN,mc_learned_baseline,42,15724
19,16592,868,True,1,1.2250340443813424e-08,True,P-L,AN,mc_learned_baseline,42,16592
20,17460,868,True,1,9.196071492993072e-09,True,P-L,AN,mc_learned_baseline,42,17460
21,18328,868,True,1,2.4694147929090812e-08,True,P-L,AN,mc_learned_baseline,42,18328
22,19196,868,True,1,7.148328248022172e-09,True,P-L,AN,mc_learned_baseline,42,19196
23,20064,868,True,1,3.0872661956625216e-08,True,P-L,AN,mc_learned_baseline,42,20064
24,20932,868,True,1,6.519422159138132e-09,True,P-L,AN,mc_learned_baseline,42,20932
25,21800,868,True,1,8.62035707694824e-10,True,P-L,AN,mc_learned_baseline,42,21800
26,22668,868,False,0,,False,P-L,AN,mc_learned_baseline,42,22668
