experiment,method,label,sample_episodes,smoke_only,metric,mean,std,independent_units,ci95_low,ci95_high,interval_unit,small_sample,actor_class,fit_steps,direction_method,variant,source_n,target_n
P-A,DA,mc_raw,2048,False,candidate_p_1,0.7062619579117488,,1,,,training_seed_or_data_batch,True,table,1,,,,
P-A,AN,mc_raw,2048,False,source_steps_total,2548.0,,1,,,training_seed_or_data_batch,True,table,10,AN,,,
P-A,AN,mc_raw,2048,False,eta,0.1,,1,,,training_seed_or_data_batch,True,table,10,AN,,,
P-A,AN,mc_raw,2048,False,ideal_return_gain,0.02624840661190414,,1,,,training_seed_or_data_batch,True,table,10,AN,,,
P-A,AN,mc_raw,2048,False,actual_return_gain,0.027822408263394938,,1,,,training_seed_or_data_batch,True,table,10,AN,,,
P-A,AN,mc_raw,2048,False,learned_direction_derivative,0.25388684134834383,,1,,,training_seed_or_data_batch,True,table,10,AN,,,
P-A,AN,mc_raw,2048,False,projected_direction_derivative,0.25388684134834383,,1,,,training_seed_or_data_batch,True,table,10,AN,,,
P-A,AN,mc_raw,2048,False,realized_path_derivative,0.26536059418966534,,1,,,training_seed_or_data_batch,True,table,10,AN,,,
P-A,AN,mc_raw,2048,False,forward_kl_training,9.580705983562674e-06,,1,,,training_seed_or_data_batch,True,table,10,AN,,,
P-A,AN,mc_raw,2048,False,forward_kl_validation,9.478164282036388e-06,,1,,,training_seed_or_data_batch,True,table,10,AN,,,
P-A,AN,mc_raw,2048,False,forward_kl_exact,9.739838438355402e-06,,1,,,training_seed_or_data_batch,True,table,10,AN,,,
P-A,AN,mc_raw,2048,False,old_new_kl,0.00032828360327374277,,1,,,training_seed_or_data_batch,True,table,10,AN,,,
P-A,AN,mc_raw,2048,False,direction_realization_residual,0.0019444809259337207,,1,,,training_seed_or_data_batch,True,table,10,AN,,,
P-A,AN,mc_raw,2048,False,seconds,0.0009434996172785759,,1,,,training_seed_or_data_batch,True,table,10,AN,,,
P-A,AN,mc_raw,2048,False,learned_q_0,0.0028363028342749024,,1,,,training_seed_or_data_batch,True,table,10,AN,,,
P-A,AN,mc_raw,2048,False,learned_q_1,0.3495068919309249,,1,,,training_seed_or_data_batch,True,table,10,AN,,,
P-A,AN,mc_raw,2048,False,candidate_p_0,0.3033016227050996,,1,,,training_seed_or_data_batch,True,table,10,AN,,,
P-A,AN,mc_raw,2048,False,candidate_p_1,0.7147736158703643,,1,,,training_seed_or_data_batch,True,table,10,AN,,,
P-A,DA,mc_raw,2048,False,source_steps_total,2548.0,,1,,,training_seed_or_data_batch,True,table,10,,,,
P-A,DA,mc_raw,2048,False,actual_return_gain,0.17575960882439012,,1,,,training_seed_or_data_batch,True,table,10,,,,
P-A,DA,mc_raw,2048,False,realized_path_derivative,0.12050504424045856,,1,,,training_seed_or_data_batch,True,table,10,,,,
P-A,DA,mc_raw,2048,False,old_new_kl,0.009334121298977156,,1,,,training_seed_or_data_batch,True,table,10,,,,
P-A,DA,mc_raw,2048,False,candidate_p_0,0.36671580468720716,,1,,,training_seed_or_data_batch,True,table,10,,,,
P-A,DA,mc_raw,2048,False,candidate_p_1,0.7587679779895805,,1,,,training_seed_or_data_batch,True,table,10,,,,
P-A,AN,mc_raw,2048,False,source_steps_total,2548.0,,1,,,training_seed_or_data_batch,True,table,100,AN,,,
P-A,AN,mc_raw,2048,False,eta,0.1,,1,,,training_seed_or_data_batch,True,table,100,AN,,,
P-A,AN,mc_raw,2048,False,ideal_return_gain,0.02624840661190414,,1,,,training_seed_or_data_batch,True,table,100,AN,,,
P-A,AN,mc_raw,2048,False,actual_return_gain,0.02617229426011708,,1,,,training_seed_or_data_batch,True,table,100,AN,,,
P-A,AN,mc_raw,2048,False,learned_direction_derivative,0.25388684134834383,,1,,,training_seed_or_data_batch,True,table,100,AN,,,
P-A,AN,mc_raw,2048,False,projected_direction_derivative,0.25388684134834383,,1,,,training_seed_or_data_batch,True,table,100,AN,,,
P-A,AN,mc_raw,2048,False,realized_path_derivative,0.25314900851420813,,1,,,training_seed_or_data_batch,True,table,100,AN,,,
P-A,AN,mc_raw,2048,False,forward_kl_training,3.5096021816954115e-09,,1,,,training_seed_or_data_batch,True,table,100,AN,,,
P-A,AN,mc_raw,2048,False,forward_kl_validation,3.523656500221737e-09,,1,,,training_seed_or_data_batch,True,table,100,AN,,,
P-A,AN,mc_raw,2048,False,forward_kl_exact,3.487791560511516e-09,,1,,,training_seed_or_data_batch,True,table,100,AN,,,
P-A,AN,mc_raw,2048,False,old_new_kl,0.0003030710480331777,,1,,,training_seed_or_data_batch,True,table,100,AN,,,
P-A,AN,mc_raw,2048,False,direction_realization_residual,7.144168038947031e-07,,1,,,training_seed_or_data_batch,True,table,100,AN,,,
P-A,AN,mc_raw,2048,False,seconds,0.006729000248014927,,1,,,training_seed_or_data_batch,True,table,100,AN,,,
P-A,AN,mc_raw,2048,False,learned_q_0,0.0028363028342749024,,1,,,training_seed_or_data_batch,True,table,100,AN,,,
P-A,AN,mc_raw,2048,False,learned_q_1,0.3495068919309249,,1,,,training_seed_or_data_batch,True,table,100,AN,,,
P-A,AN,mc_raw,2048,False,candidate_p_0,0.3001445036800375,,1,,,training_seed_or_data_batch,True,table,100,AN,,,
P-A,AN,mc_raw,2048,False,candidate_p_1,0.7144268693653439,,1,,,training_seed_or_data_batch,True,table,100,AN,,,
P-A,DA,mc_raw,2048,False,source_steps_total,2548.0,,1,,,training_seed_or_data_batch,True,table,100,,,,
P-A,DA,mc_raw,2048,False,actual_return_gain,2.8709478981975636,,1,,,training_seed_or_data_batch,True,table,100,,,,
P-A,DA,mc_raw,2048,False,realized_path_derivative,0.9049030561492681,,1,,,training_seed_or_data_batch,True,table,100,,,,
P-A,DA,mc_raw,2048,False,old_new_kl,0.5540464163956104,,1,,,training_seed_or_data_batch,True,table,100,,,,
P-A,DA,mc_raw,2048,False,candidate_p_0,0.8712643516449539,,1,,,training_seed_or_data_batch,True,table,100,,,,
P-A,DA,mc_raw,2048,False,candidate_p_1,0.9541024344665147,,1,,,training_seed_or_data_batch,True,table,100,,,,
P-A,AN,mc_raw,2048,False,source_steps_total,2548.0,,1,,,training_seed_or_data_batch,True,table,1000,AN,,,
P-A,AN,mc_raw,2048,False,eta,0.1,,1,,,training_seed_or_data_batch,True,table,1000,AN,,,
P-A,AN,mc_raw,2048,False,ideal_return_gain,0.02624840661190414,,1,,,training_seed_or_data_batch,True,table,1000,AN,,,
P-A,AN,mc_raw,2048,False,actual_return_gain,0.02624840661190414,,1,,,training_seed_or_data_batch,True,table,1000,AN,,,
P-A,AN,mc_raw,2048,False,learned_direction_derivative,0.25388684134834383,,1,,,training_seed_or_data_batch,True,table,1000,AN,,,
P-A,AN,mc_raw,2048,False,projected_direction_derivative,0.25388684134834383,,1,,,training_seed_or_data_batch,True,table,1000,AN,,,
P-A,AN,mc_raw,2048,False,realized_path_derivative,0.2538868413483436,,1,,,training_seed_or_data_batch,True,table,1000,AN,,,
P-A,AN,mc_raw,2048,False,forward_kl_training,0.0,,1,,,training_seed_or_data_batch,True,table,1000,AN,,,
P-A,AN,mc_raw,2048,False,forward_kl_validation,0.0,,1,,,training_seed_or_data_batch,True,table,1000,AN,,,
P-A,AN,mc_raw,2048,False,forward_kl_exact,0.0,,1,,,training_seed_or_data_batch,True,table,1000,AN,,,
P-A,AN,mc_raw,2048,False,old_new_kl,0.00030494372230922926,,1,,,training_seed_or_data_batch,True,table,1000,AN,,,
P-A,AN,mc_raw,2048,False,direction_realization_residual,4.9583197622226844e-31,,1,,,training_seed_or_data_batch,True,table,1000,AN,,,
P-A,AN,mc_raw,2048,False,seconds,0.0617492999881506,,1,,,training_seed_or_data_batch,True,table,1000,AN,,,
P-A,AN,mc_raw,2048,False,learned_q_0,0.0028363028342749024,,1,,,training_seed_or_data_batch,True,table,1000,AN,,,
P-A,AN,mc_raw,2048,False,learned_q_1,0.3495068919309249,,1,,,training_seed_or_data_batch,True,table,1000,AN,,,
P-A,AN,mc_raw,2048,False,candidate_p_0,0.300119138232329,,1,,,training_seed_or_data_batch,True,table,1000,AN,,,
P-A,AN,mc_raw,2048,False,candidate_p_1,0.7144710877557197,,1,,,training_seed_or_data_batch,True,table,1000,AN,,,
P-A,DA,mc_raw,2048,False,source_steps_total,2548.0,,1,,,training_seed_or_data_batch,True,table,1000,,,,
P-A,DA,mc_raw,2048,False,actual_return_gain,4.003070306030303,,1,,,training_seed_or_data_batch,True,table,1000,,,,
P-A,DA,mc_raw,2048,False,realized_path_derivative,2.294086050972295,,1,,,training_seed_or_data_batch,True,table,1000,,,,
P-A,DA,mc_raw,2048,False,old_new_kl,2.1718173386889035,,1,,,training_seed_or_data_batch,True,table,1000,,,,
P-A,DA,mc_raw,2048,False,candidate_p_0,0.996969928051375,,1,,,training_seed_or_data_batch,True,table,1000,,,,
P-A,DA,mc_raw,2048,False,candidate_p_1,0.9983917914226913,,1,,,training_seed_or_data_batch,True,table,1000,,,,
P-A,AN,mc_raw,2048,False,source_steps_total,2548.0,,1,,,training_seed_or_data_batch,True,shared_offset,1,AN,,,
P-A,AN,mc_raw,2048,False,eta,0.1,,1,,,training_seed_or_data_batch,True,shared_offset,1,AN,,,
P-A,AN,mc_raw,2048,False,ideal_return_gain,0.02624840661190414,,1,,,training_seed_or_data_batch,True,shared_offset,1,AN,,,
P-A,AN,mc_raw,2048,False,actual_return_gain,0.012670926588024545,,1,,,training_seed_or_data_batch,True,shared_offset,1,AN,,,
P-A,AN,mc_raw,2048,False,learned_direction_derivative,0.25388684134834383,,1,,,training_seed_or_data_batch,True,shared_offset,1,AN,,,
P-A,AN,mc_raw,2048,False,projected_direction_derivative,0.1700202924340823,,1,,,training_seed_or_data_batch,True,shared_offset,1,AN,,,
P-A,AN,mc_raw,2048,False,realized_path_derivative,0.12095986295541442,,1,,,training_seed_or_data_batch,True,shared_offset,1,AN,,,
P-A,AN,mc_raw,2048,False,forward_kl_training,0.00013500764124083574,,1,,,training_seed_or_data_batch,True,shared_offset,1,AN,,,
P-A,AN,mc_raw,2048,False,forward_kl_validation,0.0001353179326566598,,1,,,training_seed_or_data_batch,True,shared_offset,1,AN,,,
P-A,AN,mc_raw,2048,False,forward_kl_exact,0.0001345261060803446,,1,,,training_seed_or_data_batch,True,shared_offset,1,AN,,,
P-A,AN,mc_raw,2048,False,old_new_kl,9.442234855221323e-05,,1,,,training_seed_or_data_batch,True,shared_offset,1,AN,,,
P-A,AN,mc_raw,2048,False,direction_realization_residual,0.02733753299825349,,1,,,training_seed_or_data_batch,True,shared_offset,1,AN,,,
P-A,AN,mc_raw,2048,False,seconds,0.0002615000121295452,,1,,,training_seed_or_data_batch,True,shared_offset,1,AN,,,
P-A,AN,mc_raw,2048,False,learned_q_0,0.0028363028342749024,,1,,,training_seed_or_data_batch,True,shared_offset,1,AN,,,
P-A,AN,mc_raw,2048,False,learned_q_1,0.3495068919309249,,1,,,training_seed_or_data_batch,True,shared_offset,1,AN,,,
P-A,AN,mc_raw,2048,False,candidate_p_0,0.30633754276828823,,1,,,training_seed_or_data_batch,True,shared_offset,1,AN,,,
P-A,AN,mc_raw,2048,False,candidate_p_1,0.7062619515572275,,1,,,training_seed_or_data_batch,True,shared_offset,1,AN,,,
P-A,DA,mc_raw,2048,False,source_steps_total,2548.0,,1,,,training_seed_or_data_batch,True,shared_offset,1,,,,
P-A,DA,mc_raw,2048,False,actual_return_gain,0.012670940116280727,,1,,,training_seed_or_data_batch,True,shared_offset,1,,,,
P-A,DA,mc_raw,2048,False,realized_path_derivative,0.012095998651341599,,1,,,training_seed_or_data_batch,True,shared_offset,1,,,,
P-A,DA,mc_raw,2048,False,old_new_kl,9.442254137234374e-05,,1,,,training_seed_or_data_batch,True,shared_offset,1,,,,
P-A,DA,mc_raw,2048,False,candidate_p_0,0.30633754928005397,,1,,,training_seed_or_data_batch,True,shared_offset,1,,,,
P-A,DA,mc_raw,2048,False,candidate_p_1,0.706261957914581,,1,,,training_seed_or_data_batch,True,shared_offset,1,,,,
P-A,AN,mc_raw,2048,False,source_steps_total,2548.0,,1,,,training_seed_or_data_batch,True,shared_offset,10,AN,,,
P-A,AN,mc_raw,2048,False,eta,0.1,,1,,,training_seed_or_data_batch,True,shared_offset,10,AN,,,
P-A,AN,mc_raw,2048,False,ideal_return_gain,0.02624840661190414,,1,,,training_seed_or_data_batch,True,shared_offset,10,AN,,,
P-A,AN,mc_raw,2048,False,actual_return_gain,0.009770556263462682,,1,,,training_seed_or_data_batch,True,shared_offset,10,AN,,,
P-A,AN,mc_raw,2048,False,learned_direction_derivative,0.25388684134834383,,1,,,training_seed_or_data_batch,True,shared_offset,10,AN,,,
P-A,AN,mc_raw,2048,False,projected_direction_derivative,0.1700202924340823,,1,,,training_seed_or_data_batch,True,shared_offset,10,AN,,,
P-A,AN,mc_raw,2048,False,realized_path_derivative,0.0942147722753849,,1,,,training_seed_or_data_batch,True,shared_offset,10,AN,,,
P-A,AN,mc_raw,2048,False,forward_kl_training,0.00015642890165433918,,1,,,training_seed_or_data_batch,True,shared_offset,10,AN,,,
P-A,AN,mc_raw,2048,False,forward_kl_validation,0.00015715127349857393,,1,,,training_seed_or_data_batch,True,shared_offset,10,AN,,,
P-A,AN,mc_raw,2048,False,forward_kl_exact,0.0001553078669617642,,1,,,training_seed_or_data_batch,True,shared_offset,10,AN,,,
P-A,AN,mc_raw,2048,False,old_new_kl,5.729416953030898e-05,,1,,,training_seed_or_data_batch,True,shared_offset,10,AN,,,
P-A,AN,mc_raw,2048,False,direction_realization_residual,0.03165139598227126,,1,,,training_seed_or_data_batch,True,shared_offset,10,AN,,,
P-A,AN,mc_raw,2048,False,seconds,0.0007209000177681446,,1,,,training_seed_or_data_batch,True,shared_offset,10,AN,,,
P-A,AN,mc_raw,2048,False,learned_q_0,0.0028363028342749024,,1,,,training_seed_or_data_batch,True,shared_offset,10,AN,,,
P-A,AN,mc_raw,2048,False,learned_q_1,0.3495068919309249,,1,,,training_seed_or_data_batch,True,shared_offset,10,AN,,,
P-A,AN,mc_raw,2048,False,candidate_p_0,0.3049298339299786,,1,,,training_seed_or_data_batch,True,shared_offset,10,AN,,,
P-A,AN,mc_raw,2048,False,candidate_p_1,0.7048839726460479,,1,,,training_seed_or_data_batch,True,shared_offset,10,AN,,,
P-A,DA,mc_raw,2048,False,source_steps_total,2548.0,,1,,,training_seed_or_data_batch,True,shared_offset,10,,,,
P-A,DA,mc_raw,2048,False,actual_return_gain,0.1752369999469524,,1,,,training_seed_or_data_batch,True,shared_offset,10,,,,
P-A,DA,mc_raw,2048,False,realized_path_derivative,0.12041583344812909,,1,,,training_seed_or_data_batch,True,shared_offset,10,,,,
P-A,DA,mc_raw,2048,False,old_new_kl,0.009272984381645564,,1,,,training_seed_or_data_batch,True,shared_offset,10,,,,
P-A,DA,mc_raw,2048,False,candidate_p_0,0.3661782609020628,,1,,,training_seed_or_data_batch,True,shared_offset,10,,,,
P-A,DA,mc_raw,2048,False,candidate_p_1,0.7587700686432018,,1,,,training_seed_or_data_batch,True,shared_offset,10,,,,
P-A,AN,mc_raw,2048,False,source_steps_total,2548.0,,1,,,training_seed_or_data_batch,True,shared_offset,100,AN,,,
P-A,AN,mc_raw,2048,False,eta,0.1,,1,,,training_seed_or_data_batch,True,shared_offset,100,AN,,,
P-A,AN,mc_raw,2048,False,ideal_return_gain,0.02624840661190414,,1,,,training_seed_or_data_batch,True,shared_offset,100,AN,,,
P-A,AN,mc_raw,2048,False,actual_return_gain,0.018054223778323164,,1,,,training_seed_or_data_batch,True,shared_offset,100,AN,,,
P-A,AN,mc_raw,2048,False,learned_direction_derivative,0.25388684134834383,,1,,,training_seed_or_data_batch,True,shared_offset,100,AN,,,
P-A,AN,mc_raw,2048,False,projected_direction_derivative,0.1700202924340823,,1,,,training_seed_or_data_batch,True,shared_offset,100,AN,,,
P-A,AN,mc_raw,2048,False,realized_path_derivative,0.16929615352075147,,1,,,training_seed_or_data_batch,True,shared_offset,100,AN,,,
P-A,AN,mc_raw,2048,False,forward_kl_training,0.00011966618621059489,,1,,,training_seed_or_data_batch,True,shared_offset,100,AN,,,
P-A,AN,mc_raw,2048,False,forward_kl_validation,0.00011922915787874566,,1,,,training_seed_or_data_batch,True,shared_offset,100,AN,,,
P-A,AN,mc_raw,2048,False,forward_kl_exact,0.0001203444019045598,,1,,,training_seed_or_data_batch,True,shared_offset,100,AN,,,
P-A,AN,mc_raw,2048,False,old_new_kl,0.00018490103664332082,,1,,,training_seed_or_data_batch,True,shared_offset,100,AN,,,
P-A,AN,mc_raw,2048,False,direction_realization_residual,0.024229065628532317,,1,,,training_seed_or_data_batch,True,shared_offset,100,AN,,,
P-A,AN,mc_raw,2048,False,seconds,0.005825100000947714,,1,,,training_seed_or_data_batch,True,shared_offset,100,AN,,,
P-A,AN,mc_raw,2048,False,learned_q_0,0.0028363028342749024,,1,,,training_seed_or_data_batch,True,shared_offset,100,AN,,,
P-A,AN,mc_raw,2048,False,learned_q_1,0.3495068919309249,,1,,,training_seed_or_data_batch,True,shared_offset,100,AN,,,
P-A,AN,mc_raw,2048,False,candidate_p_0,0.3088908639720257,,1,,,training_seed_or_data_batch,True,shared_offset,100,AN,,,
P-A,AN,mc_raw,2048,False,candidate_p_1,0.7087428047571124,,1,,,training_seed_or_data_batch,True,shared_offset,100,AN,,,
P-A,DA,mc_raw,2048,False,source_steps_total,2548.0,,1,,,training_seed_or_data_batch,True,shared_offset,100,,,,
P-A,DA,mc_raw,2048,False,actual_return_gain,2.492106700288143,,1,,,training_seed_or_data_batch,True,shared_offset,100,,,,
P-A,DA,mc_raw,2048,False,realized_path_derivative,0.883496424830499,,1,,,training_seed_or_data_batch,True,shared_offset,100,,,,
P-A,DA,mc_raw,2048,False,old_new_kl,0.4331454724570137,,1,,,training_seed_or_data_batch,True,shared_offset,100,,,,
P-A,DA,mc_raw,2048,False,candidate_p_0,0.7931327801926853,,1,,,training_seed_or_data_batch,True,shared_offset,100,,,,
P-A,DA,mc_raw,2048,False,candidate_p_1,0.9542838366840158,,1,,,training_seed_or_data_batch,True,shared_offset,100,,,,
P-A,AN,mc_raw,2048,False,source_steps_total,2548.0,,1,,,training_seed_or_data_batch,True,shared_offset,1000,AN,,,
P-A,AN,mc_raw,2048,False,eta,0.1,,1,,,training_seed_or_data_batch,True,shared_offset,1000,AN,,,
P-A,AN,mc_raw,2048,False,ideal_return_gain,0.02624840661190414,,1,,,training_seed_or_data_batch,True,shared_offset,1000,AN,,,
P-A,AN,mc_raw,2048,False,actual_return_gain,0.018109405828717118,,1,,,training_seed_or_data_batch,True,shared_offset,1000,AN,,,
P-A,AN,mc_raw,2048,False,learned_direction_derivative,0.25388684134834383,,1,,,training_seed_or_data_batch,True,shared_offset,1000,AN,,,
P-A,AN,mc_raw,2048,False,projected_direction_derivative,0.1700202924340823,,1,,,training_seed_or_data_batch,True,shared_offset,1000,AN,,,
P-A,AN,mc_raw,2048,False,realized_path_derivative,0.1697833244624887,,1,,,training_seed_or_data_batch,True,shared_offset,1000,AN,,,
P-A,AN,mc_raw,2048,False,forward_kl_training,0.00011966465917475253,,1,,,training_seed_or_data_batch,True,shared_offset,1000,AN,,,
P-A,AN,mc_raw,2048,False,forward_kl_validation,0.00011922007862940232,,1,,,training_seed_or_data_batch,True,shared_offset,1000,AN,,,
P-A,AN,mc_raw,2048,False,forward_kl_exact,0.00012035459500067976,,1,,,training_seed_or_data_batch,True,shared_offset,1000,AN,,,
P-A,AN,mc_raw,2048,False,old_new_kl,0.00018596607903102955,,1,,,training_seed_or_data_batch,True,shared_offset,1000,AN,,,
P-A,AN,mc_raw,2048,False,direction_realization_residual,0.024228460801334332,,1,,,training_seed_or_data_batch,True,shared_offset,1000,AN,,,
P-A,AN,mc_raw,2048,False,seconds,0.055241200141608715,,1,,,training_seed_or_data_batch,True,shared_offset,1000,AN,,,
P-A,AN,mc_raw,2048,False,learned_q_0,0.0028363028342749024,,1,,,training_seed_or_data_batch,True,shared_offset,1000,AN,,,
P-A,AN,mc_raw,2048,False,learned_q_1,0.3495068919309249,,1,,,training_seed_or_data_batch,True,shared_offset,1000,AN,,,
P-A,AN,mc_raw,2048,False,candidate_p_0,0.30891665820262015,,1,,,training_seed_or_data_batch,True,shared_offset,1000,AN,,,
P-A,AN,mc_raw,2048,False,candidate_p_1,0.7087677458353416,,1,,,training_seed_or_data_batch,True,shared_offset,1000,AN,,,
P-A,DA,mc_raw,2048,False,source_steps_total,2548.0,,1,,,training_seed_or_data_batch,True,shared_offset,1000,,,,
P-A,DA,mc_raw,2048,False,actual_return_gain,3.969802092311249,,1,,,training_seed_or_data_batch,True,shared_offset,1000,,,,
P-A,DA,mc_raw,2048,False,realized_path_derivative,2.25683035186246,,1,,,training_seed_or_data_batch,True,shared_offset,1000,,,,
P-A,DA,mc_raw,2048,False,old_new_kl,1.8835612522022895,,1,,,training_seed_or_data_batch,True,shared_offset,1000,,,,
P-A,DA,mc_raw,2048,False,candidate_p_0,0.9914225115186857,,1,,,training_seed_or_data_batch,True,shared_offset,1000,,,,
P-A,DA,mc_raw,2048,False,candidate_p_1,0.9984134337452484,,1,,,training_seed_or_data_batch,True,shared_offset,1000,,,,
P-T,AN,,,False,target_plus_type_probability,0.6,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,density_ratio,1.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,neighbor_weight,2.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,semantic_drift,0.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,target_local_energy,0.06652799999999993,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,target_path_derivative,0.12657450425710406,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,target_normalized_path_derivative,0.06328725212855203,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,old_return,0.14079999999999998,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,return,0.15388614713005852,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,return_gain,0.01308614713005854,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,source_steps_total,2072.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,source_steps_training,2048.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,source_steps_direction_check,8.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,source_steps_return_check,16.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,eta,0.1,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,attempts,1.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,forward_kl_training,3.5096021816954115e-09,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,direction_loss,-0.06262709332752192,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,direction_steps,100.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,q_bound,5.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,direction_check_score,0.10065960108166004,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,return_check_gain,0.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,return_check_standard_error,0.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,target_true_coefficient_0,0.059999999999999803,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,target_true_coefficient_1,0.3599999999999998,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,frozen_actor_p_0,0.3001445036800375,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,frozen_actor_p_1,0.7144268693653439,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,source_direction_error,0.0011534363396904206,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,source_realization_residual,7.144168038947031e-07,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,target_direction_error,0.001142419441707153,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,transport_error_upper_bound,0.0012115627518715056,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,normalized_derivative_lower_bound,0.05755009118132131,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,AN,,,False,target_plus_type_probability,0.6,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,density_ratio,1.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,neighbor_weight,2.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,semantic_drift,0.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,target_local_energy,0.06652799999999993,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,target_path_derivative,0.25314900851420813,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,target_normalized_path_derivative,0.06328725212855203,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,old_return,0.28159999999999996,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,return,0.30777229426011704,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,return_gain,0.02617229426011708,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,source_steps_total,2072.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,source_steps_training,2048.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,source_steps_direction_check,8.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,source_steps_return_check,16.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,eta,0.1,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,attempts,1.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,forward_kl_training,3.5096021816954115e-09,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,direction_loss,-0.06262709332752192,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,direction_steps,100.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,q_bound,5.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,direction_check_score,0.10065960108166004,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,return_check_gain,0.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,return_check_standard_error,0.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,target_true_coefficient_0,0.059999999999999803,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,target_true_coefficient_1,0.3599999999999998,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,frozen_actor_p_0,0.3001445036800375,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,AN,,,False,frozen_actor_p_1,0.7144268693653439,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
