experiment,method,label,oracle_label_group,seed,update,source_steps_total,source_steps_training,source_steps_critic,source_steps_direction_check,source_steps_return_check,source_steps_monitor,source_complete_episodes,agent_decisions,budget,training_return,monitor_return,exact_source_return_diagnostic,actual_return_gain_diagnostic,old_new_kl,baseline_kind,baseline_missing_states,entropy,seconds,accepted,reason,eta,attempts,forward_kl_training,direction_loss,direction_steps,q_bound,direction_check_score,direction_check_mode,return_check_gain,return_check_mode,return_check_standard_error,critic_validation_mse,label_mse_against_exact_joint_advantage,critic_explained_variance,direction_error,direction_norm,exact_direction_score_diagnostic
T-L,DA,mc_learned_baseline,False,46,8,22080,2048,2048,0,16384,1600,11040,44160,65536,0.7703906250000001,0.8174999999999999,0.8527968157062015,0.04001286320174369,0.0016538030467448178,public_state_tabular_independent_mc,0,0.2733807463943481,0.11553539999295026,True,accepted_empirical,0.1,1,,,,,,,0.06515625000000001,empirical,0.0119321206252015,0.24275120499942288,0.10308255939172432,0.0013683067663968762,,,
T-L,DA,mc_learned_baseline,False,46,9,24840,2304,2304,0,18432,1800,12420,49680,65536,0.8936718750000002,0.9057000000000001,0.8864831924431258,0.03368637673692432,0.0013753133937659122,public_state_tabular_independent_mc,0,0.23872101584979907,0.13126980001106858,True,accepted_empirical,0.1,1,,,,,,,0.044296875,empirical,0.010480948141914068,0.14111740929927097,0.06477358330910973,0.002474674916336017,,,
T-L,DA,mc_learned_baseline,False,46,10,27600,2560,2560,0,20480,2000,13800,55200,65536,0.9229687500000002,0.9606,0.9146800921742838,0.02819689973115802,0.001141051212629944,public_state_tabular_independent_mc,0,0.20762423405972702,0.148035200079903,True,accepted_empirical,0.1,1,,,,,,,0.02015625,empirical,0.006088102342998263,0.12449074194637347,0.055586080681615586,-0.010654672044729585,,,
T-L,DA,mc_learned_baseline,False,46,11,30360,2816,2816,0,22528,2200,15180,60720,65536,0.9691406250000003,0.9324000000000001,0.9358613807356689,0.021181288561385125,0.0008842331519910754,public_state_tabular_independent_mc,0,0.18134592706694738,0.1610396000323817,True,accepted_empirical,0.1,1,,,,,,,0.02126953125,empirical,0.0064435167021594944,0.06648845817660105,0.031054107392331727,-0.0019933933881051136,,,
T-L,DA,mc_learned_baseline,False,46,12,33120,3072,3072,0,24576,2400,16560,66240,65536,0.9667968750000002,0.9648,0.9560719430730968,0.020210562337427906,0.000790077902557041,public_state_tabular_independent_mc,0,0.15653959628756822,0.1749097000574693,True,accepted_empirical,0.1,1,,,,,,,0.0235546875,empirical,0.00687303456293379,0.07318533806620153,0.026765321027833296,-0.04665982734218521,,,
T-L,DA,mc_learned_baseline,False,46,13,35880,3328,3328,0,26624,2600,17940,71760,65536,0.9970312500000003,1.0233,0.9727408421514628,0.016668899078365995,0.000651560103780665,public_state_tabular_independent_mc,0,0.13478257010508088,0.187632100074552,True,accepted_empirical,0.1,1,,,,,,,0.0155859375,empirical,0.00589079835329891,0.05167054505007381,0.02088035905272926,0.011941240727576519,,,
T-L,DA,mc_learned_baseline,False,46,14,38640,3584,3584,0,28672,2800,19320,77280,65536,0.9506250000000003,1.0089000000000001,0.9864698523014829,0.013729010150020038,0.0005369722009208293,public_state_tabular_independent_mc,0,0.11578942470931633,0.2119290999835357,True,accepted_empirical,0.1,1,,,,,,,0.00919921875,empirical,0.004111793408362359,0.10618704647708249,0.04604188883034142,0.007392080076273455,,,
T-L,DA,mc_learned_baseline,False,46,15,41400,3840,3840,0,30720,3000,20700,82800,65536,0.9808593750000003,0.9882000000000002,0.9971126960576615,0.010642843756178633,0.00042553246866646155,public_state_tabular_independent_mc,0,0.09973965179269553,0.232290800078772,True,accepted_empirical,0.1,1,,,,,,,0.012832031250000002,empirical,0.0047645909458843136,0.05949649548626657,0.026198159210910635,0.00586914958439122,,,
T-L,DA,mc_learned_baseline,False,46,16,44160,4096,4096,0,32768,3200,22080,88320,65536,1.0155468750000003,0.9912000000000001,1.0060650397619135,0.00895234370425202,0.0003526970178136588,public_state_tabular_independent_mc,0,0.08568610610660546,0.25495700002647936,True,accepted_empirical,0.1,1,,,,,,,0.0069140625,empirical,0.0037986711330666566,0.03632490608013111,0.015993943998166112,0.01468952712099414,,,
T-L,DA,mc_learned_baseline,False,46,17,46920,4352,4352,0,34816,3400,23460,93840,65536,1.0108593750000003,1.0119,1.013565625945036,0.0075005861831225484,0.0002919395571742888,public_state_tabular_independent_mc,0,0.07343932298386273,0.2726592000108212,True,accepted_empirical,0.1,1,,,,,,,0.0035156250000000005,empirical,0.0035361132448425672,0.03654493071425621,0.01613919845464272,0.011845302954666126,,,
T-L,DA,mc_learned_baseline,False,46,18,49680,4608,4608,0,36864,3600,24840,99360,65536,1.0176562500000004,1.0206,1.0202000897714996,0.006634463826463488,0.0002509196449454379,public_state_tabular_independent_mc,0,0.06254779749719233,0.2862705000443384,True,accepted_empirical,0.1,1,,,,,,,0.006328125000000001,empirical,0.003755142060728359,0.027167674763997396,0.01063025647789669,0.046006787068383015,,,
T-L,DA,mc_learned_baseline,False,46,19,52440,4864,4864,0,38912,3800,26220,104880,65536,1.0132031250000004,1.0263000000000002,1.025352217167605,0.005152127396105488,0.00019939106955151644,public_state_tabular_independent_mc,0,0.05340322881913483,0.30109060008544475,True,accepted_empirical,0.1,1,,,,,,,0.0005859375000000001,empirical,0.0005859375,0.03615630346030134,0.015831203731997517,0.013201341192619287,,,
T-L,DA,mc_learned_baseline,False,46,20,55200,5120,5120,0,40960,4000,27600,110400,65536,1.0155468750000003,1.0323,1.0298442054987968,0.0044919883311917985,0.0001699648519786148,public_state_tabular_independent_mc,0,0.04536159015236126,0.3130485999863595,True,accepted_empirical,0.1,1,,,,,,,0.0040429687500000006,empirical,0.002985852065347178,0.040806651032808956,0.01970365407594387,-0.11863535927557112,,,
