experiment,method,label,oracle_label_group,seed,update,source_steps_total,source_steps_training,source_steps_critic,source_steps_direction_check,source_steps_return_check,source_steps_monitor,source_complete_episodes,agent_decisions,budget,training_return,monitor_return,exact_source_return_diagnostic,actual_return_gain_diagnostic,old_new_kl,baseline_kind,baseline_missing_states,entropy,seconds,accepted,reason,eta,attempts,forward_kl_training,direction_loss,direction_steps,q_bound,critic_validation_mse,label_mse_against_exact_joint_advantage,critic_explained_variance,direction_error,direction_norm,exact_direction_score_diagnostic
T-L,AN,mc_learned_baseline,False,46,11,7832,2816,2816,0,0,2200,3916,15664,262144,0.6417187500000001,0.6,0.6533071782531301,0.023153835158632452,0.0002700516106130534,public_state_tabular_independent_mc,0,0.5002791220982267,0.43051719991490245,True,accepted_return_check_disabled,0.1,1,3.691776719292185e-09,-0.05771613052253355,100,5.0,0.28187499140204486,0.11574358640811194,0.013526613799337395,0.0020347987475342203,0.054978251810292145,0.07019492096435545
T-L,AN,mc_learned_baseline,False,46,12,8544,3072,3072,0,0,2400,4272,17088,262144,0.657421875,0.6468,0.6811124567294669,0.027805278476336737,0.00043169621165567776,public_state_tabular_independent_mc,0,0.4861015317470449,0.46823110000696033,True,accepted_return_check_disabled,0.1,1,6.007920899151534e-09,-0.08100144244267635,100,5.0,0.31746334034488377,0.12376569984810763,-0.0021188399789695556,0.005468675946388488,0.08836751186904553,0.06332540333342358
T-L,AN,mc_learned_baseline,False,46,13,9256,3328,3328,0,0,2600,4628,18512,262144,0.716015625,0.6918000000000001,0.7016729757537524,0.020560519024285573,0.0002402688268888266,public_state_tabular_independent_mc,0,0.47553727959588254,0.5063675999408588,True,accepted_return_check_disabled,0.1,1,2.464888962836064e-09,-0.049859569121795067,100,5.0,0.22948211669921875,0.09852959633584615,-0.004025735795199603,0.001748941136473989,0.04967579877959527,0.06273971580922191
T-L,AN,mc_learned_baseline,False,46,14,9968,3584,3584,0,0,2800,4984,19936,262144,0.6625781250000001,0.7536,0.7247299564112141,0.023056980657461645,0.00032667492700488946,public_state_tabular_independent_mc,0,0.4629023146706423,0.5418192999204621,True,accepted_return_check_disabled,0.1,1,5.8430582108951186e-09,-0.06580619115392383,100,5.0,0.2767638510431443,0.11847637476160947,0.0040531524229295846,0.0015260164367133747,0.06700795210214357,0.05926336844456416
T-L,AN,mc_learned_baseline,False,46,15,10680,3840,3840,0,0,3000,5340,21360,262144,0.7816406250000001,0.6923999999999999,0.7402215364680972,0.015491580056883114,0.00015765522580192645,public_state_tabular_independent_mc,0,0.45445535856373465,0.5793374999193475,True,accepted_return_check_disabled,0.1,1,1.7746354203627603e-09,-0.03194211360579186,100,5.0,0.18381552210494315,0.0758621932160039,-0.04976131768701997,0.004444269266460258,0.0321353801463795,0.05194128878323635
T-L,AN,mc_learned_baseline,False,46,16,11392,4096,4096,0,0,3200,5696,22784,262144,0.7263281250000001,0.8721,0.7605542171813702,0.020332680713272988,0.00029389568247385804,public_state_tabular_independent_mc,0,0.44288124714259747,0.6204909000080079,True,accepted_return_check_disabled,0.1,1,4.129523449405498e-09,-0.05894859481845637,100,5.0,0.2412204918916538,0.09637093080091515,0.019239812341463103,0.0018192366967559749,0.06037426257508742,0.051362506280753256
T-L,AN,mc_learned_baseline,False,46,17,12104,4352,4352,0,0,3400,6052,24208,262144,0.7771875000000001,0.6488999999999998,0.776581836878391,0.016027619697020823,0.0001929435293500171,public_state_tabular_independent_mc,0,0.4326831774641289,0.6590409999480471,True,accepted_return_check_disabled,0.1,1,2.935578242363406e-09,-0.0390612840470079,100,5.0,0.18486259763164528,0.07525764218697772,0.00802112650500697,0.0008184008484720046,0.03934101267006443,0.048032970406443914
T-L,AN,mc_learned_baseline,False,46,18,12816,4608,4608,0,0,3600,6408,25632,262144,0.7675781250000001,0.7334999999999999,0.7905377421375945,0.013955905259203538,0.00017074347275575411,public_state_tabular_independent_mc,0,0.42355100874296847,0.6975582999875769,True,accepted_return_check_disabled,0.1,1,2.6104974748201044e-09,-0.038907099347220184,100,5.0,0.18844297741496613,0.07642623699719162,0.016494895526254605,0.004026245632443365,0.03532529613658606,0.04136041381505192
T-L,AN,mc_learned_baseline,False,46,19,13528,4864,4864,0,0,3800,6764,27056,262144,0.8301562500000002,0.7719,0.8040611863078697,0.013523444170275178,0.00016065287122391317,public_state_tabular_independent_mc,0,0.41413843074780154,0.7384138000197709,True,accepted_return_check_disabled,0.1,1,3.145959497278037e-09,-0.03196055085950404,100,5.0,0.15741350712159863,0.06657528767922985,0.0049729950185579685,0.0012989425828460832,0.032780297036352296,0.04097397573817811
T-L,AN,mc_learned_baseline,False,46,20,14240,5120,5120,0,0,4000,7120,28480,262144,0.7837500000000002,0.8184,0.8219748947823611,0.017913708474491363,0.0003107167547586019,public_state_tabular_independent_mc,0,0.4017822716124381,0.7754746000282466,True,accepted_return_check_disabled,0.1,1,5.322118008356919e-09,-0.06297771065439474,100,5.0,0.20042178683240724,0.08568003122494151,0.002620664478815926,0.0037910971964790394,0.0650740189936374,0.03538918675330942
T-L,AN,mc_learned_baseline,False,46,21,14952,5376,5376,0,0,4200,7476,29904,262144,0.8280468750000002,0.8333999999999999,0.8348603099072786,0.012885415124917476,0.00019782595296956188,public_state_tabular_independent_mc,0,0.3926864911805895,0.8168736000079662,True,accepted_return_check_disabled,0.1,1,3.435765504375255e-09,-0.043968487087996375,100,5.0,0.150373779296875,0.06568139522653245,0.0023263598825707943,0.004234188522886312,0.041787230326696706,0.03053583057298484
T-L,AN,mc_learned_baseline,False,46,22,15664,5632,5632,0,0,4400,7832,31328,262144,0.8550000000000002,0.8624999999999998,0.8436635636157278,0.008803253708449255,9.100852044483104e-05,public_state_tabular_independent_mc,0,0.38609466706480733,0.8549323999322951,True,accepted_return_check_disabled,0.1,1,1.2589034920455017e-09,-0.018754665164919512,100,5.0,0.10267171196919293,0.04104318689650868,0.01042720615958348,0.0018880005034075645,0.018750046131025412,0.02952972470344028
T-L,AN,mc_learned_baseline,False,46,23,16376,5888,5888,0,0,4600,8188,32752,262144,0.8599218750000002,0.8397,0.8530088560851252,0.009345292469397415,0.00012896000186685697,public_state_tabular_independent_mc,0,0.3791360430839001,0.8913403999758884,True,accepted_return_check_disabled,0.1,1,1.6114023225561937e-09,-0.028034392541131995,100,5.0,0.11290212071996467,0.04948821022526583,0.002399616715408115,0.004042633513638342,0.027061616916557594,0.025087648135270608
T-L,AN,mc_learned_baseline,False,46,24,17088,6144,6144,0,0,4800,8544,34176,262144,0.8296875000000001,0.8948999999999999,0.8636638736512257,0.010655017566100433,0.0001870014583034172,public_state_tabular_independent_mc,0,0.3706674978132009,0.9304299999494106,True,accepted_return_check_disabled,0.1,1,3.118702833724525e-09,-0.038220877290650164,100,5.0,0.12106258373112669,0.0508670316376823,0.006974835731066609,0.005765667029287483,0.039307795573021734,0.020803914714864973
T-L,AN,mc_learned_baseline,False,46,25,17800,6400,6400,0,0,5000,8900,35600,262144,0.9053906250000001,0.7626,0.8678954149936394,0.004231541342413769,2.942925987550037e-05,public_state_tabular_independent_mc,0,0.36679385877784265,0.974436099990271,True,accepted_return_check_disabled,0.1,1,3.829102010244318e-10,-0.005822135154074433,100,5.0,0.04933606643676758,0.01727705881464336,0.017910810800993437,0.006907875403315243,0.005916679655772598,0.016751717541039636
T-L,AN,mc_learned_baseline,False,46,26,18512,6656,6656,0,0,5200,9256,37024,262144,0.8226562500000001,0.7977,0.8784835000986584,0.010588085105018963,0.00024394932426678858,public_state_tabular_independent_mc,0,0.35785964881196486,1.0171687999973074,True,accepted_return_check_disabled,0.1,1,1.184006935888892e-09,-0.04981385829153081,100,5.0,0.12196732852955555,0.050679628693232684,0.008908778736279155,0.014104489079123934,0.05285417305731214,0.008538561621194561
T-L,AN,mc_learned_baseline,False,46,27,19224,6912,6912,0,0,5400,9612,38448,262144,0.8456250000000002,0.8891999999999999,0.8874831286211076,0.008999628522449177,0.0001578680517639523,public_state_tabular_independent_mc,0,0.34959393152466467,1.074426700011827,True,accepted_return_check_disabled,0.1,1,1.7303764183059227e-09,-0.03339042947206336,100,5.0,0.10713495534685871,0.04355017061203362,-0.007200513922478224,0.0020542182440021024,0.032975778158870483,0.017611900798263122
T-L,AN,mc_learned_baseline,False,46,28,19936,7168,7168,0,0,5600,9968,39872,262144,0.8805468750000001,0.8742,0.8953152825581348,0.007832153937027186,0.0001577203664235165,public_state_tabular_independent_mc,0,0.34234352457233735,1.1350961999269202,True,accepted_return_check_disabled,0.1,1,2.3924600673173916e-09,-0.034745595316970475,100,5.0,0.09133811035156249,0.03596796650691461,0.0026846683302085284,0.006228475464876718,0.03400595872117251,0.011031804276257606
T-L,AN,mc_learned_baseline,False,46,29,20648,7424,7424,0,0,5800,10324,41296,262144,0.9103125000000003,0.8798999999999999,0.9009276377177069,0.005612355159572147,8.144787495015716e-05,public_state_tabular_independent_mc,0,0.33670841860545137,1.176038199919276,True,accepted_return_check_disabled,0.1,1,1.3292742266486558e-09,-0.015496685759868085,100,5.0,0.06267725017469657,0.02216090321731321,0.014231402572660201,0.0007285372203269724,0.016765085096428625,0.014305731480929215
T-L,AN,mc_learned_baseline,False,46,30,21360,7680,7680,0,0,6000,10680,42720,262144,0.8852343750000001,0.9248999999999999,0.9093814762559367,0.008453838538229785,0.0002606887199215264,public_state_tabular_independent_mc,0,0.3284748074676179,1.2173775000264868,True,accepted_return_check_disabled,0.1,1,4.258568248785616e-09,-0.05041023594573148,100,5.0,0.09788200989041668,0.035350673684953135,0.021421934173654678,0.020109629895526657,0.05683748893672945,-0.006536246917630412
T-L,AN,mc_learned_baseline,False,46,31,22072,7936,7936,0,0,6200,11036,44144,262144,0.8847656250000002,0.9183,0.9152485613414237,0.005867085085487056,0.00015162037171887702,public_state_tabular_independent_mc,0,0.322156769119765,1.2572412999579683,True,accepted_return_check_disabled,0.1,1,2.5807231866863663e-09,-0.03238262946064538,100,5.0,0.06985418293857651,0.026731703849553777,0.013254754058294127,0.009745296740538529,0.032915772664565815,0.0013968973510095628
T-L,AN,mc_learned_baseline,False,46,32,22784,8192,8192,0,0,6400,11392,45568,262144,0.8915625,0.9276000000000001,0.9200571247649341,0.004808563423510326,0.00011516794166344777,public_state_tabular_independent_mc,0,0.3167435828189489,1.2969249999150634,True,accepted_return_check_disabled,0.1,1,1.5480007797094522e-09,-0.024531161795196158,100,5.0,0.05859499590419774,0.02078761623822396,0.017518803346995515,0.006422119178527893,0.02488333069711875,0.0030795438154541457
T-L,AN,mc_learned_baseline,False,46,33,23496,8448,8448,0,0,6600,11748,46992,262144,0.9192187500000002,0.912,0.9231580476462997,0.003100922881365653,4.8220301776418405e-05,public_state_tabular_independent_mc,0,0.3127926210173907,1.3401468999218196,True,accepted_return_check_disabled,0.1,1,6.672291921804767e-10,-0.009974245404721638,100,5.0,0.0351516702042145,0.010818917579432905,0.01542620130370076,0.000983960821013644,0.010031081206326814,0.007178786213155444
T-L,AN,mc_learned_baseline,False,46,34,24208,8704,8704,0,0,6800,12104,48416,262144,0.868125,0.9269999999999999,0.9273586158384781,0.0042005681921784,0.0002671361060375457,public_state_tabular_independent_mc,0,0.30731162993478484,1.3908519999822602,True,accepted_return_check_disabled,0.1,1,2.2231218865439774e-09,-0.07302550658281512,100,5.0,0.0575117882622613,0.02127443595145118,0.025667833044255017,0.04781120093494353,0.06917007675292432,-0.040365840460888605
T-L,AN,mc_learned_baseline,False,46,35,24920,8960,8960,0,0,7000,12460,49840,262144,0.9377343750000002,0.9780000000000001,0.9294601792243438,0.0021015633858656457,2.8303093556393328e-05,public_state_tabular_independent_mc,0,0.30445645884326655,1.4407150999177247,True,accepted_return_check_disabled,0.1,1,1.2411653011514642e-10,-0.005562498436614381,100,5.0,0.02373327535453993,0.0052334504839468745,0.031127415733236075,0.000656971170235741,0.005814903557592775,0.005700406935420346
T-L,AN,mc_learned_baseline,False,46,36,25632,9216,9216,0,0,7200,12816,51264,262144,0.9445312500000003,0.9303,0.9304933694661928,0.0010331902418490024,1.2948288886704808e-05,public_state_tabular_independent_mc,0,0.30254715831065604,1.486637800000608,True,accepted_return_check_disabled,0.1,1,4.3527554715950474e-10,-0.0026569073000279426,100,5.0,0.010993540480073689,0.00030677972363054657,0.03063086111668878,0.0031057616510603674,0.0026270248057017466,0.0028398616459417683
T-L,AN,mc_learned_baseline,False,46,37,26344,9472,9472,0,0,7400,13172,52688,262144,0.9168750000000001,0.9152999999999999,0.9334545474099698,0.002961177943777038,7.190130815668995e-05,public_state_tabular_independent_mc,0,0.29868406967282396,1.52815789997112,True,accepted_return_check_disabled,0.1,1,4.98523916705557e-10,-0.01618521386268478,100,5.0,0.03781074218750001,0.010489145476743218,0.025068326397720497,0.0043402243308233,0.015549253813893835,0.0016073670369469908
T-L,AN,mc_learned_baseline,False,46,38,27056,9728,9728,0,0,7600,13528,54112,262144,0.9515625000000002,0.9512999999999999,0.9343541225127634,0.0008995751027935928,1.013786337723237e-05,public_state_tabular_independent_mc,0,0.2969862534412732,1.5736204999266192,True,accepted_return_check_disabled,0.1,1,4.0520754652718265e-11,-0.00201463718012813,100,5.0,0.01168979253231763,0.0010604350309707652,-0.0012175342586253635,0.002558415137393089,0.0020250437596841405,0.0026941591155644506
T-L,AN,mc_learned_baseline,False,46,39,27768,9984,9984,0,0,7800,13884,55536,262144,0.9283593750000002,0.9390000000000001,0.9365532766407002,0.0021991541279368088,3.876828657769954e-05,public_state_tabular_independent_mc,0,0.2936566530951527,1.6145513999508694,True,accepted_return_check_disabled,0.1,1,1.3248081159499404e-10,-0.008256309197779947,100,5.0,0.02430866525192891,0.005512127360210127,0.03403339617030687,0.0011577588261458482,0.008045533346198942,0.004103350536699786
T-L,AN,mc_learned_baseline,False,46,40,28480,10240,10240,0,0,8000,14240,56960,262144,0.9145312500000001,0.972,0.9394537580437934,0.0029004814030931803,0.00010145485715726259,public_state_tabular_independent_mc,0,0.28948889131047567,1.6554545999970287,True,accepted_return_check_disabled,0.1,1,1.9167605166087656e-09,-0.024827561779073668,100,5.0,0.038469921875000014,0.010811733294879479,0.02565923979842255,0.01036815318180307,0.022999636263010895,-0.005461527615491502
T-L,AN,mc_learned_baseline,False,46,41,29192,10496,10496,0,0,8200,14596,58384,262144,0.9539062500000002,0.9333,0.9403281950982054,0.0008744370544120361,1.0053353313994835e-05,public_state_tabular_independent_mc,0,0.2877865644910319,1.6957071999786422,True,accepted_return_check_disabled,0.1,1,1.5334428883392066e-11,-0.002003492411676142,100,5.0,0.010016441217193257,8.079651297379711e-05,0.04127068750193241,0.0016994041936695154,0.0020111041883714782,0.0025831179055441334
T-L,AN,mc_learned_baseline,False,46,42,29904,10752,10752,0,0,8400,14952,59808,262144,0.9471093750000001,0.93,0.9423204340150546,0.001992238916849187,6.105181036479944e-05,public_state_tabular_independent_mc,0,0.2847118734794686,1.7358202999457717,True,accepted_return_check_disabled,0.1,1,1.2286073150572443e-09,-0.012633087849440896,100,5.0,0.023506445312500006,0.005292442487700506,0.015038041064977303,0.0062474312201707665,0.013805954025725046,-0.0019461479348786906
T-L,AN,mc_learned_baseline,False,46,43,30616,11008,11008,0,0,8600,15308,61232,262144,0.9307031250000002,0.9390000000000001,0.9442040349215697,0.0018836009065150705,6.743031418824975e-05,public_state_tabular_independent_mc,0,0.28158827041335704,1.7827181000029668,True,accepted_return_check_disabled,0.1,1,1.2401506100234838e-09,-0.01629701307245096,100,5.0,0.024367773437500004,0.0054411512995114495,0.033378856078021046,0.008040610781935381,0.015405531163636169,-0.004123626714794963
T-L,AN,mc_learned_baseline,False,46,44,31328,11264,11264,0,0,8800,15664,62656,262144,0.9562500000000002,0.9510000000000001,0.9452784923039426,0.0010744573823728842,1.5534291220714784e-05,public_state_tabular_independent_mc,0,0.27945365379833204,1.8256938999984413,True,accepted_return_check_disabled,0.1,1,4.0836563058893107e-10,-0.003058397304010532,100,5.0,0.009802551269531253,3.3598202070991876e-05,0.04052875360923991,0.0010790648838049782,0.0030857624441874795,0.002537426270790209
T-L,AN,mc_learned_baseline,False,46,45,32040,11520,11520,0,0,9000,16020,64080,262144,0.9375000000000002,0.9480000000000001,0.9463922871962962,0.0011137948923536367,1.6498523568889107e-05,public_state_tabular_independent_mc,0,0.27723333861433513,1.8665564999682829,True,accepted_return_check_disabled,0.1,1,2.800573364474924e-10,-0.0032519550185455847,100,5.0,0.011085205078125007,0.00024646031903536984,0.0613877118644065,0.0010951732284327428,0.003284497641541316,0.0025516550690008757
T-L,AN,mc_learned_baseline,False,46,46,32752,11776,11776,0,0,9200,16376,65504,262144,0.9450000000000003,0.927,0.9483649597242944,0.001972672527998154,0.00012773247717509247,public_state_tabular_independent_mc,0,0.27395939394476637,1.9041230999864638,True,accepted_return_check_disabled,0.1,1,5.294250406061033e-10,-0.05295119650878105,100,5.0,0.03141450195312501,0.010742469963235286,0.008052091644200843,0.023402220489713847,0.03317885835862048,-0.019725213617868775
T-L,AN,mc_learned_baseline,False,46,47,33464,12032,12032,0,0,9400,16732,66928,262144,0.9609375000000002,0.9540000000000001,0.9494089124849306,0.0010439527606362908,1.4058599592675867e-05,public_state_tabular_independent_mc,0,0.2718694445542049,1.9421511000255123,True,accepted_return_check_disabled,0.1,1,4.6714313778215024e-11,-0.002806103729439257,100,5.0,0.009492187499999999,8.661098995909556e-06,0.03396815485482396,0.0006570725224099606,0.002811193800495375,0.0026736417402508797
T-L,AN,mc_learned_baseline,False,46,48,34176,12288,12288,0,0,9600,17088,68352,262144,0.9260156250000001,0.9630000000000001,0.9512242926985981,0.0018153802136674502,7.878160728532803e-05,public_state_tabular_independent_mc,0,0.2685913546770683,1.986875499947928,True,accepted_return_check_disabled,0.1,1,1.3534092736425684e-09,-0.02616139400669345,100,5.0,0.024254614257812508,0.005342475200415996,0.040307483534480215,0.01170976864099957,0.019565789930375665,-0.008354712982870303
T-L,AN,mc_learned_baseline,False,46,49,34888,12544,12544,0,0,9800,17444,69776,262144,0.9447656250000003,0.975,0.9525893263177686,0.0013650336191705081,6.235240431633099e-05,public_state_tabular_independent_mc,0,0.26604173844736245,2.0293886999133974,True,accepted_return_check_disabled,0.1,1,1.5861688616618523e-11,-0.031553321410731555,100,5.0,0.020964208984375,0.00542338149997308,0.015435029731145633,0.010513394093504432,0.015920403217246665,-0.007373128935599729
T-L,AN,mc_learned_baseline,False,46,50,35600,12800,12800,0,0,10000,17800,71200,262144,0.9492187500000002,0.9840000000000001,0.9535341779113002,0.0009448515935316371,1.1292776166565923e-05,public_state_tabular_independent_mc,0,0.2641289318036489,2.0671149999834597,True,accepted_return_check_disabled,0.1,1,3.744311804973723e-10,-0.0023183821948157936,100,5.0,0.010063476562500003,4.683973881831006e-06,0.05918731700349911,0.00029052468450207634,0.002292177877270995,0.0027119814667281835
T-L,AN,mc_learned_baseline,False,46,51,36312,13056,13056,0,0,10200,18156,72624,262144,0.9632812500000002,0.96,0.9545113711577797,0.0009771932464794908,1.198829681091029e-05,public_state_tabular_independent_mc,0,0.26214445061838815,2.1057018999708816,True,accepted_return_check_disabled,0.1,1,2.6707954595097916e-10,-0.0024520838353354656,100,5.0,0.009316406250000006,0.00021484348325502746,0.03158481254477441,0.00028043796788098003,0.0024286709997059035,0.0027421808034853528
T-L,AN,mc_learned_baseline,False,46,52,37024,13312,13312,0,0,10400,18512,74048,262144,0.9492187500000002,0.954,0.9556451952482237,0.0011338240904439356,1.6017256165151932e-05,public_state_tabular_independent_mc,0,0.25983388311119426,2.146299000014551,True,accepted_return_check_disabled,0.1,1,6.646909472004571e-12,-0.003201064570686662,100,5.0,0.010313415527343758,0.0001509191201801471,0.047489823609226156,0.0002854230030013507,0.0032120948416199235,0.0027570082991749973
T-L,AN,mc_learned_baseline,False,46,53,37736,13568,13568,0,0,10600,18868,75472,262144,0.9281250000000001,0.981,0.9569398717570222,0.0012946765087985534,2.0714249998876298e-05,public_state_tabular_independent_mc,0,0.25718486312182814,2.187349300016649,True,accepted_return_check_disabled,0.1,1,3.182467579406919e-10,-0.004104313940034035,100,5.0,0.011129150390625012,1.2964705224311467e-05,0.09502512562814047,0.00039767372049981896,0.004129285766504841,0.002666486044282876
T-L,AN,mc_learned_baseline,False,46,54,38448,13824,13824,0,0,10800,19224,76896,262144,0.9562500000000002,0.948,0.9580167452349966,0.0010768734779743605,1.4215761284699146e-05,public_state_tabular_independent_mc,0,0.25497270151676504,2.232149099931121,True,accepted_return_check_disabled,0.1,1,4.198530390558743e-10,-0.002794622049085411,100,5.0,0.009670715332031253,9.596247473530715e-07,0.04702538498556319,0.00026677834036830885,0.0028231692255143645,0.002820537641174462
T-L,AN,mc_learned_baseline,False,46,55,39160,14080,14080,0,0,11000,19580,78320,262144,0.9632812500000002,0.9333,0.959124785094713,0.0011080398597164143,1.4953030078354943e-05,public_state_tabular_independent_mc,0,0.2526880649147814,2.2773753999499604,True,accepted_return_check_disabled,0.1,1,1.68621517603876e-10,-0.0029560446883853835,100,5.0,0.009291687011718754,9.682299840604644e-05,0.03287431346016079,0.0002674126597918407,0.002982522810140027,0.0028378198388240203
T-L,AN,mc_learned_baseline,False,46,56,39872,14336,14336,0,0,11200,19936,79744,262144,0.9726562500000002,0.945,0.9600723063929426,0.0009475212982296144,1.086868191003958e-05,public_state_tabular_independent_mc,0,0.250727506054543,2.3149759999942034,True,accepted_return_check_disabled,0.1,1,3.4670598192001195e-10,-0.0022311380938050637,100,5.0,0.008786315917968749,1.823525822198161e-05,0.011256612609487071,0.0003066174094393828,0.002206162764840374,0.002815775942627647
T-L,AN,mc_learned_baseline,False,46,57,40584,14592,14592,0,0,11400,20292,81168,262144,0.9656250000000002,0.948,0.9611897643949978,0.001117458002055205,1.5041296347478714e-05,public_state_tabular_independent_mc,0,0.24840704665152002,2.3585654000053182,True,accepted_return_check_disabled,0.1,1,1.0160022111425555e-11,-0.0030040054318328296,100,5.0,0.009107666015625002,5.489719573983589e-07,0.030868208994021873,0.0002652642649778653,0.003015868247355034,0.0028707787979075504
T-L,AN,mc_learned_baseline,False,46,58,41296,14848,14848,0,0,11600,20648,82592,262144,0.9937500000000002,0.9660000000000001,0.9620454626428098,0.0008556982478119535,8.774069782856437e-06,public_state_tabular_independent_mc,0,0.24662401096107053,2.3974323999136686,True,accepted_return_check_disabled,0.1,1,1.899314839377815e-12,-0.0017611089472895727,100,5.0,0.007393798828124997,8.463399431286448e-07,-0.03778449502133685,0.00040083007984275087,0.0017621481222648502,0.0027500962633854277
