round,source_episodes,round_source_episodes,direction_passed,candidate_count,fit_kl,accepted,experiment,method,label,seed,source_steps_total
1,968,868,True,1,3.773750822022563e-09,True,P-L,AN,mc_learned_baseline,44,968
2,1836,868,True,1,5.829137065937921e-09,True,P-L,AN,mc_learned_baseline,44,1836
3,2704,868,True,1,6.530167760453398e-09,True,P-L,AN,mc_learned_baseline,44,2704
4,3572,868,True,1,1.1848358628941216e-08,True,P-L,AN,mc_learned_baseline,44,3572
5,4440,868,True,1,1.9444655736001955e-08,True,P-L,AN,mc_learned_baseline,44,4440
6,5308,868,True,1,1.2288686831923717e-09,True,P-L,AN,mc_learned_baseline,44,5308
7,6176,868,True,1,1.6293430346362225e-08,True,P-L,AN,mc_learned_baseline,44,6176
8,7044,868,True,1,2.4042923892750264e-08,True,P-L,AN,mc_learned_baseline,44,7044
9,7912,868,True,1,3.4183275031026315e-08,True,P-L,AN,mc_learned_baseline,44,7912
10,8780,868,True,1,5.035959532991123e-08,True,P-L,AN,mc_learned_baseline,44,8780
11,9648,868,True,1,1.3205018720657945e-08,True,P-L,AN,mc_learned_baseline,44,9648
12,10516,868,True,1,2.227110007659766e-08,True,P-L,AN,mc_learned_baseline,44,10516
13,11384,868,True,1,2.8459297031844438e-08,True,P-L,AN,mc_learned_baseline,44,11384
14,12252,868,True,1,6.698766727256726e-08,True,P-L,AN,mc_learned_baseline,44,12252
15,13120,868,True,1,3.993102585895941e-08,True,P-L,AN,mc_learned_baseline,44,13120
16,13988,868,True,1,1.3824035026395902e-08,True,P-L,AN,mc_learned_baseline,44,13988
17,14856,868,True,1,9.118602129717306e-08,True,P-L,AN,mc_learned_baseline,44,14856
18,15724,868,True,1,8.049121730985281e-08,True,P-L,AN,mc_learned_baseline,44,15724
19,16592,868,True,1,6.874545747890829e-09,True,P-L,AN,mc_learned_baseline,44,16592
20,17460,868,True,1,4.88662917897517e-09,True,P-L,AN,mc_learned_baseline,44,17460
21,18328,868,True,1,2.229115899482118e-08,True,P-L,AN,mc_learned_baseline,44,18328
22,19196,868,True,1,3.07794386135108e-08,True,P-L,AN,mc_learned_baseline,44,19196
23,20064,868,True,1,1.5257705966216484e-08,True,P-L,AN,mc_learned_baseline,44,20064
24,20932,868,True,1,7.583797459972787e-09,True,P-L,AN,mc_learned_baseline,44,20932
25,21800,868,True,1,8.61006885392557e-09,True,P-L,AN,mc_learned_baseline,44,21800
26,22668,868,True,1,1.008268102396914e-08,True,P-L,AN,mc_learned_baseline,44,22668
27,23536,868,True,1,8.730358509057578e-09,True,P-L,AN,mc_learned_baseline,44,23536
28,24404,868,True,1,1.3200655169263313e-09,True,P-L,AN,mc_learned_baseline,44,24404
29,25272,868,True,1,9.446647610978077e-12,True,P-L,AN,mc_learned_baseline,44,25272
30,26140,868,True,1,9.790041516946442e-10,True,P-L,AN,mc_learned_baseline,44,26140
31,27008,868,False,0,,False,P-L,AN,mc_learned_baseline,44,27008
32,27876,868,False,0,,False,P-L,AN,mc_learned_baseline,44,27876
33,28744,868,False,0,,False,P-L,AN,mc_learned_baseline,44,28744
34,29612,868,False,0,,False,P-L,AN,mc_learned_baseline,44,29612
35,30480,868,False,0,,False,P-L,AN,mc_learned_baseline,44,30480
36,31348,868,True,1,4.03215102779783e-12,True,P-L,AN,mc_learned_baseline,44,31348
37,32216,868,False,0,,False,P-L,AN,mc_learned_baseline,44,32216
38,33084,868,False,0,,False,P-L,AN,mc_learned_baseline,44,33084
39,33952,868,True,1,2.969345831832732e-11,True,P-L,AN,mc_learned_baseline,44,33952
40,34820,868,False,0,,False,P-L,AN,mc_learned_baseline,44,34820
41,35688,868,True,1,3.752427707178444e-12,True,P-L,AN,mc_learned_baseline,44,35688
42,36556,868,True,1,1.2535856907582027e-12,True,P-L,AN,mc_learned_baseline,44,36556
43,37424,868,True,1,6.725108095732888e-12,True,P-L,AN,mc_learned_baseline,44,37424
44,38292,868,True,1,5.089857433841568e-12,True,P-L,AN,mc_learned_baseline,44,38292
45,39160,868,True,1,4.805788084819726e-12,True,P-L,AN,mc_learned_baseline,44,39160
46,40028,868,False,0,,False,P-L,AN,mc_learned_baseline,44,40028
47,40896,868,False,0,,False,P-L,AN,mc_learned_baseline,44,40896
48,41764,868,True,1,3.719288350766472e-12,True,P-L,AN,mc_learned_baseline,44,41764
49,42632,868,True,1,3.2225368844111516e-12,True,P-L,AN,mc_learned_baseline,44,42632
50,43500,868,True,1,5.120480116485949e-12,True,P-L,AN,mc_learned_baseline,44,43500
51,44368,868,True,1,1.1415381763131837e-12,True,P-L,AN,mc_learned_baseline,44,44368
52,45236,868,False,0,,False,P-L,AN,mc_learned_baseline,44,45236
53,46104,868,False,0,,False,P-L,AN,mc_learned_baseline,44,46104
54,46972,868,False,0,,False,P-L,AN,mc_learned_baseline,44,46972
55,47840,868,False,0,,False,P-L,AN,mc_learned_baseline,44,47840
56,48708,868,False,0,,False,P-L,AN,mc_learned_baseline,44,48708
57,49576,868,True,1,3.4088160287629498e-12,True,P-L,AN,mc_learned_baseline,44,49576
58,50444,868,False,0,,False,P-L,AN,mc_learned_baseline,44,50444
59,51312,868,True,1,7.686252681080802e-12,True,P-L,AN,mc_learned_baseline,44,51312
60,52180,868,True,1,2.4656884325124548e-12,True,P-L,AN,mc_learned_baseline,44,52180
