experiment,method,label,oracle_label_group,seed,update,source_steps_total,source_steps_training,source_steps_critic,source_steps_direction_check,source_steps_return_check,source_steps_monitor,source_complete_episodes,agent_decisions,budget,training_return,monitor_return,exact_source_return_diagnostic,actual_return_gain_diagnostic,old_new_kl,baseline_kind,baseline_missing_states,entropy,seconds,accepted,reason,eta,attempts,forward_kl_training,direction_loss,direction_steps,q_bound,direction_check_score,direction_check_mode,return_check_gain,return_check_mode,return_check_standard_error,critic_validation_mse,label_mse_against_exact_joint_advantage,critic_explained_variance,direction_error,direction_norm,exact_direction_score_diagnostic
T-L,AN,mc_learned_baseline,False,49,1,3784,256,256,1024,2048,200,1892,7568,65536,0.433828125,0.3051,0.35285697099391156,0.033842970993911536,0.0004528854231981421,public_state_tabular_independent_mc,0,0.6153734937278829,0.03683440003078431,True,accepted_empirical,0.1,1,3.770786625537749e-09,-0.09208624338327168,100,5.0,0.08026809173944718,empirical,0.03626953125,empirical,0.008562378762311688,0.40863070869904594,0.16894633784939544,0.02069771257709152,0.0010477540764313104,0.09166733695827468,0.08769980666251607
T-L,AN,mc_learned_baseline,False,49,2,7568,512,512,2048,4096,400,3784,15136,65536,0.392109375,0.38910000000000006,0.3852566928439803,0.03239972185006873,0.00040982954676724325,public_state_tabular_independent_mc,0,0.6054379753274204,0.07661029999144375,True,accepted_empirical,0.1,1,4.027841709802226e-09,-0.08252496937458673,100,5.0,0.09352983060625283,empirical,0.015,empirical,0.00904786379681493,0.4211938616071429,0.16999235109644228,0.017401596447472967,0.00035149866990478014,0.08271116755164253,0.08912020048703952
T-L,AN,mc_learned_baseline,False,49,3,11352,768,768,3072,6144,600,5676,22704,65536,0.40734375,0.4322999999999999,0.41962272096537956,0.03436602812139927,0.00046326218989223555,public_state_tabular_independent_mc,0,0.5942172531509656,0.11862490000203252,True,accepted_empirical,0.1,1,2.627664972356601e-09,-0.09318231721466926,100,5.0,0.07964317030604612,empirical,0.02068359375,empirical,0.00810268573797995,0.4032429299372319,0.17555854514956087,0.0017400581326548759,0.000498740069552318,0.09365900130945201,0.08906473102985668
T-L,AN,mc_learned_baseline,False,49,4,15136,1024,1024,4096,8192,800,7568,30272,65536,0.417421875,0.3584999999999999,0.45399375058902325,0.03437102962364369,0.0004675802306078296,public_state_tabular_independent_mc,0,0.5825725213952643,0.16272110003046691,True,accepted_empirical,0.1,1,7.953973318925298e-09,-0.09274679953664244,100,5.0,0.08054279461127675,empirical,0.03474609375,empirical,0.00995793788742904,0.4056896001350142,0.17289538580205632,0.0048635218394688096,0.0005369173476040247,0.09440493053481364,0.088635974157449
T-L,AN,mc_learned_baseline,False,49,5,18920,1280,1280,5120,10240,1000,9460,37840,65536,0.477890625,0.4979999999999999,0.4894058619245426,0.03541211133551936,0.0005049876971369494,public_state_tabular_independent_mc,0,0.5693154183318736,0.2032827000366524,True,accepted_empirical,0.1,1,5.939953498490724e-09,-0.10470553680555789,100,5.0,0.09021432419143481,empirical,0.02982421875,empirical,0.009293366901866341,0.4013623746202903,0.1745916946509934,-0.03520147500955728,0.0011144452573946828,0.10340166867679981,0.08703718786454723
T-L,AN,mc_learned_baseline,False,49,6,22704,1536,1536,6144,12288,1200,11352,45408,65536,0.48609375000000005,0.5766,0.5217423004424198,0.03233643851787715,0.0004295563216279044,public_state_tabular_independent_mc,0,0.556711595055324,0.24574270006269217,True,accepted_empirical,0.1,1,2.7296593551057886e-10,-0.08799690455712843,100,5.0,0.0934612455476822,empirical,0.0247265625,empirical,0.00739054014427472,0.39233278262931115,0.16240393243719412,0.020115653306182923,0.00015071288265833388,0.0877936142291813,0.08624327101517351
T-L,AN,mc_learned_baseline,False,49,7,26488,1792,1792,7168,14336,1400,13244,52976,65536,0.443671875,0.6312,0.5566244207871923,0.03488212034477256,0.0005188003127739819,public_state_tabular_independent_mc,0,0.542018563280358,0.28858060005586594,True,accepted_empirical,0.1,1,6.170056607223683e-09,-0.10659317511643318,100,5.0,0.08085307214970266,empirical,0.03275390625,empirical,0.009145556831652768,0.3980194907151816,0.1740726451342698,-0.003562146945408795,0.0019380738943323324,0.10641916534542023,0.08224426980795291
T-L,AN,mc_learned_baseline,False,49,8,30272,2048,2048,8192,16384,1600,15136,60544,65536,0.5238281250000001,0.5249999999999999,0.5888407745202412,0.032216353733048875,0.00046163000032032166,public_state_tabular_independent_mc,0,0.5280718020224056,0.33117989997845143,True,accepted_empirical,0.1,1,2.2282947635121924e-09,-0.0948429904931112,100,5.0,0.08787203705023755,empirical,0.0247265625,empirical,0.008576336480141956,0.368263760916271,0.15800609201466273,-0.012318243345101232,0.0012209694414869925,0.09457061104916487,0.07999482176443298
T-L,AN,mc_learned_baseline,False,49,9,34056,2304,2304,9216,18432,1800,17028,68112,65536,0.6309375,0.6531,0.6152901412446355,0.026449366724394352,0.0003233901944283119,public_state_tabular_independent_mc,0,0.5164417383446748,0.3700953000225127,True,accepted_empirical,0.1,1,1.2178130754146856e-09,-0.06600054121560664,100,5.0,0.07672344479810317,empirical,0.019453124999999998,empirical,0.006465655302343061,0.3108113929831192,0.12928472411691078,0.00637886568280821,0.0007733918886477716,0.06603982764078993,0.07699101034813015
T-L,AN,mc_learned_baseline,False,49,10,37840,2560,2560,10240,20480,2000,18920,75680,65536,0.566484375,0.6393,0.6454722021445592,0.0301820608999237,0.0004513633008967332,public_state_tabular_independent_mc,0,0.502238533335573,0.40915249998215586,True,accepted_empirical,0.1,1,8.30132118117537e-09,-0.0924034584731839,100,5.0,0.059907956779601285,empirical,0.015644531250000003,empirical,0.007021431175507106,0.3600059493843897,0.15811250031380036,-0.0009423265422128235,0.0024960687978755627,0.09236668133660306,0.07197926896509291
