round,source_episodes,round_source_episodes,direction_passed,candidate_count,fit_kl,accepted,experiment,method,label,seed,source_steps_total
1,1992,1892,True,1,3.3977468699632873e-09,True,P-L,AN,mc_learned_baseline,45,1992
2,3884,1892,True,1,2.941335212788888e-09,True,P-L,AN,mc_learned_baseline,45,3884
3,5776,1892,True,1,5.3355476068715386e-09,True,P-L,AN,mc_learned_baseline,45,5776
4,7668,1892,True,1,5.607340774292214e-09,True,P-L,AN,mc_learned_baseline,45,7668
5,9560,1892,True,1,6.051523946655877e-09,True,P-L,AN,mc_learned_baseline,45,9560
6,11452,1892,True,1,8.300583665910925e-09,True,P-L,AN,mc_learned_baseline,45,11452
7,13344,1892,True,1,1.0386190950111178e-10,True,P-L,AN,mc_learned_baseline,45,13344
8,15236,1892,True,1,5.200224520192125e-08,True,P-L,AN,mc_learned_baseline,45,15236
9,17128,1892,True,1,2.4362905474080705e-08,True,P-L,AN,mc_learned_baseline,45,17128
10,19020,1892,True,1,4.428877033158544e-10,True,P-L,AN,mc_learned_baseline,45,19020
11,20912,1892,True,1,3.9006464266386e-08,True,P-L,AN,mc_learned_baseline,45,20912
12,22804,1892,True,1,2.295118694974324e-08,True,P-L,AN,mc_learned_baseline,45,22804
13,24696,1892,True,1,7.519829634156434e-08,True,P-L,AN,mc_learned_baseline,45,24696
14,26588,1892,True,1,2.189328053302532e-08,True,P-L,AN,mc_learned_baseline,45,26588
15,28480,1892,True,1,4.960537652056547e-08,True,P-L,AN,mc_learned_baseline,45,28480
16,30372,1892,True,1,1.4030269124694338e-08,True,P-L,AN,mc_learned_baseline,45,30372
17,32264,1892,True,1,1.6286499832149514e-08,True,P-L,AN,mc_learned_baseline,45,32264
18,34156,1892,True,1,5.537007353856525e-08,True,P-L,AN,mc_learned_baseline,45,34156
19,36048,1892,True,1,4.522074357900374e-09,True,P-L,AN,mc_learned_baseline,45,36048
20,37940,1892,True,1,5.276835074189613e-08,True,P-L,AN,mc_learned_baseline,45,37940
21,39832,1892,True,1,7.282318999074541e-08,True,P-L,AN,mc_learned_baseline,45,39832
22,41724,1892,True,1,7.97472266014574e-09,True,P-L,AN,mc_learned_baseline,45,41724
23,43616,1892,True,1,2.7250468548057746e-08,True,P-L,AN,mc_learned_baseline,45,43616
24,45508,1892,True,1,3.829094023600444e-09,True,P-L,AN,mc_learned_baseline,45,45508
25,49448,3940,True,3,1.1085536139100158e-11,True,P-L,AN,mc_learned_baseline,45,49448
26,51340,1892,True,1,5.0689264873816264e-09,True,P-L,AN,mc_learned_baseline,45,51340
27,54256,2916,True,2,3.6124609398664703e-12,True,P-L,AN,mc_learned_baseline,45,54256
28,57172,2916,True,2,2.6296679997173237e-09,True,P-L,AN,mc_learned_baseline,45,57172
29,59064,1892,True,1,7.990746853263513e-09,True,P-L,AN,mc_learned_baseline,45,59064
30,61980,2916,True,2,3.118048293812488e-09,True,P-L,AN,mc_learned_baseline,45,61980
31,63872,1892,True,1,1.0467970538048815e-10,True,P-L,AN,mc_learned_baseline,45,63872
32,64740,868,False,0,,False,P-L,AN,mc_learned_baseline,45,64740
33,65608,868,False,0,,False,P-L,AN,mc_learned_baseline,45,65608
34,68524,2916,True,2,8.50121050223705e-12,True,P-L,AN,mc_learned_baseline,45,68524
35,70416,1892,True,1,7.645439153467773e-12,True,P-L,AN,mc_learned_baseline,45,70416
36,71284,868,False,0,,False,P-L,AN,mc_learned_baseline,45,71284
37,74200,2916,True,2,3.886525979314402e-11,True,P-L,AN,mc_learned_baseline,45,74200
38,75068,868,False,0,,False,P-L,AN,mc_learned_baseline,45,75068
39,75936,868,False,0,,False,P-L,AN,mc_learned_baseline,45,75936
40,76804,868,False,0,,False,P-L,AN,mc_learned_baseline,45,76804
41,78696,1892,True,1,1.291006020433095e-12,True,P-L,AN,mc_learned_baseline,45,78696
42,80588,1892,True,1,6.0826246325694284e-12,True,P-L,AN,mc_learned_baseline,45,80588
43,81456,868,False,0,,False,P-L,AN,mc_learned_baseline,45,81456
44,82324,868,False,0,,False,P-L,AN,mc_learned_baseline,45,82324
45,84216,1892,True,1,8.932590793360764e-13,True,P-L,AN,mc_learned_baseline,45,84216
46,85084,868,False,0,,False,P-L,AN,mc_learned_baseline,45,85084
47,86976,1892,True,1,3.74561497573566e-12,True,P-L,AN,mc_learned_baseline,45,86976
48,88868,1892,True,1,1.7120508636910341e-12,True,P-L,AN,mc_learned_baseline,45,88868
49,90760,1892,True,1,3.4130753330563013e-12,True,P-L,AN,mc_learned_baseline,45,90760
50,94700,3940,True,3,5.124440102284566e-11,False,P-L,AN,mc_learned_baseline,45,94700
51,95568,868,False,0,,False,P-L,AN,mc_learned_baseline,45,95568
52,98484,2916,True,2,3.9779256800684e-11,True,P-L,AN,mc_learned_baseline,45,98484
53,100376,1892,True,1,4.052415853784363e-12,True,P-L,AN,mc_learned_baseline,45,100376
54,101244,868,False,0,,False,P-L,AN,mc_learned_baseline,45,101244
55,103136,1892,True,1,4.578344093297198e-10,True,P-L,AN,mc_learned_baseline,45,103136
56,105028,1892,True,1,2.991708851402068e-12,True,P-L,AN,mc_learned_baseline,45,105028
57,105896,868,False,0,,False,P-L,AN,mc_learned_baseline,45,105896
58,106764,868,False,0,,False,P-L,AN,mc_learned_baseline,45,106764
59,107632,868,False,0,,False,P-L,AN,mc_learned_baseline,45,107632
60,108500,868,False,0,,False,P-L,AN,mc_learned_baseline,45,108500
61,109368,868,False,0,,False,P-L,AN,mc_learned_baseline,45,109368
62,110236,868,False,0,,False,P-L,AN,mc_learned_baseline,45,110236
63,111104,868,False,0,,False,P-L,AN,mc_learned_baseline,45,111104
64,111972,868,False,0,,False,P-L,AN,mc_learned_baseline,45,111972
65,112840,868,False,0,,False,P-L,AN,mc_learned_baseline,45,112840
66,113708,868,False,0,,False,P-L,AN,mc_learned_baseline,45,113708
67,114576,868,False,0,,False,P-L,AN,mc_learned_baseline,45,114576
68,115444,868,False,0,,False,P-L,AN,mc_learned_baseline,45,115444
69,118360,2916,True,2,1.2653471797218208e-12,True,P-L,AN,mc_learned_baseline,45,118360
70,120252,1892,True,1,2.4968360233763634e-12,True,P-L,AN,mc_learned_baseline,45,120252
71,124192,3940,True,3,9.563294364461496e-13,True,P-L,AN,mc_learned_baseline,45,124192
72,125060,868,False,0,,False,P-L,AN,mc_learned_baseline,45,125060
73,125928,868,False,0,,False,P-L,AN,mc_learned_baseline,45,125928
74,126796,868,False,0,,False,P-L,AN,mc_learned_baseline,45,126796
75,127664,868,False,0,,False,P-L,AN,mc_learned_baseline,45,127664
76,128532,868,False,0,,False,P-L,AN,mc_learned_baseline,45,128532
77,129400,868,False,0,,False,P-L,AN,mc_learned_baseline,45,129400
78,130268,868,False,0,,False,P-L,AN,mc_learned_baseline,45,130268
79,131136,868,False,0,,False,P-L,AN,mc_learned_baseline,45,131136
80,133028,1892,True,1,2.199092216613369e-12,True,P-L,AN,mc_learned_baseline,45,133028
81,134920,1892,True,1,7.255649658954428e-14,True,P-L,AN,mc_learned_baseline,45,134920
82,135788,868,False,0,,False,P-L,AN,mc_learned_baseline,45,135788
83,136656,868,False,0,,False,P-L,AN,mc_learned_baseline,45,136656
84,139572,2916,True,2,9.176605916652719e-13,True,P-L,AN,mc_learned_baseline,45,139572
85,141464,1892,True,1,1.9896632610228688e-12,True,P-L,AN,mc_learned_baseline,45,141464
86,142332,868,False,0,,False,P-L,AN,mc_learned_baseline,45,142332
87,144224,1892,True,1,3.510664083243749e-12,True,P-L,AN,mc_learned_baseline,45,144224
88,145092,868,False,0,,False,P-L,AN,mc_learned_baseline,45,145092
89,146984,1892,True,1,2.7540046424885135e-14,True,P-L,AN,mc_learned_baseline,45,146984
90,147852,868,False,0,,False,P-L,AN,mc_learned_baseline,45,147852
91,149744,1892,True,1,6.726517814047942e-13,True,P-L,AN,mc_learned_baseline,45,149744
92,153684,3940,True,3,9.981914818430264e-13,False,P-L,AN,mc_learned_baseline,45,153684
93,154552,868,False,0,,False,P-L,AN,mc_learned_baseline,45,154552
94,156444,1892,True,1,5.424071239649023e-11,True,P-L,AN,mc_learned_baseline,45,156444
95,160384,3940,True,3,1.5745877776447327e-13,False,P-L,AN,mc_learned_baseline,45,160384
96,162276,1892,True,1,5.591840939278448e-13,True,P-L,AN,mc_learned_baseline,45,162276
97,164168,1892,True,1,1.4202032263868945e-12,True,P-L,AN,mc_learned_baseline,45,164168
98,165036,868,False,0,,False,P-L,AN,mc_learned_baseline,45,165036
99,165904,868,False,0,,False,P-L,AN,mc_learned_baseline,45,165904
100,166772,868,False,0,,False,P-L,AN,mc_learned_baseline,45,166772
101,167640,868,False,0,,False,P-L,AN,mc_learned_baseline,45,167640
102,168508,868,False,0,,False,P-L,AN,mc_learned_baseline,45,168508
103,169376,868,False,0,,False,P-L,AN,mc_learned_baseline,45,169376
104,172292,2916,True,2,2.8380490809823437e-13,True,P-L,AN,mc_learned_baseline,45,172292
105,173160,868,False,0,,False,P-L,AN,mc_learned_baseline,45,173160
106,174028,868,False,0,,False,P-L,AN,mc_learned_baseline,45,174028
107,174896,868,False,0,,False,P-L,AN,mc_learned_baseline,45,174896
108,175764,868,False,0,,False,P-L,AN,mc_learned_baseline,45,175764
109,176632,868,False,0,,False,P-L,AN,mc_learned_baseline,45,176632
110,177500,868,False,0,,False,P-L,AN,mc_learned_baseline,45,177500
111,178368,868,False,0,,False,P-L,AN,mc_learned_baseline,45,178368
112,179236,868,False,0,,False,P-L,AN,mc_learned_baseline,45,179236
113,181128,1892,True,1,2.2564436009202183e-13,True,P-L,AN,mc_learned_baseline,45,181128
114,185068,3940,True,3,4.647334173431628e-13,True,P-L,AN,mc_learned_baseline,45,185068
115,185936,868,False,0,,False,P-L,AN,mc_learned_baseline,45,185936
116,186804,868,False,0,,False,P-L,AN,mc_learned_baseline,45,186804
117,187672,868,False,0,,False,P-L,AN,mc_learned_baseline,45,187672
118,188540,868,False,0,,False,P-L,AN,mc_learned_baseline,45,188540
119,189408,868,False,0,,False,P-L,AN,mc_learned_baseline,45,189408
120,190276,868,False,0,,False,P-L,AN,mc_learned_baseline,45,190276
121,191144,868,False,0,,False,P-L,AN,mc_learned_baseline,45,191144
122,192012,868,False,0,,False,P-L,AN,mc_learned_baseline,45,192012
123,192880,868,False,0,,False,P-L,AN,mc_learned_baseline,45,192880
124,193748,868,False,0,,False,P-L,AN,mc_learned_baseline,45,193748
125,194616,868,False,0,,False,P-L,AN,mc_learned_baseline,45,194616
126,195484,868,False,0,,False,P-L,AN,mc_learned_baseline,45,195484
127,196352,868,False,0,,False,P-L,AN,mc_learned_baseline,45,196352
128,197220,868,False,0,,False,P-L,AN,mc_learned_baseline,45,197220
129,198088,868,False,0,,False,P-L,AN,mc_learned_baseline,45,198088
130,199980,1892,True,1,3.10831556705611e-13,True,P-L,AN,mc_learned_baseline,45,199980
131,200848,868,False,0,,False,P-L,AN,mc_learned_baseline,45,200848
132,201716,868,False,0,,False,P-L,AN,mc_learned_baseline,45,201716
133,205656,3940,True,3,2.3832862904072344e-13,False,P-L,AN,mc_learned_baseline,45,205656
134,206524,868,False,0,,False,P-L,AN,mc_learned_baseline,45,206524
135,207392,868,False,0,,False,P-L,AN,mc_learned_baseline,45,207392
136,209284,1892,True,1,5.56626306245734e-13,True,P-L,AN,mc_learned_baseline,45,209284
137,210152,868,False,0,,False,P-L,AN,mc_learned_baseline,45,210152
138,211020,868,False,0,,False,P-L,AN,mc_learned_baseline,45,211020
139,212912,1892,True,1,7.011530309505465e-13,True,P-L,AN,mc_learned_baseline,45,212912
140,215828,2916,True,2,3.3960820286473707e-14,True,P-L,AN,mc_learned_baseline,45,215828
141,217720,1892,True,1,1.5202157234141131e-13,True,P-L,AN,mc_learned_baseline,45,217720
142,221660,3940,True,3,3.885006207443732e-13,False,P-L,AN,mc_learned_baseline,45,221660
143,223552,1892,True,1,8.528281591265501e-14,True,P-L,AN,mc_learned_baseline,45,223552
144,227492,3940,True,3,5.441593169100718e-14,False,P-L,AN,mc_learned_baseline,45,227492
145,228360,868,False,0,,False,P-L,AN,mc_learned_baseline,45,228360
146,229228,868,False,0,,False,P-L,AN,mc_learned_baseline,45,229228
147,230096,868,False,0,,False,P-L,AN,mc_learned_baseline,45,230096
148,230964,868,False,0,,False,P-L,AN,mc_learned_baseline,45,230964
149,231832,868,False,0,,False,P-L,AN,mc_learned_baseline,45,231832
150,232700,868,False,0,,False,P-L,AN,mc_learned_baseline,45,232700
151,233568,868,False,0,,False,P-L,AN,mc_learned_baseline,45,233568
152,234436,868,False,0,,False,P-L,AN,mc_learned_baseline,45,234436
153,235304,868,False,0,,False,P-L,AN,mc_learned_baseline,45,235304
154,239244,3940,True,3,5.656764292541338e-13,False,P-L,AN,mc_learned_baseline,45,239244
155,240112,868,False,0,,False,P-L,AN,mc_learned_baseline,45,240112
156,240980,868,False,0,,False,P-L,AN,mc_learned_baseline,45,240980
157,241848,868,False,0,,False,P-L,AN,mc_learned_baseline,45,241848
158,242716,868,False,0,,False,P-L,AN,mc_learned_baseline,45,242716
159,243584,868,False,0,,False,P-L,AN,mc_learned_baseline,45,243584
160,247524,3940,True,3,6.981011034990005e-14,False,P-L,AN,mc_learned_baseline,45,247524
161,248392,868,False,0,,False,P-L,AN,mc_learned_baseline,45,248392
162,250284,1892,True,1,1.4860027284479763e-13,True,P-L,AN,mc_learned_baseline,45,250284
163,251152,868,False,0,,False,P-L,AN,mc_learned_baseline,45,251152
164,254068,2916,True,2,1.522550851520777e-13,True,P-L,AN,mc_learned_baseline,45,254068
165,255960,1892,True,1,3.4646499610306386e-13,True,P-L,AN,mc_learned_baseline,45,255960
166,256828,868,False,0,,False,P-L,AN,mc_learned_baseline,45,256828
167,257696,868,False,0,,False,P-L,AN,mc_learned_baseline,45,257696
168,261636,3940,True,3,6.163584896719925e-13,False,P-L,AN,mc_learned_baseline,45,261636
1,1992,1892,True,1,1.7919863863751072e-09,True,P-L,SA,mc_learned_baseline,45,1992
2,3884,1892,True,1,5.5191874297874834e-09,True,P-L,SA,mc_learned_baseline,45,3884
3,5776,1892,True,1,2.3122758756410345e-09,True,P-L,SA,mc_learned_baseline,45,5776
4,7668,1892,True,1,4.87953587481696e-09,True,P-L,SA,mc_learned_baseline,45,7668
5,9560,1892,True,1,1.0473625665910266e-08,True,P-L,SA,mc_learned_baseline,45,9560
6,11452,1892,True,1,8.920089020834716e-09,True,P-L,SA,mc_learned_baseline,45,11452
7,13344,1892,True,1,4.887720487306959e-10,True,P-L,SA,mc_learned_baseline,45,13344
8,15236,1892,True,1,4.0689486507709025e-08,True,P-L,SA,mc_learned_baseline,45,15236
9,17128,1892,True,1,1.3530346725787593e-09,True,P-L,SA,mc_learned_baseline,45,17128
10,19020,1892,True,1,6.7168195877950976e-09,True,P-L,SA,mc_learned_baseline,45,19020
11,20912,1892,True,1,2.080313073438466e-08,True,P-L,SA,mc_learned_baseline,45,20912
12,22804,1892,True,1,2.3739638937070058e-08,True,P-L,SA,mc_learned_baseline,45,22804
13,24696,1892,True,1,5.4462289818081696e-08,True,P-L,SA,mc_learned_baseline,45,24696
14,26588,1892,True,1,2.7748778129752618e-08,True,P-L,SA,mc_learned_baseline,45,26588
15,28480,1892,True,1,5.296539201163916e-08,True,P-L,SA,mc_learned_baseline,45,28480
16,30372,1892,True,1,3.4119622287827535e-08,True,P-L,SA,mc_learned_baseline,45,30372
17,32264,1892,True,1,3.483913397939773e-08,True,P-L,SA,mc_learned_baseline,45,32264
18,34156,1892,True,1,5.880763782381669e-08,True,P-L,SA,mc_learned_baseline,45,34156
19,36048,1892,True,1,7.239043249830774e-08,True,P-L,SA,mc_learned_baseline,45,36048
20,37940,1892,True,1,4.034922206750701e-08,True,P-L,SA,mc_learned_baseline,45,37940
21,39832,1892,True,1,4.7622089197177696e-08,True,P-L,SA,mc_learned_baseline,45,39832
22,41724,1892,True,1,2.992706679665785e-08,True,P-L,SA,mc_learned_baseline,45,41724
23,43616,1892,True,1,2.2440585446528244e-08,True,P-L,SA,mc_learned_baseline,45,43616
24,45508,1892,True,1,9.102361275217453e-09,True,P-L,SA,mc_learned_baseline,45,45508
25,47400,1892,True,1,1.68202670817953e-09,True,P-L,SA,mc_learned_baseline,45,47400
26,49292,1892,True,1,4.241863497173727e-10,True,P-L,SA,mc_learned_baseline,45,49292
27,51184,1892,True,1,3.6047674243094344e-10,True,P-L,SA,mc_learned_baseline,45,51184
28,53076,1892,True,1,1.0299022509238642e-09,True,P-L,SA,mc_learned_baseline,45,53076
29,53944,868,False,0,,False,P-L,SA,mc_learned_baseline,45,53944
30,54812,868,False,0,,False,P-L,SA,mc_learned_baseline,45,54812
31,56704,1892,True,1,5.207396515699093e-10,True,P-L,SA,mc_learned_baseline,45,56704
32,59620,2916,True,2,1.1974031292531532e-10,True,P-L,SA,mc_learned_baseline,45,59620
33,63560,3940,True,3,9.77889306889085e-12,False,P-L,SA,mc_learned_baseline,45,63560
34,64428,868,False,0,,False,P-L,SA,mc_learned_baseline,45,64428
35,67344,2916,True,2,3.9331408992092115e-11,True,P-L,SA,mc_learned_baseline,45,67344
36,69236,1892,True,1,8.24500431081816e-12,True,P-L,SA,mc_learned_baseline,45,69236
37,72152,2916,True,2,7.1149477868500425e-12,True,P-L,SA,mc_learned_baseline,45,72152
38,74044,1892,True,1,1.5794936231868016e-10,True,P-L,SA,mc_learned_baseline,45,74044
39,74912,868,False,0,,False,P-L,SA,mc_learned_baseline,45,74912
40,77828,2916,True,2,5.812866219181229e-13,True,P-L,SA,mc_learned_baseline,45,77828
41,78696,868,False,0,,False,P-L,SA,mc_learned_baseline,45,78696
42,79564,868,False,0,,False,P-L,SA,mc_learned_baseline,45,79564
43,81456,1892,True,1,1.621050320716766e-10,True,P-L,SA,mc_learned_baseline,45,81456
