experiment,method,label,oracle_label_group,seed,update,source_steps_total,source_steps_training,source_steps_critic,source_steps_direction_check,source_steps_return_check,source_steps_monitor,source_complete_episodes,agent_decisions,budget,training_return,monitor_return,exact_source_return_diagnostic,actual_return_gain_diagnostic,old_new_kl,baseline_kind,baseline_missing_states,entropy,seconds,accepted,reason,eta,attempts,forward_kl_training,direction_loss,direction_steps,q_bound,critic_validation_mse,label_mse_against_exact_joint_advantage,critic_explained_variance,direction_error,direction_norm,exact_direction_score_diagnostic
T-L,AN,mc_learned_baseline,False,43,24,17088,6144,6144,0,0,4800,8544,34176,262144,0.8596875000000002,0.8946000000000001,0.8791804342392722,0.008817021215972609,0.00014196757358055383,public_state_tabular_independent_mc,0,0.355246104557075,0.9053941000020131,True,accepted_return_check_disabled,0.1,1,2.4283796518251303e-09,-0.03026292489961558,100,5.0,0.10800410985127219,0.03970496672760222,0.018112223848858133,0.002936092696620003,0.02998197139894707,0.019698331886988458
T-L,AN,mc_learned_baseline,False,43,25,17800,6400,6400,0,0,5000,8900,35600,262144,0.8735156250000001,0.9066000000000001,0.8872967611363134,0.008116326897041226,0.00016350707163921324,public_state_tabular_independent_mc,0,0.3479425632660185,0.9444519999669865,True,accepted_return_check_disabled,0.1,1,2.265728159832168e-09,-0.033366297921668564,100,5.0,0.09698585814923937,0.03515076090785035,0.028921438650333475,0.008518526656895214,0.034435913717527376,0.011683074947876952
T-L,AN,mc_learned_baseline,False,43,26,18512,6656,6656,0,0,5200,9256,37024,262144,0.8714062500000002,0.9426000000000001,0.8960955417405985,0.008798780604285072,0.0001765742835073065,public_state_tabular_independent_mc,0,0.33994162551475143,0.9843548000790179,True,accepted_return_check_disabled,0.1,1,1.4734561276056917e-09,-0.03557270514537305,100,5.0,0.10754041298690689,0.046007190541344556,-0.006538526941552103,0.005095622203567621,0.03730936178746211,0.012884245251872165
T-L,AN,mc_learned_baseline,False,43,27,19224,6912,6912,0,0,5400,9612,38448,262144,0.9168750000000001,0.9273,0.899119434594862,0.0030238928542635213,2.222154947740244e-05,public_state_tabular_independent_mc,0,0.33665818501647427,1.0225839000195265,True,accepted_return_check_disabled,0.1,1,2.0788982556812288e-10,-0.0044464012150277525,100,5.0,0.03514941417539371,0.010793780601792886,0.02453165752031128,0.003719025555016315,0.004475982582834954,0.011742798797037761
T-L,AN,mc_learned_baseline,False,43,28,19936,7168,7168,0,0,5600,9968,39872,262144,0.9124218750000002,0.9098999999999999,0.9031882853373918,0.004068850742529828,4.3137184859683974e-05,public_state_tabular_independent_mc,0,0.3323702828174489,1.064954400062561,True,accepted_return_check_disabled,0.1,1,6.505758185597578e-10,-0.009002196189377927,100,5.0,0.04688755532638991,0.016868276176326788,0.016934223570797102,0.0013564919082702687,0.008915184683616623,0.013392140573848863
T-L,AN,mc_learned_baseline,False,43,29,20648,7424,7424,0,0,5800,10324,41296,262144,0.8985937500000001,0.9216,0.9086082336230001,0.0054199482856083225,7.976523177973831e-05,public_state_tabular_independent_mc,0,0.3264649859174318,1.1064938000636175,True,accepted_return_check_disabled,0.1,1,2.3815559659397275e-10,-0.016489300770769127,100,5.0,0.05837028933634787,0.020851251183255783,0.014232883823349085,0.00019827990474601752,0.016466662687693697,0.013530689261188004
T-L,AN,mc_learned_baseline,False,43,30,21360,7680,7680,0,0,6000,10680,42720,262144,0.8915625000000001,0.9213000000000001,0.9139230411055176,0.005314807482517447,9.905368724565634e-05,public_state_tabular_independent_mc,0,0.32039381284217955,1.155002500046976,True,accepted_return_check_disabled,0.1,1,2.007517925725968e-09,-0.021497587926618593,100,5.0,0.06061238890245225,0.02091928064880352,0.024526769740353283,0.0032029241735334986,0.020580356469448283,0.009172609732911494
T-L,AN,mc_learned_baseline,False,43,31,22072,7936,7936,0,0,6200,11036,44144,262144,0.8728125000000002,0.9152999999999999,0.9186826987859534,0.004759657680435847,8.726691649200269e-05,public_state_tabular_independent_mc,0,0.3149332960640394,1.2059029000811279,True,accepted_return_check_disabled,0.1,1,1.0396850444179094e-09,-0.021072522966490124,100,5.0,0.060771280537350994,0.02114394086943696,0.031146542488433848,0.002572790208278311,0.018284734652468475,0.008491092013713869
T-L,AN,mc_learned_baseline,False,43,32,22784,8192,8192,0,0,6400,11392,45568,262144,0.9424218750000002,0.9246000000000001,0.9209517794451771,0.00226908065922371,3.277400411167312e-05,public_state_tabular_independent_mc,0,0.311777865508971,1.2544226000318304,True,accepted_return_check_disabled,0.1,1,1.8941051326722124e-10,-0.006315436693448694,100,5.0,0.024130525807106437,0.005449535128927022,0.009648765130955472,0.0041307002884287194,0.0066918035360382854,0.00570744430054142
T-L,AN,mc_learned_baseline,False,43,33,23496,8448,8448,0,0,6600,11748,46992,262144,0.9192187500000002,0.9246,0.9240940671468072,0.0031422877016300532,3.949188488455986e-05,public_state_tabular_independent_mc,0,0.30779742020851864,1.3062839000485837,True,accepted_return_check_disabled,0.1,1,6.062150009897808e-10,-0.00822166308221749,100,5.0,0.03632828768429572,0.012205491352352925,0.02325557125893074,0.00031751781368925087,0.008127992187073123,0.00910007909367965
T-L,AN,mc_learned_baseline,False,43,34,24208,8704,8704,0,0,6800,12104,48416,262144,0.8981250000000002,0.9306000000000002,0.9267442266197962,0.0026501594729889666,6.0349084887580256e-05,public_state_tabular_independent_mc,0,0.30419317206812607,1.3575231999857351,True,accepted_return_check_disabled,0.1,1,1.12669325955046e-09,-0.015614246162156611,100,5.0,0.03830317873646748,0.010747416462017259,0.02803190725383986,0.006485021290269259,0.013012857574594442,0.002228065407097418
T-L,AN,mc_learned_baseline,False,43,35,24920,8960,8960,0,0,7000,12460,49840,262144,0.9424218750000002,0.9306,0.9288418016570568,0.0020975750372606017,4.0747062980513526e-05,public_state_tabular_independent_mc,0,0.3011296713784414,1.3962020999751985,True,accepted_return_check_disabled,0.1,1,4.60339679698022e-10,-0.008254406283406866,100,5.0,0.024378466636215623,0.005565662501143823,0.0014633534983116148,0.0049456730730970825,0.008647934174762357,0.0031822134717689726
T-L,AN,mc_learned_baseline,False,43,36,25632,9216,9216,0,0,7200,12816,51264,262144,0.9283593750000002,0.9426000000000001,0.930848351861622,0.002006550204565194,4.1217675116402136e-05,public_state_tabular_independent_mc,0,0.2980021132133623,1.4380209000082687,True,accepted_return_check_disabled,0.1,1,8.609540803253493e-10,-0.00914059858860003,100,5.0,0.024938280415854875,0.006374264713278103,0.04091295317513477,0.005187870581640366,0.008721989837322681,0.0025364686953998905
T-L,AN,mc_learned_baseline,False,43,37,26344,9472,9472,0,0,7400,13172,52688,262144,0.9353906250000001,0.9329999999999999,0.9324581627110486,0.001609810849426685,1.5304848108845046e-05,public_state_tabular_independent_mc,0,0.2959165693869455,1.4867682000622153,True,accepted_return_check_disabled,0.1,1,7.072331013996189e-10,-0.0030554868111440387,100,5.0,0.021727881541729624,0.005853657326783333,0.02960342298225105,0.0018001877109006662,0.003106092479503107,0.005596943875045302
T-L,AN,mc_learned_baseline,False,43,38,27056,9728,9728,0,0,7600,13528,54112,262144,0.9215625000000003,0.945,0.9353170975966945,0.002858934885645814,5.708667336005454e-05,public_state_tabular_independent_mc,0,0.29209090749299776,1.5299100000411272,True,accepted_return_check_disabled,0.1,1,6.571935268248353e-10,-0.01263425067783545,100,5.0,0.03470453709849998,0.010617709920096691,0.024020072089182998,0.0030820292829109976,0.01227077268388375,0.003987269597394009
T-L,AN,mc_learned_baseline,False,43,39,27768,9984,9984,0,0,7800,13884,55536,262144,0.9304687500000002,0.9453,0.9364230290043494,0.0011059314076549143,1.7019247791391438e-05,public_state_tabular_independent_mc,0,0.2898806583411138,1.5699207000434399,True,accepted_return_check_disabled,0.1,1,1.4693768377214632e-10,-0.003370695731300672,100,5.0,0.010877191333743246,0.00023122522000289204,0.09744333622191115,0.003984896415873941,0.003397115944616811,0.002409886527637198
T-L,AN,mc_learned_baseline,False,43,40,28480,10240,10240,0,0,8000,14240,56960,262144,0.9356250000000002,0.9419999999999998,0.9392715545901427,0.0028485255857932934,6.002945665751341e-05,public_state_tabular_independent_mc,0,0.2860752680831856,1.6612324999878183,True,accepted_return_check_disabled,0.1,1,2.5296567825468402e-11,-0.013159620286159263,100,5.0,0.03164231552857972,0.010683993223935824,0.01729245066580498,0.0030239570014140064,0.012819289946894142,0.0034072386075077333
T-L,AN,mc_learned_baseline,False,43,41,29192,10496,10496,0,0,8200,14596,58384,262144,0.9424218750000002,0.9453,0.9412032487291971,0.001931694139054474,2.713661424622175e-05,public_state_tabular_independent_mc,0,0.28318258932446877,1.7140696999849752,True,accepted_return_check_disabled,0.1,1,9.092345874746745e-11,-0.005610260572167767,100,5.0,0.021099340820312507,0.005576152707853136,0.025409297881312853,0.0008658460448187959,0.005591785396263189,0.004975171743754598
T-L,AN,mc_learned_baseline,False,43,42,29904,10752,10752,0,0,8400,14952,59808,262144,0.9424218750000002,0.9129,0.9431334146375334,0.0019301659083362788,2.9549578706484075e-05,public_state_tabular_independent_mc,0,0.280233218518115,1.7510170000605285,True,accepted_return_check_disabled,0.1,1,3.814881831268941e-10,-0.006260464860165016,100,5.0,0.021070190716744985,0.005550837527655994,0.02572290003948219,0.0010572926508181993,0.006186670632397032,0.004476268618841536
T-L,AN,mc_learned_baseline,False,43,43,30616,11008,11008,0,0,8600,15308,61232,262144,0.9171093750000001,0.945,0.9470032190288405,0.00386980439130713,0.00015778775785106158,public_state_tabular_independent_mc,0,0.27473793544699127,1.7885460000252351,True,accepted_return_check_disabled,0.1,1,2.1707554155660405e-09,-0.03623312701389206,100,5.0,0.0461725341796875,0.016099425917810658,0.0149130262805941,0.017452815067783938,0.036308594014836174,-0.012220752625941397
T-L,AN,mc_learned_baseline,False,43,44,31328,11264,11264,0,0,8800,15664,62656,262144,0.9752343750000002,0.9063000000000001,0.9488036753580812,0.0018004563292406406,3.7337213003321936e-05,public_state_tabular_independent_mc,0,0.2717784560098584,1.824444800033234,True,accepted_return_check_disabled,0.1,1,3.2435222530154756e-10,-0.00898866036268028,100,5.0,0.020780046665494496,0.0057056373285162805,-0.05563022793841199,0.002162534723719685,0.008029232689789034,0.002145601421270406
T-L,AN,mc_learned_baseline,False,43,45,32040,11520,11520,0,0,9000,16020,64080,262144,0.9562500000000002,0.936,0.9497012273159785,0.0008975519578973135,1.0234106532359312e-05,public_state_tabular_independent_mc,0,0.26996618647482945,1.862225600052625,True,accepted_return_check_disabled,0.1,1,7.149064375180513e-11,-0.002072844592769709,100,5.0,0.009941547203579745,0.00019271212887453978,0.036369986478527294,0.001378213421185597,0.0020640191385268157,0.002674575012411672
T-L,AN,mc_learned_baseline,False,43,46,32752,11776,11776,0,0,9200,16376,65504,262144,0.9494531250000002,0.9690000000000001,0.9515449568530787,0.0018437295371002138,8.777255304317018e-05,public_state_tabular_independent_mc,0,0.266691292281394,1.9010651999851689,True,accepted_return_check_disabled,0.1,1,4.993407929772558e-10,-0.026982596231304477,100,5.0,0.023511094323155627,0.005518955615452504,0.010392994488167773,0.014530681216030532,0.022078341727178784,-0.010458694414505873
T-L,AN,mc_learned_baseline,False,43,47,33464,12032,12032,0,0,9400,16732,66928,262144,0.9471093750000001,0.9450000000000002,0.9529990375047719,0.0014540806516931681,5.0835752147918936e-05,public_state_tabular_independent_mc,0,0.2638742280862601,1.9389701000181958,True,accepted_return_check_disabled,0.1,1,1.7140732470926357e-10,-0.03922913715886923,100,5.0,0.023526220703125007,0.0054119398559930995,0.019112122598396897,0.00769254409829883,0.012456785996979042,-0.003877593438584636
T-L,AN,mc_learned_baseline,False,43,48,34176,12288,12288,0,0,9600,17088,68352,262144,0.9588281250000001,0.9600000000000002,0.9548222962609634,0.0018232587561914926,5.0168324045585786e-05,public_state_tabular_independent_mc,0,0.26079902971859065,1.9805651999777183,True,accepted_return_check_disabled,0.1,1,8.276178250114502e-10,-0.011857029675197236,100,5.0,0.020199560546875002,0.005308451488015144,0.0044859593758918015,0.004298479829150217,0.011233083655801359,-0.0005805427009706494
T-L,AN,mc_learned_baseline,False,43,49,34888,12544,12544,0,0,9800,17444,69776,262144,0.9515625000000002,0.9570000000000001,0.9557780609650879,0.0009557647041245065,1.148578528430031e-05,public_state_tabular_independent_mc,0,0.25883650464474045,2.0179838000331074,True,accepted_return_check_disabled,0.1,1,3.1106140813315364e-10,-0.0023537396426249664,100,5.0,0.009931640625000003,3.736993565448213e-06,0.0553006099331973,0.0007195407431823907,0.0023292346230327147,0.002732239424637938
T-L,AN,mc_learned_baseline,False,43,50,35600,12800,12800,0,0,10000,17800,71200,262144,0.9609375000000002,0.9660000000000001,0.9567731379838991,0.0009950770188111857,1.2308608550646032e-05,public_state_tabular_independent_mc,0,0.2567882303739279,2.06363180000335,True,accepted_return_check_disabled,0.1,1,3.1672363192440286e-11,-0.0024883366243762034,100,5.0,0.01001681213378906,0.0004975302758266726,0.024763122463315912,0.0006973900681310274,0.0024781253946563036,0.0027742544496991237
T-L,AN,mc_learned_baseline,False,43,51,36312,13056,13056,0,0,10200,18156,72624,262144,0.9658593750000002,0.9419999999999998,0.9584995268780379,0.0017263888941387862,6.419966967179775e-05,public_state_tabular_independent_mc,0,0.2537565787622958,2.1094325999729335,True,accepted_return_check_disabled,0.1,1,1.3244954063564435e-09,-0.01611103803716202,100,5.0,0.019700781250000007,0.0056218507925266305,0.007268134122105252,0.007966630632645836,0.014942830436766443,-0.0044761911983712595
T-L,AN,mc_learned_baseline,False,43,52,37024,13312,13312,0,0,10400,18512,74048,262144,0.9820312500000002,0.9810000000000001,0.9594347118917698,0.0009351850137319095,1.0691472073479215e-05,public_state_tabular_independent_mc,0,0.25182071567740283,2.1570292999967933,True,accepted_return_check_disabled,0.1,1,3.61342259411076e-10,-0.0021958072204671854,100,5.0,0.008959167542749513,0.0003174056410654819,-0.02529764657409661,0.0004579151172676819,0.0021707455789161337,0.0027871655878351324
T-L,AN,mc_learned_baseline,False,43,53,37736,13568,13568,0,0,10600,18868,75472,262144,0.9656250000000002,0.978,0.9604319798874141,0.0009972679956443686,1.213291798789971e-05,public_state_tabular_independent_mc,0,0.24974852080161475,2.198285000049509,True,accepted_return_check_disabled,0.1,1,2.242271152425843e-12,-0.002443428273442734,100,5.0,0.009195556640624998,4.278383244106592e-05,0.026189238367559375,0.0004388244714849768,0.002437780891767911,0.0028212378595460687
T-L,AN,mc_learned_baseline,False,43,54,38448,13824,13824,0,0,10800,19224,76896,262144,0.9632812500000003,0.9420000000000001,0.961536825066261,0.0011048451788469027,1.4818987245893086e-05,public_state_tabular_independent_mc,0,0.24744426990600407,2.2385769999818876,True,accepted_return_check_disabled,0.1,1,2.6833942270604958e-11,-0.0029531109775725313,100,5.0,0.009258728027343753,2.0904066959394113e-05,0.034593648014009215,0.0004259004881368687,0.0029682203710666866,0.0028496032120131076
T-L,AN,mc_learned_baseline,False,43,55,39160,14080,14080,0,0,11000,19580,78320,262144,0.9703125000000002,0.945,0.9626680994089504,0.0011312743426893368,1.5425973864509904e-05,public_state_tabular_independent_mc,0,0.24507624574442252,2.280798700056039,True,accepted_return_check_disabled,0.1,1,1.958436739863102e-10,-0.003141328008279525,100,5.0,0.008855324978298613,5.6636827409835624e-05,0.021660727230719323,0.00042397216590237517,0.003120713117680563,0.0028674208170797943
T-L,AN,mc_learned_baseline,False,43,56,39872,14336,14336,0,0,11200,19936,79744,262144,0.9515625000000002,0.9512999999999999,0.963868465621609,0.0012003662126586212,1.732717771477219e-05,public_state_tabular_independent_mc,0,0.24255223008316626,2.3269371000351384,True,accepted_return_check_disabled,0.1,1,8.76920385895269e-11,-0.003515537594204652,100,5.0,0.010019531250000002,2.60749063123065e-06,0.05111821086261992,0.00045648413144446095,0.003497440925919283,0.0028494342447096853
T-L,AN,mc_learned_baseline,False,43,57,40584,14592,14592,0,0,11400,20292,81168,262144,0.9585937500000001,0.975,0.9650528709706582,0.001184405349049178,1.679741409829605e-05,public_state_tabular_independent_mc,0,0.24005093001340427,2.37106420006603,True,accepted_return_check_disabled,0.1,1,1.832600193853443e-10,-0.0034213977557731425,100,5.0,0.009577331542968755,5.220535824118498e-06,0.040819765037450106,0.0004479416434120089,0.0033976863495099366,0.0028723500997493924
T-L,AN,mc_learned_baseline,False,43,58,41296,14848,14848,0,0,11600,20648,82592,262144,0.9750000000000002,0.9573,0.9660639944496096,0.0010111234789513812,1.2195656791954773e-05,public_state_tabular_independent_mc,0,0.2379069176560592,2.409808799973689,True,accepted_return_check_disabled,0.1,1,1.7637984774713826e-10,-0.0024171434345231935,100,5.0,0.008975830078125,0.00029265786246880567,-0.013139204545454364,0.00044987143584535396,0.002430366342951493,0.002883115102501359
