round,source_episodes,round_source_episodes,direction_passed,candidate_count,fit_kl,accepted,experiment,method,label,seed,source_steps_total
1,4040,3940,True,3,9.135942890338752e-10,True,P-L,AN,mc_learned_baseline,42,4040
2,6956,2916,True,2,1.6419478914538121e-09,True,P-L,AN,mc_learned_baseline,42,6956
3,8848,1892,True,1,5.3384740574447456e-09,True,P-L,AN,mc_learned_baseline,42,8848
4,10740,1892,True,1,6.57406992199203e-09,True,P-L,AN,mc_learned_baseline,42,10740
5,12632,1892,True,1,1.499070445382141e-09,True,P-L,AN,mc_learned_baseline,42,12632
6,15548,2916,True,2,2.196637365799334e-09,True,P-L,AN,mc_learned_baseline,42,15548
7,17440,1892,True,1,3.2480219675358186e-09,True,P-L,AN,mc_learned_baseline,42,17440
8,20356,2916,True,2,1.95814786513923e-09,True,P-L,AN,mc_learned_baseline,42,20356
9,22248,1892,True,1,7.374668389970799e-09,True,P-L,AN,mc_learned_baseline,42,22248
10,24140,1892,True,1,7.557932590287095e-09,True,P-L,AN,mc_learned_baseline,42,24140
11,26032,1892,True,1,2.7093231041662355e-08,True,P-L,AN,mc_learned_baseline,42,26032
12,27924,1892,True,1,3.2854115489598415e-08,True,P-L,AN,mc_learned_baseline,42,27924
13,29816,1892,True,1,3.4960165779592296e-08,True,P-L,AN,mc_learned_baseline,42,29816
14,31708,1892,True,1,7.0676561301948506e-09,True,P-L,AN,mc_learned_baseline,42,31708
15,33600,1892,True,1,4.32739992213689e-08,True,P-L,AN,mc_learned_baseline,42,33600
16,35492,1892,True,1,7.422905751549904e-08,True,P-L,AN,mc_learned_baseline,42,35492
17,37384,1892,True,1,1.4792619020634007e-09,True,P-L,AN,mc_learned_baseline,42,37384
18,39276,1892,True,1,7.925715946598157e-08,True,P-L,AN,mc_learned_baseline,42,39276
19,41168,1892,True,1,3.318405787619675e-08,True,P-L,AN,mc_learned_baseline,42,41168
20,43060,1892,True,1,5.632016032559971e-08,True,P-L,AN,mc_learned_baseline,42,43060
21,44952,1892,True,1,6.20901332133289e-08,True,P-L,AN,mc_learned_baseline,42,44952
22,46844,1892,True,1,4.7274082486768325e-08,True,P-L,AN,mc_learned_baseline,42,46844
23,48736,1892,True,1,3.201090892949082e-08,True,P-L,AN,mc_learned_baseline,42,48736
24,50628,1892,True,1,3.265557672083495e-08,True,P-L,AN,mc_learned_baseline,42,50628
25,52520,1892,True,1,3.364814313450368e-09,True,P-L,AN,mc_learned_baseline,42,52520
26,54412,1892,True,1,6.524057935813631e-09,True,P-L,AN,mc_learned_baseline,42,54412
27,56304,1892,True,1,6.4104096486148545e-09,True,P-L,AN,mc_learned_baseline,42,56304
28,57172,868,False,0,,False,P-L,AN,mc_learned_baseline,42,57172
29,58040,868,False,0,,False,P-L,AN,mc_learned_baseline,42,58040
30,60956,2916,True,2,7.179792169839869e-10,True,P-L,AN,mc_learned_baseline,42,60956
31,62848,1892,True,1,1.7152627958384814e-09,True,P-L,AN,mc_learned_baseline,42,62848
32,66788,3940,True,3,1.06694079834649e-11,False,P-L,AN,mc_learned_baseline,42,66788
33,67656,868,False,0,,False,P-L,AN,mc_learned_baseline,42,67656
34,69548,1892,True,1,2.3943611456060777e-12,True,P-L,AN,mc_learned_baseline,42,69548
35,71440,1892,True,1,2.2829105613390343e-11,True,P-L,AN,mc_learned_baseline,42,71440
36,74356,2916,True,2,2.252739276896826e-12,True,P-L,AN,mc_learned_baseline,42,74356
37,76248,1892,True,1,1.030796032234444e-09,True,P-L,AN,mc_learned_baseline,42,76248
38,77116,868,False,0,,False,P-L,AN,mc_learned_baseline,42,77116
39,79008,1892,True,1,8.280939434860056e-12,True,P-L,AN,mc_learned_baseline,42,79008
40,80900,1892,True,1,7.06034542285655e-12,True,P-L,AN,mc_learned_baseline,42,80900
41,82792,1892,True,1,2.9680682987733933e-09,True,P-L,AN,mc_learned_baseline,42,82792
42,83660,868,False,0,,False,P-L,AN,mc_learned_baseline,42,83660
43,84528,868,False,0,,False,P-L,AN,mc_learned_baseline,42,84528
44,86420,1892,True,1,7.023124822692606e-11,True,P-L,AN,mc_learned_baseline,42,86420
45,89336,2916,True,2,1.769833032854741e-09,True,P-L,AN,mc_learned_baseline,42,89336
46,91228,1892,True,1,5.679781535376208e-12,True,P-L,AN,mc_learned_baseline,42,91228
47,92096,868,False,0,,False,P-L,AN,mc_learned_baseline,42,92096
48,95012,2916,True,2,6.1141231041648e-12,True,P-L,AN,mc_learned_baseline,42,95012
49,95880,868,False,0,,False,P-L,AN,mc_learned_baseline,42,95880
50,97772,1892,True,1,1.1919731210853665e-12,True,P-L,AN,mc_learned_baseline,42,97772
51,98640,868,False,0,,False,P-L,AN,mc_learned_baseline,42,98640
52,100532,1892,True,1,3.862958900650318e-12,True,P-L,AN,mc_learned_baseline,42,100532
53,102424,1892,True,1,2.6229332908708825e-12,True,P-L,AN,mc_learned_baseline,42,102424
54,103292,868,False,0,,False,P-L,AN,mc_learned_baseline,42,103292
55,106208,2916,True,2,1.5236799713052513e-10,True,P-L,AN,mc_learned_baseline,42,106208
56,109124,2916,True,2,5.807843927153047e-14,True,P-L,AN,mc_learned_baseline,42,109124
57,109992,868,False,0,,False,P-L,AN,mc_learned_baseline,42,109992
58,111884,1892,True,1,6.201019671790898e-13,True,P-L,AN,mc_learned_baseline,42,111884
59,114800,2916,True,2,7.896701149398024e-11,True,P-L,AN,mc_learned_baseline,42,114800
60,116692,1892,True,1,9.610896587314686e-13,True,P-L,AN,mc_learned_baseline,42,116692
61,117560,868,False,0,,False,P-L,AN,mc_learned_baseline,42,117560
62,118428,868,False,0,,False,P-L,AN,mc_learned_baseline,42,118428
63,120320,1892,True,1,7.648432812393952e-13,True,P-L,AN,mc_learned_baseline,42,120320
64,123236,2916,True,2,1.772847504678257e-13,True,P-L,AN,mc_learned_baseline,42,123236
65,124104,868,False,0,,False,P-L,AN,mc_learned_baseline,42,124104
66,124972,868,False,0,,False,P-L,AN,mc_learned_baseline,42,124972
67,125840,868,False,0,,False,P-L,AN,mc_learned_baseline,42,125840
68,129780,3940,True,3,5.798563405212944e-13,False,P-L,AN,mc_learned_baseline,42,129780
69,130648,868,False,0,,False,P-L,AN,mc_learned_baseline,42,130648
70,131516,868,False,0,,False,P-L,AN,mc_learned_baseline,42,131516
71,132384,868,False,0,,False,P-L,AN,mc_learned_baseline,42,132384
72,133252,868,False,0,,False,P-L,AN,mc_learned_baseline,42,133252
73,134120,868,False,0,,False,P-L,AN,mc_learned_baseline,42,134120
74,134988,868,False,0,,False,P-L,AN,mc_learned_baseline,42,134988
75,135856,868,False,0,,False,P-L,AN,mc_learned_baseline,42,135856
76,138772,2916,True,2,2.5522681117463017e-13,True,P-L,AN,mc_learned_baseline,42,138772
77,139640,868,False,0,,False,P-L,AN,mc_learned_baseline,42,139640
78,140508,868,False,0,,False,P-L,AN,mc_learned_baseline,42,140508
79,141376,868,False,0,,False,P-L,AN,mc_learned_baseline,42,141376
80,142244,868,False,0,,False,P-L,AN,mc_learned_baseline,42,142244
81,143112,868,False,0,,False,P-L,AN,mc_learned_baseline,42,143112
82,145004,1892,True,1,2.4725709562738014e-13,True,P-L,AN,mc_learned_baseline,42,145004
83,148944,3940,True,3,4.684013522149044e-13,False,P-L,AN,mc_learned_baseline,42,148944
84,149812,868,False,0,,False,P-L,AN,mc_learned_baseline,42,149812
85,150680,868,False,0,,False,P-L,AN,mc_learned_baseline,42,150680
86,152572,1892,True,1,1.8441628011283286e-13,True,P-L,AN,mc_learned_baseline,42,152572
87,154464,1892,True,1,8.676741003386376e-13,True,P-L,AN,mc_learned_baseline,42,154464
88,155332,868,False,0,,False,P-L,AN,mc_learned_baseline,42,155332
89,157224,1892,True,1,7.008227468814901e-14,True,P-L,AN,mc_learned_baseline,42,157224
90,158092,868,False,0,,False,P-L,AN,mc_learned_baseline,42,158092
91,162032,3940,True,3,2.380727781638386e-13,True,P-L,AN,mc_learned_baseline,42,162032
92,162900,868,False,0,,False,P-L,AN,mc_learned_baseline,42,162900
93,163768,868,False,0,,False,P-L,AN,mc_learned_baseline,42,163768
94,164636,868,False,0,,False,P-L,AN,mc_learned_baseline,42,164636
95,168576,3940,True,3,6.728087787065959e-13,False,P-L,AN,mc_learned_baseline,42,168576
96,171492,2916,True,2,3.0062919502345166e-13,True,P-L,AN,mc_learned_baseline,42,171492
97,175432,3940,True,3,6.228458284195557e-13,True,P-L,AN,mc_learned_baseline,42,175432
98,176300,868,False,0,,False,P-L,AN,mc_learned_baseline,42,176300
99,177168,868,False,0,,False,P-L,AN,mc_learned_baseline,42,177168
100,179060,1892,True,1,8.188610103446482e-13,True,P-L,AN,mc_learned_baseline,42,179060
101,179928,868,False,0,,False,P-L,AN,mc_learned_baseline,42,179928
102,180796,868,False,0,,False,P-L,AN,mc_learned_baseline,42,180796
103,181664,868,False,0,,False,P-L,AN,mc_learned_baseline,42,181664
104,184580,2916,True,2,2.659929856772383e-13,True,P-L,AN,mc_learned_baseline,42,184580
105,185448,868,False,0,,False,P-L,AN,mc_learned_baseline,42,185448
106,186316,868,False,0,,False,P-L,AN,mc_learned_baseline,42,186316
107,187184,868,False,0,,False,P-L,AN,mc_learned_baseline,42,187184
108,188052,868,False,0,,False,P-L,AN,mc_learned_baseline,42,188052
109,188920,868,False,0,,False,P-L,AN,mc_learned_baseline,42,188920
110,190812,1892,True,1,3.3130316819637386e-14,True,P-L,AN,mc_learned_baseline,42,190812
111,192704,1892,True,1,3.7445974556080464e-13,True,P-L,AN,mc_learned_baseline,42,192704
112,193572,868,False,0,,False,P-L,AN,mc_learned_baseline,42,193572
113,194440,868,False,0,,False,P-L,AN,mc_learned_baseline,42,194440
114,195308,868,False,0,,False,P-L,AN,mc_learned_baseline,42,195308
115,196176,868,False,0,,False,P-L,AN,mc_learned_baseline,42,196176
