experiment,method,variant,source_n,target_n,smoke_only,metric,mean,std,independent_units,ci95_low,ci95_high,interval_unit,small_sample
P-T,AN,normalized,4,6,False,normalized_derivative_lower_bound,0.034767209758908034,0.032555025932407174,10,0.014253151863739698,0.051181927336457926,training_seed_or_data_batch,False
P-T,AN,fixed-edge,4,2,False,target_plus_type_probability,0.5999999999999999,1.1702778228589004e-16,10,0.5999999999999999,0.5999999999999999,training_seed_or_data_batch,False
P-T,AN,fixed-edge,4,2,False,density_ratio,1.0,0.0,10,1.0,1.0,training_seed_or_data_batch,False
P-T,AN,fixed-edge,4,2,False,neighbor_weight,0.6666666666666667,1.1702778228589004e-16,10,0.6666666666666667,0.6666666666666667,training_seed_or_data_batch,False
P-T,AN,fixed-edge,4,2,False,semantic_drift,0.00955733333333331,0.0,10,0.00955733333333331,0.00955733333333331,training_seed_or_data_batch,False
P-T,AN,fixed-edge,4,2,False,target_local_energy,0.033077333333333334,0.0,10,0.033077333333333334,0.033077333333333334,training_seed_or_data_batch,False
P-T,AN,fixed-edge,4,2,False,target_path_derivative,0.06230841891589174,0.044024826306186655,10,0.034631398295943666,0.0855729933859118,training_seed_or_data_batch,False
P-T,AN,fixed-edge,4,2,False,target_normalized_path_derivative,0.03115420945794587,0.022012413153093328,10,0.017315699147971833,0.0427864966929559,training_seed_or_data_batch,False
P-T,AN,fixed-edge,4,2,False,old_return,0.1322666666666667,2.925694557147251e-17,10,0.1322666666666667,0.1322666666666667,training_seed_or_data_batch,False
P-T,AN,fixed-edge,4,2,False,return,0.1385829538672811,0.004468301481249673,10,0.13577715130644183,0.14096717695954528,training_seed_or_data_batch,False
P-T,AN,fixed-edge,4,2,False,return_gain,0.006316287200614409,0.004468301481249674,10,0.0035104846397751603,0.008700510292878636,training_seed_or_data_batch,False
P-T,AN,fixed-edge,4,2,False,source_steps_total,2067.2,7.728734264634367,10,2062.4,2070.4,training_seed_or_data_batch,False
P-T,AN,fixed-edge,4,2,False,source_steps_training,2048.0,0.0,10,2048.0,2048.0,training_seed_or_data_batch,False
P-T,AN,fixed-edge,4,2,False,source_steps_direction_check,8.0,0.0,10,8.0,8.0,training_seed_or_data_batch,False
P-T,AN,fixed-edge,4,2,False,source_steps_return_check,11.2,7.728734264634366,10,6.4,14.4,training_seed_or_data_batch,False
P-T,AN,fixed-edge,4,2,False,eta,0.06999999999999999,0.0483045891539648,10,0.04,0.09,training_seed_or_data_batch,False
