condition,seed,status,run_dir,seconds,source_episodes,budget,unused_budget,rounds,stop_reason,initial_return,final_return,budget_normalized_auc,accepted_updates,declining_updates,decline_fraction,total_decline,candidate_count,return_check_rejections,mean_fit_kl,direction_train_episodes,pg_train_episodes,critic_episodes,direction_check_episodes,return_old_episodes,return_candidate_episodes,optimizer_updates
ours,40,complete,D:\manifold\manifold_project\experiments\pair_coordination\results\suite_05_检查消融_批量128_步长0.4\training\ours\seed_40,32.046968099894,128128,131072,2944,33,source_budget,0.38376000000000016,1.9626655986863613,1.8217539076155094,27,0,0.0,-0.0,44,17,0.0006660429100125414,4224,0,0,33792,45056,45056,4928
ours,41,complete,D:\manifold\manifold_project\experiments\pair_coordination\results\suite_05_检查消融_批量128_步长0.4\training\ours\seed_41,30.60903439996764,130176,131072,896,33,source_budget,0.38376000000000016,1.9626655987703165,1.8209205842167386,28,0,0.0,-0.0,45,17,0.0007132292952955728,4224,0,0,33792,46080,46080,4992
ours,42,complete,D:\manifold\manifold_project\experiments\pair_coordination\results\suite_05_检查消融_批量128_步长0.4\training\ours\seed_42,32.66868819994852,131072,131072,0,32,source_budget,0.38375999999999993,1.9626655985849644,1.8257079342669091,26,0,0.0,-0.0,46,20,0.0006290140305905545,4096,0,0,32768,47104,47104,4992
no_direction_check,40,complete,D:\manifold\manifold_project\experiments\pair_coordination\results\suite_05_检查消融_批量128_步长0.4\training\no_direction_check\seed_40,37.658805300015956,130304,131072,768,42,source_budget,0.38376000000000016,1.962665599001029,1.8688480329233277,33,0,0.0,-0.0,61,28,0.0006546242593260255,5376,0,0,0,62464,62464,6592
no_direction_check,41,complete,D:\manifold\manifold_project\experiments\pair_coordination\results\suite_05_检查消融_批量128_步长0.4\training\no_direction_check\seed_41,38.56492100004107,130688,131072,384,45,source_budget,0.38376000000000016,1.9626655992255804,1.869819293888935,37,0,0.0,-0.0,61,24,0.0007745635395584723,5760,0,0,0,62464,62464,6784
no_direction_check,42,complete,D:\manifold\manifold_project\experiments\pair_coordination\results\suite_05_检查消融_批量128_步长0.4\training\no_direction_check\seed_42,43.505426299991086,130816,131072,256,46,source_budget,0.38375999999999993,1.9626655992521007,1.8658239466875297,39,0,0.0,-0.0,61,22,0.0007709248147109067,5888,0,0,0,62464,62464,6848
no_return_check,40,complete,D:\manifold\manifold_project\experiments\pair_coordination\results\suite_05_检查消融_批量128_步长0.4\training\no_return_check\seed_40,85.94305339991115,130176,131072,896,113,source_budget,0.38376000000000016,1.9626655998235354,1.9113164030547252,113,0,0.0,-0.0,113,0,0.0011792183488974904,14464,0,0,115712,0,0,14464
no_return_check,41,complete,D:\manifold\manifold_project\experiments\pair_coordination\results\suite_05_检查消融_批量128_步长0.4\training\no_return_check\seed_41,82.29316220013425,130176,131072,896,113,source_budget,0.38376000000000016,1.962665599825755,1.914831719251281,113,0,0.0,-0.0,113,0,0.0012686510555507482,14464,0,0,115712,0,0,14464
no_return_check,42,complete,D:\manifold\manifold_project\experiments\pair_coordination\results\suite_05_检查消融_批量128_步长0.4\training\no_return_check\seed_42,81.49523040000349,130176,131072,896,113,source_budget,0.38375999999999993,1.9626655998206322,1.9127193503954505,113,0,0.0,-0.0,113,0,0.0012197261944313404,14464,0,0,115712,0,0,14464
