condition,seed,status,run_dir,seconds,source_episodes,budget,unused_budget,rounds,stop_reason,initial_return,final_return,budget_normalized_auc,accepted_updates,declining_updates,decline_fraction,total_decline,candidate_count,return_check_rejections,mean_fit_kl,direction_train_episodes,pg_train_episodes,critic_episodes,direction_check_episodes,return_old_episodes,return_candidate_episodes,optimizer_updates
ours,40,complete,D:\manifold\manifold\manifold_project\experiments\pair_coordination\results\suite_20260917_091832_859045\training\ours\seed_40,83.2803420999553,129024,131072,2048,27,source_budget,0.38376000000000016,1.9626655998154883,1.784234182241962,23,0,0.0,-0.0,36,13,0.000587465314661107,27648,0,0,27648,36864,36864,32256
ours,41,complete,D:\manifold\manifold\manifold_project\experiments\pair_coordination\results\suite_20260917_091832_859045\training\ours\seed_41,83.49677490000613,131072,131072,0,27,source_budget,0.38376000000000016,1.9626655997343045,1.7813931962943779,19,0,0.0,-0.0,37,18,0.0005454795853401403,27648,0,0,27648,37888,37888,32768
ours,42,complete,D:\manifold\manifold\manifold_project\experiments\pair_coordination\results\suite_20260917_091832_859045\training\ours\seed_42,92.64941329997964,131072,131072,0,27,source_budget,0.38375999999999993,1.96266559980343,1.7824723525583426,24,0,0.0,-0.0,37,13,0.000549414086480226,27648,0,0,27648,37888,37888,32768
no_direction_check,40,complete,D:\manifold\manifold\manifold_project\experiments\pair_coordination\results\suite_20260917_091832_859045\training\no_direction_check\seed_40,101.46078060008585,130048,131072,1024,33,source_budget,0.38376000000000016,1.9626655998284381,1.830858879572929,26,0,0.0,-0.0,47,21,0.0005525323497135201,33792,0,0,0,48128,48128,40960
no_direction_check,41,complete,D:\manifold\manifold\manifold_project\experiments\pair_coordination\results\suite_20260917_091832_859045\training\no_direction_check\seed_41,102.87022130005062,130048,131072,1024,35,source_budget,0.38376000000000016,1.9626655998693305,1.8305097308911666,29,0,0.0,-0.0,46,17,0.0007007198194463903,35840,0,0,0,47104,47104,41472
no_direction_check,42,complete,D:\manifold\manifold\manifold_project\experiments\pair_coordination\results\suite_20260917_091832_859045\training\no_direction_check\seed_42,113.9533140999265,131072,131072,0,36,source_budget,0.38375999999999993,1.962665599886652,1.826216673062115,32,0,0.0,-0.0,46,14,0.0007185066177096441,36864,0,0,0,47104,47104,41984
no_return_check,40,complete,D:\manifold\manifold\manifold_project\experiments\pair_coordination\results\suite_20260917_091832_859045\training\no_return_check\seed_40,162.8372483998537,131072,131072,0,64,source_budget,0.38376000000000016,1.962665599958983,1.870330058647169,64,0,0.0,-0.0,64,0,0.0010569227323641386,65536,0,0,65536,0,0,65536
no_return_check,41,complete,D:\manifold\manifold\manifold_project\experiments\pair_coordination\results\suite_20260917_091832_859045\training\no_return_check\seed_41,166.71334980009124,131072,131072,0,64,source_budget,0.38376000000000016,1.9626655999590672,1.873205844811249,64,0,0.0,-0.0,64,0,0.0010928151859798635,65536,0,0,65536,0,0,65536
no_return_check,42,complete,D:\manifold\manifold\manifold_project\experiments\pair_coordination\results\suite_20260917_091832_859045\training\no_return_check\seed_42,170.28186349989846,131072,131072,0,64,source_budget,0.38375999999999993,1.9626655999589735,1.8713205894351643,64,0,0.0,-0.0,64,0,0.0010881759054485454,65536,0,0,65536,0,0,65536
