round,source_episodes,round_source_episodes,direction_passed,candidate_count,fit_kl,accepted,experiment,method,label,seed,source_steps_total
1,1480,1380,,1,7.75971928759298e-10,True,P-L,AN,mc_learned_baseline,47,1480
2,2860,1380,,1,1.115494097935984e-08,True,P-L,AN,mc_learned_baseline,47,2860
3,4240,1380,,1,5.2117699290208295e-09,True,P-L,AN,mc_learned_baseline,47,4240
4,5620,1380,,1,4.565704503972865e-09,True,P-L,AN,mc_learned_baseline,47,5620
5,7000,1380,,1,1.5576756414498547e-08,True,P-L,AN,mc_learned_baseline,47,7000
6,8380,1380,,1,2.1184341456669296e-08,True,P-L,AN,mc_learned_baseline,47,8380
7,11808,3428,,3,1.6405011566171043e-10,False,P-L,AN,mc_learned_baseline,47,11808
8,13188,1380,,1,1.2724852789741752e-08,True,P-L,AN,mc_learned_baseline,47,13188
9,14568,1380,,1,1.2693120052095417e-08,True,P-L,AN,mc_learned_baseline,47,14568
10,15948,1380,,1,1.57255980716927e-08,True,P-L,AN,mc_learned_baseline,47,15948
11,17328,1380,,1,1.0497743582540848e-08,True,P-L,AN,mc_learned_baseline,47,17328
12,18708,1380,,1,7.542614699767918e-10,True,P-L,AN,mc_learned_baseline,47,18708
13,20088,1380,,1,4.7373097073127535e-08,True,P-L,AN,mc_learned_baseline,47,20088
14,21468,1380,,1,6.318960370819701e-08,True,P-L,AN,mc_learned_baseline,47,21468
15,22848,1380,,1,5.025164833559484e-08,True,P-L,AN,mc_learned_baseline,47,22848
16,24228,1380,,1,5.5561913444596166e-08,True,P-L,AN,mc_learned_baseline,47,24228
17,25608,1380,,1,3.9092861976159034e-08,True,P-L,AN,mc_learned_baseline,47,25608
18,26988,1380,,1,5.162513877545689e-08,True,P-L,AN,mc_learned_baseline,47,26988
19,28368,1380,,1,4.409480890306741e-08,True,P-L,AN,mc_learned_baseline,47,28368
20,29748,1380,,1,1.4121459256521528e-08,True,P-L,AN,mc_learned_baseline,47,29748
21,31128,1380,,1,2.254759023909506e-08,True,P-L,AN,mc_learned_baseline,47,31128
22,32508,1380,,1,4.943747966851358e-08,True,P-L,AN,mc_learned_baseline,47,32508
23,33888,1380,,1,1.574383870517106e-08,True,P-L,AN,mc_learned_baseline,47,33888
24,35268,1380,,1,2.5054427416880574e-08,True,P-L,AN,mc_learned_baseline,47,35268
25,36648,1380,,1,2.204867084808597e-09,True,P-L,AN,mc_learned_baseline,47,36648
26,39052,2404,,2,3.5798926749130213e-09,True,P-L,AN,mc_learned_baseline,47,39052
27,42480,3428,,3,4.241792554252714e-11,False,P-L,AN,mc_learned_baseline,47,42480
28,43860,1380,,1,9.473166560979058e-11,True,P-L,AN,mc_learned_baseline,47,43860
29,45240,1380,,1,9.02913442310304e-09,True,P-L,AN,mc_learned_baseline,47,45240
30,47644,2404,,2,2.8004205846135976e-10,True,P-L,AN,mc_learned_baseline,47,47644
31,49024,1380,,1,5.4272847286023705e-09,True,P-L,AN,mc_learned_baseline,47,49024
32,50404,1380,,1,3.158506800706687e-09,True,P-L,AN,mc_learned_baseline,47,50404
33,51784,1380,,1,5.108254149665506e-09,True,P-L,AN,mc_learned_baseline,47,51784
34,53164,1380,,1,2.235187510820764e-12,True,P-L,AN,mc_learned_baseline,47,53164
35,56592,3428,,3,1.971389089035228e-12,True,P-L,AN,mc_learned_baseline,47,56592
36,60020,3428,,3,1.1011269204194858e-12,True,P-L,AN,mc_learned_baseline,47,60020
37,61400,1380,,1,1.8001648546037313e-12,True,P-L,AN,mc_learned_baseline,47,61400
38,62780,1380,,1,7.003066649290599e-11,True,P-L,AN,mc_learned_baseline,47,62780
39,65184,2404,,2,6.511769635022338e-14,True,P-L,AN,mc_learned_baseline,47,65184
40,66564,1380,,1,3.3599409158509713e-12,True,P-L,AN,mc_learned_baseline,47,66564
41,69992,3428,,3,5.198273625338679e-13,True,P-L,AN,mc_learned_baseline,47,69992
42,71372,1380,,1,1.6731977421278692e-12,True,P-L,AN,mc_learned_baseline,47,71372
43,72752,1380,,1,1.0383362349424254e-13,True,P-L,AN,mc_learned_baseline,47,72752
44,76180,3428,,3,5.277335123117795e-13,False,P-L,AN,mc_learned_baseline,47,76180
45,79608,3428,,3,2.8731247143391465e-12,False,P-L,AN,mc_learned_baseline,47,79608
46,80988,1380,,1,8.550489623759507e-13,True,P-L,AN,mc_learned_baseline,47,80988
47,83392,2404,,2,2.4010197352402755e-12,True,P-L,AN,mc_learned_baseline,47,83392
48,84772,1380,,1,3.189660153489723e-13,True,P-L,AN,mc_learned_baseline,47,84772
49,88200,3428,,3,6.116283169157641e-13,True,P-L,AN,mc_learned_baseline,47,88200
50,90604,2404,,2,1.4666387753789505e-13,True,P-L,AN,mc_learned_baseline,47,90604
51,93008,2404,,2,9.184269891413368e-14,True,P-L,AN,mc_learned_baseline,47,93008
52,94388,1380,,1,1.2570440629017028e-12,True,P-L,AN,mc_learned_baseline,47,94388
53,95768,1380,,1,6.121198876740921e-11,True,P-L,AN,mc_learned_baseline,47,95768
54,97148,1380,,1,5.392034922572611e-13,True,P-L,AN,mc_learned_baseline,47,97148
55,99552,2404,,2,3.401990749581676e-13,True,P-L,AN,mc_learned_baseline,47,99552
56,100932,1380,,1,1.8428902559546953e-13,True,P-L,AN,mc_learned_baseline,47,100932
57,104360,3428,,3,5.038004813250711e-13,False,P-L,AN,mc_learned_baseline,47,104360
58,107788,3428,,3,5.36327453170957e-13,False,P-L,AN,mc_learned_baseline,47,107788
59,109168,1380,,1,6.264714536953574e-13,True,P-L,AN,mc_learned_baseline,47,109168
60,110548,1380,,1,1.2306943480125406e-13,True,P-L,AN,mc_learned_baseline,47,110548
61,111928,1380,,1,4.379773724713414e-13,True,P-L,AN,mc_learned_baseline,47,111928
62,115356,3428,,3,6.371206467626614e-13,True,P-L,AN,mc_learned_baseline,47,115356
63,116736,1380,,1,1.038028391153303e-13,True,P-L,AN,mc_learned_baseline,47,116736
64,118116,1380,,1,9.578471000020941e-14,True,P-L,AN,mc_learned_baseline,47,118116
65,119496,1380,,1,2.9799417434145883e-13,True,P-L,AN,mc_learned_baseline,47,119496
66,121900,2404,,2,4.925988377638491e-13,True,P-L,AN,mc_learned_baseline,47,121900
67,125328,3428,,3,6.182702936722235e-13,True,P-L,AN,mc_learned_baseline,47,125328
68,128756,3428,,3,1.306035661696719e-12,True,P-L,AN,mc_learned_baseline,47,128756
69,130136,1380,,1,4.885522663009729e-13,True,P-L,AN,mc_learned_baseline,47,130136
70,133564,3428,,3,3.9906549694734494e-13,False,P-L,AN,mc_learned_baseline,47,133564
71,136992,3428,,3,2.9012227921787804e-13,True,P-L,AN,mc_learned_baseline,47,136992
72,138372,1380,,1,9.13457509562824e-13,True,P-L,AN,mc_learned_baseline,47,138372
73,140776,2404,,2,1.267741967295115e-13,True,P-L,AN,mc_learned_baseline,47,140776
74,144204,3428,,3,8.177428942351289e-13,True,P-L,AN,mc_learned_baseline,47,144204
75,146608,2404,,2,4.27274356711366e-13,True,P-L,AN,mc_learned_baseline,47,146608
76,150036,3428,,3,2.1212354452229178e-13,False,P-L,AN,mc_learned_baseline,47,150036
77,153464,3428,,3,4.4693169456172547e-13,True,P-L,AN,mc_learned_baseline,47,153464
78,156892,3428,,3,6.868480748985833e-13,False,P-L,AN,mc_learned_baseline,47,156892
79,159296,2404,,2,2.8183603865899475e-11,True,P-L,AN,mc_learned_baseline,47,159296
