actor_id,label,sample_size,method,metric,count,mean,std,ci_low,ci_high
1,return,512,sampled,score,20,0.19931193850761483,0.0014284986668120225,0.1986305205921601,0.19985293171876417
1,exact_advantage,2048,analytic,direction_error,20,0.00012923883686779105,0.00011029060493814437,8.594141043653346e-05,0.00017880281441683845
1,exact_advantage,2048,analytic,score,20,0.20051844116313217,0.00011029060493814622,0.20046887718558315,0.2005617385895635
1,exact_advantage,2048,sampled,direction_error,20,8.220163430753513e-05,8.31569463187732e-05,4.965152888060187e-05,0.00012028234995751197
1,exact_advantage,2048,sampled,score,20,0.20056547836569244,8.315694631877451e-05,0.20052739765004246,0.2005980284711194
1,return,2048,analytic,direction_error,20,0.00014510379717682574,0.00015656720624091845,8.558289067164894e-05,0.00021763058970667974
1,return,2048,analytic,score,20,0.2005025762028232,0.0001565672062409189,0.20043004941029333,0.20056209710932837
1,return,2048,sampled,direction_error,20,0.00045553301523012835,0.0004064429661175458,0.0002996844976954819,0.0006473257923296575
1,return,2048,sampled,score,20,0.2001921469847699,0.00040644296611754466,0.20000035420767037,0.2003479955023045
1,exact_advantage,8192,analytic,direction_error,20,3.8373117012521654e-05,4.12204527103525e-05,2.3426672332027026e-05,5.78500315602656e-05
1,exact_advantage,8192,analytic,score,20,0.20060930688298745,4.122045271035312e-05,0.2005898299684397,0.20062425332766798
1,exact_advantage,8192,sampled,direction_error,20,2.2951865071954985e-05,1.9226356424963462e-05,1.5152506782640799e-05,3.177647324432741e-05
1,exact_advantage,8192,sampled,score,20,0.20062472813492804,1.922635642496406e-05,0.20061590352675565,0.20063252749321736
1,return,8192,analytic,direction_error,20,3.2506554507854215e-05,2.210979401225955e-05,2.3135352081797173e-05,4.240231534615367e-05
1,return,8192,analytic,score,20,0.20061517344549212,2.2109794012256912e-05,0.20060527768465383,0.20062454464791818
1,return,8192,sampled,direction_error,20,9.625546154683973e-05,9.020131931116712e-05,6.117050985356064e-05,0.00013839714165366486
1,return,8192,sampled,score,20,0.20055142453845315,9.020131931116636e-05,0.20050928285834638,0.20058650949014645
