experiment,method,seed,variant,source_n,target_n,target_plus_type_probability,coverage_class,support_covered,density_ratio,neighbor_weight,semantic_drift,target_local_energy,target_path_derivative,target_normalized_path_derivative,old_return,return,return_gain,source_steps_total,source_steps_training,source_steps_direction_check,source_steps_return_check,accepted,reason,eta,attempts,forward_kl_training,direction_loss,direction_steps,q_bound,direction_check_score,direction_check_mode,return_check_gain,return_check_mode,return_check_standard_error,target_true_coefficient_0,target_true_coefficient_1,frozen_actor_p_0,frozen_actor_p_1,source_direction_error,source_realization_residual,target_direction_error,transport_error_upper_bound,normalized_derivative_lower_bound,bound_object,direction_status
P-T,SA,40,fixed-edge,4,6,0.6,A_finite_supported,True,1.0,3.333333333333333,0.009557333333333307,0.11909333333333315,0.49504260628736474,0.08250710104789412,0.44799999999999984,0.49986657713317584,0.051866577133175995,3584,2048,512,1024,True,accepted_empirical,0.1,1,2.971063107885378e-09,-0.06286812275312419,100,5.0,0.06498846524600965,empirical,0.009114583333333332,empirical,0.01604899014444993,0.16666666666666632,0.46666666666666634,0.3001439609137536,0.7144903701629073,0.0011397363887505215,6.048286475370201e-07,0.015815847141092753,0.01750310588877924,0.0734369731632428,specified_source_logit_path_through_finite_candidate,
P-T,SA,40,composition,4,2,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,0.008509256092484891,0.0042546280462424455,0.1248,0.1259143848468633,0.0011143848468632978,3584,2048,512,1024,True,accepted_empirical,0.1,1,2.971063107885378e-09,-0.06286812275312419,100,5.0,0.06498846524600965,empirical,0.009114583333333332,empirical,0.01604899014444993,-0.26,0.03999999999999998,0.3001439609137536,0.7144903701629073,0.0011397363887505215,6.048286475370201e-07,0.06725984325028056,0.11261709248089109,-0.027821579019713716,specified_source_logit_path_through_finite_candidate,
P-T,SA,40,composition,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.25427749229207763,0.06356937307301941,0.28159999999999996,0.3078925059988663,0.026292505998866345,3584,2048,512,1024,True,accepted_empirical,0.1,1,2.971063107885378e-09,-0.06286812275312419,100,5.0,0.06498846524600965,empirical,0.009114583333333332,empirical,0.01604899014444993,0.059999999999999803,0.3599999999999998,0.3001439609137536,0.7144903701629073,0.0011397363887505215,6.048286475370201e-07,0.0011259697575090105,0.0011928519865242757,0.05761968607650762,specified_source_logit_path_through_finite_candidate,
P-T,SA,40,composition,4,6,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,0.025527768277454673,0.0042546280462424455,0.3744,0.3777431545405899,0.0033431545405898655,3584,2048,512,1024,True,accepted_empirical,0.1,1,2.971063107885378e-09,-0.06286812275312419,100,5.0,0.06498846524600965,empirical,0.009114583333333332,empirical,0.01604899014444993,-0.26,0.03999999999999998,0.3001439609137536,0.7144903701629073,0.0011397363887505215,6.048286475370201e-07,0.06725984325028056,0.11261709248089109,-0.027821579019713716,specified_source_logit_path_through_finite_candidate,
P-T,DA,40,normalized,4,2,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.4524515280746348,0.2262257640373174,0.14079999999999998,0.20506450912428037,0.06426450912428039,3072,2048,0,1024,True,accepted_empirical,0.1,1,,,,,,,0.1704427083333333,empirical,0.05043003086842932,0.059999999999999803,0.3599999999999998,0.3609254614398038,0.7438362390382712,,,,,,,not_applicable
P-T,DA,40,normalized,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.9049030561492696,0.2262257640373174,0.28159999999999996,0.41012901824856074,0.12852901824856078,3072,2048,0,1024,True,accepted_empirical,0.1,1,,,,,,,0.1704427083333333,empirical,0.05043003086842932,0.059999999999999803,0.3599999999999998,0.3609254614398038,0.7438362390382712,,,,,,,not_applicable
P-T,DA,40,normalized,4,6,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,1.3573545842239043,0.2262257640373174,0.42239999999999994,0.6151935273728412,0.19279352737284122,3072,2048,0,1024,True,accepted_empirical,0.1,1,,,,,,,0.1704427083333333,empirical,0.05043003086842932,0.059999999999999803,0.3599999999999998,0.3609254614398038,0.7438362390382712,,,,,,,not_applicable
P-T,DA,40,fixed-edge,4,2,0.6,A_finite_supported,True,1.0,0.6666666666666666,0.00955733333333331,0.033077333333333334,0.23597528009982977,0.11798764004991488,0.13226666666666667,0.16121705031342787,0.028950383646761196,3072,2048,0,1024,True,accepted_empirical,0.1,1,,,,,,,0.1704427083333333,empirical,0.05043003086842932,-0.04666666666666674,0.2533333333333333,0.3609254614398038,0.7438362390382712,,,,,,,not_applicable
P-T,DA,40,fixed-edge,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.9049030561492696,0.2262257640373174,0.28159999999999996,0.41012901824856074,0.12852901824856078,3072,2048,0,1024,True,accepted_empirical,0.1,1,,,,,,,0.1704427083333333,empirical,0.05043003086842932,0.059999999999999803,0.3599999999999998,0.3609254614398038,0.7438362390382712,,,,,,,not_applicable
P-T,DA,40,fixed-edge,4,6,0.6,A_finite_supported,True,1.0,3.333333333333333,0.009557333333333307,0.11909333333333315,2.0067833281483187,0.3344638880247198,0.44799999999999984,0.7467359038053987,0.29873590380539883,3072,2048,0,1024,True,accepted_empirical,0.1,1,,,,,,,0.1704427083333333,empirical,0.05043003086842932,0.16666666666666632,0.46666666666666634,0.3609254614398038,0.7438362390382712,,,,,,,not_applicable
P-T,DA,40,composition,4,2,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,-0.3322084502845386,-0.1661042251422693,0.1248,0.1129936592548168,-0.011806340745183191,3072,2048,0,1024,True,accepted_empirical,0.1,1,,,,,,,0.1704427083333333,empirical,0.05043003086842932,-0.26,0.03999999999999998,0.3609254614398038,0.7438362390382712,,,,,,,not_applicable
P-T,DA,40,composition,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.9049030561492696,0.2262257640373174,0.28159999999999996,0.41012901824856074,0.12852901824856078,3072,2048,0,1024,True,accepted_empirical,0.1,1,,,,,,,0.1704427083333333,empirical,0.05043003086842932,0.059999999999999803,0.3599999999999998,0.3609254614398038,0.7438362390382712,,,,,,,not_applicable
P-T,DA,40,composition,4,6,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,-0.9966253508536158,-0.1661042251422693,0.3744,0.3389809777644504,-0.0354190222355496,3072,2048,0,1024,True,accepted_empirical,0.1,1,,,,,,,0.1704427083333333,empirical,0.05043003086842932,-0.26,0.03999999999999998,0.3609254614398038,0.7438362390382712,,,,,,,not_applicable
