experiment,method,seed,variant,source_n,target_n,target_plus_type_probability,coverage_class,support_covered,density_ratio,neighbor_weight,semantic_drift,target_local_energy,target_path_derivative,target_normalized_path_derivative,old_return,return,return_gain,source_steps_total,source_steps_training,source_steps_direction_check,source_steps_return_check,accepted,reason,eta,attempts,forward_kl_training,direction_loss,direction_steps,q_bound,direction_check_score,direction_check_mode,return_check_gain,return_check_mode,return_check_standard_error,target_true_coefficient_0,target_true_coefficient_1,frozen_actor_p_0,frozen_actor_p_1,source_direction_error,source_realization_residual,target_direction_error,transport_error_upper_bound,normalized_derivative_lower_bound,bound_object,direction_status
P-T,SA,46,normalized,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.23725671119803504,0.05931417779950876,0.28159999999999996,0.29373709519098784,0.012137095190987879,2208,2048,32,128,True,accepted_empirical,0.05,2,1.934219297728595e-09,-0.05266887124473393,100,5.0,0.20852843277242736,empirical,0.13749999999999998,empirical,0.13749999999999998,0.059999999999999803,0.3599999999999998,0.3017019249849239,0.7066335320487634,0.0009608668793350028,1.5619527353402838e-06,0.0010395044987179885,0.0010399098917036546,0.05821036059478041,specified_source_logit_path_through_finite_candidate,
P-T,SA,46,normalized,4,6,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.35588506679705256,0.05931417779950876,0.42239999999999994,0.44060564278648173,0.01820564278648179,2208,2048,32,128,True,accepted_empirical,0.05,2,1.934219297728595e-09,-0.05266887124473393,100,5.0,0.20852843277242736,empirical,0.13749999999999998,empirical,0.13749999999999998,0.059999999999999803,0.3599999999999998,0.3017019249849239,0.7066335320487634,0.0009608668793350028,1.5619527353402838e-06,0.0010395044987179885,0.0010399098917036546,0.05821036059478041,specified_source_logit_path_through_finite_candidate,
P-T,SA,46,fixed-edge,4,2,0.6,A_finite_supported,True,1.0,0.6666666666666666,0.00955733333333331,0.033077333333333334,0.07864598979905747,0.039322994899528736,0.13226666666666667,0.13623070745571042,0.003964040789043749,2208,2048,32,128,True,accepted_empirical,0.05,2,1.934219297728595e-09,-0.05266887124473393,100,5.0,0.20852843277242736,empirical,0.13749999999999998,empirical,0.13749999999999998,-0.04666666666666674,0.2533333333333333,0.3017019249849239,0.7066335320487634,0.0009608668793350028,1.5619527353402838e-06,0.0075712036320114435,0.016902404752434142,0.009432323793661296,specified_source_logit_path_through_finite_candidate,
P-T,SA,46,fixed-edge,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.23725671119803504,0.05931417779950876,0.28159999999999996,0.29373709519098784,0.012137095190987879,2208,2048,32,128,True,accepted_empirical,0.05,2,1.934219297728595e-09,-0.05266887124473393,100,5.0,0.20852843277242736,empirical,0.13749999999999998,empirical,0.13749999999999998,0.059999999999999803,0.3599999999999998,0.3017019249849239,0.7066335320487634,0.0009608668793350028,1.5619527353402838e-06,0.0010395044987179885,0.0010399098917036546,0.05821036059478041,specified_source_logit_path_through_finite_candidate,
P-T,SA,46,fixed-edge,4,6,0.6,A_finite_supported,True,1.0,3.333333333333333,0.009557333333333307,0.11909333333333315,0.47583216419693275,0.07930536069948879,0.44799999999999984,0.47251916320583226,0.024519163205832417,2208,2048,32,128,True,accepted_empirical,0.05,2,1.934219297728595e-09,-0.05266887124473393,100,5.0,0.20852843277242736,empirical,0.13749999999999998,empirical,0.13749999999999998,0.16666666666666632,0.46666666666666634,0.3017019249849239,0.7066335320487634,0.0009608668793350028,1.5619527353402838e-06,0.01362247203209115,0.016902404752434135,0.07422726906069438,specified_source_logit_path_through_finite_candidate,
P-T,SA,46,composition,4,2,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,-0.01266014323868743,-0.006330071619343715,0.1248,0.12427056444927771,-0.000529435550722282,2208,2048,32,128,True,accepted_empirical,0.05,2,1.934219297728595e-09,-0.05266887124473393,100,5.0,0.20852843277242736,empirical,0.13749999999999998,empirical,0.13749999999999998,-0.26,0.03999999999999998,0.3017019249849239,0.7066335320487634,0.0009608668793350028,1.5619527353402838e-06,0.08452786775961978,0.11074250756948115,-0.027299808085609063,specified_source_logit_path_through_finite_candidate,
P-T,SA,46,composition,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.23725671119803504,0.05931417779950876,0.28159999999999996,0.29373709519098784,0.012137095190987879,2208,2048,32,128,True,accepted_empirical,0.05,2,1.934219297728595e-09,-0.05266887124473393,100,5.0,0.20852843277242736,empirical,0.13749999999999998,empirical,0.13749999999999998,0.059999999999999803,0.3599999999999998,0.3017019249849239,0.7066335320487634,0.0009608668793350028,1.5619527353402838e-06,0.0010395044987179885,0.0010399098917036546,0.05821036059478041,specified_source_logit_path_through_finite_candidate,
P-T,SA,46,composition,4,6,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,-0.03798042971606229,-0.006330071619343715,0.3744,0.37281169334783315,-0.0015883066521668598,2208,2048,32,128,True,accepted_empirical,0.05,2,1.934219297728595e-09,-0.05266887124473393,100,5.0,0.20852843277242736,empirical,0.13749999999999998,empirical,0.13749999999999998,-0.26,0.03999999999999998,0.3017019249849239,0.7066335320487634,0.0009608668793350028,1.5619527353402838e-06,0.08452786775961978,0.11074250756948115,-0.027299808085609063,specified_source_logit_path_through_finite_candidate,
P-T,DA,46,normalized,4,2,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.45245251540737436,0.22622625770368718,0.14079999999999998,0.20506498573095527,0.06426498573095529,2112,2048,0,64,True,accepted_empirical,0.1,1,,,,,,,0.4354166666666667,empirical,0.19132120280661305,0.059999999999999803,0.3599999999999998,0.3609265972085036,0.7438362384762783,,,,,,,not_applicable
P-T,DA,46,normalized,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.9049050308147487,0.22622625770368718,0.28159999999999996,0.41012997146191055,0.12852997146191059,2112,2048,0,64,True,accepted_empirical,0.1,1,,,,,,,0.4354166666666667,empirical,0.19132120280661305,0.059999999999999803,0.3599999999999998,0.3609265972085036,0.7438362384762783,,,,,,,not_applicable
P-T,DA,46,normalized,4,6,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,1.357357546222123,0.22622625770368718,0.42239999999999994,0.6151949571928659,0.19279495719286593,2112,2048,0,64,True,accepted_empirical,0.1,1,,,,,,,0.4354166666666667,empirical,0.19132120280661305,0.059999999999999803,0.3599999999999998,0.3609265972085036,0.7438362384762783,,,,,,,not_applicable
P-T,DA,46,fixed-edge,4,2,0.6,A_finite_supported,True,1.0,0.6666666666666666,0.00955733333333331,0.033077333333333334,0.23597450424633942,0.11798725212316971,0.13226666666666667,0.16121708785382044,0.02895042118715377,2112,2048,0,64,True,accepted_empirical,0.1,1,,,,,,,0.4354166666666667,empirical,0.19132120280661305,-0.04666666666666674,0.2533333333333333,0.3609265972085036,0.7438362384762783,,,,,,,not_applicable
P-T,DA,46,fixed-edge,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.9049050308147487,0.22622625770368718,0.28159999999999996,0.41012997146191055,0.12852997146191059,2112,2048,0,64,True,accepted_empirical,0.1,1,,,,,,,0.4354166666666667,empirical,0.19132120280661305,0.059999999999999803,0.3599999999999998,0.3609265972085036,0.7438362384762783,,,,,,,not_applicable
P-T,DA,46,fixed-edge,4,6,0.6,A_finite_supported,True,1.0,3.333333333333333,0.009557333333333307,0.11909333333333315,2.006791579705228,0.3344652632842047,0.44799999999999984,0.7467386508242704,0.29873865082427054,2112,2048,0,64,True,accepted_empirical,0.1,1,,,,,,,0.4354166666666667,empirical,0.19132120280661305,0.16666666666666632,0.46666666666666634,0.3609265972085036,0.7438362384762783,,,,,,,not_applicable
P-T,DA,46,composition,4,2,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,-0.3322149031279623,-0.16610745156398116,0.1248,0.11299354006966297,-0.011806459930337021,2112,2048,0,64,True,accepted_empirical,0.1,1,,,,,,,0.4354166666666667,empirical,0.19132120280661305,-0.26,0.03999999999999998,0.3609265972085036,0.7438362384762783,,,,,,,not_applicable
P-T,DA,46,composition,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.9049050308147487,0.22622625770368718,0.28159999999999996,0.41012997146191055,0.12852997146191059,2112,2048,0,64,True,accepted_empirical,0.1,1,,,,,,,0.4354166666666667,empirical,0.19132120280661305,0.059999999999999803,0.3599999999999998,0.3609265972085036,0.7438362384762783,,,,,,,not_applicable
P-T,DA,46,composition,4,6,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,-0.9966447093838869,-0.16610745156398116,0.3744,0.33898062020898895,-0.03541937979101106,2112,2048,0,64,True,accepted_empirical,0.1,1,,,,,,,0.4354166666666667,empirical,0.19132120280661305,-0.26,0.03999999999999998,0.3609265972085036,0.7438362384762783,,,,,,,not_applicable
