round,source_episodes,round_source_episodes,direction_passed,candidate_count,fit_kl,accepted,experiment,method,label,seed,source_steps_total
1,1480,1380,,1,3.3977468699632873e-09,True,P-L,AN,mc_learned_baseline,45,1480
2,2860,1380,,1,1.2058885337226218e-09,True,P-L,AN,mc_learned_baseline,45,2860
3,4240,1380,,1,4.972037152532815e-09,True,P-L,AN,mc_learned_baseline,45,4240
4,5620,1380,,1,8.914351862234567e-10,True,P-L,AN,mc_learned_baseline,45,5620
5,7000,1380,,1,2.2168009354169803e-08,True,P-L,AN,mc_learned_baseline,45,7000
6,8380,1380,,1,3.045272319093466e-08,True,P-L,AN,mc_learned_baseline,45,8380
7,9760,1380,,1,5.36357131028e-09,True,P-L,AN,mc_learned_baseline,45,9760
8,11140,1380,,1,2.4264776769019354e-08,True,P-L,AN,mc_learned_baseline,45,11140
9,12520,1380,,1,3.976335482092223e-08,True,P-L,AN,mc_learned_baseline,45,12520
10,13900,1380,,1,1.3747941627342883e-08,True,P-L,AN,mc_learned_baseline,45,13900
11,15280,1380,,1,3.28135539798203e-08,True,P-L,AN,mc_learned_baseline,45,15280
12,16660,1380,,1,4.4481990207664796e-08,True,P-L,AN,mc_learned_baseline,45,16660
13,18040,1380,,1,5.891903824314031e-08,True,P-L,AN,mc_learned_baseline,45,18040
14,19420,1380,,1,5.1305608606762215e-08,True,P-L,AN,mc_learned_baseline,45,19420
15,20800,1380,,1,1.196849769203305e-08,True,P-L,AN,mc_learned_baseline,45,20800
16,22180,1380,,1,1.652487919096573e-08,True,P-L,AN,mc_learned_baseline,45,22180
17,23560,1380,,1,6.398683979479817e-08,True,P-L,AN,mc_learned_baseline,45,23560
18,24940,1380,,1,3.326610553021741e-08,True,P-L,AN,mc_learned_baseline,45,24940
19,26320,1380,,1,5.514735337884955e-08,True,P-L,AN,mc_learned_baseline,45,26320
20,27700,1380,,1,4.097118652296734e-08,True,P-L,AN,mc_learned_baseline,45,27700
21,29080,1380,,1,1.7813493670647634e-08,True,P-L,AN,mc_learned_baseline,45,29080
22,30460,1380,,1,2.0120294376848246e-08,True,P-L,AN,mc_learned_baseline,45,30460
23,31840,1380,,1,3.1004959499455157e-08,True,P-L,AN,mc_learned_baseline,45,31840
24,33220,1380,,1,3.544307186730303e-10,True,P-L,AN,mc_learned_baseline,45,33220
25,34600,1380,,1,3.0193599147654272e-09,True,P-L,AN,mc_learned_baseline,45,34600
26,35980,1380,,1,6.535363141731455e-10,True,P-L,AN,mc_learned_baseline,45,35980
27,38384,2404,,2,2.827662218351835e-11,True,P-L,AN,mc_learned_baseline,45,38384
28,39764,1380,,1,1.5800823482602532e-09,True,P-L,AN,mc_learned_baseline,45,39764
29,41144,1380,,1,4.7256236962362765e-09,True,P-L,AN,mc_learned_baseline,45,41144
30,42524,1380,,1,3.0600388259761246e-09,True,P-L,AN,mc_learned_baseline,45,42524
31,45952,3428,,3,9.262561348847294e-12,True,P-L,AN,mc_learned_baseline,45,45952
32,47332,1380,,1,6.468510160947282e-12,True,P-L,AN,mc_learned_baseline,45,47332
33,48712,1380,,1,6.848036557719087e-10,True,P-L,AN,mc_learned_baseline,45,48712
34,51116,2404,,2,2.627726498337944e-10,True,P-L,AN,mc_learned_baseline,45,51116
35,54544,3428,,3,1.2854446726437672e-12,False,P-L,AN,mc_learned_baseline,45,54544
36,57972,3428,,3,1.4533285347930367e-12,False,P-L,AN,mc_learned_baseline,45,57972
37,59352,1380,,1,4.0565864932923093e-13,True,P-L,AN,mc_learned_baseline,45,59352
38,62780,3428,,3,1.9093678383000455e-12,False,P-L,AN,mc_learned_baseline,45,62780
39,65184,2404,,2,1.7570259883682165e-12,True,P-L,AN,mc_learned_baseline,45,65184
40,68612,3428,,3,1.817312519547657e-12,True,P-L,AN,mc_learned_baseline,45,68612
41,71016,2404,,2,6.234350295670208e-13,True,P-L,AN,mc_learned_baseline,45,71016
42,73420,2404,,2,3.8831742163152206e-13,True,P-L,AN,mc_learned_baseline,45,73420
43,74800,1380,,1,2.1456478656132734e-12,True,P-L,AN,mc_learned_baseline,45,74800
44,76180,1380,,1,3.223749863772513e-12,True,P-L,AN,mc_learned_baseline,45,76180
45,77560,1380,,1,3.6703961333597526e-13,True,P-L,AN,mc_learned_baseline,45,77560
46,80988,3428,,3,2.025007374745916e-12,True,P-L,AN,mc_learned_baseline,45,80988
47,83392,2404,,2,1.4553963423867629e-12,True,P-L,AN,mc_learned_baseline,45,83392
48,84772,1380,,1,1.7924905697752446e-12,True,P-L,AN,mc_learned_baseline,45,84772
49,86152,1380,,1,7.013048203226253e-11,True,P-L,AN,mc_learned_baseline,45,86152
50,87532,1380,,1,5.441912745916465e-13,True,P-L,AN,mc_learned_baseline,45,87532
51,90960,3428,,3,1.1929077794127957e-12,True,P-L,AN,mc_learned_baseline,45,90960
52,93364,2404,,2,2.861013699571004e-13,True,P-L,AN,mc_learned_baseline,45,93364
53,94744,1380,,1,6.124392596154493e-11,True,P-L,AN,mc_learned_baseline,45,94744
54,97148,2404,,2,2.908615949202204e-13,True,P-L,AN,mc_learned_baseline,45,97148
55,100576,3428,,3,1.9286218248102963e-13,False,P-L,AN,mc_learned_baseline,45,100576
56,101956,1380,,1,1.4959661592501984e-13,True,P-L,AN,mc_learned_baseline,45,101956
57,103336,1380,,1,3.5248415368252903e-13,True,P-L,AN,mc_learned_baseline,45,103336
58,104716,1380,,1,4.3937023639278413e-13,True,P-L,AN,mc_learned_baseline,45,104716
59,106096,1380,,1,3.934840795220252e-11,True,P-L,AN,mc_learned_baseline,45,106096
60,109524,3428,,3,4.17900898625079e-13,True,P-L,AN,mc_learned_baseline,45,109524
61,111928,2404,,2,1.864182709700691e-13,True,P-L,AN,mc_learned_baseline,45,111928
62,114332,2404,,2,1.846242271782534e-14,True,P-L,AN,mc_learned_baseline,45,114332
63,115712,1380,,1,2.8575158331132235e-13,True,P-L,AN,mc_learned_baseline,45,115712
64,118116,2404,,2,2.0829425314141148e-13,True,P-L,AN,mc_learned_baseline,45,118116
65,120520,2404,,2,3.714045252400427e-13,True,P-L,AN,mc_learned_baseline,45,120520
66,121900,1380,,1,2.3065598517340736e-13,True,P-L,AN,mc_learned_baseline,45,121900
67,125328,3428,,3,5.884172827856902e-13,False,P-L,AN,mc_learned_baseline,45,125328
68,128756,3428,,3,1.2225041561887e-13,False,P-L,AN,mc_learned_baseline,45,128756
69,130136,1380,,1,2.1658877462619483e-13,True,P-L,AN,mc_learned_baseline,45,130136
70,133564,3428,,3,3.890012493255198e-13,False,P-L,AN,mc_learned_baseline,45,133564
71,134944,1380,,1,2.497009683060411e-13,True,P-L,AN,mc_learned_baseline,45,134944
72,138372,3428,,3,1.116235285734981e-13,False,P-L,AN,mc_learned_baseline,45,138372
73,139752,1380,,1,2.0067245641561767e-13,True,P-L,AN,mc_learned_baseline,45,139752
74,142156,2404,,2,2.658281351799422e-13,True,P-L,AN,mc_learned_baseline,45,142156
75,143536,1380,,1,1.8795949925430602e-13,True,P-L,AN,mc_learned_baseline,45,143536
76,145940,2404,,2,2.0064465601449905e-11,True,P-L,AN,mc_learned_baseline,45,145940
77,147320,1380,,1,4.389683067290807e-14,True,P-L,AN,mc_learned_baseline,45,147320
78,149724,2404,,2,9.536327840827047e-14,True,P-L,AN,mc_learned_baseline,45,149724
79,151104,1380,,1,1.354440255655546e-13,True,P-L,AN,mc_learned_baseline,45,151104
80,152484,1380,,1,1.4966164308515876e-13,True,P-L,AN,mc_learned_baseline,45,152484
81,153864,1380,,1,1.0269923179121898e-13,True,P-L,AN,mc_learned_baseline,45,153864
82,155244,1380,,1,1.9885099554940225e-13,True,P-L,AN,mc_learned_baseline,45,155244
83,157648,2404,,2,8.898288904367325e-14,True,P-L,AN,mc_learned_baseline,45,157648
84,160052,2404,,2,5.990007813619407e-12,True,P-L,AN,mc_learned_baseline,45,160052
85,161432,1380,,1,1.524438894723499e-13,True,P-L,AN,mc_learned_baseline,45,161432
86,162812,1380,,1,4.1301039554655925e-13,True,P-L,AN,mc_learned_baseline,45,162812
87,165216,2404,,2,1.3469932740559858e-13,True,P-L,AN,mc_learned_baseline,45,165216
88,168644,3428,,3,2.864141940363907e-14,False,P-L,AN,mc_learned_baseline,45,168644
89,170024,1380,,1,1.459214528447564e-13,True,P-L,AN,mc_learned_baseline,45,170024
90,171404,1380,,1,9.634163410326047e-14,True,P-L,AN,mc_learned_baseline,45,171404
91,173808,2404,,2,6.097724649366987e-14,True,P-L,AN,mc_learned_baseline,45,173808
92,175188,1380,,1,6.314572756763339e-14,True,P-L,AN,mc_learned_baseline,45,175188
93,176568,1380,,1,8.113360382996027e-14,True,P-L,AN,mc_learned_baseline,45,176568
94,177948,1380,,1,8.318631271019441e-14,True,P-L,AN,mc_learned_baseline,45,177948
95,181376,3428,,3,3.1116969514082685e-14,True,P-L,AN,mc_learned_baseline,45,181376
96,184804,3428,,3,2.990026874446833e-13,True,P-L,AN,mc_learned_baseline,45,184804
97,188232,3428,,3,5.26880171210541e-14,True,P-L,AN,mc_learned_baseline,45,188232
98,189612,1380,,1,3.6874954709958626e-13,True,P-L,AN,mc_learned_baseline,45,189612
99,190992,1380,,1,5.082582206734434e-14,True,P-L,AN,mc_learned_baseline,45,190992
100,192372,1380,,1,8.309903095241366e-14,True,P-L,AN,mc_learned_baseline,45,192372
101,193752,1380,,1,4.7201348452159294e-14,True,P-L,AN,mc_learned_baseline,45,193752
102,195132,1380,,1,7.136595085729961e-14,True,P-L,AN,mc_learned_baseline,45,195132
103,196512,1380,,1,5.027894781879769e-15,True,P-L,AN,mc_learned_baseline,45,196512
104,197892,1380,,1,7.099848573504006e-14,True,P-L,AN,mc_learned_baseline,45,197892
105,200296,2404,,2,1.4008217166441638e-13,True,P-L,AN,mc_learned_baseline,45,200296
106,201676,1380,,1,1.9198710867250992e-13,True,P-L,AN,mc_learned_baseline,45,201676
107,204080,2404,,2,4.157356201036626e-14,True,P-L,AN,mc_learned_baseline,45,204080
108,205460,1380,,1,7.69257129463521e-14,True,P-L,AN,mc_learned_baseline,45,205460
109,206840,1380,,1,3.5338276023490547e-13,True,P-L,AN,mc_learned_baseline,45,206840
110,210268,3428,,3,5.859118796867288e-14,False,P-L,AN,mc_learned_baseline,45,210268
111,211648,1380,,1,5.828070769589493e-16,True,P-L,AN,mc_learned_baseline,45,211648
112,215076,3428,,3,2.0374179013193919e-13,False,P-L,AN,mc_learned_baseline,45,215076
113,216456,1380,,1,8.850375578249697e-14,True,P-L,AN,mc_learned_baseline,45,216456
114,217836,1380,,1,6.102232271292579e-14,True,P-L,AN,mc_learned_baseline,45,217836
115,221264,3428,,3,1.2302003624151865e-13,False,P-L,AN,mc_learned_baseline,45,221264
116,224692,3428,,3,1.0757995756069051e-13,False,P-L,AN,mc_learned_baseline,45,224692
117,227096,2404,,2,9.0391839793226e-14,True,P-L,AN,mc_learned_baseline,45,227096
118,228476,1380,,1,1.317851611614883e-13,True,P-L,AN,mc_learned_baseline,45,228476
119,230880,2404,,2,1.292954490997886e-13,True,P-L,AN,mc_learned_baseline,45,230880
120,234308,3428,,3,2.8404053107561733e-14,True,P-L,AN,mc_learned_baseline,45,234308
121,235688,1380,,1,1.5520147286701061e-13,True,P-L,AN,mc_learned_baseline,45,235688
