round,source_episodes,round_source_episodes,direction_passed,candidate_count,fit_kl,accepted,experiment,method,label,seed,source_steps_total
1,1480,1380,,1,3.785836633136335e-09,True,P-L,AN,mc_learned_baseline,49,1480
2,2860,1380,,1,8.525723368891439e-10,True,P-L,AN,mc_learned_baseline,49,2860
3,4240,1380,,1,2.8250328761556447e-09,True,P-L,AN,mc_learned_baseline,49,4240
4,5620,1380,,1,7.686293024734174e-09,True,P-L,AN,mc_learned_baseline,49,5620
5,7000,1380,,1,2.2768310621311245e-08,True,P-L,AN,mc_learned_baseline,49,7000
6,8380,1380,,1,1.2452125097742535e-08,True,P-L,AN,mc_learned_baseline,49,8380
7,9760,1380,,1,1.040878811012979e-08,True,P-L,AN,mc_learned_baseline,49,9760
8,11140,1380,,1,2.1373285189974287e-08,True,P-L,AN,mc_learned_baseline,49,11140
9,12520,1380,,1,2.2437325834615886e-08,True,P-L,AN,mc_learned_baseline,49,12520
10,13900,1380,,1,1.8181467795256135e-08,True,P-L,AN,mc_learned_baseline,49,13900
11,17328,3428,,3,2.910800816287473e-10,True,P-L,AN,mc_learned_baseline,49,17328
12,18708,1380,,1,6.435409079370679e-09,True,P-L,AN,mc_learned_baseline,49,18708
13,20088,1380,,1,5.529250629487027e-08,True,P-L,AN,mc_learned_baseline,49,20088
14,21468,1380,,1,1.5410494449606854e-09,True,P-L,AN,mc_learned_baseline,49,21468
15,22848,1380,,1,6.226973987134043e-08,True,P-L,AN,mc_learned_baseline,49,22848
16,24228,1380,,1,4.039421185554684e-08,True,P-L,AN,mc_learned_baseline,49,24228
17,25608,1380,,1,6.579099262350582e-08,True,P-L,AN,mc_learned_baseline,49,25608
18,26988,1380,,1,1.972991142842982e-09,True,P-L,AN,mc_learned_baseline,49,26988
19,28368,1380,,1,2.673321650520655e-08,True,P-L,AN,mc_learned_baseline,49,28368
20,29748,1380,,1,6.671453195148425e-08,True,P-L,AN,mc_learned_baseline,49,29748
21,31128,1380,,1,1.1375492803713875e-08,True,P-L,AN,mc_learned_baseline,49,31128
22,32508,1380,,1,1.281625173968048e-08,True,P-L,AN,mc_learned_baseline,49,32508
23,33888,1380,,1,8.098254811824116e-09,True,P-L,AN,mc_learned_baseline,49,33888
24,35268,1380,,1,9.004246403735278e-09,True,P-L,AN,mc_learned_baseline,49,35268
25,36648,1380,,1,2.4228041606956877e-08,True,P-L,AN,mc_learned_baseline,49,36648
26,38028,1380,,1,1.7918216078640244e-08,True,P-L,AN,mc_learned_baseline,49,38028
27,39408,1380,,1,3.3026440237805837e-09,True,P-L,AN,mc_learned_baseline,49,39408
28,42836,3428,,3,1.4533326239925515e-11,True,P-L,AN,mc_learned_baseline,49,42836
29,44216,1380,,1,1.0699936592072736e-08,True,P-L,AN,mc_learned_baseline,49,44216
30,45596,1380,,1,4.402441712899538e-11,True,P-L,AN,mc_learned_baseline,49,45596
31,48000,2404,,2,1.9792746183073765e-10,True,P-L,AN,mc_learned_baseline,49,48000
32,50404,2404,,2,1.0900717566568564e-09,True,P-L,AN,mc_learned_baseline,49,50404
33,52808,2404,,2,1.961620366582272e-13,True,P-L,AN,mc_learned_baseline,49,52808
34,56236,3428,,3,3.829053285425395e-12,False,P-L,AN,mc_learned_baseline,49,56236
35,57616,1380,,1,7.778561461724823e-11,True,P-L,AN,mc_learned_baseline,49,57616
36,61044,3428,,3,8.742738404154807e-13,False,P-L,AN,mc_learned_baseline,49,61044
37,64472,3428,,3,4.856633250764622e-13,False,P-L,AN,mc_learned_baseline,49,64472
38,66876,2404,,2,4.348006040263849e-14,True,P-L,AN,mc_learned_baseline,49,66876
39,68256,1380,,1,9.213486516223628e-14,True,P-L,AN,mc_learned_baseline,49,68256
40,69636,1380,,1,1.2956590089979281e-12,True,P-L,AN,mc_learned_baseline,49,69636
41,72040,2404,,2,4.967349699097693e-13,True,P-L,AN,mc_learned_baseline,49,72040
42,74444,2404,,2,1.4139696895470144e-12,True,P-L,AN,mc_learned_baseline,49,74444
43,76848,2404,,2,2.754131406260908e-12,True,P-L,AN,mc_learned_baseline,49,76848
44,78228,1380,,1,1.9508755286710317e-12,True,P-L,AN,mc_learned_baseline,49,78228
45,79608,1380,,1,3.0281280938003428e-12,True,P-L,AN,mc_learned_baseline,49,79608
46,83036,3428,,3,6.944893293004141e-13,False,P-L,AN,mc_learned_baseline,49,83036
47,84416,1380,,1,6.456224299304042e-11,True,P-L,AN,mc_learned_baseline,49,84416
48,85796,1380,,1,1.1626644867572285e-13,True,P-L,AN,mc_learned_baseline,49,85796
49,88200,2404,,2,1.0688725330777599e-12,True,P-L,AN,mc_learned_baseline,49,88200
50,90604,2404,,2,7.558202416885894e-13,True,P-L,AN,mc_learned_baseline,49,90604
51,91984,1380,,1,1.3988977069203302e-12,True,P-L,AN,mc_learned_baseline,49,91984
52,93364,1380,,1,5.256600776935909e-14,True,P-L,AN,mc_learned_baseline,49,93364
53,94744,1380,,1,2.7801576028580604e-12,True,P-L,AN,mc_learned_baseline,49,94744
54,96124,1380,,1,3.552840878059692e-13,True,P-L,AN,mc_learned_baseline,49,96124
55,99552,3428,,3,1.0527492969331692e-12,True,P-L,AN,mc_learned_baseline,49,99552
56,100932,1380,,1,1.763080920949162e-12,True,P-L,AN,mc_learned_baseline,49,100932
57,102312,1380,,1,7.854731197844934e-13,True,P-L,AN,mc_learned_baseline,49,102312
58,103692,1380,,1,2.1464387049775104e-13,True,P-L,AN,mc_learned_baseline,49,103692
59,106096,2404,,2,7.92080502153481e-13,True,P-L,AN,mc_learned_baseline,49,106096
60,107476,1380,,1,1.2159900881960216e-12,True,P-L,AN,mc_learned_baseline,49,107476
61,110904,3428,,3,9.539299247764384e-13,True,P-L,AN,mc_learned_baseline,49,110904
62,113308,2404,,2,1.876278356983514e-13,True,P-L,AN,mc_learned_baseline,49,113308
63,116736,3428,,3,5.967057662462309e-13,False,P-L,AN,mc_learned_baseline,49,116736
64,120164,3428,,3,1.6460215054799386e-12,False,P-L,AN,mc_learned_baseline,49,120164
65,121544,1380,,1,1.461728376878082e-12,True,P-L,AN,mc_learned_baseline,49,121544
66,122924,1380,,1,2.561516601827428e-13,True,P-L,AN,mc_learned_baseline,49,122924
67,125328,2404,,2,5.950798159255288e-13,True,P-L,AN,mc_learned_baseline,49,125328
68,126708,1380,,1,4.922389041561138e-13,True,P-L,AN,mc_learned_baseline,49,126708
69,128088,1380,,1,9.207058994894055e-13,True,P-L,AN,mc_learned_baseline,49,128088
70,129468,1380,,1,7.93171738281809e-13,True,P-L,AN,mc_learned_baseline,49,129468
71,130848,1380,,1,5.587259747351343e-11,True,P-L,AN,mc_learned_baseline,49,130848
72,132228,1380,,1,2.8673458574341306e-13,True,P-L,AN,mc_learned_baseline,49,132228
73,134632,2404,,2,1.0546171774955031e-13,True,P-L,AN,mc_learned_baseline,49,134632
74,138060,3428,,3,3.1463703806185785e-13,True,P-L,AN,mc_learned_baseline,49,138060
75,141488,3428,,3,5.268203553386255e-13,False,P-L,AN,mc_learned_baseline,49,141488
76,144916,3428,,3,6.485569917916474e-13,True,P-L,AN,mc_learned_baseline,49,144916
77,148344,3428,,3,7.471349466639946e-13,False,P-L,AN,mc_learned_baseline,49,148344
78,149724,1380,,1,2.0693741183124795e-13,True,P-L,AN,mc_learned_baseline,49,149724
79,151104,1380,,1,3.303053346955582e-13,True,P-L,AN,mc_learned_baseline,49,151104
80,152484,1380,,1,3.502808060694099e-14,True,P-L,AN,mc_learned_baseline,49,152484
81,153864,1380,,1,2.060377757370855e-13,True,P-L,AN,mc_learned_baseline,49,153864
82,155244,1380,,1,2.0067307055427897e-13,True,P-L,AN,mc_learned_baseline,49,155244
83,157648,2404,,2,3.786925164810318e-13,True,P-L,AN,mc_learned_baseline,49,157648
84,160052,2404,,2,1.3612622626359041e-11,True,P-L,AN,mc_learned_baseline,49,160052
85,161432,1380,,1,5.087262953770829e-13,True,P-L,AN,mc_learned_baseline,49,161432
86,162812,1380,,1,2.688344130404267e-13,True,P-L,AN,mc_learned_baseline,49,162812
87,164192,1380,,1,1.4277348339800266e-13,True,P-L,AN,mc_learned_baseline,49,164192
88,165572,1380,,1,2.6646035392132387e-13,True,P-L,AN,mc_learned_baseline,49,165572
89,166952,1380,,1,2.7792195378482993e-13,True,P-L,AN,mc_learned_baseline,49,166952
90,168332,1380,,1,2.7676501795457213e-13,True,P-L,AN,mc_learned_baseline,49,168332
91,169712,1380,,1,2.593605150586826e-13,True,P-L,AN,mc_learned_baseline,49,169712
92,171092,1380,,1,1.8439186383299313e-13,True,P-L,AN,mc_learned_baseline,49,171092
93,173496,2404,,2,2.2720440548863316e-13,True,P-L,AN,mc_learned_baseline,49,173496
94,175900,2404,,2,4.2152611062958823e-13,True,P-L,AN,mc_learned_baseline,49,175900
95,179328,3428,,3,3.46350921581337e-13,True,P-L,AN,mc_learned_baseline,49,179328
96,180708,1380,,1,2.788686494751305e-13,True,P-L,AN,mc_learned_baseline,49,180708
97,184136,3428,,3,5.920854376966496e-13,True,P-L,AN,mc_learned_baseline,49,184136
98,185516,1380,,1,1.7188288383746995e-13,True,P-L,AN,mc_learned_baseline,49,185516
99,188944,3428,,3,5.228077424543169e-13,False,P-L,AN,mc_learned_baseline,49,188944
100,190324,1380,,1,5.3338706988343226e-14,True,P-L,AN,mc_learned_baseline,49,190324
101,191704,1380,,1,3.225493715790485e-13,True,P-L,AN,mc_learned_baseline,49,191704
102,195132,3428,,3,5.090787858579077e-13,False,P-L,AN,mc_learned_baseline,49,195132
103,196512,1380,,1,3.3159537891279177e-13,True,P-L,AN,mc_learned_baseline,49,196512
104,197892,1380,,1,1.41898769242174e-13,True,P-L,AN,mc_learned_baseline,49,197892
105,201320,3428,,3,3.0821478466290206e-13,False,P-L,AN,mc_learned_baseline,49,201320
106,202700,1380,,1,8.18915876840663e-13,True,P-L,AN,mc_learned_baseline,49,202700
107,205104,2404,,2,1.345166219612383e-13,True,P-L,AN,mc_learned_baseline,49,205104
108,206484,1380,,1,5.1707681965911606e-14,True,P-L,AN,mc_learned_baseline,49,206484
109,207864,1380,,1,1.8912803625209394e-13,True,P-L,AN,mc_learned_baseline,49,207864
110,209244,1380,,1,5.6311688721568004e-14,True,P-L,AN,mc_learned_baseline,49,209244
111,210624,1380,,1,9.558881041508048e-14,True,P-L,AN,mc_learned_baseline,49,210624
112,212004,1380,,1,9.780748780138427e-15,True,P-L,AN,mc_learned_baseline,49,212004
113,213384,1380,,1,1.2223994044796634e-13,True,P-L,AN,mc_learned_baseline,49,213384
114,215788,2404,,2,2.8190787618005225e-13,True,P-L,AN,mc_learned_baseline,49,215788
115,219216,3428,,3,3.973535851098915e-13,True,P-L,AN,mc_learned_baseline,49,219216
116,222644,3428,,3,1.2495149816134718e-13,True,P-L,AN,mc_learned_baseline,49,222644
117,225048,2404,,2,1.7073483463601717e-13,True,P-L,AN,mc_learned_baseline,49,225048
118,226428,1380,,1,8.626983091319522e-14,True,P-L,AN,mc_learned_baseline,49,226428
119,227808,1380,,1,4.9648724594675446e-14,True,P-L,AN,mc_learned_baseline,49,227808
120,229188,1380,,1,1.8975734663664352e-13,True,P-L,AN,mc_learned_baseline,49,229188
121,232616,3428,,3,2.4343076870911973e-13,False,P-L,AN,mc_learned_baseline,49,232616
122,235020,2404,,2,5.758617283482342e-14,True,P-L,AN,mc_learned_baseline,49,235020
123,236400,1380,,1,1.6886307653700973e-13,True,P-L,AN,mc_learned_baseline,49,236400
124,237780,1380,,1,2.412249794588372e-13,True,P-L,AN,mc_learned_baseline,49,237780
125,239160,1380,,1,2.526352137999851e-13,True,P-L,AN,mc_learned_baseline,49,239160
126,240540,1380,,1,4.4978580055067756e-13,True,P-L,AN,mc_learned_baseline,49,240540
127,243968,3428,,3,5.227361269400395e-13,True,P-L,AN,mc_learned_baseline,49,243968
128,247396,3428,,3,4.1736978837563545e-13,False,P-L,AN,mc_learned_baseline,49,247396
129,248776,1380,,1,1.0926597317317858e-13,True,P-L,AN,mc_learned_baseline,49,248776
130,250156,1380,,1,2.004853509379366e-13,True,P-L,AN,mc_learned_baseline,49,250156
131,251536,1380,,1,1.9710888807710097e-13,True,P-L,AN,mc_learned_baseline,49,251536
132,252916,1380,,1,9.209983690603903e-14,True,P-L,AN,mc_learned_baseline,49,252916
133,256344,3428,,3,4.4253407913259804e-13,True,P-L,AN,mc_learned_baseline,49,256344
134,257724,1380,,1,1.306392581474232e-13,True,P-L,AN,mc_learned_baseline,49,257724
135,259104,1380,,1,3.694978934332933e-11,True,P-L,AN,mc_learned_baseline,49,259104
136,261508,2404,,2,1.358641507198456e-13,True,P-L,AN,mc_learned_baseline,49,261508
1,1480,1380,,1,2.8784014027931937e-09,True,P-L,SA,mc_learned_baseline,49,1480
2,2860,1380,,1,3.389931463511732e-10,True,P-L,SA,mc_learned_baseline,49,2860
3,4240,1380,,1,4.404429634386132e-09,True,P-L,SA,mc_learned_baseline,49,4240
4,5620,1380,,1,2.037803707765413e-09,True,P-L,SA,mc_learned_baseline,49,5620
5,7000,1380,,1,1.309149919238133e-08,True,P-L,SA,mc_learned_baseline,49,7000
6,8380,1380,,1,1.5414308384873574e-08,True,P-L,SA,mc_learned_baseline,49,8380
7,9760,1380,,1,1.0976145701598954e-08,True,P-L,SA,mc_learned_baseline,49,9760
8,11140,1380,,1,2.8363494319774015e-09,True,P-L,SA,mc_learned_baseline,49,11140
9,12520,1380,,1,1.6498157212924132e-08,True,P-L,SA,mc_learned_baseline,49,12520
10,13900,1380,,1,1.6103567782190074e-08,True,P-L,SA,mc_learned_baseline,49,13900
11,17328,3428,,3,7.648786066836482e-12,True,P-L,SA,mc_learned_baseline,49,17328
12,18708,1380,,1,5.704576879857779e-08,True,P-L,SA,mc_learned_baseline,49,18708
13,20088,1380,,1,4.3172925161654416e-08,True,P-L,SA,mc_learned_baseline,49,20088
14,21468,1380,,1,2.148839874236428e-08,True,P-L,SA,mc_learned_baseline,49,21468
15,22848,1380,,1,6.732763556904025e-08,True,P-L,SA,mc_learned_baseline,49,22848
16,24228,1380,,1,4.355891748164246e-08,True,P-L,SA,mc_learned_baseline,49,24228
17,25608,1380,,1,2.0707333389650553e-08,True,P-L,SA,mc_learned_baseline,49,25608
18,26988,1380,,1,5.914471750522255e-09,True,P-L,SA,mc_learned_baseline,49,26988
19,28368,1380,,1,3.026269773225868e-08,True,P-L,SA,mc_learned_baseline,49,28368
20,29748,1380,,1,8.662266699798988e-09,True,P-L,SA,mc_learned_baseline,49,29748
21,31128,1380,,1,2.5641124443297324e-09,True,P-L,SA,mc_learned_baseline,49,31128
22,32508,1380,,1,6.087880711022771e-10,True,P-L,SA,mc_learned_baseline,49,32508
23,33888,1380,,1,1.2336292287465751e-08,True,P-L,SA,mc_learned_baseline,49,33888
24,35268,1380,,1,9.948972333481923e-09,True,P-L,SA,mc_learned_baseline,49,35268
25,36648,1380,,1,7.391972937634617e-09,True,P-L,SA,mc_learned_baseline,49,36648
26,38028,1380,,1,1.7025283191701289e-10,True,P-L,SA,mc_learned_baseline,49,38028
27,39408,1380,,1,1.7547028037236778e-09,True,P-L,SA,mc_learned_baseline,49,39408
28,42836,3428,,3,3.520567429671904e-11,False,P-L,SA,mc_learned_baseline,49,42836
29,44216,1380,,1,4.754046412823411e-09,True,P-L,SA,mc_learned_baseline,49,44216
30,45596,1380,,1,2.5025262894471326e-09,True,P-L,SA,mc_learned_baseline,49,45596
31,48000,2404,,2,3.7089561881612376e-10,True,P-L,SA,mc_learned_baseline,49,48000
32,50404,2404,,2,3.2073043490934055e-10,True,P-L,SA,mc_learned_baseline,49,50404
33,52808,2404,,2,2.2654720733832365e-10,True,P-L,SA,mc_learned_baseline,49,52808
34,56236,3428,,3,7.81340433656353e-12,False,P-L,SA,mc_learned_baseline,49,56236
35,57616,1380,,1,4.323822170499546e-09,True,P-L,SA,mc_learned_baseline,49,57616
36,58996,1380,,1,9.064235391044168e-12,True,P-L,SA,mc_learned_baseline,49,58996
37,60376,1380,,1,7.508820585477644e-10,True,P-L,SA,mc_learned_baseline,49,60376
38,61756,1380,,1,1.0120166091588557e-11,True,P-L,SA,mc_learned_baseline,49,61756
39,65184,3428,,3,5.3864749235368385e-11,True,P-L,SA,mc_learned_baseline,49,65184
40,66564,1380,,1,1.9887978624474595e-10,True,P-L,SA,mc_learned_baseline,49,66564
41,69992,3428,,3,1.0911614796487797e-12,False,P-L,SA,mc_learned_baseline,49,69992
42,72396,2404,,2,2.3093967426451934e-13,True,P-L,SA,mc_learned_baseline,49,72396
43,74800,2404,,2,1.0721051631167528e-12,True,P-L,SA,mc_learned_baseline,49,74800
44,78228,3428,,3,1.0813081803159805e-12,True,P-L,SA,mc_learned_baseline,49,78228
45,79608,1380,,1,1.4075277486530228e-10,True,P-L,SA,mc_learned_baseline,49,79608
46,83036,3428,,3,3.3658637562512904e-13,False,P-L,SA,mc_learned_baseline,49,83036
47,84416,1380,,1,1.5263476965289477e-10,True,P-L,SA,mc_learned_baseline,49,84416
48,85796,1380,,1,4.410580637513904e-14,True,P-L,SA,mc_learned_baseline,49,85796
