experiment,method,seed,variant,source_n,target_n,target_plus_type_probability,coverage_class,support_covered,density_ratio,neighbor_weight,semantic_drift,target_local_energy,target_path_derivative,target_normalized_path_derivative,old_return,return,return_gain,source_steps_total,source_steps_training,source_steps_direction_check,source_steps_return_check,accepted,reason,eta,attempts,forward_kl_training,direction_loss,direction_steps,q_bound,direction_check_score,direction_check_mode,return_check_gain,return_check_mode,return_check_standard_error,target_true_coefficient_0,target_true_coefficient_1,frozen_actor_p_0,frozen_actor_p_1,source_direction_error,source_realization_residual,target_direction_error,transport_error_upper_bound,normalized_derivative_lower_bound,bound_object,direction_status
P-T,AN,41,normalized,4,2,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.16544111394995745,0.08272055697497872,0.14079999999999998,0.15845691269626344,0.01765691269626346,2432,2048,128,256,True,accepted_empirical,0.1,1,8.415429818311963e-09,-0.10547636277634728,100,5.0,0.1850469734098175,empirical,0.08020833333333334,empirical,0.06964068265114946,0.059999999999999803,0.3599999999999998,0.30576689380697064,0.7181787206640001,0.0054038730670502595,1.7531802626290289e-06,0.005255062799357161,0.005600294823132461,0.04722576142533311,specified_source_logit_path_through_finite_candidate,
P-T,AN,41,normalized,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.3308822278999149,0.08272055697497872,0.28159999999999996,0.3169138253925269,0.03531382539252692,2432,2048,128,256,True,accepted_empirical,0.1,1,8.415429818311963e-09,-0.10547636277634728,100,5.0,0.1850469734098175,empirical,0.08020833333333334,empirical,0.06964068265114946,0.059999999999999803,0.3599999999999998,0.30576689380697064,0.7181787206640001,0.0054038730670502595,1.7531802626290289e-06,0.005255062799357161,0.005600294823132461,0.04722576142533311,specified_source_logit_path_through_finite_candidate,
P-T,AN,41,normalized,4,6,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.49632334184987237,0.08272055697497872,0.42239999999999994,0.4753707380887903,0.05297073808879038,2432,2048,128,256,True,accepted_empirical,0.1,1,8.415429818311963e-09,-0.10547636277634728,100,5.0,0.1850469734098175,empirical,0.08020833333333334,empirical,0.06964068265114946,0.059999999999999803,0.3599999999999998,0.30576689380697064,0.7181787206640001,0.0054038730670502595,1.7531802626290289e-06,0.005255062799357161,0.005600294823132461,0.04722576142533311,specified_source_logit_path_through_finite_candidate,
P-T,AN,41,fixed-edge,4,2,0.6,A_finite_supported,True,1.0,0.6666666666666666,0.00955733333333331,0.033077333333333334,0.10826401356333394,0.05413200678166697,0.13226666666666667,0.14335435950515765,0.011087692838490981,2432,2048,128,256,True,accepted_empirical,0.1,1,8.415429818311963e-09,-0.10547636277634728,100,5.0,0.1850469734098175,empirical,0.08020833333333334,empirical,0.06964068265114946,-0.04666666666666674,0.2533333333333333,0.30576689380697064,0.7181787206640001,0.0054038730670502595,1.7531802626290289e-06,0.02898149651931408,0.02978963203694883,0.0016868636209588159,specified_source_logit_path_through_finite_candidate,
P-T,AN,41,fixed-edge,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.3308822278999149,0.08272055697497872,0.28159999999999996,0.3169138253925269,0.03531382539252692,2432,2048,128,256,True,accepted_empirical,0.1,1,8.415429818311963e-09,-0.10547636277634728,100,5.0,0.1850469734098175,empirical,0.08020833333333334,empirical,0.06964068265114946,0.059999999999999803,0.3599999999999998,0.30576689380697064,0.7181787206640001,0.0054038730670502595,1.7531802626290289e-06,0.005255062799357161,0.005600294823132461,0.04722576142533311,specified_source_logit_path_through_finite_candidate,
P-T,AN,41,fixed-edge,4,6,0.6,A_finite_supported,True,1.0,3.333333333333333,0.009557333333333307,0.11909333333333315,0.667854643009743,0.1113091071682905,0.44799999999999984,0.5206783976621077,0.07267839766210782,2432,2048,128,256,True,accepted_empirical,0.1,1,8.415429818311963e-09,-0.10547636277634728,100,5.0,0.1850469734098175,empirical,0.08020833333333334,empirical,0.06964068265114946,0.16666666666666632,0.46666666666666634,0.30576689380697064,0.7181787206640001,0.0054038730670502595,1.7531802626290289e-06,0.0006432957460668584,0.02978963203694883,0.059530370193025164,specified_source_logit_path_through_finite_candidate,
P-T,AN,41,composition,4,2,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,-0.023944058035145602,-0.011972029017572801,0.1248,0.12328623851076628,-0.0015137614892337115,2432,2048,128,256,True,accepted_empirical,0.1,1,8.415429818311963e-09,-0.10547636277634728,100,5.0,0.1850469734098175,empirical,0.08020833333333334,empirical,0.06964068265114946,-0.26,0.03999999999999998,0.30576689380697064,0.7181787206640001,0.0054038730670502595,1.7531802626290289e-06,0.13321954534670766,0.148177857367109,-0.03700302769658391,specified_source_logit_path_through_finite_candidate,
P-T,AN,41,composition,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.3308822278999149,0.08272055697497872,0.28159999999999996,0.3169138253925269,0.03531382539252692,2432,2048,128,256,True,accepted_empirical,0.1,1,8.415429818311963e-09,-0.10547636277634728,100,5.0,0.1850469734098175,empirical,0.08020833333333334,empirical,0.06964068265114946,0.059999999999999803,0.3599999999999998,0.30576689380697064,0.7181787206640001,0.0054038730670502595,1.7531802626290289e-06,0.005255062799357161,0.005600294823132461,0.04722576142533311,specified_source_logit_path_through_finite_candidate,
P-T,AN,41,composition,4,6,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,-0.07183217410543681,-0.011972029017572801,0.3744,0.3698587155322988,-0.00454128446770119,2432,2048,128,256,True,accepted_empirical,0.1,1,8.415429818311963e-09,-0.10547636277634728,100,5.0,0.1850469734098175,empirical,0.08020833333333334,empirical,0.06964068265114946,-0.26,0.03999999999999998,0.30576689380697064,0.7181787206640001,0.0054038730670502595,1.7531802626290289e-06,0.13321954534670766,0.148177857367109,-0.03700302769658391,specified_source_logit_path_through_finite_candidate,
P-T,SA,41,normalized,4,2,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.16799969540175339,0.08399984770087669,0.14079999999999998,0.15872718245902773,0.017927182459027746,2432,2048,128,256,True,accepted_empirical,0.1,1,9.972830752089936e-09,-0.10705672116970272,100,5.0,0.18646360374976415,empirical,0.08020833333333334,empirical,0.06964068265114946,0.059999999999999803,0.3599999999999998,0.30560097101665173,0.7184816147282488,0.005895340702422119,2.0763652791576803e-06,0.005696477468478547,0.006118694095368536,0.04635216096474101,specified_source_logit_path_through_finite_candidate,
