experiment,method,label,oracle_label_group,seed,update,source_steps_total,source_steps_training,source_steps_critic,source_steps_direction_check,source_steps_return_check,source_steps_monitor,source_complete_episodes,agent_decisions,budget,training_return,monitor_return,exact_source_return_diagnostic,actual_return_gain_diagnostic,old_new_kl,baseline_kind,baseline_missing_states,entropy,seconds,accepted,reason,eta,attempts,forward_kl_training,direction_loss,direction_steps,q_bound,direction_check_score,direction_check_mode,return_check_gain,return_check_mode,return_check_standard_error,critic_validation_mse,label_mse_against_exact_joint_advantage,critic_explained_variance,direction_error,direction_norm,exact_direction_score_diagnostic
T-L,AN,mc_learned_baseline,False,42,1,3784,256,256,1024,2048,200,1892,7568,65536,0.355078125,0.3954,0.3522688273668846,0.033254827366884565,0.00046349683925085987,public_state_tabular_independent_mc,0,0.617606089717124,0.038902999949641526,True,accepted_empirical,0.1,1,6.631547822757614e-09,-0.0936553483961807,100,5.0,0.08909629615251957,empirical,0.029824218749999996,empirical,0.008509656082979575,0.40973215637207033,0.17761845255014846,0.0012157418836146183,0.006147948795569792,0.09385175702272541,0.08259961194337756
T-L,AN,mc_learned_baseline,False,42,2,7568,512,512,2048,4096,400,3784,15136,65536,0.239296875,0.4946999999999999,0.38595207999420267,0.03368325262731808,0.00044804634292337916,public_state_tabular_independent_mc,0,0.6080687260790711,0.08717660000547767,True,accepted_empirical,0.1,1,8.454702122683247e-09,-0.09086806169633403,100,5.0,0.08502867647344195,empirical,0.027890624999999995,empirical,0.007860875636792768,0.41615332540219424,0.1781232813588755,0.003554331024612889,0.000985070533486724,0.09087234763048219,0.08829890299727175
T-L,AN,mc_learned_baseline,False,42,3,11352,768,768,3072,6144,600,5676,22704,65536,0.361171875,0.4802999999999999,0.4210670451911139,0.03511496519691121,0.0004888089337716122,public_state_tabular_independent_mc,0,0.5974671029684387,0.13579219998791814,True,accepted_empirical,0.1,1,5.389602453320738e-09,-0.09801098597781462,100,5.0,0.0843218152378879,empirical,0.03533203125,empirical,0.009490028086506336,0.42016039841938035,0.17685052246658473,0.01659978517469818,0.001219593634139989,0.09883117362695162,0.08807902770162798
T-L,AN,mc_learned_baseline,False,42,4,15136,1024,1024,4096,8192,800,7568,30272,65536,0.39703124999999995,0.4271999999999999,0.4509471454294625,0.02988010023834864,0.0003549998389445556,public_state_tabular_independent_mc,0,0.5874045756969827,0.18613109993748367,True,accepted_empirical,0.1,1,5.28556784944893e-09,-0.07386101014794667,100,5.0,0.07835043997809503,empirical,0.03744140625,empirical,0.008934135915728466,0.41014607505226364,0.1582677177328601,0.04687674061396074,0.0012833959332320163,0.07260586136404835,0.08742789977403291
T-L,AN,mc_learned_baseline,False,42,5,18920,1280,1280,5120,10240,1000,9460,37840,65536,0.441328125,0.3446999999999999,0.4822738864306417,0.03132674100117916,0.00040232602936900565,public_state_tabular_independent_mc,0,0.5769860647766951,0.23448809992987663,True,accepted_empirical,0.1,1,5.147736419677945e-09,-0.08133543667393973,100,5.0,0.08012224258963146,empirical,0.02126953125,empirical,0.006806464005353639,0.3990789176091685,0.16261683261312393,0.012376699798603452,0.001798320668747775,0.08159730144034498,0.08600552126480933
T-L,AN,mc_learned_baseline,False,42,6,22704,1536,1536,6144,12288,1200,11352,45408,65536,0.556171875,0.5777999999999999,0.5106181962611701,0.028344309830528436,0.00033039007906458936,public_state_tabular_independent_mc,0,0.5666540342602575,0.2782451999373734,True,accepted_empirical,0.1,1,3.3668576939630024e-09,-0.06792986869473422,100,5.0,0.08353727038937192,empirical,0.03064453125,empirical,0.008134705390158438,0.34885029201401735,0.1484747848544225,-0.006957413860180894,0.0014060383894137596,0.06759399946494198,0.08476947154190119
T-L,AN,mc_learned_baseline,False,42,7,26488,1792,1792,7168,14336,1400,13244,52976,65536,0.42585937500000004,0.582,0.5411119919925387,0.030493795731368567,0.0004165179795250299,public_state_tabular_independent_mc,0,0.5556900375796763,0.3189210999989882,True,accepted_empirical,0.1,1,6.185436172448255e-09,-0.08624710045685309,100,5.0,0.07103723027330364,empirical,0.0399609375,empirical,0.009287548581717955,0.4025130789209308,0.16996895917864752,0.007025721268660634,0.004775041415694685,0.08585277980288247,0.07951613986022144
T-L,AN,mc_learned_baseline,False,42,8,30272,2048,2048,8192,16384,1600,15136,60544,65536,0.51421875,0.6288,0.5728359458730303,0.03172395388049165,0.0004422125726010826,public_state_tabular_independent_mc,0,0.5427743828546548,0.35918399994261563,True,accepted_empirical,0.1,1,6.826039835091458e-09,-0.09121022453856842,100,5.0,0.07970429976659409,empirical,0.0155859375,empirical,0.0060435649013412815,0.36607250148117676,0.15648787840405742,0.006664820441702801,0.0004124167295100099,0.09079004249496198,0.08112080688896009
T-L,AN,mc_learned_baseline,False,42,9,34056,2304,2304,9216,18432,1800,17028,68112,65536,0.6264843750000001,0.591,0.5993289512487372,0.02649300537570687,0.0003338848000177925,public_state_tabular_independent_mc,0,0.5309459791050206,0.4005804000189528,True,accepted_empirical,0.1,1,1.1442106390164728e-09,-0.0667918537557072,100,5.0,0.08112637931819103,empirical,0.03369140625,empirical,0.008784989806760585,0.31577430927734496,0.12693092503844047,0.028093870850599,0.0034249928170980324,0.06806082984239664,0.07488229050076006
T-L,AN,mc_learned_baseline,False,42,10,37840,2560,2560,10240,20480,2000,18920,75680,65536,0.6091406250000001,0.5531999999999999,0.6232094711428806,0.023880519894143415,0.000274431796226419,public_state_tabular_independent_mc,0,0.5204596213966806,0.44254479999653995,True,accepted_empirical,0.1,1,5.232338393743273e-09,-0.057530611211949564,100,5.0,0.07398109728688057,empirical,0.01599609375,empirical,0.006067319208043366,0.31360440333941625,0.13212248963665107,0.012793353944770658,0.0023566952997693307,0.055990774500786225,0.07304992883842028
