experiment,method,seed,variant,source_n,target_n,target_plus_type_probability,coverage_class,support_covered,density_ratio,neighbor_weight,semantic_drift,target_local_energy,target_path_derivative,target_normalized_path_derivative,old_return,return,return_gain,source_steps_total,source_steps_training,source_steps_direction_check,source_steps_return_check,accepted,reason,eta,attempts,forward_kl_training,direction_loss,direction_steps,q_bound,direction_check_score,direction_check_mode,return_check_gain,return_check_mode,return_check_standard_error,target_true_coefficient_0,target_true_coefficient_1,frozen_actor_p_0,frozen_actor_p_1,source_direction_error,source_realization_residual,target_direction_error,transport_error_upper_bound,normalized_derivative_lower_bound,bound_object,direction_status
P-T,AN,41,normalized,4,2,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.16663160379876163,0.08331580189938081,0.14079999999999998,0.14941908106313834,0.008619081063138356,2208,2048,32,128,True,accepted_empirical,0.05,2,1.2914823371199232e-09,-0.10547636277634728,100,5.0,0.06723634155013167,empirical,0.0,empirical,0.0,0.059999999999999803,0.3599999999999998,0.3028863415730483,0.7092396435743803,0.0054038730670502595,1.0521950382103474e-06,0.005548785793988846,0.005555735453100469,0.04730270498993916,specified_source_logit_path_through_finite_candidate,
P-T,AN,41,normalized,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.33326320759752326,0.08331580189938081,0.28159999999999996,0.2988381621262767,0.017238162126276713,2208,2048,32,128,True,accepted_empirical,0.05,2,1.2914823371199232e-09,-0.10547636277634728,100,5.0,0.06723634155013167,empirical,0.0,empirical,0.0,0.059999999999999803,0.3599999999999998,0.3028863415730483,0.7092396435743803,0.0054038730670502595,1.0521950382103474e-06,0.005548785793988846,0.005555735453100469,0.04730270498993916,specified_source_logit_path_through_finite_candidate,
P-T,AN,41,normalized,4,6,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.4998948113962849,0.08331580189938081,0.42239999999999994,0.44825724318941507,0.025857243189415124,2208,2048,32,128,True,accepted_empirical,0.05,2,1.2914823371199232e-09,-0.10547636277634728,100,5.0,0.06723634155013167,empirical,0.0,empirical,0.0,0.059999999999999803,0.3599999999999998,0.3028863415730483,0.7092396435743803,0.0054038730670502595,1.0521950382103474e-06,0.005548785793988846,0.005555735453100469,0.04730270498993916,specified_source_logit_path_through_finite_candidate,
P-T,AN,41,fixed-edge,4,2,0.6,A_finite_supported,True,1.0,0.6666666666666666,0.00955733333333331,0.033077333333333334,0.10907161698318922,0.05453580849159461,0.13226666666666667,0.137788503197056,0.005521836530389318,2208,2048,32,128,True,accepted_empirical,0.05,2,1.2914823371199232e-09,-0.10547636277634728,100,5.0,0.06723634155013167,empirical,0.0,empirical,0.0,-0.04666666666666674,0.2533333333333333,0.3028863415730483,0.7092396435743803,0.0054038730670502595,1.0521950382103474e-06,0.029658105942894655,0.02968674582925297,0.0017411180644763824,specified_source_logit_path_through_finite_candidate,
P-T,AN,41,fixed-edge,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.33326320759752326,0.08331580189938081,0.28159999999999996,0.2988381621262767,0.017238162126276713,2208,2048,32,128,True,accepted_empirical,0.05,2,1.2914823371199232e-09,-0.10547636277634728,100,5.0,0.06723634155013167,empirical,0.0,empirical,0.0,0.059999999999999803,0.3599999999999998,0.3028863415730483,0.7092396435743803,0.0054038730670502595,1.0521950382103474e-06,0.005548785793988846,0.005555735453100469,0.04730270498993916,specified_source_logit_path_through_finite_candidate,
P-T,AN,41,fixed-edge,4,6,0.6,A_finite_supported,True,1.0,3.333333333333333,0.009557333333333307,0.11909333333333315,0.6725747718430021,0.11209579530716701,0.44799999999999984,0.4831489767876621,0.03514897678766227,2208,2048,32,128,True,accepted_empirical,0.05,2,1.2914823371199232e-09,-0.10547636277634728,100,5.0,0.06723634155013167,empirical,0.0,empirical,0.0,0.16666666666666632,0.46666666666666634,0.3028863415730483,0.7092396435743803,0.0054038730670502595,1.0521950382103474e-06,0.0005541323117496566,0.02968674582925296,0.05963331721640664,specified_source_logit_path_through_finite_candidate,
P-T,AN,41,composition,4,2,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,-0.023989658440267174,-0.011994829220133587,0.1248,0.12382593619791092,-0.000974063802089073,2208,2048,32,128,True,accepted_empirical,0.05,2,1.2914823371199232e-09,-0.10547636277634728,100,5.0,0.06723634155013167,empirical,0.0,empirical,0.0,-0.26,0.03999999999999998,0.3028863415730483,0.7092396435743803,0.0054038730670502595,1.0521950382103474e-06,0.13429329172466517,0.14789671182618108,-0.03693505978136856,specified_source_logit_path_through_finite_candidate,
P-T,AN,41,composition,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.33326320759752326,0.08331580189938081,0.28159999999999996,0.2988381621262767,0.017238162126276713,2208,2048,32,128,True,accepted_empirical,0.05,2,1.2914823371199232e-09,-0.10547636277634728,100,5.0,0.06723634155013167,empirical,0.0,empirical,0.0,0.059999999999999803,0.3599999999999998,0.3028863415730483,0.7092396435743803,0.0054038730670502595,1.0521950382103474e-06,0.005548785793988846,0.005555735453100469,0.04730270498993916,specified_source_logit_path_through_finite_candidate,
P-T,AN,41,composition,4,6,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,-0.07196897532080151,-0.011994829220133587,0.3744,0.37147780859373275,-0.0029221914062672605,2208,2048,32,128,True,accepted_empirical,0.05,2,1.2914823371199232e-09,-0.10547636277634728,100,5.0,0.06723634155013167,empirical,0.0,empirical,0.0,-0.26,0.03999999999999998,0.3028863415730483,0.7092396435743803,0.0054038730670502595,1.0521950382103474e-06,0.13429329172466517,0.14789671182618108,-0.03693505978136856,specified_source_logit_path_through_finite_candidate,
P-T,SA,41,normalized,4,2,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.16946071446358046,0.08473035723179023,0.14079999999999998,0.1495655639137162,0.008765563913716218,2208,2048,32,128,True,accepted_empirical,0.05,2,2.399994893289555e-09,-0.10705672116970272,100,5.0,0.06568000381273276,empirical,0.0,empirical,0.0,0.059999999999999803,0.3599999999999998,0.302813455669256,0.7094082984150409,0.005895340702422119,1.959514371925368e-06,0.0061000120223682055,0.0061122607232485335,0.04636277048490941,specified_source_logit_path_through_finite_candidate,
P-T,SA,41,normalized,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.33892142892716093,0.08473035723179023,0.28159999999999996,0.2991311278274324,0.017531127827432436,2208,2048,32,128,True,accepted_empirical,0.05,2,2.399994893289555e-09,-0.10705672116970272,100,5.0,0.06568000381273276,empirical,0.0,empirical,0.0,0.059999999999999803,0.3599999999999998,0.302813455669256,0.7094082984150409,0.005895340702422119,1.959514371925368e-06,0.0061000120223682055,0.0061122607232485335,0.04636277048490941,specified_source_logit_path_through_finite_candidate,
