target,condition,seed,n_agents,type0_probability,interaction_strength,team_return,per_agent_return,optimal_team_return,optimality_gap_per_agent,action1_type0,action1_type1
agents_2,no_direction_check,101,2,0.6,0.7,0.9813327999429294,0.4906663999714647,0.9813327999999999,2.853522973467193e-11,0.010000000022922312,0.9899999999872818
agents_2,no_direction_check,102,2,0.6,0.7,0.9813327999390518,0.4906663999695259,0.9813327999999999,3.047406771372607e-11,0.010000000025206183,0.9899999999874634
agents_2,no_direction_check,103,2,0.6,0.7,0.9813327999359709,0.49066639996798544,0.9813327999999999,3.2014502160393477e-11,0.010000000021742282,0.9899999999800086
agents_2,no_direction_check,104,2,0.6,0.7,0.9813327999540202,0.4906663999770101,0.9813327999999999,2.2989832260122967e-11,0.01000000002141258,0.9899999999939928
agents_2,no_direction_check,105,2,0.6,0.7,0.9813327999281514,0.4906663999640757,0.9813327999999999,3.592426356391343e-11,0.010000000030684601,0.9899999999866181
agents_2,no_direction_check,106,2,0.6,0.7,0.9813327999465997,0.49066639997329986,0.9813327999999999,2.6700086586117777e-11,0.010000000020548301,0.9899999999868044
agents_2,no_direction_check,107,2,0.6,0.7,0.9813327999429529,0.49066639997147643,0.9813327999999999,2.8523516881762134e-11,0.010000000024349984,0.989999999989356
agents_2,no_direction_check,108,2,0.6,0.7,0.9813327999466503,0.4906663999733252,0.9813327999999999,2.6674773501156324e-11,0.01000000002261212,0.989999999989816
agents_2,no_direction_check,109,2,0.6,0.7,0.9813327999189464,0.4906663999594732,0.9813327999999999,4.0526748623648245e-11,0.010000000032246287,0.9899999999814927
agents_2,no_return_check,100,2,0.6,0.7,0.9813327999835817,0.49066639999179085,0.9813327999999999,8.20910006638087e-12,0.010000000007249535,0.9899999999972844
agents_2,no_return_check,101,2,0.6,0.7,0.9813327999830974,0.4906663999915487,0.9813327999999999,8.451239708051617e-12,0.010000000006966232,0.9899999999964885
agents_2,no_return_check,102,2,0.6,0.7,0.981332799982565,0.4906663999912825,0.9813327999999999,8.717471189356729e-12,0.010000000006483463,0.9899999999953671
agents_2,no_return_check,103,2,0.6,0.7,0.9813327999835466,0.4906663999917733,0.9813327999999999,8.226641590169947e-12,0.010000000007394292,0.9899999999974646
agents_2,no_return_check,104,2,0.6,0.7,0.9813327999835881,0.49066639999179407,0.9813327999999999,8.205880419609457e-12,0.01000000000765208,0.9899999999978691
agents_2,no_return_check,105,2,0.6,0.7,0.9813327999832158,0.4906663999916079,0.9813327999999999,8.392064820839096e-12,0.010000000006734087,0.9899999999962491
agents_2,no_return_check,106,2,0.6,0.7,0.9813327999833106,0.4906663999916553,0.9813327999999999,8.344658297687602e-12,0.01000000000724695,0.9899999999970635
agents_2,no_return_check,107,2,0.6,0.7,0.9813327999835098,0.4906663999917549,0.9813327999999999,8.245071292378725e-12,0.010000000007156975,0.9899999999970934
agents_2,no_return_check,108,2,0.6,0.7,0.9813327999830647,0.49066639999153233,0.9813327999999999,8.467615497664838e-12,0.010000000006774883,0.9899999999961869
agents_2,no_return_check,109,2,0.6,0.7,0.9813327999828168,0.4906663999914084,0.9813327999999999,8.591571898364236e-12,0.010000000006460716,0.9899999999955359
agents_2,ours,100,2,0.6,0.7,0.9813327999009409,0.49066639995047046,0.9813327999999999,4.952949161918241e-11,0.010000000044984683,0.9899999999854074
agents_2,ours,101,2,0.6,0.7,0.9813327998960684,0.4906663999480342,0.9813327999999999,5.196576502441985e-11,0.010000000047862482,0.9899999999856471
agents_2,ours,102,2,0.6,0.7,0.9813327999349483,0.49066639996747413,0.9813327999999999,3.252581537438459e-11,0.01000000002672732,0.9899999999863661
agents_2,ours,103,2,0.6,0.7,0.9813327999294532,0.4906663999647266,0.9813327999999999,3.52733398045757e-11,0.01000000003058675,0.9899999999875203
agents_2,ours,104,2,0.6,0.7,0.9813327999274996,0.4906663999637498,0.9813327999999999,3.625016953279214e-11,0.010000000034662086,0.9899999999918222
agents_2,ours,105,2,0.6,0.7,0.9813327999075661,0.49066639995378303,0.9813327999999999,4.621691918060833e-11,0.010000000036693027,0.9899999999787776
agents_2,ours,106,2,0.6,0.7,0.9813327999224084,0.4906663999612042,0.9813327999999999,3.879574439480393e-11,0.010000000028757571,0.9899999999792435
agents_2,ours,107,2,0.6,0.7,0.981332799932539,0.4906663999662695,0.9813327999999999,3.373046286725412e-11,0.01000000002834707,0.989999999986768
