condition,seed,status,rounds,source_steps,unused_budget,evaluation_steps,AUC,J,distance,coverage,all_covered,collision_pairs,collisions_per_agent,coverage_cost,accepted_rounds,direction_rejections,direction_checks,candidates,return_checks,return_rejections,fit_kl_after,train_seconds,evaluation_seconds,optimizer_steps,optimizer_steps_by_module,actor_parameters,critic_parameters,direction_parameters,cost_train,cost_direction_check,cost_return_old,cost_return_candidate
ours,40,complete,3282,10000000,0,210000,-57.20961180923661,-50.13973827006364,0.2982885000874115,0.1125,0.0,0.1576,0.0788,,673,2398,3282,1327,1327,654,2.002414431705588e-06,13279.996727702674,223.1338284984231,426256,"{""critic"": 131280, ""direction"": 210048, ""actor_fit"": 84928}",39941,25089,39941,5251200,2625600,1061600,1061600
