round,source_episodes,round_source_episodes,direction_passed,candidate_count,fit_kl,accepted,experiment,method,label,seed,source_steps_total
1,4040,3940,True,3,1.3507444476432222e-09,True,P-L,AN,mc_learned_baseline,47,4040
2,5932,1892,True,1,3.554572697125192e-09,True,P-L,AN,mc_learned_baseline,47,5932
3,7824,1892,True,1,1.3244553343390294e-08,True,P-L,AN,mc_learned_baseline,47,7824
4,9716,1892,True,1,1.1277004566944222e-08,True,P-L,AN,mc_learned_baseline,47,9716
5,11608,1892,True,1,1.2594868168738941e-08,True,P-L,AN,mc_learned_baseline,47,11608
6,13500,1892,True,1,3.841347778232937e-09,True,P-L,AN,mc_learned_baseline,47,13500
7,15392,1892,True,1,2.771078062726379e-08,True,P-L,AN,mc_learned_baseline,47,15392
8,18308,2916,True,2,1.8701567313153555e-09,True,P-L,AN,mc_learned_baseline,47,18308
9,20200,1892,True,1,1.0861702358897123e-08,True,P-L,AN,mc_learned_baseline,47,20200
10,22092,1892,True,1,4.2984033156477025e-08,True,P-L,AN,mc_learned_baseline,47,22092
11,23984,1892,True,1,3.126130475721955e-08,True,P-L,AN,mc_learned_baseline,47,23984
12,25876,1892,True,1,3.032666349416696e-08,True,P-L,AN,mc_learned_baseline,47,25876
13,27768,1892,True,1,5.060022413312934e-08,True,P-L,AN,mc_learned_baseline,47,27768
14,29660,1892,True,1,3.855088237750327e-08,True,P-L,AN,mc_learned_baseline,47,29660
15,31552,1892,True,1,5.6532560082621036e-08,True,P-L,AN,mc_learned_baseline,47,31552
16,33444,1892,True,1,9.196467728497358e-08,True,P-L,AN,mc_learned_baseline,47,33444
17,35336,1892,True,1,6.36979269642557e-08,True,P-L,AN,mc_learned_baseline,47,35336
18,37228,1892,True,1,3.610871462811219e-08,True,P-L,AN,mc_learned_baseline,47,37228
19,39120,1892,True,1,3.0215549929320374e-08,True,P-L,AN,mc_learned_baseline,47,39120
20,41012,1892,True,1,9.05400671733821e-08,True,P-L,AN,mc_learned_baseline,47,41012
