round,source_episodes,round_source_episodes,direction_passed,candidate_count,fit_kl,accepted,experiment,method,label,seed,source_steps_total
1,1480,1380,,1,9.935949436798914e-09,True,P-L,AN,mc_learned_baseline,48,1480
2,2860,1380,,1,1.5248811920965976e-09,True,P-L,AN,mc_learned_baseline,48,2860
3,4240,1380,,1,1.0175413704835411e-08,True,P-L,AN,mc_learned_baseline,48,4240
4,5620,1380,,1,1.597759152974557e-09,True,P-L,AN,mc_learned_baseline,48,5620
5,7000,1380,,1,3.4772193206485563e-09,True,P-L,AN,mc_learned_baseline,48,7000
6,8380,1380,,1,1.0242994765167967e-08,True,P-L,AN,mc_learned_baseline,48,8380
7,9760,1380,,1,1.6349742941359093e-08,True,P-L,AN,mc_learned_baseline,48,9760
8,11140,1380,,1,2.0996778123770414e-08,True,P-L,AN,mc_learned_baseline,48,11140
9,12520,1380,,1,2.2485400274459197e-08,True,P-L,AN,mc_learned_baseline,48,12520
10,13900,1380,,1,1.7993358487055455e-08,True,P-L,AN,mc_learned_baseline,48,13900
11,15280,1380,,1,6.5409548442759715e-09,True,P-L,AN,mc_learned_baseline,48,15280
12,16660,1380,,1,2.525979215462015e-08,True,P-L,AN,mc_learned_baseline,48,16660
13,18040,1380,,1,2.0702952931757532e-08,True,P-L,AN,mc_learned_baseline,48,18040
14,19420,1380,,1,6.049640026721218e-09,True,P-L,AN,mc_learned_baseline,48,19420
15,20800,1380,,1,2.7521225828010567e-08,True,P-L,AN,mc_learned_baseline,48,20800
16,22180,1380,,1,7.399038639497841e-08,True,P-L,AN,mc_learned_baseline,48,22180
17,23560,1380,,1,4.255087006565411e-08,True,P-L,AN,mc_learned_baseline,48,23560
18,24940,1380,,1,2.018001599776769e-08,True,P-L,AN,mc_learned_baseline,48,24940
19,26320,1380,,1,6.220203688804595e-08,True,P-L,AN,mc_learned_baseline,48,26320
20,27700,1380,,1,1.0988165716974118e-09,True,P-L,AN,mc_learned_baseline,48,27700
21,29080,1380,,1,1.823748054043792e-08,True,P-L,AN,mc_learned_baseline,48,29080
22,30460,1380,,1,3.412390150951957e-08,True,P-L,AN,mc_learned_baseline,48,30460
23,31840,1380,,1,5.246550888226771e-09,True,P-L,AN,mc_learned_baseline,48,31840
24,34244,2404,,2,2.8402618527153337e-09,True,P-L,AN,mc_learned_baseline,48,34244
25,35624,1380,,1,5.063341583100394e-09,True,P-L,AN,mc_learned_baseline,48,35624
26,37004,1380,,1,3.2166719467027162e-09,True,P-L,AN,mc_learned_baseline,48,37004
27,39408,2404,,2,4.257083807107101e-09,True,P-L,AN,mc_learned_baseline,48,39408
28,41812,2404,,2,4.2519629445025016e-12,True,P-L,AN,mc_learned_baseline,48,41812
29,43192,1380,,1,1.812500592927196e-10,True,P-L,AN,mc_learned_baseline,48,43192
30,44572,1380,,1,1.1118372933669575e-08,True,P-L,AN,mc_learned_baseline,48,44572
31,45952,1380,,1,4.3165724371424934e-12,True,P-L,AN,mc_learned_baseline,48,45952
32,47332,1380,,1,9.66753010981347e-09,True,P-L,AN,mc_learned_baseline,48,47332
33,50760,3428,,3,2.683833968502451e-12,True,P-L,AN,mc_learned_baseline,48,50760
34,52140,1380,,1,5.416126086445852e-09,True,P-L,AN,mc_learned_baseline,48,52140
