round,source_episodes,round_source_episodes,direction_passed,candidate_count,fit_kl,accepted,experiment,method,label,seed,source_steps_total
1,968,868,True,1,2.710743384040964e-09,True,P-L,AN,mc_learned_baseline,43,968
2,1836,868,False,0,,False,P-L,AN,mc_learned_baseline,43,1836
3,2704,868,True,1,8.248423420297123e-09,True,P-L,AN,mc_learned_baseline,43,2704
4,3572,868,True,1,1.5812491905250598e-08,True,P-L,AN,mc_learned_baseline,43,3572
5,4440,868,True,1,7.95589505430876e-09,True,P-L,AN,mc_learned_baseline,43,4440
6,5308,868,True,1,1.2679385058187826e-08,True,P-L,AN,mc_learned_baseline,43,5308
7,6176,868,True,1,4.339278752622323e-09,True,P-L,AN,mc_learned_baseline,43,6176
8,7044,868,True,1,5.714435459658295e-09,True,P-L,AN,mc_learned_baseline,43,7044
9,7912,868,True,1,9.075787084492072e-09,True,P-L,AN,mc_learned_baseline,43,7912
10,8780,868,True,1,4.704821068887301e-09,True,P-L,AN,mc_learned_baseline,43,8780
11,9648,868,True,1,1.981979587321134e-08,True,P-L,AN,mc_learned_baseline,43,9648
12,10516,868,True,1,6.473770764403237e-09,True,P-L,AN,mc_learned_baseline,43,10516
13,11384,868,True,1,1.6003438469351973e-09,True,P-L,AN,mc_learned_baseline,43,11384
14,12252,868,True,1,3.122951980482443e-08,True,P-L,AN,mc_learned_baseline,43,12252
15,13120,868,True,1,6.016554834905453e-08,True,P-L,AN,mc_learned_baseline,43,13120
16,13988,868,True,1,7.745198444275915e-08,True,P-L,AN,mc_learned_baseline,43,13988
17,14856,868,True,1,2.7466634460049388e-08,True,P-L,AN,mc_learned_baseline,43,14856
18,15724,868,True,1,5.5859114532581456e-09,True,P-L,AN,mc_learned_baseline,43,15724
19,16592,868,True,1,6.056241525142698e-08,True,P-L,AN,mc_learned_baseline,43,16592
20,17460,868,True,1,1.4898164646365162e-08,True,P-L,AN,mc_learned_baseline,43,17460
21,18328,868,True,1,6.027412754613366e-08,True,P-L,AN,mc_learned_baseline,43,18328
22,19196,868,True,1,3.3486149782639993e-09,True,P-L,AN,mc_learned_baseline,43,19196
23,20064,868,True,1,1.2595114924081575e-08,True,P-L,AN,mc_learned_baseline,43,20064
24,20932,868,True,1,8.33455742807577e-09,True,P-L,AN,mc_learned_baseline,43,20932
