experiment,method,variant,source_n,target_n,smoke_only,metric,mean,std,independent_units,ci95_low,ci95_high,interval_unit,small_sample
P-T,SA,normalized,4,2,False,q_bound,5.0,0.0,10,5.0,5.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,2,False,direction_check_score,0.07657486592355511,0.09032841806926917,10,0.026168086985064787,0.13184503294053768,training_seed_or_data_batch,False
P-T,SA,normalized,4,2,False,return_check_gain,0.05052083333333333,0.04977317100192936,8,0.01979166666666667,0.08541666666666665,training_seed_or_data_batch,False
P-T,SA,normalized,4,2,False,return_check_standard_error,0.05573461117528389,0.04371268437123511,8,0.029127414855155468,0.08440038179349935,training_seed_or_data_batch,False
P-T,SA,normalized,4,2,False,target_true_coefficient_0,0.05999999999999981,7.314236392868128e-18,10,0.05999999999999981,0.05999999999999981,training_seed_or_data_batch,False
P-T,SA,normalized,4,2,False,target_true_coefficient_1,0.3599999999999998,0.0,10,0.3599999999999998,0.3599999999999998,training_seed_or_data_batch,False
P-T,SA,normalized,4,2,False,frozen_actor_p_0,0.30082871814696394,0.00139189256571544,10,0.29999847537583996,0.3016229458452272,training_seed_or_data_batch,False
P-T,SA,normalized,4,2,False,frozen_actor_p_1,0.7101261884061396,0.006454729228623117,10,0.7061158090943265,0.7137573253376919,training_seed_or_data_batch,False
P-T,SA,normalized,4,2,False,source_direction_error,0.0019148010300353365,0.0017014138818062623,10,0.0010338651549950308,0.002984098369884584,training_seed_or_data_batch,False
P-T,SA,normalized,4,2,False,source_realization_residual,0.011743603329071494,0.026070720789377676,10,9.042462493254152e-07,0.03042388139310322,training_seed_or_data_batch,False
P-T,SA,normalized,4,2,False,target_direction_error,0.014866077044030307,0.027279897195834374,10,0.0015541783547893982,0.03405104965056818,training_seed_or_data_batch,False
P-T,SA,normalized,4,2,False,transport_error_upper_bound,0.01763707365223758,0.03368554165524591,10,0.0015786520195753548,0.03971698851697103,training_seed_or_data_batch,False
P-T,SA,normalized,4,2,False,normalized_derivative_lower_bound,0.04354402288136541,0.026772623491298497,10,0.025533121756722458,0.05701161321334615,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,target_plus_type_probability,0.5999999999999999,1.1702778228589004e-16,10,0.5999999999999999,0.5999999999999999,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,density_ratio,1.0,0.0,10,1.0,1.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,neighbor_weight,2.0,0.0,10,2.0,2.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,semantic_drift,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,target_local_energy,0.06652799999999993,0.0,10,0.06652799999999993,0.06652799999999993,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,target_path_derivative,0.22128438458635294,0.12042092066795186,10,0.14210826073942043,0.2853198639690467,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,target_normalized_path_derivative,0.055321096146588235,0.030105230166987965,10,0.03552706518485511,0.07132996599226167,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,old_return,0.28159999999999996,0.0,10,0.28159999999999996,0.28159999999999996,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,return,0.30014539243766214,0.011885855413989184,10,0.29281840798733755,0.3067811514057838,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,return_gain,0.018545392437662168,0.011885855413989184,10,0.011218407987337604,0.025181151405783864,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,source_steps_total,2150.4,47.2233463918478,10,2124.8,2176.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,source_steps_training,2048.0,0.0,10,2048.0,2048.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,source_steps_direction_check,32.0,0.0,10,32.0,32.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,source_steps_return_check,70.4,47.2233463918478,10,44.8,96.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,eta,0.06500000000000002,0.04116363011742823,10,0.04,0.085,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,attempts,1.1,0.7378647873726218,10,0.7,1.5,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,forward_kl_training,2.7765279615016374e-09,2.229055624363164e-09,8,1.510323210143672e-09,4.449693413658222e-09,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,direction_loss,-0.07003622274930033,0.01841879467338596,10,-0.08163010054922056,-0.05990840058080577,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,direction_steps,100.0,0.0,10,100.0,100.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,q_bound,5.0,0.0,10,5.0,5.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,direction_check_score,0.07657486592355511,0.09032841806926917,10,0.026168086985064787,0.13184503294053768,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,return_check_gain,0.05052083333333333,0.04977317100192936,8,0.01979166666666667,0.08541666666666665,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,return_check_standard_error,0.05573461117528389,0.04371268437123511,8,0.029127414855155468,0.08440038179349935,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,target_true_coefficient_0,0.05999999999999981,7.314236392868128e-18,10,0.05999999999999981,0.05999999999999981,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,target_true_coefficient_1,0.3599999999999998,0.0,10,0.3599999999999998,0.3599999999999998,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,frozen_actor_p_0,0.30082871814696394,0.00139189256571544,10,0.29999847537583996,0.3016229458452272,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,frozen_actor_p_1,0.7101261884061396,0.006454729228623117,10,0.7061158090943265,0.7137573253376919,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,source_direction_error,0.0019148010300353365,0.0017014138818062623,10,0.0010338651549950308,0.002984098369884584,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,source_realization_residual,0.011743603329071494,0.026070720789377676,10,9.042462493254152e-07,0.03042388139310322,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,target_direction_error,0.014866077044030307,0.027279897195834374,10,0.0015541783547893982,0.03405104965056818,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,transport_error_upper_bound,0.01763707365223758,0.03368554165524591,10,0.0015786520195753548,0.03971698851697103,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,normalized_derivative_lower_bound,0.04354402288136541,0.026772623491298497,10,0.025533121756722458,0.05701161321334615,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,target_plus_type_probability,0.5999999999999999,1.1702778228589004e-16,10,0.5999999999999999,0.5999999999999999,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,density_ratio,1.0,0.0,10,1.0,1.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,neighbor_weight,2.0,0.0,10,2.0,2.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,semantic_drift,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,target_local_energy,0.06652799999999993,0.0,10,0.06652799999999993,0.06652799999999993,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,target_path_derivative,0.33192657687952937,0.1806313810019278,10,0.21316239110913057,0.42797979595356994,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,target_normalized_path_derivative,0.055321096146588235,0.030105230166987965,10,0.03552706518485511,0.07132996599226167,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,old_return,0.42239999999999994,0.0,10,0.42239999999999994,0.42239999999999994,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,return,0.45021808865649315,0.017828783120983786,10,0.4392276119810064,0.4601717271086757,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,return_gain,0.02781808865649325,0.017828783120983786,10,0.016827611981006404,0.03777172710867579,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,source_steps_total,2150.4,47.2233463918478,10,2124.8,2176.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,source_steps_training,2048.0,0.0,10,2048.0,2048.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,source_steps_direction_check,32.0,0.0,10,32.0,32.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,source_steps_return_check,70.4,47.2233463918478,10,44.8,96.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,eta,0.06500000000000002,0.04116363011742823,10,0.04,0.085,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,attempts,1.1,0.7378647873726218,10,0.7,1.5,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,forward_kl_training,2.7765279615016374e-09,2.229055624363164e-09,8,1.510323210143672e-09,4.449693413658222e-09,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,direction_loss,-0.07003622274930033,0.01841879467338596,10,-0.08163010054922056,-0.05990840058080577,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,direction_steps,100.0,0.0,10,100.0,100.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,q_bound,5.0,0.0,10,5.0,5.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,direction_check_score,0.07657486592355511,0.09032841806926917,10,0.026168086985064787,0.13184503294053768,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,return_check_gain,0.05052083333333333,0.04977317100192936,8,0.01979166666666667,0.08541666666666665,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,return_check_standard_error,0.05573461117528389,0.04371268437123511,8,0.029127414855155468,0.08440038179349935,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,target_true_coefficient_0,0.05999999999999981,7.314236392868128e-18,10,0.05999999999999981,0.05999999999999981,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,target_true_coefficient_1,0.3599999999999998,0.0,10,0.3599999999999998,0.3599999999999998,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,frozen_actor_p_0,0.30082871814696394,0.00139189256571544,10,0.29999847537583996,0.3016229458452272,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,frozen_actor_p_1,0.7101261884061396,0.006454729228623117,10,0.7061158090943265,0.7137573253376919,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,source_direction_error,0.0019148010300353365,0.0017014138818062623,10,0.0010338651549950308,0.002984098369884584,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,source_realization_residual,0.011743603329071494,0.026070720789377676,10,9.042462493254152e-07,0.03042388139310322,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,target_direction_error,0.014866077044030307,0.027279897195834374,10,0.0015541783547893982,0.03405104965056818,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,transport_error_upper_bound,0.01763707365223758,0.03368554165524591,10,0.0015786520195753548,0.03971698851697103,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,normalized_derivative_lower_bound,0.04354402288136541,0.026772623491298497,10,0.025533121756722458,0.05701161321334615,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,target_plus_type_probability,0.5999999999999999,1.1702778228589004e-16,10,0.5999999999999999,0.5999999999999999,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,density_ratio,1.0,0.0,10,1.0,1.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,neighbor_weight,0.6666666666666667,1.1702778228589004e-16,10,0.6666666666666667,0.6666666666666667,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,semantic_drift,0.00955733333333331,0.0,10,0.00955733333333331,0.00955733333333331,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,target_local_energy,0.033077333333333334,0.0,10,0.033077333333333334,0.033077333333333334,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,target_path_derivative,0.07596463434933369,0.04105402561706621,10,0.0486303761207025,0.09769403871609367,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,target_normalized_path_derivative,0.037982317174666845,0.020527012808533106,10,0.02431518806035125,0.048847019358046834,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,old_return,0.1322666666666667,2.925694557147251e-17,10,0.1322666666666667,0.1322666666666667,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,return,0.1385095490938989,0.0040200717459789445,10,0.13602431145913346,0.14077316098405476,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,return_gain,0.006242882427232204,0.0040200717459789445,10,0.0037576447924668015,0.008506494317388109,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,source_steps_total,2150.4,47.2233463918478,10,2124.8,2176.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,source_steps_training,2048.0,0.0,10,2048.0,2048.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,source_steps_direction_check,32.0,0.0,10,32.0,32.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,source_steps_return_check,70.4,47.2233463918478,10,44.8,96.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,eta,0.06500000000000002,0.04116363011742823,10,0.04,0.085,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,attempts,1.1,0.7378647873726218,10,0.7,1.5,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,forward_kl_training,2.7765279615016374e-09,2.229055624363164e-09,8,1.510323210143672e-09,4.449693413658222e-09,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,direction_loss,-0.07003622274930033,0.01841879467338596,10,-0.08163010054922056,-0.05990840058080577,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,direction_steps,100.0,0.0,10,100.0,100.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,q_bound,5.0,0.0,10,5.0,5.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,direction_check_score,0.07657486592355511,0.09032841806926917,10,0.026168086985064787,0.13184503294053768,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,return_check_gain,0.05052083333333333,0.04977317100192936,8,0.01979166666666667,0.08541666666666665,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,return_check_standard_error,0.05573461117528389,0.04371268437123511,8,0.029127414855155468,0.08440038179349935,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,target_true_coefficient_0,-0.04666666666666674,0.0,10,-0.04666666666666674,-0.04666666666666674,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,target_true_coefficient_1,0.2533333333333333,0.0,10,0.2533333333333333,0.2533333333333333,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,frozen_actor_p_0,0.30082871814696394,0.00139189256571544,10,0.29999847537583996,0.3016229458452272,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,frozen_actor_p_1,0.7101261884061396,0.006454729228623117,10,0.7061158090943265,0.7137573253376919,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,source_direction_error,0.0019148010300353365,0.0017014138818062623,10,0.0010338651549950308,0.002984098369884584,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,source_realization_residual,0.011743603329071494,0.026070720789377676,10,9.042462493254152e-07,0.03042388139310322,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,target_direction_error,0.016092968321206484,0.011829077131215334,10,0.009516071324535899,0.0232295781296592,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,transport_error_upper_bound,0.04461734169274898,0.05385926343738145,10,0.018382874051807257,0.08041055774166479,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,normalized_derivative_lower_bound,-0.0009092037292201857,0.018877911316726306,10,-0.013609049684766662,0.00858706308302422,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,target_plus_type_probability,0.5999999999999999,1.1702778228589004e-16,10,0.5999999999999999,0.5999999999999999,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,density_ratio,1.0,0.0,10,1.0,1.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,neighbor_weight,2.0,0.0,10,2.0,2.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,semantic_drift,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,target_local_energy,0.06652799999999993,0.0,10,0.06652799999999993,0.06652799999999993,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,target_path_derivative,0.22128438458635294,0.12042092066795186,10,0.14210826073942043,0.2853198639690467,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,target_normalized_path_derivative,0.055321096146588235,0.030105230166987965,10,0.03552706518485511,0.07132996599226167,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,old_return,0.28159999999999996,0.0,10,0.28159999999999996,0.28159999999999996,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,return,0.30014539243766214,0.011885855413989184,10,0.29281840798733755,0.3067811514057838,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,return_gain,0.018545392437662168,0.011885855413989184,10,0.011218407987337604,0.025181151405783864,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,source_steps_total,2150.4,47.2233463918478,10,2124.8,2176.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,source_steps_training,2048.0,0.0,10,2048.0,2048.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,source_steps_direction_check,32.0,0.0,10,32.0,32.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,source_steps_return_check,70.4,47.2233463918478,10,44.8,96.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,eta,0.06500000000000002,0.04116363011742823,10,0.04,0.085,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,attempts,1.1,0.7378647873726218,10,0.7,1.5,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,forward_kl_training,2.7765279615016374e-09,2.229055624363164e-09,8,1.510323210143672e-09,4.449693413658222e-09,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,direction_loss,-0.07003622274930033,0.01841879467338596,10,-0.08163010054922056,-0.05990840058080577,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,direction_steps,100.0,0.0,10,100.0,100.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,q_bound,5.0,0.0,10,5.0,5.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,direction_check_score,0.07657486592355511,0.09032841806926917,10,0.026168086985064787,0.13184503294053768,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,return_check_gain,0.05052083333333333,0.04977317100192936,8,0.01979166666666667,0.08541666666666665,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,return_check_standard_error,0.05573461117528389,0.04371268437123511,8,0.029127414855155468,0.08440038179349935,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,target_true_coefficient_0,0.05999999999999981,7.314236392868128e-18,10,0.05999999999999981,0.05999999999999981,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,target_true_coefficient_1,0.3599999999999998,0.0,10,0.3599999999999998,0.3599999999999998,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,frozen_actor_p_0,0.30082871814696394,0.00139189256571544,10,0.29999847537583996,0.3016229458452272,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,frozen_actor_p_1,0.7101261884061396,0.006454729228623117,10,0.7061158090943265,0.7137573253376919,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,source_direction_error,0.0019148010300353365,0.0017014138818062623,10,0.0010338651549950308,0.002984098369884584,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,source_realization_residual,0.011743603329071494,0.026070720789377676,10,9.042462493254152e-07,0.03042388139310322,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,target_direction_error,0.014866077044030307,0.027279897195834374,10,0.0015541783547893982,0.03405104965056818,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,transport_error_upper_bound,0.01763707365223758,0.03368554165524591,10,0.0015786520195753548,0.03971698851697103,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,normalized_derivative_lower_bound,0.04354402288136541,0.026772623491298497,10,0.025533121756722458,0.05701161321334615,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,target_plus_type_probability,0.5999999999999999,1.1702778228589004e-16,10,0.5999999999999999,0.5999999999999999,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,density_ratio,1.0,0.0,10,1.0,1.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,neighbor_weight,3.333333333333333,0.0,10,3.333333333333333,3.333333333333333,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,semantic_drift,0.009557333333333307,0.0,10,0.009557333333333307,0.009557333333333307,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,target_local_energy,0.11909333333333313,1.4628472785736255e-17,10,0.11909333333333313,0.11909333333333313,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,target_path_derivative,0.4359592507110578,0.23848616731149286,10,0.2807586467700173,0.5626988111621366,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,target_normalized_path_derivative,0.07265987511850962,0.03974769455191548,10,0.04679310779500288,0.09378313519368946,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,old_return,0.4479999999999998,5.851389114294502e-17,10,0.4479999999999998,0.4479999999999998,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,return,0.4849075300312896,0.023622974214721863,10,0.4704087078995886,0.49811964438819983,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,return_gain,0.036907530031289895,0.023622974214721863,10,0.022408707899588768,0.05011964438819995,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,source_steps_total,2150.4,47.2233463918478,10,2124.8,2176.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,source_steps_training,2048.0,0.0,10,2048.0,2048.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,source_steps_direction_check,32.0,0.0,10,32.0,32.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,source_steps_return_check,70.4,47.2233463918478,10,44.8,96.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,eta,0.06500000000000002,0.04116363011742823,10,0.04,0.085,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,attempts,1.1,0.7378647873726218,10,0.7,1.5,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,forward_kl_training,2.7765279615016374e-09,2.229055624363164e-09,8,1.510323210143672e-09,4.449693413658222e-09,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,direction_loss,-0.07003622274930033,0.01841879467338596,10,-0.08163010054922056,-0.05990840058080577,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,direction_steps,100.0,0.0,10,100.0,100.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,q_bound,5.0,0.0,10,5.0,5.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,direction_check_score,0.07657486592355511,0.09032841806926917,10,0.026168086985064787,0.13184503294053768,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,return_check_gain,0.05052083333333333,0.04977317100192936,8,0.01979166666666667,0.08541666666666665,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,return_check_standard_error,0.05573461117528389,0.04371268437123511,8,0.029127414855155468,0.08440038179349935,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,target_true_coefficient_0,0.16666666666666632,0.0,10,0.16666666666666632,0.16666666666666632,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,target_true_coefficient_1,0.46666666666666645,1.1702778228589004e-16,10,0.46666666666666645,0.46666666666666645,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,frozen_actor_p_0,0.30082871814696394,0.00139189256571544,10,0.29999847537583996,0.3016229458452272,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,frozen_actor_p_1,0.7101261884061396,0.006454729228623117,10,0.7061158090943265,0.7137573253376919,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,source_direction_error,0.0019148010300353365,0.0017014138818062623,10,0.0010338651549950308,0.002984098369884584,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,source_realization_residual,0.011743603329071494,0.026070720789377676,10,9.042462493254152e-07,0.03042388139310322,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,target_direction_error,0.03275385243352075,0.045856399304044566,10,0.009642674441637371,0.06442823488332942,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,transport_error_upper_bound,0.04461734169274896,0.05385926343738144,10,0.01838287405180725,0.08041055774166476,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,normalized_derivative_lower_bound,0.0546043698717394,0.03582056421031857,10,0.03050659550044333,0.07262339906406992,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,target_plus_type_probability,0.4,0.0,10,0.4,0.4,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,density_ratio,1.4999999999999998,0.0,10,1.4999999999999998,1.4999999999999998,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,neighbor_weight,2.0,0.0,10,2.0,2.0,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,semantic_drift,0.08601599999999991,1.4628472785736255e-17,10,0.08601599999999991,0.08601599999999991,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,target_local_energy,0.03460799999999999,7.314236392868128e-18,10,0.03460799999999999,0.03460799999999999,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,target_path_derivative,-0.00021195185750179168,0.011831399284710208,10,-0.007240398618490018,0.006713051601183741,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,target_normalized_path_derivative,-0.00010597592875089584,0.005915699642355104,10,-0.003620199309245009,0.0033565258005918705,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,old_return,0.1248,0.0,10,0.1248,0.1248,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,return,0.12515489808263355,0.000897826831520841,10,0.12466360319662784,0.125720581678496,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,return_gain,0.00035489808263356457,0.000897826831520841,10,-0.0001363968033721385,0.0009205816784960132,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,source_steps_total,2150.4,47.2233463918478,10,2124.8,2176.0,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,source_steps_training,2048.0,0.0,10,2048.0,2048.0,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,source_steps_direction_check,32.0,0.0,10,32.0,32.0,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,source_steps_return_check,70.4,47.2233463918478,10,44.8,96.0,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,eta,0.06500000000000002,0.04116363011742823,10,0.04,0.085,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,attempts,1.1,0.7378647873726218,10,0.7,1.5,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,forward_kl_training,2.7765279615016374e-09,2.229055624363164e-09,8,1.510323210143672e-09,4.449693413658222e-09,training_seed_or_data_batch,False
