experiment,method,label,oracle_label_group,seed,update,source_steps_total,source_steps_training,source_steps_critic,source_steps_direction_check,source_steps_return_check,source_steps_monitor,source_complete_episodes,agent_decisions,budget,training_return,monitor_return,exact_source_return_diagnostic,actual_return_gain_diagnostic,old_new_kl,baseline_kind,baseline_missing_states,entropy,seconds,accepted,reason,eta,attempts,forward_kl_training,direction_loss,direction_steps,q_bound,critic_validation_mse,label_mse_against_exact_joint_advantage,critic_explained_variance,direction_error,direction_norm,exact_direction_score_diagnostic
T-L,AN,mc_learned_baseline,False,48,30,21360,7680,7680,0,0,6000,10680,42720,262144,0.8800781250000002,0.9183,0.9176493788590153,0.00610083592723798,0.00012003322637276371,public_state_tabular_independent_mc,0,0.31397973669080015,1.2790940999984741,True,accepted_return_check_disabled,0.1,1,1.1549452047981554e-09,-0.024711544059987267,100,5.0,0.06839647550835093,0.026093849635114515,0.014681235917123114,0.0031962722043901858,0.025345053690072616,0.00936643179178212
T-L,AN,mc_learned_baseline,False,48,31,22072,7936,7936,0,0,6200,11036,44144,262144,0.9213281250000003,0.954,0.9198115687815799,0.0021621899225645613,2.2991315761458783e-05,public_state_tabular_independent_mc,0,0.3110010304569356,1.3185508999740705,True,accepted_return_check_disabled,0.1,1,1.997599866396825e-10,-0.004580946801687266,100,5.0,0.021865334772206722,0.005370605939328788,0.03854144551907168,0.003953939741062055,0.004702074032877777,0.00696194426422243
T-L,AN,mc_learned_baseline,False,48,32,22784,8192,8192,0,0,6400,11392,45568,262144,0.9494531250000002,0.9249,0.9221592130858441,0.0023476443042642625,3.10396280689359e-05,public_state_tabular_independent_mc,0,0.30778338178992487,1.3630211000563577,True,accepted_return_check_disabled,0.1,1,4.542947622838541e-10,-0.005886121670249279,100,5.0,0.02329379562777973,0.005279107139331024,0.021207460375684106,0.004095847675410969,0.006341001376340492,0.006467775343774943
T-L,AN,mc_learned_baseline,False,48,33,23496,8448,8448,0,0,6600,11748,46992,262144,0.9379687500000002,0.9273,0.9253401196365383,0.0031809065506941403,3.752282816081725e-05,public_state_tabular_independent_mc,0,0.3038450116173197,1.4088080000365153,True,accepted_return_check_disabled,0.1,1,3.8270656446410185e-10,-0.0075378363385806835,100,5.0,0.03436433957455628,0.01069682931008321,0.008551595880460172,0.00040614950624762316,0.00775252175545527,0.009718174060799764
T-L,AN,mc_learned_baseline,False,48,34,24208,8704,8704,0,0,6800,12104,48416,262144,0.9030468750000002,0.9420000000000001,0.9294572450182804,0.004117125381742137,7.554381799032075e-05,public_state_tabular_independent_mc,0,0.2988936981872661,1.4516577000031248,True,accepted_return_check_disabled,0.1,1,6.811403193627502e-10,-0.015361421628524998,100,5.0,0.045563963056915915,0.015704929724348636,0.022231568422091064,0.0020526541912740475,0.015940267378312414,0.00732878921187154
T-L,AN,mc_learned_baseline,False,48,35,24920,8960,8960,0,0,7000,12460,49840,262144,0.9353906250000001,0.8952,0.9314149885972647,0.001957743578984261,2.4088728421398764e-05,public_state_tabular_independent_mc,0,0.2960654803184248,1.4930033000418916,True,accepted_return_check_disabled,0.1,1,1.3035104877073306e-10,-0.004929424316522119,100,5.0,0.021146765333127183,0.005461671409725411,0.03462891528920964,0.0026524598035446304,0.004953054415951224,0.005703534842445817
T-L,AN,mc_learned_baseline,False,48,36,25632,9216,9216,0,0,7200,12816,51264,262144,0.9421875000000002,0.9303,0.9323418030329463,0.0009268144356816554,1.0365987697006827e-05,public_state_tabular_independent_mc,0,0.29427615780971117,1.5402994999894872,True,accepted_return_check_disabled,0.1,1,7.776107290564817e-12,-0.002083106766189102,100,5.0,0.010526567888853037,0.00010390212516985393,0.06352391048621708,0.00523530076394382,0.0020823834611735518,0.00280057453742168
T-L,AN,mc_learned_baseline,False,48,37,26344,9472,9472,0,0,7400,13172,52688,262144,0.9168750000000002,0.9098999999999999,0.9356377263524701,0.0032959233195237747,4.986199462515142e-05,public_state_tabular_independent_mc,0,0.289796369348548,1.5854096000548452,True,accepted_return_check_disabled,0.1,1,1.871355392018632e-10,-0.010335495948155297,100,5.0,0.03501821118410964,0.010754716245642683,0.021858854244907078,0.00015368335688010479,0.010268683183271652,0.007891157474265026
T-L,AN,mc_learned_baseline,False,48,38,27056,9728,9728,0,0,7600,13528,54112,262144,0.9239062500000002,0.9216,0.9386451478448291,0.003007421492358997,8.678665932210541e-05,public_state_tabular_independent_mc,0,0.2855984687356437,1.6271984999766573,True,accepted_return_check_disabled,0.1,1,1.5272737908551635e-09,-0.018386412151353358,100,5.0,0.0318088557998069,0.010799220503320692,0.0271978101675433,0.008663755369671136,0.018995729307568904,-0.0013197120352769105
T-L,AN,mc_learned_baseline,False,48,39,27768,9984,9984,0,0,7800,13884,55536,262144,0.9257812500000002,0.9246000000000001,0.939803839327618,0.0011586914827889094,1.6076262062766805e-05,public_state_tabular_independent_mc,0,0.28332213780298254,1.6747966000111774,True,accepted_return_check_disabled,0.1,1,3.4493074760183626e-10,-0.0031644102260074483,100,5.0,0.010998348999023442,0.0003910802362396301,0.10642516483090303,0.0038490986971575444,0.0031978192521755332,0.0028791534213771907
T-L,AN,mc_learned_baseline,False,48,40,28480,10240,10240,0,0,8000,14240,56960,262144,0.9656250000000002,0.9098999999999999,0.9408112044902702,0.0010073651626522073,1.1998588822947699e-05,public_state_tabular_independent_mc,0,0.28133794541598106,1.7194067999953404,True,accepted_return_check_disabled,0.1,1,3.7807227439547187e-10,-0.0024616081890667008,100,5.0,0.009507062517317932,0.00015360880488824428,0.023297423485518554,0.003842814065052087,0.002434480041970564,0.0028994320815148382
T-L,AN,mc_learned_baseline,False,48,41,29192,10496,10496,0,0,8200,14596,58384,262144,0.9330468750000003,0.9123,0.9429907838759161,0.0021795793856458356,3.469227804876826e-05,public_state_tabular_independent_mc,0,0.2779572014105705,1.7586482999613509,True,accepted_return_check_disabled,0.1,1,7.08870168365411e-10,-0.007627662121236621,100,5.0,0.02390577945657651,0.005293503531884913,0.03563474003071798,0.001943659327611005,0.007199996843675964,0.004809132397121706
T-L,AN,mc_learned_baseline,False,48,42,29904,10752,10752,0,0,8400,14952,59808,262144,0.9189843750000002,0.963,0.9452940198097586,0.002303235933842518,4.774590901593179e-05,public_state_tabular_independent_mc,0,0.27430774106251493,1.8113977999892086,True,accepted_return_check_disabled,0.1,1,1.0140484750495307e-09,-0.009306013305729771,100,5.0,0.023087866210937513,0.005819506692174247,0.03421525764108979,0.0036434829946200946,0.010176978850709794,0.0027561953041737117
T-L,AN,mc_learned_baseline,False,48,43,30616,11008,11008,0,0,8600,15308,61232,262144,0.9517968750000002,0.9068999999999999,0.9474311662540158,0.0021371464442572208,4.05167515069925e-05,public_state_tabular_independent_mc,0,0.2710885849771627,1.8609407000476494,True,accepted_return_check_disabled,0.1,1,1.5555811863786564e-11,-0.008185785506196504,100,5.0,0.023395829846033795,0.00545571032248573,0.011938930203023279,0.0025906343950518095,0.008562309547849112,0.003458478276930384
T-L,AN,mc_learned_baseline,False,48,44,31328,11264,11264,0,0,8800,15664,62656,262144,0.9656250000000002,0.9543,0.9483614776307913,0.0009303113767754612,1.0219912934328606e-05,public_state_tabular_independent_mc,0,0.26921502137710474,1.906793100060895,True,accepted_return_check_disabled,0.1,1,1.5108938917988009e-10,-0.0020802546218082487,100,5.0,0.009267268917884357,6.399571827586916e-05,0.028891630723957507,0.002778468336238608,0.0020661288105101286,0.002854663292473821
T-L,AN,mc_learned_baseline,False,48,45,32040,11520,11520,0,0,9000,16020,64080,262144,0.9192187500000002,0.9423000000000001,0.951371948782026,0.0030104711512347615,0.00015514910289149216,public_state_tabular_independent_mc,0,0.26455912391513126,1.9481370999710634,True,accepted_return_check_disabled,0.1,1,3.577924424363543e-10,-0.03412567777519682,100,5.0,0.03299598388671876,0.010835893444186668,0.02500174698050417,0.02369375258265662,0.03745364332335249,-0.018050532361574508
T-L,AN,mc_learned_baseline,False,48,46,32752,11776,11776,0,0,9200,16376,65504,262144,0.9517968750000002,0.948,0.9534088370736494,0.0020368882916234066,4.511234284584933e-05,public_state_tabular_independent_mc,0,0.26140673371003537,1.9894799999892712,True,accepted_return_check_disabled,0.1,1,3.0176581833962546e-10,-0.009404438411575114,100,5.0,0.023195806353515157,0.005379960407714813,0.019477447023631633,0.0031149248680265532,0.009708404303294378,0.0019424306630885652
T-L,AN,mc_learned_baseline,False,48,47,33464,12032,12032,0,0,9400,16732,66928,262144,0.9400781250000001,0.987,0.955460477325756,0.002051640252106579,7.641738933526101e-05,public_state_tabular_independent_mc,0,0.2578172112094812,2.0307264999719337,True,accepted_return_check_disabled,0.1,1,1.4475081246327975e-09,-0.01713736556277986,100,5.0,0.02135092773437501,0.005483903052499026,0.025932368501670133,0.010014528860058863,0.017676688573376075,-0.005359534407052221
T-L,AN,mc_learned_baseline,False,48,48,34176,12288,12288,0,0,9600,17088,68352,262144,0.9820312500000001,0.972,0.9564472239138984,0.000986746588142351,1.1271673408522307e-05,public_state_tabular_independent_mc,0,0.2557977853202176,2.0714632000308484,True,accepted_return_check_disabled,0.1,1,2.691376755259204e-10,-0.0023073882005426394,100,5.0,0.00810791015625,2.2060368178328603e-05,-0.0038309039017752067,0.00143095583322262,0.0022845948591514076,0.002941154125940601
T-L,AN,mc_learned_baseline,False,48,49,34888,12544,12544,0,0,9800,17444,69776,262144,0.9330468750000002,0.93,0.958621068295853,0.0021738443819546704,5.054622402803078e-05,public_state_tabular_independent_mc,0,0.25205782343692984,2.113501299987547,True,accepted_return_check_disabled,0.1,1,1.0375813178380271e-09,-0.011877923885757383,100,5.0,0.02421633895916292,0.005906749566803774,0.022932827969930347,0.002855694372248133,0.01068003405470511,0.0015237028611900932
T-L,AN,mc_learned_baseline,False,48,50,35600,12800,12800,0,0,10000,17800,71200,262144,0.9705468750000001,0.9630000000000001,0.9602431116320942,0.0016220433362411635,7.54142821312428e-05,public_state_tabular_independent_mc,0,0.24905248817903222,2.1500325000379235,True,accepted_return_check_disabled,0.1,1,1.201192308207361e-09,-0.024458563326794917,100,5.0,0.0194777587890625,0.00532885557447166,-0.004459345671328663,0.012958606340972756,0.019156991509192624,-0.008892534431792075
T-L,AN,mc_learned_baseline,False,48,51,36312,13056,13056,0,0,10200,18156,72624,262144,0.9867187500000002,0.9570000000000001,0.9611585403094256,0.0009154286773314091,9.542256515056164e-06,public_state_tabular_independent_mc,0,0.24715727718627145,2.1896591000258923,True,accepted_return_check_disabled,0.1,1,1.7309004793613578e-10,-0.0019464317347641891,100,5.0,0.008781730941898557,0.00035476087100398907,-0.06443898776022539,0.0009480142121725671,0.0019313793742345216,0.0029154846915300844
T-L,AN,mc_learned_baseline,False,48,52,37024,13312,13312,0,0,10400,18512,74048,262144,0.9421875000000002,0.987,0.9624706987679663,0.0013121584585407131,1.9782603303068904e-05,public_state_tabular_independent_mc,0,0.24442271145513797,2.2318297000601888,True,accepted_return_check_disabled,0.1,1,5.16642632375339e-10,-0.0038995005833791863,100,5.0,0.010404052734375,0.0005051203864041625,0.07267077359210616,0.0009134751338574028,0.003935615456773081,0.0029529382309587977
T-L,AN,mc_learned_baseline,False,48,53,37736,13568,13568,0,0,10600,18868,75472,262144,0.9703125000000001,0.9689999999999999,0.963506142684351,0.0010354439163846596,1.2254806121947702e-05,public_state_tabular_independent_mc,0,0.24225616976906617,2.269990000058897,True,accepted_return_check_disabled,0.1,1,1.2696357010204514e-10,-0.0024345469006955803,100,5.0,0.008822021484375005,0.0001221706747835568,0.02204436003527077,0.0008744180957701845,0.002444912600339742,0.002998080185099807
T-L,AN,mc_learned_baseline,False,48,54,38448,13824,13824,0,0,10800,19224,76896,262144,0.9658593750000002,0.99,0.9656627791419335,0.0021566364575825725,9.078815344925786e-05,public_state_tabular_independent_mc,0,0.2385397675783556,2.3092926000244915,True,accepted_return_check_disabled,0.1,1,3.4980722607360656e-10,-0.019692802212040415,100,5.0,0.02242429199218751,0.005402425666209358,0.006268106024606257,0.012307280111734034,0.021814050797425048,-0.008431360016872374
T-L,AN,mc_learned_baseline,False,48,55,39160,14080,14080,0,0,11000,19580,78320,262144,0.9820312500000002,0.9810000000000001,0.9666430144981192,0.0009802353561856325,1.1160838801094744e-05,public_state_tabular_independent_mc,0,0.23646272353528455,2.3505416000261903,True,accepted_return_check_disabled,0.1,1,8.86892535617057e-12,-0.0022521264807344988,100,5.0,0.00791015625,3.457719095742088e-05,0.008581224739977467,0.0005593054648194175,0.002244946638763768,0.002930623804935123
T-L,AN,mc_learned_baseline,False,48,56,39872,14336,14336,0,0,11200,19936,79744,262144,0.9632812500000003,0.9630000000000001,0.9677994524010427,0.0011564379029235239,1.5499689568326876e-05,public_state_tabular_independent_mc,0,0.23400265514343027,2.3981117999646813,True,accepted_return_check_disabled,0.1,1,4.14626840939661e-10,-0.003179468277178502,100,5.0,0.009382324218750003,0.00022985648895631737,0.028146143437077442,0.0005058519261992473,0.0031469394259731943,0.0029886617572729914
T-L,AN,mc_learned_baseline,False,48,57,40584,14592,14592,0,0,11400,20292,81168,262144,0.9609375000000002,0.9660000000000001,0.9689773635501946,0.001177911149151889,1.6043847686602917e-05,public_state_tabular_independent_mc,0,0.2314859830488902,2.4454734000610188,True,accepted_return_check_disabled,0.1,1,1.4675136762985872e-10,-0.003265180956017782,100,5.0,0.009569091796875004,5.680179424937574e-05,0.030034342803621383,0.0005050515906430443,0.00324395787020904,0.0029935700899825076
T-L,AN,mc_learned_baseline,False,48,58,41296,14848,14848,0,0,11600,20648,82592,262144,0.9750000000000002,0.9660000000000001,0.9701068331586792,0.00112946960848459,1.4722842051439173e-05,public_state_tabular_independent_mc,0,0.22906228258284314,2.4858604000182822,True,accepted_return_check_disabled,0.1,1,4.232336703770597e-10,-0.003022468281439891,100,5.0,0.008440246582031253,5.441516537567401e-06,0.018022017045454142,0.0004965279648518446,0.002990420467869407,0.0030048308047703346
