experiment,method,label,oracle_label_group,seed,update,source_steps_total,source_steps_training,source_steps_critic,source_steps_direction_check,source_steps_return_check,source_steps_monitor,source_complete_episodes,agent_decisions,budget,training_return,monitor_return,exact_source_return_diagnostic,actual_return_gain_diagnostic,old_new_kl,baseline_kind,baseline_missing_states,entropy,seconds,accepted,reason,eta,attempts,forward_kl_training,direction_loss,direction_steps,q_bound,return_check_gain,return_check_mode,return_check_standard_error,critic_validation_mse,label_mse_against_exact_joint_advantage,critic_explained_variance,direction_error,direction_norm,exact_direction_score_diagnostic
T-L,AN,mc_learned_baseline,False,45,32,90368,8192,8192,0,67584,6400,45184,180736,262144,0.9260156250000002,0.9036,0.920400196627252,0.0020464793537278148,2.534765348030421e-05,public_state_tabular_independent_mc,0,0.3154815489870717,1.4551124999998137,True,accepted_empirical,0.1,1,2.469404431448594e-10,-0.005203682553224776,100,5.0,0.0016992187500000002,empirical,0.0023601911752726573,0.021884473008937456,0.0055395449365214355,0.02635194604900104,0.0028957015853940363,0.0052128932745304935,0.00589501488938602
T-L,AN,mc_learned_baseline,False,45,33,93128,8448,8448,0,69632,6600,46564,186256,262144,0.9288281250000002,0.9303,0.9246518692678665,0.0042516726406144345,0.00017465709418638877,public_state_tabular_independent_mc,0,0.31036688548792785,1.5028813999379054,True,accepted_empirical,0.1,1,1.9433032042404764e-09,-0.03397132711057893,100,5.0,0.006328125,empirical,0.0033790433369176925,0.04968888551075723,0.015706526208879967,0.020816123104457795,0.021959385789245008,0.040081687793536366,-0.013494472033412495
T-L,AN,mc_learned_baseline,False,45,34,95888,8704,8704,0,71680,6800,47944,191776,262144,0.9517968750000001,0.96,0.9268612140203782,0.002209344752511777,4.713385583586301e-05,public_state_tabular_independent_mc,0,0.3072020802452365,1.5512282999698073,True,accepted_empirical,0.1,1,7.216403636730783e-10,-0.008748287279407161,100,5.0,0.0023437500000000003,empirical,0.0014329053976264335,0.023530198584369215,0.005438311275991818,0.008619981984535952,0.004812022298510664,0.010082536711325649,0.002497668161848385
T-L,AN,mc_learned_baseline,False,45,35,98648,8960,8960,0,73728,7000,49324,197296,262144,0.9375000000000002,0.9303,0.9277653650063511,0.0009041509859728514,1.1924528628127552e-05,public_state_tabular_independent_mc,0,0.30544752210457154,1.598658200004138,True,accepted_empirical,0.1,1,1.9527917876367072e-10,-0.002427891279271006,100,5.0,0.0017578125000000003,empirical,0.0015498114557473254,0.010661243003656059,5.7549298405120425e-05,0.07482402012711853,0.00451399989272824,0.0024102256616731076,0.0023623078141813956
T-L,AN,mc_learned_baseline,False,45,36,101408,9216,9216,0,75776,7200,50704,202816,262144,0.9283593750000002,0.9363000000000001,0.9298633392496267,0.0020979742432756243,4.4434762785908197e-05,public_state_tabular_independent_mc,0,0.3022134570314518,1.646147699910216,True,accepted_empirical,0.1,1,9.118207170418164e-10,-0.009618397786362727,100,5.0,0.0,empirical,0.0008294511660071416,0.024572227656262522,0.00555946376863497,0.024298511549501467,0.0045220735859309875,0.009388886100890786,0.0023844275526857545
T-L,AN,mc_learned_baseline,False,45,37,104168,9472,9472,0,77824,7400,52084,208336,262144,0.8826562500000003,0.9540000000000001,0.9356414062641509,0.005778067014524213,0.00032781924323646116,public_state_tabular_independent_mc,0,0.2949866144548152,1.6913096000207588,True,accepted_empirical,0.1,1,2.8924845115851464e-09,-0.09676778924694426,100,5.0,0.0028710937500000004,empirical,0.002499602075250439,0.08210745849609377,0.03123868376500894,0.010119219422508707,0.04893307589406613,0.08100878643623054,-0.04236634932447833
T-L,AN,mc_learned_baseline,False,45,38,106928,9728,9728,0,79872,7600,53464,213856,262144,0.9283593750000002,0.936,0.9375072002808875,0.0018657940167365883,8.57768184010159e-05,public_state_tabular_independent_mc,0,0.2917654906529457,1.7360487999394536,True,accepted_empirical,0.1,1,1.788282460226196e-09,-0.02247139894074642,100,5.0,0.0063281249999999995,empirical,0.0033790433369176925,0.024298559570312506,0.005436763386781995,0.03734982122389685,0.014390782182479595,0.021080501850107687,-0.009440040318595178
T-L,AN,mc_learned_baseline,False,45,39,109688,9984,9984,0,81920,7800,54844,219376,262144,0.9421875000000002,0.9390000000000001,0.9382872048395335,0.0007800045586460191,8.96085804591869e-06,public_state_tabular_independent_mc,0,0.29021385609784056,1.7785069999517873,True,accepted_empirical,0.1,1,1.0999225450963733e-10,-0.0017700780779642824,100,5.0,0.0005859375000000001,empirical,0.0005859375,0.010692443847656257,0.0003229286818780691,0.05979120100310742,0.0023966104396784386,0.0017841164429350067,0.002304003004142895
T-L,AN,mc_learned_baseline,False,45,40,112448,10240,10240,0,83968,8000,56224,224896,262144,0.9468750000000001,0.9480000000000001,0.9392692574362117,0.0009820525966781624,1.3486287576741706e-05,public_state_tabular_independent_mc,0,0.2882726755146593,1.8218192999484017,True,accepted_empirical,0.1,1,1.7977608890116984e-10,-0.002746499697163225,100,5.0,0.0,empirical,0.0008294511660071416,0.01080980579043067,0.00043838971143473943,0.0538680310261932,0.0022740613399393353,0.0027256099468808614,0.002457751723844103
T-L,AN,mc_learned_baseline,False,45,41,115208,10496,10496,0,86016,8200,57604,230416,262144,0.9471093750000003,0.9333,0.9411442852422541,0.0018750278060424286,2.910884090249938e-05,public_state_tabular_independent_mc,0,0.2854069031141971,1.8679922999581322,True,accepted_empirical,0.1,1,3.8756128688084823e-10,-0.006328885106291164,100,5.0,0.0016992187500000002,empirical,0.0025016977476556867,0.020976937413259875,0.005431938021901681,0.01569515012678291,0.0005006671748112372,0.006086911649116492,0.004262483140509516
T-L,AN,mc_learned_baseline,False,45,42,117968,10752,10752,0,88064,8400,58984,235936,262144,0.9515625000000001,0.915,0.9420375617702645,0.0008932765280104116,1.085691218414515e-05,public_state_tabular_independent_mc,0,0.28363287507848867,1.9146529999561608,True,accepted_empirical,0.1,1,7.886885202214176e-11,-0.002199316449579777,100,5.0,0.0017578125000000003,empirical,0.0010128855190910918,0.010506280918943098,0.00033976880696285326,0.04566034077490022,0.0019565148645434207,0.0021894766320796747,0.002523277236984528
T-L,AN,mc_learned_baseline,False,45,43,120728,11008,11008,0,90112,8600,60364,241456,262144,0.9330468750000002,0.9480000000000001,0.9441232446114637,0.0020856828411991435,3.986842447794028e-05,public_state_tabular_independent_mc,0,0.2803617741214447,1.9655853000003844,True,accepted_empirical,0.1,1,1.267622050216778e-10,-0.008192885618979802,100,5.0,0.0040429687500000006,empirical,0.0024964283552016166,0.021453100585937506,0.005398131432906614,0.03580416558907218,0.0012623042359823477,0.00836668322073173,0.003243611112049802
T-L,AN,mc_learned_baseline,False,45,44,123488,11264,11264,0,92160,8800,61744,246976,262144,0.9447656250000003,0.945,0.9460518823265696,0.0019286377151058742,3.972505316435042e-05,public_state_tabular_independent_mc,0,0.2772778936064457,2.0138844000175595,True,accepted_empirical,0.1,1,9.3676817658239e-10,-0.008766197015798565,100,5.0,0.0005859375000000001,empirical,0.0005859375,0.02077467730486835,0.005382679206602289,0.024484773736019205,0.0018374953277512044,0.008540909924252132,0.0023618446234155276
T-L,AN,mc_learned_baseline,False,45,45,126248,11520,11520,0,94208,9000,63124,252496,262144,0.9328125000000002,0.9630000000000001,0.9471854836295842,0.001133601303014653,1.7204420100956592e-05,public_state_tabular_independent_mc,0,0.2749976390762269,2.0597775999922305,True,accepted_empirical,0.1,1,1.5806985002839326e-11,-0.003462349414793878,100,5.0,0.0011718750000000002,empirical,0.0008278295590484756,0.010934143066406256,1.9689941947041577e-05,0.08591937728748866,0.0014042790258925837,0.0034607217804533924,0.0025117156400495445
T-L,AN,mc_learned_baseline,False,45,46,129008,11776,11776,0,96256,9200,64504,258016,262144,0.9609375000000002,0.9333000000000001,0.9482467299924459,0.0010612463628616453,1.4919442132571578e-05,public_state_tabular_independent_mc,0,0.27285532886021135,2.1012003999203444,True,accepted_empirical,0.1,1,3.8416163860568943e-10,-0.002938528779037989,100,5.0,0.0011718750000000002,empirical,0.0008278295590484756,0.009437255859375002,1.2427877174287472e-05,0.03677802060568225,0.0013548220391709914,0.002964292032623946,0.002594079864029555
T-L,AN,mc_learned_baseline,False,45,47,131768,12032,12032,0,98304,9400,65884,263536,262144,0.9517968750000002,0.9480000000000001,0.9501428332379126,0.0018961032454667404,4.6554152009497846e-05,public_state_tabular_independent_mc,0,0.26973899673323165,2.1411979999393225,True,accepted_empirical,0.1,1,1.0169518591449383e-09,-0.010420404834497236,100,5.0,0.0011718750000000002,empirical,0.0008278295590484756,0.020509375000000007,0.005428620409373292,0.0172658006618851,0.0032010598051281486,0.010090223528911122,0.0007774230148199328
T-L,AN,mc_learned_baseline,False,45,48,134528,12288,12288,0,100352,9600,67264,269056,262144,0.9656250000000002,0.9179999999999999,0.9510755774736315,0.0009327442357188742,1.122062358100967e-05,public_state_tabular_independent_mc,0,0.26784756130609155,2.1882480999920517,True,accepted_empirical,0.1,1,3.6129920933581086e-10,-0.0023026756979626093,100,5.0,0.0006445312500000004,empirical,0.002065952627301497,0.009195556640625002,7.789419605515952e-06,0.02618923836755982,0.001037349168744682,0.002277101391914095,0.002662349354991828
T-L,AN,mc_learned_baseline,False,45,49,139336,12544,12544,0,104448,9800,69668,278672,262144,0.9332812500000002,0.9480000000000001,0.9523784326363309,0.0013028551626994567,4.188890586545467e-05,public_state_tabular_independent_mc,0,0.26576858102771844,2.2473976999754086,True,accepted_empirical,0.05,2,1.2988708620625815e-09,-0.04913678043198104,100,5.0,0.0022851562500000003,empirical,0.0022851562500000003,0.031873181152343756,0.0105317898062754,0.015259863344903923,0.026479905284934255,0.03847274148910264,-0.02275752883781836
T-L,AN,mc_learned_baseline,False,45,50,142096,12800,12800,0,106496,10000,71048,284192,262144,0.9585937500000001,0.9600000000000002,0.9534532181202378,0.001074785483906826,1.4459289023847925e-05,public_state_tabular_independent_mc,0,0.2635849346305808,2.295879299985245,True,accepted_empirical,0.1,1,3.8695589527645895e-10,-0.00284692187472253,100,5.0,0.0029296875000000004,empirical,0.0013050580369279305,0.011432803344726558,0.0017367569853525154,-0.06353807036622872,0.0007097512994622471,0.0028726883553718786,0.002759838182168923
T-L,AN,mc_learned_baseline,False,45,51,144856,13056,13056,0,108544,10200,72428,289712,262144,0.9679687500000002,0.9600000000000002,0.9545498398989799,0.0010966217787421462,1.5032684609172718e-05,public_state_tabular_independent_mc,0,0.26134676017719494,2.348969699931331,True,accepted_empirical,0.1,1,3.751290991832945e-10,-0.0029558716418256726,100,5.0,0.0005859375000000001,empirical,0.0005859375,0.009414043122921845,0.00018042050290426547,0.01771143300337996,0.0007289919111570358,0.002988177599902409,0.002761256732906207
T-L,AN,mc_learned_baseline,False,45,52,147616,13312,13312,0,110592,10400,73808,295232,262144,0.9328125000000003,0.978,0.9556751152806395,0.0011252753816596295,1.5767500671775513e-05,public_state_tabular_independent_mc,0,0.25904018073738805,2.3945005999412388,True,accepted_empirical,0.1,1,7.709591608463488e-12,-0.003150479180227374,100,5.0,0.0011718750000000002,empirical,0.0011718750000000002,0.010934143066406258,6.647257841807859e-06,0.08591937728748855,0.0007486410835006801,0.0031618128286359467,0.0027632152949866712
