experiment,method,seed,variant,source_n,target_n,target_plus_type_probability,coverage_class,support_covered,density_ratio,neighbor_weight,semantic_drift,target_local_energy,target_path_derivative,target_normalized_path_derivative,old_return,return,return_gain,source_steps_total,source_steps_training,source_steps_direction_check,source_steps_return_check,accepted,reason,eta,attempts,forward_kl_training,direction_loss,direction_steps,q_bound,return_check_gain,return_check_mode,return_check_standard_error,target_true_coefficient_0,target_true_coefficient_1,frozen_actor_p_0,frozen_actor_p_1,source_direction_error,source_realization_residual,target_direction_error,transport_error_upper_bound,normalized_derivative_lower_bound,bound_object,direction_status
P-T,SA,49,normalized,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.21035629458893482,0.052589073647233704,0.28159999999999996,0.30340092131092383,0.02180092131092387,2064,2048,0,16,True,accepted_empirical,0.1,1,1.7261991875168783e-09,-0.04207511799814288,100,5.0,0.0,empirical,0.0,0.059999999999999803,0.3599999999999998,0.3020758850962626,0.7118057301391435,0.0029766746099079873,3.5170978903572234e-07,0.002921714899716602,0.0030417387790562145,0.05230264244762004,specified_source_logit_path_through_finite_candidate,
P-T,SA,49,normalized,4,6,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.31553444188340224,0.052589073647233704,0.42239999999999994,0.4551013819663857,0.03270138196638578,2064,2048,0,16,True,accepted_empirical,0.1,1,1.7261991875168783e-09,-0.04207511799814288,100,5.0,0.0,empirical,0.0,0.059999999999999803,0.3599999999999998,0.3020758850962626,0.7118057301391435,0.0029766746099079873,3.5170978903572234e-07,0.002921714899716602,0.0030417387790562145,0.05230264244762004,specified_source_logit_path_through_finite_candidate,
P-T,SA,49,fixed-edge,4,2,0.6,A_finite_supported,True,1.0,0.6666666666666666,0.00955733333333331,0.033077333333333334,0.07106768340248806,0.03553384170124403,0.13226666666666667,0.1394565594527452,0.007189892786078539,2064,2048,0,16,True,accepted_empirical,0.1,1,1.7261991875168783e-09,-0.04207511799814288,100,5.0,0.0,empirical,0.0,-0.04666666666666674,0.2533333333333333,0.3020758850962626,0.7118057301391435,0.0029766746099079873,3.5170978903572234e-07,0.003581512125029344,0.023382561607792493,0.005266673785452151,specified_source_logit_path_through_finite_candidate,
P-T,SA,49,fixed-edge,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.21035629458893482,0.052589073647233704,0.28159999999999996,0.30340092131092383,0.02180092131092387,2064,2048,0,16,True,accepted_empirical,0.1,1,1.7261991875168783e-09,-0.04207511799814288,100,5.0,0.0,empirical,0.0,0.059999999999999803,0.3599999999999998,0.3020758850962626,0.7118057301391435,0.0029766746099079873,3.5170978903572234e-07,0.002921714899716602,0.0030417387790562145,0.05230264244762004,specified_source_logit_path_through_finite_candidate,
P-T,SA,49,fixed-edge,4,6,0.6,A_finite_supported,True,1.0,3.333333333333333,0.009557333333333307,0.11909333333333315,0.41786583355934026,0.06964430559322338,0.44799999999999984,0.4918330855745358,0.04383308557453597,2064,2048,0,16,True,accepted_empirical,0.1,1,1.7261991875168783e-09,-0.04207511799814288,100,5.0,0.0,empirical,0.0,0.16666666666666632,0.46666666666666634,0.3020758850962626,0.7118057301391435,0.0029766746099079873,3.5170978903572234e-07,0.021376584341070475,0.023382561607792483,0.0663230083035967,specified_source_logit_path_through_finite_candidate,
P-T,SA,49,composition,4,2,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,-0.005284423389453727,-0.0026422116947268635,0.1248,0.12454513373054141,-0.0002548662694585868,2064,2048,0,16,True,accepted_empirical,0.1,1,1.7261991875168783e-09,-0.04207511799814288,100,5.0,0.0,empirical,0.0,-0.26,0.03999999999999998,0.3020758850962626,0.7118057301391435,0.0029766746099079873,3.5170978903572234e-07,0.06828832829754013,0.13019967853418382,-0.03251837689247822,specified_source_logit_path_through_finite_candidate,
P-T,SA,49,composition,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.21035629458893482,0.052589073647233704,0.28159999999999996,0.30340092131092383,0.02180092131092387,2064,2048,0,16,True,accepted_empirical,0.1,1,1.7261991875168783e-09,-0.04207511799814288,100,5.0,0.0,empirical,0.0,0.059999999999999803,0.3599999999999998,0.3020758850962626,0.7118057301391435,0.0029766746099079873,3.5170978903572234e-07,0.002921714899716602,0.0030417387790562145,0.05230264244762004,specified_source_logit_path_through_finite_candidate,
P-T,SA,49,composition,4,6,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,-0.015853270168361182,-0.0026422116947268635,0.3744,0.37363540119162425,-0.0007645988083757604,2064,2048,0,16,True,accepted_empirical,0.1,1,1.7261991875168783e-09,-0.04207511799814288,100,5.0,0.0,empirical,0.0,-0.26,0.03999999999999998,0.3020758850962626,0.7118057301391435,0.0029766746099079873,3.5170978903572234e-07,0.06828832829754013,0.13019967853418382,-0.03251837689247822,specified_source_logit_path_through_finite_candidate,
P-T,DA,49,normalized,4,2,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.4524524961660207,0.22622624808301034,0.14079999999999998,0.16820243347026984,0.027402433470269855,2080,2048,0,32,True,accepted_empirical,0.05,2,,,,,0.475,empirical,0.47499999999999987,0.059999999999999803,0.3599999999999998,0.3297488199519539,0.7224507612797607,,,,,,,not_applicable
P-T,DA,49,normalized,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.9049049923320414,0.22622624808301034,0.28159999999999996,0.33640486694053967,0.05480486694053971,2080,2048,0,32,True,accepted_empirical,0.05,2,,,,,0.475,empirical,0.47499999999999987,0.059999999999999803,0.3599999999999998,0.3297488199519539,0.7224507612797607,,,,,,,not_applicable
P-T,DA,49,normalized,4,6,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,1.357357488498062,0.22622624808301034,0.42239999999999994,0.5046073004108095,0.08220730041080954,2080,2048,0,32,True,accepted_empirical,0.05,2,,,,,0.475,empirical,0.47499999999999987,0.059999999999999803,0.3599999999999998,0.3297488199519539,0.7224507612797607,,,,,,,not_applicable
P-T,DA,49,fixed-edge,4,2,0.6,A_finite_supported,True,1.0,0.6666666666666666,0.00955733333333331,0.033077333333333334,0.2359745133459895,0.11798725667299476,0.13226666666666667,0.1454118473047383,0.01314518063807163,2080,2048,0,32,True,accepted_empirical,0.05,2,,,,,0.475,empirical,0.47499999999999987,-0.04666666666666674,0.2533333333333333,0.3297488199519539,0.7224507612797607,,,,,,,not_applicable
P-T,DA,49,fixed-edge,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.9049049923320414,0.22622624808301034,0.28159999999999996,0.33640486694053967,0.05480486694053971,2080,2048,0,32,True,accepted_empirical,0.05,2,,,,,0.475,empirical,0.47499999999999987,0.059999999999999803,0.3599999999999998,0.3297488199519539,0.7224507612797607,,,,,,,not_applicable
P-T,DA,49,fixed-edge,4,6,0.6,A_finite_supported,True,1.0,3.333333333333333,0.009557333333333307,0.11909333333333315,2.0067914369581556,0.334465239493026,0.44799999999999984,0.5729790589074041,0.12497905890740424,2080,2048,0,32,True,accepted_empirical,0.05,2,,,,,0.475,empirical,0.47499999999999987,0.16666666666666632,0.46666666666666634,0.3297488199519539,0.7224507612797607,,,,,,,not_applicable
P-T,DA,49,composition,4,2,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,-0.3322148040888605,-0.16610740204443025,0.1248,0.1134322030514432,-0.011367796948556788,2080,2048,0,32,True,accepted_empirical,0.05,2,,,,,0.475,empirical,0.47499999999999987,-0.26,0.03999999999999998,0.3297488199519539,0.7224507612797607,,,,,,,not_applicable
P-T,DA,49,composition,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.9049049923320414,0.22622624808301034,0.28159999999999996,0.33640486694053967,0.05480486694053971,2080,2048,0,32,True,accepted_empirical,0.05,2,,,,,0.475,empirical,0.47499999999999987,0.059999999999999803,0.3599999999999998,0.3297488199519539,0.7224507612797607,,,,,,,not_applicable
P-T,DA,49,composition,4,6,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,-0.9966444122665815,-0.16610740204443025,0.3744,0.34029660915432963,-0.03410339084567038,2080,2048,0,32,True,accepted_empirical,0.05,2,,,,,0.475,empirical,0.47499999999999987,-0.26,0.03999999999999998,0.3297488199519539,0.7224507612797607,,,,,,,not_applicable
