round,source_episodes,round_source_episodes,direction_passed,candidate_count,fit_kl,accepted,experiment,method,label,seed,source_steps_total
1,3016,2916,True,2,6.171345883651337e-10,True,P-L,AN,mc_learned_baseline,41,3016
2,4908,1892,True,1,7.161414919744386e-09,True,P-L,AN,mc_learned_baseline,41,4908
3,6800,1892,True,1,1.9285133047482175e-09,True,P-L,AN,mc_learned_baseline,41,6800
4,8692,1892,True,1,3.218930513562953e-09,True,P-L,AN,mc_learned_baseline,41,8692
5,12632,3940,True,3,3.4042690199307233e-10,False,P-L,AN,mc_learned_baseline,41,12632
6,14524,1892,True,1,1.551028318971932e-08,True,P-L,AN,mc_learned_baseline,41,14524
7,16416,1892,True,1,7.497573661759067e-09,True,P-L,AN,mc_learned_baseline,41,16416
8,19332,2916,True,2,1.9218359311016746e-09,True,P-L,AN,mc_learned_baseline,41,19332
9,21224,1892,True,1,1.0571529639727122e-08,True,P-L,AN,mc_learned_baseline,41,21224
10,23116,1892,True,1,1.9047050801492467e-09,True,P-L,AN,mc_learned_baseline,41,23116
11,25008,1892,True,1,6.386893836384537e-09,True,P-L,AN,mc_learned_baseline,41,25008
12,26900,1892,True,1,1.7725436583938216e-08,True,P-L,AN,mc_learned_baseline,41,26900
13,28792,1892,True,1,2.4259119827223137e-08,True,P-L,AN,mc_learned_baseline,41,28792
14,30684,1892,True,1,4.0767915387784476e-08,True,P-L,AN,mc_learned_baseline,41,30684
15,32576,1892,True,1,1.6689903663927775e-08,True,P-L,AN,mc_learned_baseline,41,32576
16,34468,1892,True,1,2.4093550605089936e-08,True,P-L,AN,mc_learned_baseline,41,34468
17,36360,1892,True,1,6.304692841779735e-08,True,P-L,AN,mc_learned_baseline,41,36360
18,38252,1892,True,1,4.333469545048276e-08,True,P-L,AN,mc_learned_baseline,41,38252
19,40144,1892,True,1,4.219796090148542e-08,True,P-L,AN,mc_learned_baseline,41,40144
20,42036,1892,True,1,3.08303032215968e-08,True,P-L,AN,mc_learned_baseline,41,42036
21,43928,1892,True,1,9.999669301999943e-08,True,P-L,AN,mc_learned_baseline,41,43928
22,45820,1892,True,1,1.9756393944145914e-08,True,P-L,AN,mc_learned_baseline,41,45820
23,47712,1892,True,1,4.31077657481784e-08,True,P-L,AN,mc_learned_baseline,41,47712
24,49604,1892,True,1,2.7840173054537863e-08,True,P-L,AN,mc_learned_baseline,41,49604
25,51496,1892,True,1,6.69574580863252e-08,True,P-L,AN,mc_learned_baseline,41,51496
26,53388,1892,True,1,4.848579963211645e-09,True,P-L,AN,mc_learned_baseline,41,53388
27,55280,1892,True,1,4.1961323505295295e-10,True,P-L,AN,mc_learned_baseline,41,55280
28,57172,1892,True,1,8.138470006673545e-09,True,P-L,AN,mc_learned_baseline,41,57172
29,60088,2916,True,2,9.408655274446923e-12,True,P-L,AN,mc_learned_baseline,41,60088
30,61980,1892,True,1,7.950469602492845e-10,True,P-L,AN,mc_learned_baseline,41,61980
31,63872,1892,True,1,9.30505340373115e-10,True,P-L,AN,mc_learned_baseline,41,63872
1,3016,2916,True,2,1.6708135985569097e-10,True,P-L,SA,mc_learned_baseline,41,3016
2,4908,1892,True,1,2.7855674124892745e-09,True,P-L,SA,mc_learned_baseline,41,4908
3,6800,1892,True,1,2.790247105192459e-10,True,P-L,SA,mc_learned_baseline,41,6800
4,8692,1892,True,1,2.0470153756720557e-09,True,P-L,SA,mc_learned_baseline,41,8692
5,12632,3940,True,3,4.871755790399085e-10,False,P-L,SA,mc_learned_baseline,41,12632
6,14524,1892,True,1,1.2081124474337167e-08,True,P-L,SA,mc_learned_baseline,41,14524
7,16416,1892,True,1,3.2391134570919925e-09,True,P-L,SA,mc_learned_baseline,41,16416
8,19332,2916,True,2,9.057977422226982e-10,True,P-L,SA,mc_learned_baseline,41,19332
9,21224,1892,True,1,1.2194918146219014e-08,True,P-L,SA,mc_learned_baseline,41,21224
10,23116,1892,True,1,1.945282853986797e-08,True,P-L,SA,mc_learned_baseline,41,23116
11,25008,1892,True,1,1.5836634454837853e-08,True,P-L,SA,mc_learned_baseline,41,25008
12,26900,1892,True,1,8.151213461499796e-10,True,P-L,SA,mc_learned_baseline,41,26900
13,28792,1892,True,1,4.38041365584106e-08,True,P-L,SA,mc_learned_baseline,41,28792
14,30684,1892,True,1,1.2374230789443418e-08,True,P-L,SA,mc_learned_baseline,41,30684
15,32576,1892,True,1,2.9716463699654388e-08,True,P-L,SA,mc_learned_baseline,41,32576
16,34468,1892,True,1,3.07901004635136e-08,True,P-L,SA,mc_learned_baseline,41,34468
17,36360,1892,True,1,6.598184003971408e-08,True,P-L,SA,mc_learned_baseline,41,36360
18,38252,1892,True,1,2.0837082233717906e-08,True,P-L,SA,mc_learned_baseline,41,38252
19,40144,1892,True,1,4.212900173589031e-08,True,P-L,SA,mc_learned_baseline,41,40144
20,42036,1892,True,1,2.3599219042140755e-08,True,P-L,SA,mc_learned_baseline,41,42036
21,43928,1892,True,1,1.3783881781228967e-08,True,P-L,SA,mc_learned_baseline,41,43928
22,45820,1892,True,1,5.9004167531694916e-08,True,P-L,SA,mc_learned_baseline,41,45820
23,47712,1892,True,1,7.660991213017446e-09,True,P-L,SA,mc_learned_baseline,41,47712
24,49604,1892,True,1,2.985374659895195e-08,True,P-L,SA,mc_learned_baseline,41,49604
25,51496,1892,True,1,2.70692618127833e-08,True,P-L,SA,mc_learned_baseline,41,51496
26,53388,1892,True,1,2.8119957530221243e-09,True,P-L,SA,mc_learned_baseline,41,53388
27,55280,1892,True,1,5.2360923713237345e-09,True,P-L,SA,mc_learned_baseline,41,55280
28,57172,1892,True,1,1.4422316829438207e-09,True,P-L,SA,mc_learned_baseline,41,57172
29,60088,2916,True,2,1.3535793471884222e-09,True,P-L,SA,mc_learned_baseline,41,60088
30,61980,1892,True,1,7.830233986377401e-10,True,P-L,SA,mc_learned_baseline,41,61980
31,63872,1892,True,1,1.8301138553774424e-09,True,P-L,SA,mc_learned_baseline,41,63872
1,1480,,,1,,True,P-L,DA,mc_learned_baseline,41,1480
2,2860,,,1,,True,P-L,DA,mc_learned_baseline,41,2860
3,4240,,,1,,True,P-L,DA,mc_learned_baseline,41,4240
4,6644,,,2,,True,P-L,DA,mc_learned_baseline,41,6644
5,8024,,,1,,True,P-L,DA,mc_learned_baseline,41,8024
6,11452,,,3,,False,P-L,DA,mc_learned_baseline,41,11452
7,14880,,,3,,False,P-L,DA,mc_learned_baseline,41,14880
8,16260,,,1,,True,P-L,DA,mc_learned_baseline,41,16260
9,17640,,,1,,True,P-L,DA,mc_learned_baseline,41,17640
10,21068,,,3,,False,P-L,DA,mc_learned_baseline,41,21068
11,23472,,,2,,True,P-L,DA,mc_learned_baseline,41,23472
12,26900,,,3,,True,P-L,DA,mc_learned_baseline,41,26900
13,28280,,,1,,True,P-L,DA,mc_learned_baseline,41,28280
14,31708,,,3,,False,P-L,DA,mc_learned_baseline,41,31708
15,34112,,,2,,True,P-L,DA,mc_learned_baseline,41,34112
16,35492,,,1,,True,P-L,DA,mc_learned_baseline,41,35492
17,37896,,,2,,True,P-L,DA,mc_learned_baseline,41,37896
18,41324,,,3,,True,P-L,DA,mc_learned_baseline,41,41324
19,44752,,,3,,True,P-L,DA,mc_learned_baseline,41,44752
20,46132,,,1,,True,P-L,DA,mc_learned_baseline,41,46132
21,48536,,,2,,True,P-L,DA,mc_learned_baseline,41,48536
22,49916,,,1,,True,P-L,DA,mc_learned_baseline,41,49916
23,51296,,,1,,True,P-L,DA,mc_learned_baseline,41,51296
24,53700,,,2,,True,P-L,DA,mc_learned_baseline,41,53700
25,55080,,,1,,True,P-L,DA,mc_learned_baseline,41,55080
26,56460,,,1,,True,P-L,DA,mc_learned_baseline,41,56460
27,57840,,,1,,True,P-L,DA,mc_learned_baseline,41,57840
28,61268,,,3,,False,P-L,DA,mc_learned_baseline,41,61268
29,63672,,,2,,True,P-L,DA,mc_learned_baseline,41,63672
30,65052,,,1,,True,P-L,DA,mc_learned_baseline,41,65052
