experiment,method,label,data_seed,dataset_sha256,sample_episodes,source_steps_total,source_steps_training,source_steps_validation,direction_error,direction_norm,exact_score,validation_score,validation_score_variance,validation_gradient_trace_variance,fixed_oracle_q_score_variance,fixed_oracle_q_gradient_trace_variance,curvature_min,curvature_max,optimization_seconds,direction_loss,direction_steps,q_bound,q_coefficient_0,q_coefficient_1
P-E,SA,exact_advantage,1017,585f51624567db958160b2eb4412fa26f6bb97c056e523c6c97f3e803b8016d5,32,532,32,500,0.12635565082683037,0.010285584061680526,-0.059827650826830475,-0.06617044646008023,0.07388864596777764,4.2965121435126425,0.37131316558210126,4.349232658503709,0.36,1.9599999999999997,0.004787699785083532,-0.010405301041744482,100,5.0,-0.07805606244721783,-0.12785175905885734
P-E,AN,mc_raw,1017,585f51624567db958160b2eb4412fa26f6bb97c056e523c6c97f3e803b8016d5,32,532,32,500,0.17141692158555652,0.026024603421427667,-0.10488892158555659,-0.11687154839077465,0.20967476198194748,4.833350178248798,0.40266041095617733,4.60968035577275,0.84,0.8400000000000001,0.005352600011974573,-0.025067333626562806,100,5.0,-0.12360263766426545,-0.2035952926959485
P-E,SA,mc_raw,1017,585f51624567db958160b2eb4412fa26f6bb97c056e523c6c97f3e803b8016d5,32,532,32,500,0.16400648349884675,0.024406891658333846,-0.09747848349884677,-0.10929334546070384,0.20590104607290416,4.770614616929972,0.4252832243376411,4.909619975684551,0.36,1.9599999999999997,0.004748899955302477,-0.02416906322851304,100,5.0,-0.14559275945010355,-0.18518874498314822
P-E,AN,exact_advantage,1018,dd8c3643951fcff9137ac9f674fd3e91d612b84c30b1b404fd760a7723ca3163,32,532,32,500,0.0029664973121736895,0.04173905585919854,0.06356150268782623,0.03542060318043104,0.25410580561471896,4.504262785672326,0.38949711600685316,4.480033373276327,0.84,0.8400000000000001,0.004929699935019016,-0.039661984115312174,100,5.0,0.0619493887947148,0.28329684521280296
P-E,SA,exact_advantage,1018,dd8c3643951fcff9137ac9f674fd3e91d612b84c30b1b404fd760a7723ca3163,32,532,32,500,0.0019001869491970659,0.04642435725377403,0.06462781305080287,0.03501544062077162,0.28243110467910737,4.711166097807801,0.40980852751393765,4.751055286029841,0.36,1.9599999999999997,0.005824599880725145,-0.041733834651273706,100,5.0,0.06544051584128452,0.29875884233315797
P-E,AN,mc_raw,1018,dd8c3643951fcff9137ac9f674fd3e91d612b84c30b1b404fd760a7723ca3163,32,532,32,500,0.0015750216030731034,0.04792507602699934,0.06495297839692682,0.03582888996937837,0.3271886236855976,5.014651619169756,0.44187767178496934,4.996672426037851,0.84,0.8400000000000001,0.0050938003696501255,-0.04537792577051428,100,5.0,0.062371708733777426,0.30413146805495017
P-E,SA,mc_raw,1018,dd8c3643951fcff9137ac9f674fd3e91d612b84c30b1b404fd760a7723ca3163,32,532,32,500,0.0008795670774699537,0.05258515924719733,0.06564843292252998,0.03521093743075331,0.35910664103923456,5.310730054520621,0.467806435202146,5.349122476346468,0.36,1.9599999999999997,0.004894800018519163,-0.04774919243333599,100,5.0,0.06587297460736252,0.31850086484115553
P-E,AN,exact_advantage,1019,8729f488df5d602e3fbb988141a144031dad33313b8982a2ce72f0024e2f2e06,32,532,32,500,0.020682376233208004,0.1377636063926126,0.04584562376679191,0.041528900560960015,0.4939312920092871,3.4351006687548518,0.30892879780027854,3.511924647257037,0.84,0.8400000000000001,0.006653899792581797,-0.12858205878360127,100,5.0,-0.09712887199592474,0.5167699136857371
P-E,SA,exact_advantage,1019,8729f488df5d602e3fbb988141a144031dad33313b8982a2ce72f0024e2f2e06,32,532,32,500,0.024469630735933858,0.14981617166760902,0.04205836926406606,0.037659388576886145,0.5395306347936459,3.8542782703618172,0.32423296246589134,3.7236421286325974,0.36,1.9599999999999997,0.005507300142198801,-0.13409012196517006,100,5.0,-0.09654299364561504,0.5394817968349492
P-E,AN,mc_raw,1019,8729f488df5d602e3fbb988141a144031dad33313b8982a2ce72f0024e2f2e06,32,532,32,500,0.031012665380331747,0.16950577551548807,0.03551533461966813,0.04044299418559723,0.7473448883464848,3.987128509636321,0.36722631357530383,4.080907560659309,0.84,0.8400000000000001,0.006073799915611744,-0.1597179402247056,100,5.0,-0.09126805209880517,0.5751241126426921
P-E,SA,mc_raw,1019,8729f488df5d602e3fbb988141a144031dad33313b8982a2ce72f0024e2f2e06,32,532,32,500,0.0363783675000879,0.18352115934659388,0.030149632499911982,0.03534881760267716,0.8118436974339712,4.627251790830284,0.3888337204158649,4.383654638995182,0.36,1.9599999999999997,0.005216199904680252,-0.16661991830057826,100,5.0,-0.09057044598579464,0.5988828048629112
P-E,AN,exact_advantage,1000,f592b0d7d25100193b69cc011f1eb8d2607b3b1e1a4a67fc5fad7a4d94d72512,128,628,128,500,0.10235267813373525,0.2993814626634492,-0.035824678133735355,0.03276392564671172,1.4294762263079082,3.1412869812959467,0.24590288604890387,3.1196751665258953,0.84,0.8400000000000001,0.007968100253492594,-0.29875371313744714,100,5.0,0.45362730446489796,0.6758888106638266
P-E,SA,exact_advantage,1000,f592b0d7d25100193b69cc011f1eb8d2607b3b1e1a4a67fc5fad7a4d94d72512,128,628,128,500,0.10847810380782327,0.3189454109247828,-0.041950103807823325,0.02749319826251507,1.47005502995861,3.35850813275783,0.2544492187411684,3.2288178602333204,0.36,1.9599999999999997,0.008229800034314394,-0.30677106237509827,100,5.0,0.4240380769593748,0.7162094682924318
P-E,AN,mc_raw,1000,f592b0d7d25100193b69cc011f1eb8d2607b3b1e1a4a67fc5fad7a4d94d72512,128,628,128,500,0.11237307069504669,0.3208235423003465,-0.045845070695046786,0.01966856382331541,1.7051454226425562,3.491616683695268,0.2821353912346353,3.4732892836062916,0.84,0.8400000000000001,0.008113599848002195,-0.318543193334087,100,5.0,0.4513987677733382,0.7076115335336168
P-E,SA,mc_raw,1000,f592b0d7d25100193b69cc011f1eb8d2607b3b1e1a4a67fc5fad7a4d94d72512,128,628,128,500,0.11983778989467234,0.3416630797982973,-0.05330978989467239,0.01298628363025356,1.760179257685077,3.887785866932736,0.2966145490280332,3.6694690376744195,0.36,1.9599999999999997,0.00812270026654005,-0.3277566283722859,100,5.0,0.42218134406295427,0.7477153276868573
P-E,AN,exact_advantage,1001,ea4d1c5fe2d661ac95c35a261dcd2fc0207f17686cf282679c40fb4617f55e58,128,628,128,500,0.03678198221432182,0.06673737821979475,0.029746017785678078,0.01674088201787107,0.506236916939458,4.670658038426129,0.4240687266451923,4.53107495644565,0.84,0.8400000000000001,0.008755899965763092,-0.06564068154645715,100,5.0,0.3481268277326941,0.22720161571674025
P-E,SA,exact_advantage,1001,ea4d1c5fe2d661ac95c35a261dcd2fc0207f17686cf282679c40fb4617f55e58,128,628,128,500,0.03825341847493455,0.06966693157619558,0.028274581525065373,0.014797610509096202,0.5279022427664104,4.784551266435656,0.44797010883889166,4.86749151492582,0.36,1.9599999999999997,0.007810499984771013,-0.06695797309818807,100,5.0,0.3575982363204047,0.23016741681223085
P-E,AN,mc_raw,1001,ea4d1c5fe2d661ac95c35a261dcd2fc0207f17686cf282679c40fb4617f55e58,128,628,128,500,0.048685657431839675,0.05081155673867212,0.017842342568160266,0.006194791888379147,0.4055223925433689,5.504545265284472,0.5173516164975367,5.3176051024379065,0.84,0.8400000000000001,0.008005499839782715,-0.04960360274077897,100,5.0,0.3419565265229491,0.15119657230331554
P-E,SA,mc_raw,1001,ea4d1c5fe2d661ac95c35a261dcd2fc0207f17686cf282679c40fb4617f55e58,128,628,128,500,0.05008386902179497,0.05318365004220752,0.016444130978204956,0.00432883244997306,0.4232586890813761,5.555240380040093,0.5482685957541619,5.756828977900833,0.36,1.9599999999999997,0.0077622998505830765,-0.05070005715531027,100,5.0,0.3510419231868775,0.15287084071185422
P-E,AN,exact_advantage,1002,10ca52a43d038b864dfb2edc2c307b981fc2f02206291456b72ba73080175563,128,628,128,500,0.0031344560526691536,0.04241057392655172,0.06339354394733077,0.07343849068784548,0.2741129316662725,4.905162182136599,0.3895296671808427,4.871624622376345,0.84,0.8400000000000001,0.007838599849492311,-0.04356717200598781,100,5.0,0.0794000957391146,0.28274555228637965
P-E,SA,exact_advantage,1002,10ca52a43d038b864dfb2edc2c307b981fc2f02206291456b72ba73080175563,128,628,128,500,0.002409812556862305,0.04539361696307978,0.06411818744313763,0.0743233560735578,0.2916958234831982,5.082549107986492,0.41024901882140385,5.129901302866921,0.36,1.9599999999999997,0.007382499985396862,-0.044979345812965324,100,5.0,0.08028247448731421,0.29286490033864904
P-E,AN,mc_raw,1002,10ca52a43d038b864dfb2edc2c307b981fc2f02206291456b72ba73080175563,128,628,128,500,0.0023653846161815787,0.04823492886492458,0.06416261538381834,0.08304870349622495,0.37136665491759563,5.59097842460625,0.4527643795025741,5.558760725863676,0.84,0.8400000000000001,0.007579800207167864,-0.04922070113849351,100,5.0,0.09786073379143069,0.2988640858197545
P-E,SA,mc_raw,1002,10ca52a43d038b864dfb2edc2c307b981fc2f02206291456b72ba73080175563,128,628,128,500,0.001853745362880075,0.05118942482712427,0.06467425463711986,0.08392995084862535,0.39208857825896637,5.829056124032025,0.47894517264758407,5.893956065021998,0.36,1.9599999999999997,0.007650500163435936,-0.05080137205946079,100,5.0,0.09884323555510825,0.3083066584178302
P-E,AN,exact_advantage,1003,edd458edd228981791ca22c6dbc065f8f7370a9c4f1882b82c948bbe1f5be8b4,128,628,128,500,0.021381954729671648,0.1014977723049708,0.04514604527032827,0.06478782604307945,0.5970483916877989,3.3541086702766183,0.29583496667814146,3.2772833716838177,0.84,0.8400000000000001,0.007752599660307169,-0.10185184722177763,100,5.0,0.3119979544433478,0.369444609932053
P-E,SA,exact_advantage,1003,edd458edd228981791ca22c6dbc065f8f7370a9c4f1882b82c948bbe1f5be8b4,128,628,128,500,0.017442285712785194,0.09518727658005535,0.049085714287214754,0.06846250065785522,0.5536962009564063,3.4588336606222416,0.30748461925401316,3.4348443345054522,0.36,1.9599999999999997,0.0075472998432815075,-0.09872116832986347,100,5.0,0.2877375893108329,0.3656068432160974
P-E,AN,mc_raw,1003,edd458edd228981791ca22c6dbc065f8f7370a9c4f1882b82c948bbe1f5be8b4,128,628,128,500,0.02404260671705655,0.10155276919555914,0.04248539328294337,0.06056758971535111,0.6855167098542222,3.8204466267524797,0.3440521634380356,3.7293650503976856,0.84,0.8400000000000001,0.007620400283485651,-0.10225447063796317,100,5.0,0.3274975449895722,0.3605419462756919
P-E,SA,mc_raw,1003,edd458edd228981791ca22c6dbc065f8f7370a9c4f1882b82c948bbe1f5be8b4,128,628,128,500,0.019957960589127192,0.09514455840475182,0.046570039410872746,0.06463694948550212,0.637343134812481,3.9806688970257658,0.36169823188857503,3.9738563921211307,0.36,1.9599999999999997,0.007937900256365538,-0.09887563986237724,100,5.0,0.30368664895100655,0.35678448007583796
P-E,AN,exact_advantage,1004,8a432fa601d098c0eaf51c267947407b8f56fd2d2145e93764177ed5649ba447,128,628,128,500,0.03246526137864474,0.058875400947347986,0.034062738621355185,0.03071731001033957,0.12791407768050755,3.127368694474991,0.27946595443222405,3.1550617417368487,0.84,0.8400000000000001,0.007633000146597624,-0.05874059793948436,100,5.0,-0.2359275339939251,0.2823267684615803
P-E,SA,exact_advantage,1004,8a432fa601d098c0eaf51c267947407b8f56fd2d2145e93764177ed5649ba447,128,628,128,500,0.03446013846076215,0.056222807667281806,0.03206786153923775,0.029131216674193647,0.12053279342413398,3.3320544635863074,0.2908357847002225,3.3123847511733215,0.36,1.9599999999999997,0.008662699721753597,-0.05754942286457928,100,5.0,-0.24070508271357532,0.2700504247727374
P-E,AN,mc_raw,1004,8a432fa601d098c0eaf51c267947407b8f56fd2d2145e93764177ed5649ba447,128,628,128,500,0.03419380432214358,0.05458103244245753,0.03233419567785635,0.027131059650363075,0.12811128330288848,3.460359888219556,0.31642045903018157,3.4803376722659873,0.84,0.8400000000000001,0.007883000187575817,-0.05481190087271218,100,5.0,-0.2374643841499485,0.26590000024592103
P-E,SA,mc_raw,1004,8a432fa601d098c0eaf51c267947407b8f56fd2d2145e93764177ed5649ba447,128,628,128,500,0.036219846595426125,0.05254605813142092,0.03030815340457381,0.02548869900050265,0.12156088405092363,3.745111520526402,0.33352350190081875,3.720172885527714,0.36,1.9599999999999997,0.00823400029912591,-0.05379137853285773,100,5.0,-0.2422154491478412,0.25523682331799963
P-E,AN,exact_advantage,1005,312a15c8c4f6f47f0f701f2c95a792403ab9421e034ab16cfea2617bf4e2829d,128,628,128,500,0.0024616999374094785,0.0462791838929727,0.06406630006259045,0.06208198378795891,0.2518108631561031,3.7687724453109803,0.33425290018689496,3.743394852887996,0.84,0.8400000000000001,0.008062200155109167,-0.04676818044133183,100,5.0,0.08887195065103716,0.2942079114454183
P-E,SA,exact_advantage,1005,312a15c8c4f6f47f0f701f2c95a792403ab9421e034ab16cfea2617bf4e2829d,128,628,128,500,0.0036214805637678634,0.04249497853659845,0.06290651943623206,0.061131334496378406,0.2353651311139876,3.923109433545874,0.350220773705965,3.9641783503789783,0.36,1.9599999999999997,0.007709200028330088,-0.04491256458544354,100,5.0,0.09426896478774698,0.2799839432114986
P-E,AN,mc_raw,1005,312a15c8c4f6f47f0f701f2c95a792403ab9421e034ab16cfea2617bf4e2829d,128,628,128,500,0.006070069019455403,0.03454887452667314,0.06045793098054453,0.05677785053249829,0.224263516769286,4.297744561687375,0.39378872769635215,4.260265607160992,0.84,0.8400000000000001,0.007890100125223398,-0.03543699924499249,100,5.0,0.08573857748144759,0.2522867781723042
P-E,SA,mc_raw,1005,312a15c8c4f6f47f0f701f2c95a792403ab9421e034ab16cfea2617bf4e2829d,128,628,128,500,0.0073395002088546156,0.0323088519300665,0.05918849979114533,0.055808420370685,0.2129869147341155,4.483250875094104,0.4162427181553501,4.575658525990647,0.36,1.9599999999999997,0.007532099727541208,-0.0340771697091832,100,5.0,0.09107638074187283,0.24202257509286695
P-E,AN,exact_advantage,1006,ffecc01e86fd6949cbac566887ef309fa876c8f5a54ac8666eb7d24a1ec66109,128,628,128,500,0.011474547575639198,0.1271860467061893,0.055053452424360744,0.07275821225303372,0.5421957669393892,3.63184572660667,0.3188780312140693,3.694024526749497,0.84,0.8400000000000001,0.007526100147515535,-0.1330007082690754,100,5.0,-0.0012909970726792698,0.5023466493951735
P-E,SA,exact_advantage,1006,ffecc01e86fd6949cbac566887ef309fa876c8f5a54ac8666eb7d24a1ec66109,128,628,128,500,0.012848745666825388,0.13192206156674177,0.0536792543331745,0.07171095530242948,0.5618900203501077,3.9774549658064142,0.3342471484603507,3.905844035462926,0.36,1.9599999999999997,0.007612800225615501,-0.13531391725523695,100,5.0,-0.0013194337866971248,0.5116140748186618
P-E,AN,mc_raw,1006,ffecc01e86fd6949cbac566887ef309fa876c8f5a54ac8666eb7d24a1ec66109,128,628,128,500,0.009477838689399677,0.12067030460150976,0.057050161310600256,0.08313326263816251,0.6479160104707481,4.241783484853195,0.39325279794468887,4.3025894942952565,0.84,0.8400000000000001,0.007467500399798155,-0.12668990300382715,100,5.0,0.004051736784571369,0.48929976820148857
P-E,SA,mc_raw,1006,ffecc01e86fd6949cbac566887ef309fa876c8f5a54ac8666eb7d24a1ec66109,128,628,128,500,0.010718477779466763,0.12527163378328895,0.055809522220533175,0.0823788078760262,0.672195072560598,4.722596982872615,0.4155188542116932,4.615244447978616,0.36,1.9599999999999997,0.007475400343537331,-0.12889383917870953,100,5.0,0.004233330022548733,0.4985407521420664
P-E,AN,exact_advantage,1007,111377ffc3bc701a05fe0e38a659ecf4c43b7013c272f867197f38ba890715f1,128,628,128,500,0.022951521892337613,0.0681892460623652,0.04357647810766231,0.0396411019357935,0.24437798749562734,3.9780429983172043,0.37806814412179673,3.990245722595211,0.84,0.8400000000000001,0.00748439971357584,-0.06734240183873838,100,5.0,-0.19877699711100077,0.3300827069376739
P-E,SA,exact_advantage,1007,111377ffc3bc701a05fe0e38a659ecf4c43b7013c272f867197f38ba890715f1,128,628,128,500,0.02364695347699786,0.065011250064283,0.04288104652300208,0.03890686339066668,0.2299048999390992,4.312139552683652,0.3974775705514239,4.271389555989992,0.36,1.9599999999999997,0.008168300148099661,-0.06565838113545767,100,5.0,-0.20063660499742242,0.31961520199730264
P-E,AN,mc_raw,1007,111377ffc3bc701a05fe0e38a659ecf4c43b7013c272f867197f38ba890715f1,128,628,128,500,0.029423665952736062,0.05925738998760635,0.03710433404726386,0.022685370687609775,0.22452697403035896,4.541897787718616,0.44499747964867115,4.543615758104435,0.84,0.8400000000000001,0.007766599766910076,-0.05813356491187517,100,5.0,-0.223367295152449,0.2903656673705274
P-E,SA,mc_raw,1007,111377ffc3bc701a05fe0e38a659ecf4c43b7013c272f867197f38ba890715f1,128,628,128,500,0.030685426005688035,0.05650918162468538,0.03584257399431187,0.021644091855551724,0.21007501391982425,4.963761549755205,0.4723121186392283,4.941454401920081,0.36,1.9599999999999997,0.007843900006264448,-0.05691750852345441,100,5.0,-0.22569776184772022,0.2795742101430152
P-E,AN,exact_advantage,1008,9e49afc9ee70e22862766be56aa02fe9c9d2aba4971805597500782eb7b79168,128,628,128,500,0.02549671770862736,0.09464087594240395,0.04103128229137254,0.0026655936802012707,0.5738682381030206,3.385762060149816,0.32672026371378715,3.302359005276333,0.84,0.8400000000000001,0.008151799906045198,-0.09552629181385847,100,5.0,0.33399512294825184,0.33676552820905836
P-E,SA,exact_advantage,1008,9e49afc9ee70e22862766be56aa02fe9c9d2aba4971805597500782eb7b79168,128,628,128,500,0.031482579275469734,0.11039250179360238,0.03504542072453018,-0.006687172828914004,0.6697158106093357,3.5539661828524984,0.34144593731987927,3.5126283888434604,0.36,1.9599999999999997,0.007903299760073423,-0.10263346705749221,100,5.0,0.3661015100617475,0.36010998024813445
P-E,AN,mc_raw,1008,9e49afc9ee70e22862766be56aa02fe9c9d2aba4971805597500782eb7b79168,128,628,128,500,0.022805004846195326,0.10143954064997895,0.043722995153804595,0.002606873906886303,0.6800280964816698,3.7482967730755106,0.3734957587406407,3.679986062120685,0.84,0.8400000000000001,0.0077653001062572,-0.10214705118620518,100,5.0,0.3204663348170151,0.3644216633155909
P-E,SA,mc_raw,1008,9e49afc9ee70e22862766be56aa02fe9c9d2aba4971805597500782eb7b79168,128,628,128,500,0.028480675044299245,0.11741295422757732,0.038047324955700665,-0.006425244650336406,0.7871796814976083,4.018976551208305,0.3947237868605606,3.985895309351143,0.36,1.9599999999999997,0.008090300019830465,-0.10960670362250372,100,5.0,0.34886987575276285,0.38964353448227157
P-E,AN,exact_advantage,1009,dbfc9b2b3aa8329ca67d76c1299cb415e376986c565ed291b668efa10f18a657,128,628,128,500,0.010074296138264395,0.025412213881519593,0.056453703861735524,0.06602187459142073,0.12971609337653944,4.095780062985048,0.36294676702893097,4.041959396893125,0.84,0.8400000000000001,0.008076900150626898,-0.02464441858783329,100,5.0,0.01114900508519269,0.22436174453874613
P-E,SA,exact_advantage,1009,dbfc9b2b3aa8329ca67d76c1299cb415e376986c565ed291b668efa10f18a657,128,628,128,500,0.009246296918555707,0.02680610720172752,0.057281703081444216,0.067112359038735,0.13684822103100505,4.234835731479763,0.3791263127300996,4.2639244828538505,0.36,1.9599999999999997,0.010458000004291534,-0.025287285021862012,100,5.0,0.011686289310482365,0.23042498649187923
P-E,AN,mc_raw,1009,dbfc9b2b3aa8329ca67d76c1299cb415e376986c565ed291b668efa10f18a657,128,628,128,500,0.012308675827560638,0.021997228836874397,0.054219324172439284,0.061830565285713304,0.13200824623189245,4.582771737944245,0.4215844586237814,4.520701552652831,0.84,0.8400000000000001,0.008252700325101614,-0.02163170664031596,100,5.0,0.012198399514887586,0.2086770104190737
P-E,SA,mc_raw,1009,dbfc9b2b3aa8329ca67d76c1299cb415e376986c565ed291b668efa10f18a657,128,628,128,500,0.01138766972058465,0.023289070567174157,0.05514033027941528,0.06297646238543357,0.1397992161202624,4.780416421971658,0.44551309332606914,4.85745290341836,0.36,1.9599999999999997,0.007840500213205814,-0.022196651864098298,100,5.0,0.012811634293810124,0.2147068886460071
P-E,AN,exact_advantage,1010,c692a7385a31505fa74784ef907138f36844e41647724be99b4597b744b9fe03,128,628,128,500,0.01016698143346129,0.044887256590796336,0.05636101856653864,0.08450531716626226,0.17827758720680284,3.6368331359856936,0.35116065736693186,3.640531783046976,0.84,0.8400000000000001,0.008122799918055534,-0.04270259138337849,100,5.0,-0.09072242272777237,0.2890933731308388
P-E,SA,exact_advantage,1010,c692a7385a31505fa74784ef907138f36844e41647724be99b4597b744b9fe03,128,628,128,500,0.009545375809536408,0.04625996740470306,0.056982624190463516,0.08538001304074921,0.18545180044638032,3.86539973526832,0.36850869482398985,3.8891975615800463,0.36,1.9599999999999997,0.00755620002746582,-0.043313247366859306,100,5.0,-0.08810028007704324,0.2942978254185213
P-E,AN,mc_raw,1010,c692a7385a31505fa74784ef907138f36844e41647724be99b4597b744b9fe03,128,628,128,500,0.009617076942517712,0.04599745595089913,0.056910923057482216,0.09217713639766383,0.22359867970915714,4.225857688758985,0.42094636557531007,4.230105315890441,0.84,0.8400000000000001,0.00810569990426302,-0.04369697657587852,100,5.0,-0.0882118742963548,0.2933892244819511
P-E,SA,mc_raw,1010,c692a7385a31505fa74784ef907138f36844e41647724be99b4597b744b9fe03,128,628,128,500,0.009040789302521808,0.047373869655079656,0.057487210697478114,0.09311173158922867,0.23230556567543897,4.553041297511898,0.4452109035948627,4.58062965083233,0.36,1.9599999999999997,0.007561500184237957,-0.04433094668367843,100,5.0,-0.08571340405369055,0.29849273810626825
P-E,AN,exact_advantage,1011,1b56a3f4128e4dc0e399822e99cebbb98431a460ca1247ffbd8ab21e5c650ab2,128,628,128,500,0.03647505826847467,0.2002050978760324,0.030052941731525257,0.036199202854012284,1.2137488486351187,3.868062632467706,0.39573825640476906,3.943196313722761,0.84,0.8400000000000001,0.008068899624049664,-0.2024561407765739,100,5.0,0.1570801412083013,0.6170760811123212
P-E,SA,exact_advantage,1011,1b56a3f4128e4dc0e399822e99cebbb98431a460ca1247ffbd8ab21e5c650ab2,128,628,128,500,0.04622334082372468,0.22277241038492146,0.020304659176275247,0.026895232576000145,1.3387110930063573,4.4375951214727225,0.4155050839914239,4.230864730107539,0.36,1.9599999999999997,0.0076974001713097095,-0.21303470594317514,100,5.0,0.15599860038022278,0.6525220623728678
P-E,AN,mc_raw,1011,1b56a3f4128e4dc0e399822e99cebbb98431a460ca1247ffbd8ab21e5c650ab2,128,628,128,500,0.04256549259653322,0.21467227211748358,0.0239625074034667,0.030795574490716682,1.5293389407744788,4.434788060284513,0.4695890697385341,4.519391363487359,0.84,0.8400000000000001,0.007946900092065334,-0.21647808018793202,100,5.0,0.15210570570989917,0.6407128457526655
P-E,SA,mc_raw,1011,1b56a3f4128e4dc0e399822e99cebbb98431a460ca1247ffbd8ab21e5c650ab2,128,628,128,500,0.05394866800696683,0.23976383586534003,0.0125793319930331,0.019856519731278034,1.6952304762895896,5.257490414914647,0.49732804947378695,4.9262877459995975,0.36,1.9599999999999997,0.007385099772363901,-0.22785951649947325,100,5.0,0.15112870353821373,0.6785980448955922
P-E,AN,exact_advantage,1012,36f3a6ddf924b84abb908f06b5aabda1c79b7b1654931c2a4bd9d880a4de5195,128,628,128,500,0.00720420891258018,0.051888100051265346,0.05932379108741975,0.023419318480044835,0.17862867902557686,3.5504194149234376,0.3130974470887547,3.571073434796709,0.84,0.8400000000000001,0.008235400076955557,-0.05028723476737315,100,5.0,-0.07559486269494178,0.3148695877495183
P-E,SA,exact_advantage,1012,36f3a6ddf924b84abb908f06b5aabda1c79b7b1654931c2a4bd9d880a4de5195,128,628,128,500,0.007747685036568594,0.04743042964611577,0.05878031496343132,0.024487564027630644,0.1628570407625132,3.7504846769833913,0.3270837558611154,3.764220630307725,0.36,1.9599999999999997,0.00783149991184473,-0.04789800003763841,100,5.0,-0.07345607900421962,0.3008501259782773
P-E,AN,mc_raw,1012,36f3a6ddf924b84abb908f06b5aabda1c79b7b1654931c2a4bd9d880a4de5195,128,628,128,500,0.00730053009807466,0.04680779364425143,0.05922746990192526,0.012379499768707067,0.18564127524396037,4.028800001837347,0.35608102864653257,4.047544521246935,0.84,0.8400000000000001,0.009498900268226862,-0.044986018862010216,100,5.0,-0.06757764178068262,0.29971338751866694
P-E,SA,mc_raw,1012,36f3a6ddf924b84abb908f06b5aabda1c79b7b1654931c2a4bd9d880a4de5195,128,628,128,500,0.008149286448329225,0.04230831385762007,0.05837871355167071,0.013876999614375211,0.1672405772960379,4.299475623230856,0.37635730116949845,4.330609071339125,0.36,1.9599999999999997,0.00849470030516386,-0.04284620052819503,100,5.0,-0.06553732240852139,0.28474838031526234
P-E,AN,exact_advantage,1013,ec7e391fcb7a34556dfa674e82e817cea7022dc3170f4cbd66579b9e28bcb893,128,628,128,500,0.0062185278337020455,0.08329034700322274,0.060309472166297895,0.05260403928827503,0.34087313463598595,3.6777974680181393,0.3501539216504989,3.7168801268062923,0.84,0.8400000000000001,0.0107248998247087,-0.08320051795680847,100,5.0,-0.06543864327094243,0.40299356609955106
P-E,SA,exact_advantage,1013,ec7e391fcb7a34556dfa674e82e817cea7022dc3170f4cbd66579b9e28bcb893,128,628,128,500,0.005512709035252141,0.07560677814262216,0.06101529096474777,0.053778166824361436,0.30820821628539596,4.005562561388818,0.36854620879963235,3.9765784866235236,0.36,1.9599999999999997,0.01078030001372099,-0.07920481303196546,100,5.0,-0.06476014133427832,0.3836893684026899
P-E,AN,mc_raw,1013,ec7e391fcb7a34556dfa674e82e817cea7022dc3170f4cbd66579b9e28bcb893,128,628,128,500,0.004062623804092717,0.06518941447802656,0.062465376195907224,0.05735882430977794,0.3277681013107338,4.224010880517076,0.4132233525476852,4.246587779077237,0.84,0.8400000000000001,0.009158100001513958,-0.06573144322806829,100,5.0,-0.04991102450469919,0.3573280510966802
P-E,SA,mc_raw,1013,ec7e391fcb7a34556dfa674e82e817cea7022dc3170f4cbd66579b9e28bcb893,128,628,128,500,0.0042484553517906695,0.05868911235252005,0.06227954464820926,0.05752605622025122,0.2939972496383608,4.603118327416867,0.437950296914999,4.598732495723323,0.36,1.9599999999999997,0.012632499914616346,-0.06256350872033098,100,5.0,-0.04942181494284674,0.3388485024780229
P-E,AN,exact_advantage,1014,f54286e52d71c3199dd43c15b1279d3da7e699a297305f3efd4a3aad0342875b,128,628,128,500,0.010299973359079779,0.1268078312064374,0.056228026640920165,0.03353002353932043,0.6207049659280608,3.6204144930092443,0.34947662504538474,3.6674924751823252,0.84,0.8400000000000001,0.01031489996239543,-0.1297713499351814,100,5.0,0.03088650447402698,0.5009659225831263
P-E,SA,exact_advantage,1014,f54286e52d71c3199dd43c15b1279d3da7e699a297305f3efd4a3aad0342875b,128,628,128,500,0.020542156187262534,0.1585987775465666,0.045985843812737376,0.02116275383591521,0.7694646144548862,4.026991385885072,0.3657483762642896,3.9026471359919475,0.36,1.9599999999999997,0.007716399617493153,-0.145324159306716,100,5.0,0.030246144771978047,0.5604196891592205
P-E,AN,mc_raw,1014,f54286e52d71c3199dd43c15b1279d3da7e699a297305f3efd4a3aad0342875b,128,628,128,500,0.01918891868590097,0.15545200989902053,0.047339081314098946,0.006942440319262046,0.9004492771059939,4.174269626915045,0.41000121132097583,4.224952007724391,0.84,0.8400000000000001,0.009051600005477667,-0.15917861950527154,100,5.0,0.03974620048255987,0.5544216391359754
P-E,SA,mc_raw,1014,f54286e52d71c3199dd43c15b1279d3da7e699a297305f3efd4a3aad0342875b,128,628,128,500,0.03343780489708534,0.1923698613981757,0.03309019510291458,-0.011164372183375505,1.1050645279283207,4.833392049638173,0.4338275023927833,4.570806449818187,0.36,1.9599999999999997,0.008047299925237894,-0.17823749182363602,100,5.0,0.038822336622662636,0.6169938819677707
