experiment,method,label,sample_episodes,smoke_only,metric,mean,std,independent_units,ci95_low,ci95_high,interval_unit,small_sample
P-E,SA,exact_advantage,512,False,q_coefficient_0,0.0479815438857983,0.07428013050937787,20,0.015436418468687346,0.07798819903336818,training_seed_or_data_batch,False
P-E,SA,exact_advantage,512,False,q_coefficient_1,0.3440726661626684,0.05639304438879743,20,0.31835942536597006,0.3671751831424296,training_seed_or_data_batch,False
P-E,AN,mc_raw,512,False,source_steps_total,1012.0,0.0,20,1012.0,1012.0,training_seed_or_data_batch,False
P-E,AN,mc_raw,512,False,source_steps_training,512.0,0.0,20,512.0,512.0,training_seed_or_data_batch,False
P-E,AN,mc_raw,512,False,source_steps_validation,500.0,0.0,20,500.0,500.0,training_seed_or_data_batch,False
P-E,AN,mc_raw,512,False,direction_error,0.003978808945639961,0.004302679619542244,20,0.0023048939320322146,0.005840107059995641,training_seed_or_data_batch,False
P-E,AN,mc_raw,512,False,direction_norm,0.06302189434121691,0.021848601600488262,20,0.05344787635366502,0.07204856042248255,training_seed_or_data_batch,False
P-E,AN,mc_raw,512,False,exact_score,0.06254919105435998,0.004302679619542249,20,0.06068789294000429,0.06422310606796772,training_seed_or_data_batch,False
P-E,AN,mc_raw,512,False,validation_score,0.06286450493552743,0.022127426644586428,20,0.053330319674348245,0.0717593042677295,training_seed_or_data_batch,False
P-E,AN,mc_raw,512,False,validation_score_variance,0.36959301063851124,0.1410778770688107,20,0.3109225138303651,0.4321419075945277,training_seed_or_data_batch,False
P-E,AN,mc_raw,512,False,validation_gradient_trace_variance,4.350431306698974,0.5428077631101746,20,4.119390972959932,4.59168506670202,training_seed_or_data_batch,False
P-E,AN,mc_raw,512,False,fixed_oracle_q_score_variance,0.4050907372226358,0.05484456740289366,20,0.38217442588059475,0.4280005640706608,training_seed_or_data_batch,False
P-E,AN,mc_raw,512,False,fixed_oracle_q_gradient_trace_variance,4.347070418869183,0.5456023281521774,20,4.117857955950275,4.591044564897178,training_seed_or_data_batch,False
P-E,AN,mc_raw,512,False,curvature_min,0.8400000000000001,1.1390647892519134e-16,20,0.8400000000000001,0.8400000000000001,training_seed_or_data_batch,False
P-E,AN,mc_raw,512,False,curvature_max,0.8400000000000001,0.0,20,0.8400000000000001,0.8400000000000001,training_seed_or_data_batch,False
P-E,AN,mc_raw,512,False,optimization_seconds,0.018850685027427972,0.0007292324276006474,20,0.01856088528293185,0.019174444135278464,training_seed_or_data_batch,False
P-E,AN,mc_raw,512,False,direction_loss,-0.0631783133087453,0.021980694363218183,20,-0.07250810642166654,-0.05350146164721742,training_seed_or_data_batch,False
P-E,AN,mc_raw,512,False,direction_steps,100.0,0.0,20,100.0,100.0,training_seed_or_data_batch,False
P-E,AN,mc_raw,512,False,q_bound,5.0,0.0,20,5.0,5.0,training_seed_or_data_batch,False
P-E,AN,mc_raw,512,False,q_coefficient_0,0.04432204114307564,0.07643603101797979,20,0.010674912560030558,0.0763798672321246,training_seed_or_data_batch,False
P-E,AN,mc_raw,512,False,q_coefficient_1,0.34111557731671116,0.06218602127946054,20,0.31319887326304824,0.36725703522470643,training_seed_or_data_batch,False
P-E,SA,mc_raw,512,False,source_steps_total,1012.0,0.0,20,1012.0,1012.0,training_seed_or_data_batch,False
P-E,SA,mc_raw,512,False,source_steps_training,512.0,0.0,20,512.0,512.0,training_seed_or_data_batch,False
P-E,SA,mc_raw,512,False,source_steps_validation,500.0,0.0,20,500.0,500.0,training_seed_or_data_batch,False
P-E,SA,mc_raw,512,False,direction_error,0.0040680929169750225,0.004381828351511858,20,0.0023441633630175234,0.005941306066282218,training_seed_or_data_batch,False
P-E,SA,mc_raw,512,False,direction_norm,0.0623826572135107,0.02166010361247991,20,0.0530156109879112,0.07139248705944776,training_seed_or_data_batch,False
P-E,SA,mc_raw,512,False,exact_score,0.062459907083024915,0.0043818283515118525,20,0.060586693933717704,0.06418383663698239,training_seed_or_data_batch,False
P-E,SA,mc_raw,512,False,validation_score,0.06284349078113216,0.02220650989686623,20,0.05320679557236134,0.07178754935423738,training_seed_or_data_batch,False
P-E,SA,mc_raw,512,False,validation_score_variance,0.36513650283765264,0.13859458023655896,20,0.30724776845757706,0.4264104795975203,training_seed_or_data_batch,False
P-E,SA,mc_raw,512,False,validation_gradient_trace_variance,4.666198463176885,0.5975886385777504,20,4.424131863296625,4.933213350945966,training_seed_or_data_batch,False
P-E,SA,mc_raw,512,False,fixed_oracle_q_score_variance,0.42844914418879465,0.05874765070063967,20,0.4038881740169211,0.45310458089325933,training_seed_or_data_batch,False
P-E,SA,mc_raw,512,False,fixed_oracle_q_gradient_trace_variance,4.675192220119044,0.5899435452481282,20,4.430561001342416,4.9333038275276415,training_seed_or_data_batch,False
P-E,SA,mc_raw,512,False,curvature_min,0.36000000000000004,5.695323946259567e-17,20,0.36000000000000004,0.36000000000000004,training_seed_or_data_batch,False
P-E,SA,mc_raw,512,False,curvature_max,1.9599999999999997,0.0,20,1.9599999999999997,1.9599999999999997,training_seed_or_data_batch,False
P-E,SA,mc_raw,512,False,optimization_seconds,0.019305384997278453,0.0009926387598685703,20,0.0189294508571038,0.019765759851434268,training_seed_or_data_batch,False
P-E,SA,mc_raw,512,False,direction_loss,-0.06278464736521705,0.021716148354501027,20,-0.07186076408847591,-0.05312446456330167,training_seed_or_data_batch,False
P-E,SA,mc_raw,512,False,direction_steps,100.0,0.0,20,100.0,100.0,training_seed_or_data_batch,False
P-E,SA,mc_raw,512,False,q_bound,5.0,0.0,20,5.0,5.0,training_seed_or_data_batch,False
P-E,SA,mc_raw,512,False,q_coefficient_0,0.04366645507339125,0.07676644285435327,20,0.00964217941989189,0.07580329321287851,training_seed_or_data_batch,False
P-E,SA,mc_raw,512,False,q_coefficient_1,0.33918081136457384,0.0626437679607036,20,0.3118798188488517,0.36520423799460283,training_seed_or_data_batch,False
P-E,AN,exact_advantage,2048,False,source_steps_total,2548.0,0.0,20,2548.0,2548.0,training_seed_or_data_batch,False
P-E,AN,exact_advantage,2048,False,source_steps_training,2048.0,0.0,20,2048.0,2048.0,training_seed_or_data_batch,False
P-E,AN,exact_advantage,2048,False,source_steps_validation,500.0,0.0,20,500.0,500.0,training_seed_or_data_batch,False
P-E,AN,exact_advantage,2048,False,direction_error,0.0005250903098530407,0.00039264556261253095,20,0.0003767836331940359,0.0007151447619129506,training_seed_or_data_batch,False
P-E,AN,exact_advantage,2048,False,direction_norm,0.06943438954596073,0.006959120911055713,20,0.06665203967987567,0.07242748629202819,training_seed_or_data_batch,False
P-E,AN,exact_advantage,2048,False,exact_score,0.0660029096901469,0.00039264556261253214,20,0.06581285523808696,0.0661512163668059,training_seed_or_data_batch,False
P-E,AN,exact_advantage,2048,False,validation_score,0.06506954088332464,0.02014042462335597,20,0.05612413606103363,0.0734626845803194,training_seed_or_data_batch,False
P-E,AN,exact_advantage,2048,False,validation_score_variance,0.3671709723327321,0.07783065437847198,20,0.33374410748277833,0.3996913009041649,training_seed_or_data_batch,False
P-E,AN,exact_advantage,2048,False,validation_gradient_trace_variance,3.8158101839015943,0.4572837999281245,20,3.6266158111194353,4.018530513709734,training_seed_or_data_batch,False
P-E,AN,exact_advantage,2048,False,fixed_oracle_q_score_variance,0.3461672554400973,0.04403229591403669,20,0.32772456795172644,0.3643420662012247,training_seed_or_data_batch,False
P-E,AN,exact_advantage,2048,False,fixed_oracle_q_gradient_trace_variance,3.816574117969,0.4601598330563073,20,3.6262162709244112,4.020127993218905,training_seed_or_data_batch,False
P-E,AN,exact_advantage,2048,False,curvature_min,0.8400000000000001,1.1390647892519134e-16,20,0.8400000000000001,0.8400000000000001,training_seed_or_data_batch,False
P-E,AN,exact_advantage,2048,False,curvature_max,0.8400000000000001,0.0,20,0.8400000000000001,0.8400000000000001,training_seed_or_data_batch,False
P-E,AN,exact_advantage,2048,False,optimization_seconds,0.08648140493314713,0.002522543795175217,20,0.08542394795338623,0.08760650059150066,training_seed_or_data_batch,False
P-E,AN,exact_advantage,2048,False,direction_loss,-0.06933435161892851,0.00671369108969602,20,-0.07221086837641097,-0.06661681730668956,training_seed_or_data_batch,False
P-E,AN,exact_advantage,2048,False,direction_steps,100.0,0.0,20,100.0,100.0,training_seed_or_data_batch,False
P-E,AN,exact_advantage,2048,False,q_bound,5.0,0.0,20,5.0,5.0,training_seed_or_data_batch,False
P-E,AN,exact_advantage,2048,False,q_coefficient_0,0.06881604966454714,0.03168952635328473,20,0.05590700330329694,0.08247682589208483,training_seed_or_data_batch,False
P-E,AN,exact_advantage,2048,False,q_coefficient_1,0.36558266124788674,0.01843494224607594,20,0.35801248250536716,0.3733591483167206,training_seed_or_data_batch,False
P-E,SA,exact_advantage,2048,False,source_steps_total,2548.0,0.0,20,2548.0,2548.0,training_seed_or_data_batch,False
P-E,SA,exact_advantage,2048,False,source_steps_training,2048.0,0.0,20,2048.0,2048.0,training_seed_or_data_batch,False
P-E,SA,exact_advantage,2048,False,source_steps_validation,500.0,0.0,20,500.0,500.0,training_seed_or_data_batch,False
P-E,SA,exact_advantage,2048,False,direction_error,0.0005674243062589175,0.00040725625872986635,20,0.00041158676775952607,0.0007608385885689725,training_seed_or_data_batch,False
P-E,SA,exact_advantage,2048,False,direction_norm,0.07006102483552315,0.007766277466494945,20,0.06669086826085163,0.0733745765012991,training_seed_or_data_batch,False
P-E,SA,exact_advantage,2048,False,exact_score,0.065960575693741,0.00040725625872986077,20,0.06576716141143096,0.06611641323224039,training_seed_or_data_batch,False
P-E,SA,exact_advantage,2048,False,validation_score,0.06507313661652726,0.020035217662172585,20,0.056160434967530766,0.0734722678751776,training_seed_or_data_batch,False
P-E,SA,exact_advantage,2048,False,validation_score_variance,0.3703590145984882,0.08122676646301416,20,0.3347733052801685,0.40467982055565177,training_seed_or_data_batch,False
P-E,SA,exact_advantage,2048,False,validation_gradient_trace_variance,4.052307183862774,0.5053709951189124,20,3.843165333062707,4.277064636307963,training_seed_or_data_batch,False
P-E,SA,exact_advantage,2048,False,fixed_oracle_q_score_variance,0.3629285012487514,0.04757387284301278,20,0.343153904332936,0.3826416892303326,training_seed_or_data_batch,False
P-E,SA,exact_advantage,2048,False,fixed_oracle_q_gradient_trace_variance,4.048589477425194,0.5013234669190042,20,3.8408779660697063,4.271824779707262,training_seed_or_data_batch,False
P-E,SA,exact_advantage,2048,False,curvature_min,0.36000000000000004,5.695323946259567e-17,20,0.36000000000000004,0.36000000000000004,training_seed_or_data_batch,False
P-E,SA,exact_advantage,2048,False,curvature_max,1.9599999999999997,0.0,20,1.9599999999999997,1.9599999999999997,training_seed_or_data_batch,False
P-E,SA,exact_advantage,2048,False,optimization_seconds,0.08234897500369698,0.0011354044400670841,20,0.0818540732807014,0.0827981397905387,training_seed_or_data_batch,False
P-E,SA,exact_advantage,2048,False,direction_loss,-0.0696218276807157,0.007013929793634332,20,-0.07267043283492598,-0.06672529742156859,training_seed_or_data_batch,False
P-E,SA,exact_advantage,2048,False,direction_steps,100.0,0.0,20,100.0,100.0,training_seed_or_data_batch,False
P-E,SA,exact_advantage,2048,False,q_bound,5.0,0.0,20,5.0,5.0,training_seed_or_data_batch,False
P-E,SA,exact_advantage,2048,False,q_coefficient_0,0.06872690844854215,0.031495299370497935,20,0.05582092646364179,0.08218828495112109,training_seed_or_data_batch,False
P-E,SA,exact_advantage,2048,False,q_coefficient_1,0.36720274355329313,0.020389684781476302,20,0.3583386119520313,0.37562362558407186,training_seed_or_data_batch,False
P-E,AN,mc_raw,2048,False,source_steps_total,2548.0,0.0,20,2548.0,2548.0,training_seed_or_data_batch,False
P-E,AN,mc_raw,2048,False,source_steps_training,2048.0,0.0,20,2048.0,2048.0,training_seed_or_data_batch,False
P-E,AN,mc_raw,2048,False,source_steps_validation,500.0,0.0,20,500.0,500.0,training_seed_or_data_batch,False
P-E,AN,mc_raw,2048,False,direction_error,0.0006553232254683497,0.0004983222221628919,20,0.00046233315134882756,0.0008889429804766495,training_seed_or_data_batch,False
P-E,AN,mc_raw,2048,False,direction_norm,0.07095855552354845,0.008024280503178272,20,0.06759162741027358,0.07445457174315132,training_seed_or_data_batch,False
P-E,AN,mc_raw,2048,False,exact_score,0.06587267677453158,0.000498322222162897,20,0.06563905701952329,0.0660656668486511,training_seed_or_data_batch,False
P-E,AN,mc_raw,2048,False,validation_score,0.06554081104574161,0.024358291342570653,20,0.054635317065896125,0.07536285461729701,training_seed_or_data_batch,False
P-E,AN,mc_raw,2048,False,validation_score_variance,0.43868884957411414,0.09715973378038459,20,0.39648749034843966,0.48031331138770256,training_seed_or_data_batch,False
P-E,AN,mc_raw,2048,False,validation_gradient_trace_variance,4.3450113568764035,0.5427704788734193,20,4.1189794821747565,4.588426067973491,training_seed_or_data_batch,False
P-E,AN,mc_raw,2048,False,fixed_oracle_q_score_variance,0.4050907372226358,0.05484456740289366,20,0.38217442588059475,0.4280005640706608,training_seed_or_data_batch,False
P-E,AN,mc_raw,2048,False,fixed_oracle_q_gradient_trace_variance,4.347070418869183,0.5456023281521774,20,4.117857955950275,4.591044564897178,training_seed_or_data_batch,False
P-E,AN,mc_raw,2048,False,curvature_min,0.8400000000000001,1.1390647892519134e-16,20,0.8400000000000001,0.8400000000000001,training_seed_or_data_batch,False
P-E,AN,mc_raw,2048,False,curvature_max,0.8400000000000001,0.0,20,0.8400000000000001,0.8400000000000001,training_seed_or_data_batch,False
P-E,AN,mc_raw,2048,False,optimization_seconds,0.08635202501900494,0.0015142276016726346,20,0.08568738652043977,0.08698002664663362,training_seed_or_data_batch,False
P-E,AN,mc_raw,2048,False,direction_loss,-0.07079903729902987,0.007788248034841233,20,-0.0741512254368908,-0.06748978902207642,training_seed_or_data_batch,False
P-E,AN,mc_raw,2048,False,direction_steps,100.0,0.0,20,100.0,100.0,training_seed_or_data_batch,False
P-E,AN,mc_raw,2048,False,q_bound,5.0,0.0,20,5.0,5.0,training_seed_or_data_batch,False
P-E,AN,mc_raw,2048,False,q_coefficient_0,0.0699898847449624,0.03371911298896812,20,0.056316260990376996,0.08453654727028094,training_seed_or_data_batch,False
P-E,AN,mc_raw,2048,False,q_coefficient_1,0.3692935409644048,0.021207155992480905,20,0.360408145998457,0.378259362282867,training_seed_or_data_batch,False
P-E,SA,mc_raw,2048,False,source_steps_total,2548.0,0.0,20,2548.0,2548.0,training_seed_or_data_batch,False
P-E,SA,mc_raw,2048,False,source_steps_training,2048.0,0.0,20,2048.0,2048.0,training_seed_or_data_batch,False
P-E,SA,mc_raw,2048,False,source_steps_validation,500.0,0.0,20,500.0,500.0,training_seed_or_data_batch,False
P-E,SA,mc_raw,2048,False,direction_error,0.000718655835175913,0.0005495619242194691,20,0.0005027258894348001,0.0009702532293050472,training_seed_or_data_batch,False
P-E,SA,mc_raw,2048,False,direction_norm,0.07159949889801977,0.00910125241701097,20,0.06758811552352642,0.07556627959475246,training_seed_or_data_batch,False
P-E,SA,mc_raw,2048,False,exact_score,0.06580934416482401,0.0005495619242194703,20,0.0655577467706949,0.06602527411056515,training_seed_or_data_batch,False
P-E,SA,mc_raw,2048,False,validation_score,0.06556281832017949,0.024292012276749115,20,0.054765224844739765,0.07535199032967699,training_seed_or_data_batch,False
P-E,SA,mc_raw,2048,False,validation_score_variance,0.44264782248198664,0.10290426448823653,20,0.3983113709262318,0.4869606937592684,training_seed_or_data_batch,False
P-E,SA,mc_raw,2048,False,validation_gradient_trace_variance,4.681864090430634,0.5949982747060333,20,4.43485653669928,4.946647758044257,training_seed_or_data_batch,False
P-E,SA,mc_raw,2048,False,fixed_oracle_q_score_variance,0.42844914418879465,0.05874765070063967,20,0.4038881740169211,0.45310458089325933,training_seed_or_data_batch,False
P-E,SA,mc_raw,2048,False,fixed_oracle_q_gradient_trace_variance,4.675192220119044,0.5899435452481282,20,4.430561001342416,4.9333038275276415,training_seed_or_data_batch,False
P-E,SA,mc_raw,2048,False,curvature_min,0.36000000000000004,5.695323946259567e-17,20,0.36000000000000004,0.36000000000000004,training_seed_or_data_batch,False
P-E,SA,mc_raw,2048,False,curvature_max,1.9599999999999997,0.0,20,1.9599999999999997,1.9599999999999997,training_seed_or_data_batch,False
P-E,SA,mc_raw,2048,False,optimization_seconds,0.08256651998963208,0.003037692036749481,20,0.0814060747460462,0.08402445467829239,training_seed_or_data_batch,False
P-E,SA,mc_raw,2048,False,direction_loss,-0.07111099212167418,0.008278899864213627,20,-0.07466590494304529,-0.06761895179721843,training_seed_or_data_batch,False
P-E,SA,mc_raw,2048,False,direction_steps,100.0,0.0,20,100.0,100.0,training_seed_or_data_batch,False
P-E,SA,mc_raw,2048,False,q_bound,5.0,0.0,20,5.0,5.0,training_seed_or_data_batch,False
P-E,SA,mc_raw,2048,False,q_coefficient_0,0.06980274674478631,0.033291626673272866,20,0.05632652539595289,0.08435125414272722,training_seed_or_data_batch,False
P-E,SA,mc_raw,2048,False,q_coefficient_1,0.37090607449871604,0.023862667471730176,20,0.36052673858405726,0.3809519428699513,training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,32,False,q_bound,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,32,False,curvature_min,0.4800000000000001,1.1390647892519134e-16,20,0.4800000000000001,0.4800000000000001,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,32,False,direction_steps,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,32,False,optimization_seconds,0.00020679507870227098,0.00045326924757936165,20,2.787330420687795e-05,0.00039939455746207375,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,32,False,direction_error,0.0011548447386775776,0.012862778176739312,20,-0.004512161324905727,0.0067844549818881624,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,32,False,direction_loss,0.0022002779484315512,0.008736997162499444,20,-0.0014643498196104398,0.006097301256517899,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,32,False,exact_score,-0.001154844738677576,0.012862778176739312,20,-0.006784454981888164,0.00451216132490572,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,32,False,source_steps_training,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,32,False,source_steps_validation,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,32,False,direction_norm,-0.005223600396862706,0.0190820766435588,20,-0.013794269683309003,0.00261570753655224,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,32,False,fixed_oracle_q_score_variance,-0.016761245808654058,0.0036625161342344545,20,-0.01831605689469782,-0.015184369661476998,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,32,False,q_coefficient_1,-0.019810230476060762,0.03661041401744837,20,-0.037070205275734645,-0.005403870377775394,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,32,False,fixed_oracle_q_gradient_trace_variance,-0.2320153594561944,0.05281608391764147,20,-0.2545032305678905,-0.2085958092325454,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,32,False,q_coefficient_0,0.020096510407059724,0.0339819116116447,20,0.005917963673332658,0.034745892840255484,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,32,False,validation_score_variance,-0.009978092876412836,0.11035699341956252,20,-0.06141468453504008,0.03687486692386483,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,32,False,validation_gradient_trace_variance,-0.2653914500762043,0.17630394384842116,20,-0.3404843476199922,-0.19470934434825773,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,32,False,curvature_max,-1.1199999999999999,2.278129578503827e-16,20,-1.1199999999999999,-1.1199999999999999,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,32,False,validation_score,-0.0025356911030489345,0.013212969293650307,20,-0.008599915151120983,0.003027143742863701,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,32,False,source_steps_total,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,32,False,q_bound,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,32,False,curvature_min,0.4800000000000001,1.1390647892519134e-16,20,0.4800000000000001,0.4800000000000001,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,32,False,direction_steps,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,32,False,optimization_seconds,0.000325515097938478,0.00035637558403997326,20,0.0001676213776227087,0.00047399660921655597,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,32,False,direction_error,-0.0008868095375179939,0.016552805352729297,20,-0.008262253957025765,0.006023659742850811,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,32,False,direction_loss,0.0036710901800234242,0.011566577019595979,20,-0.0010514513650671943,0.00885471853984043,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,32,False,exact_score,0.0008868095375179953,0.016552805352729304,20,-0.006023659742850817,0.008262253957025763,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,32,False,source_steps_training,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,32,False,source_steps_validation,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,32,False,direction_norm,-0.008231898106467062,0.025542365754088737,20,-0.020372332309046927,0.0017116321876064773,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,32,False,fixed_oracle_q_score_variance,-0.023358406966158825,0.003959010144817382,20,-0.025025304525834898,-0.021616646992108326,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,32,False,q_coefficient_1,-0.02299584147545542,0.042629444070677626,20,-0.043606998637663666,-0.006492486880931386,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,32,False,fixed_oracle_q_gradient_trace_variance,-0.32812180124986046,0.05896267478437422,20,-0.353642423346666,-0.3022323138326566,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,32,False,q_coefficient_0,0.024792717898417378,0.033665725135404063,20,0.011329540109559657,0.0394226147148519,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,32,False,validation_score_variance,-0.027234999059431615,0.15891439264509966,20,-0.10380730593051923,0.03555626247609344,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,32,False,validation_gradient_trace_variance,-0.4078121546714543,0.2528622143075369,20,-0.5136673582411209,-0.3034488521039279,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,32,False,curvature_max,-1.1199999999999999,2.278129578503827e-16,20,-1.1199999999999999,-1.1199999999999999,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,32,False,validation_score,-0.0003177989959698553,0.017151754777126493,20,-0.007735156746164509,0.007004098388646987,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,32,False,source_steps_total,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,128,False,q_bound,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,128,False,curvature_min,0.4800000000000001,1.1390647892519134e-16,20,0.4800000000000001,0.4800000000000001,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,128,False,direction_steps,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,128,False,optimization_seconds,0.00014955501537770033,0.0009828662381418743,20,-0.0002638288610614836,0.0005585352546768263,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,128,False,direction_error,-0.0015690153423104716,0.0036747894753687152,20,-0.0031638442763519234,-8.297460419406763e-05,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,128,False,direction_loss,0.0017548616951853543,0.005095459898036754,20,-0.00030889929666812806,0.004008149822880362,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,128,False,exact_score,0.001569015342310474,0.0036747894753687174,20,8.297460419407438e-05,0.0031638442763519247,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,128,False,source_steps_training,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,128,False,source_steps_validation,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,128,False,direction_norm,-0.004044871071448397,0.010778485975663178,20,-0.008695725349040171,0.0003276987287188565,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,128,False,fixed_oracle_q_score_variance,-0.016761245808654058,0.0036625161342344545,20,-0.01831605689469782,-0.015184369661476998,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,128,False,q_coefficient_1,-0.007133013403774731,0.02128781943955819,20,-0.016242535763908023,0.0016330713819701272,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,128,False,fixed_oracle_q_gradient_trace_variance,-0.2320153594561944,0.05281608391764147,20,-0.2545032305678905,-0.2085958092325454,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,128,False,q_coefficient_0,0.00279196862162319,0.014481866232174302,20,-0.003076633928687171,0.009428544408726537,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,128,False,validation_score_variance,-0.016214377446024567,0.0519229192622351,20,-0.03909606147876939,0.004732039670386245,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,128,False,validation_gradient_trace_variance,-0.2549667354697796,0.11361743589569347,20,-0.30484400458390915,-0.20922353754948814,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,128,False,curvature_max,-1.1199999999999999,2.278129578503827e-16,20,-1.1199999999999999,-1.1199999999999999,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,128,False,validation_score,0.0015086145363713002,0.004249722235476377,20,-0.0002323570302571207,0.0034157734493207165,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,128,False,source_steps_total,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,128,False,q_bound,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,128,False,curvature_min,0.4800000000000001,1.1390647892519134e-16,20,0.4800000000000001,0.4800000000000001,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,128,False,direction_steps,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,128,False,optimization_seconds,-0.00013426996301859617,0.0009786641579713402,20,-0.0006100398296257481,0.00023770189902279517,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,128,False,direction_error,-0.0019642748265386524,0.0044520705703501706,20,-0.003997172935343774,-0.0001522124782044654,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,128,False,direction_loss,0.0021416298887714773,0.005706083643643968,20,-0.00011209732673474281,0.004744405316137839,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,128,False,exact_score,0.0019642748265386476,0.004452070570350169,20,0.00015221247820446562,0.003997172935343769,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,128,False,source_steps_training,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,128,False,source_steps_validation,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,128,False,direction_norm,-0.004659786887143404,0.011705718039416365,20,-0.009803364579117018,6.641096750502757e-05,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,128,False,fixed_oracle_q_score_variance,-0.023358406966158825,0.003959010144817382,20,-0.025025304525834898,-0.021616646992108326,paired_training_seed_or_data_batch,False
