round,source_episodes,round_source_episodes,direction_passed,candidate_count,fit_kl,accepted,experiment,method,label,seed,source_steps_total
1,968,868,True,1,1.325338706871946e-09,True,P-L,AN,mc_learned_baseline,46,968
2,1836,868,True,1,1.3108958713839367e-08,True,P-L,AN,mc_learned_baseline,46,1836
3,2704,868,True,1,1.3862311515572122e-09,True,P-L,AN,mc_learned_baseline,46,2704
4,3572,868,True,1,3.398392427667856e-09,True,P-L,AN,mc_learned_baseline,46,3572
5,4440,868,True,1,1.2223705045391456e-08,True,P-L,AN,mc_learned_baseline,46,4440
6,5308,868,True,1,2.263574637961912e-09,True,P-L,AN,mc_learned_baseline,46,5308
7,6176,868,True,1,1.0992093327548676e-09,True,P-L,AN,mc_learned_baseline,46,6176
8,7044,868,True,1,9.927687625507505e-09,True,P-L,AN,mc_learned_baseline,46,7044
9,7912,868,True,1,1.8093010046186005e-08,True,P-L,AN,mc_learned_baseline,46,7912
10,8780,868,True,1,1.8181943795809452e-08,True,P-L,AN,mc_learned_baseline,46,8780
11,9648,868,True,1,5.232404704081513e-08,True,P-L,AN,mc_learned_baseline,46,9648
12,10516,868,True,1,2.70542215453686e-08,True,P-L,AN,mc_learned_baseline,46,10516
13,11384,868,True,1,1.9598326543481756e-08,True,P-L,AN,mc_learned_baseline,46,11384
14,12252,868,True,1,4.1807496553999515e-08,True,P-L,AN,mc_learned_baseline,46,12252
15,13120,868,True,1,1.839162101623641e-08,True,P-L,AN,mc_learned_baseline,46,13120
16,13988,868,True,1,3.000977173533468e-08,True,P-L,AN,mc_learned_baseline,46,13988
17,14856,868,True,1,1.0227724555648778e-08,True,P-L,AN,mc_learned_baseline,46,14856
18,15724,868,True,1,3.844681883614556e-08,True,P-L,AN,mc_learned_baseline,46,15724
19,16592,868,True,1,8.889342158710374e-08,True,P-L,AN,mc_learned_baseline,46,16592
20,17460,868,True,1,1.8547669643440643e-08,True,P-L,AN,mc_learned_baseline,46,17460
21,18328,868,True,1,3.617318145714572e-08,True,P-L,AN,mc_learned_baseline,46,18328
22,19196,868,True,1,5.150185500118595e-08,True,P-L,AN,mc_learned_baseline,46,19196
23,20064,868,True,1,2.245542311155409e-08,True,P-L,AN,mc_learned_baseline,46,20064
24,20932,868,True,1,2.618864571730275e-08,True,P-L,AN,mc_learned_baseline,46,20932
25,21800,868,True,1,5.517396211169279e-10,True,P-L,AN,mc_learned_baseline,46,21800
26,22668,868,True,1,6.249992835396298e-09,True,P-L,AN,mc_learned_baseline,46,22668
27,23536,868,True,1,5.165405466624841e-10,True,P-L,AN,mc_learned_baseline,46,23536
28,24404,868,True,1,2.719484479185088e-08,True,P-L,AN,mc_learned_baseline,46,24404
29,25272,868,True,1,1.9791919829182822e-12,True,P-L,AN,mc_learned_baseline,46,25272
30,26140,868,True,1,1.3299081999550759e-12,True,P-L,AN,mc_learned_baseline,46,26140
31,27008,868,True,1,3.024086055434077e-11,True,P-L,AN,mc_learned_baseline,46,27008
32,27876,868,True,1,1.3794569995717955e-10,True,P-L,AN,mc_learned_baseline,46,27876
33,28744,868,False,0,,False,P-L,AN,mc_learned_baseline,46,28744
34,29612,868,False,0,,False,P-L,AN,mc_learned_baseline,46,29612
35,30480,868,False,0,,False,P-L,AN,mc_learned_baseline,46,30480
36,31348,868,True,1,4.3759266965054394e-12,True,P-L,AN,mc_learned_baseline,46,31348
37,32216,868,True,1,9.10779503434907e-12,True,P-L,AN,mc_learned_baseline,46,32216
