seed,method,sample_episodes,requested_kl,dataset_sha256,q_0,q_1,reachable,eta,actual_kl,candidate_p_0,candidate_p_1,return_gain,normalized_derivative
1009,SA,2048,0.0001,a33b745c50bed3f6f504facdd2f8284920a175e607ff1fdfce43976fe3479492,0.087582396207805,0.3487027748130672,True,0.05610271199264887,0.00010000000000002453,0.30206776361153953,0.7081517027950173,0.015006304687670668,0.06503429256963224
1009,SA,2048,0.0003,a33b745c50bed3f6f504facdd2f8284920a175e607ff1fdfce43976fe3479492,0.087582396207805,0.3487027748130672,True,0.09735411448180362,0.00030000000000002784,0.3035933010265336,0.7140616673752784,0.026548510413062498,0.06503429256963224
1009,SA,2048,0.001,a33b745c50bed3f6f504facdd2f8284920a175e607ff1fdfce43976fe3479492,0.087582396207805,0.3487027748130672,True,0.17840767497842078,0.001,0.3066033908766838,0.7254622697944036,0.050403940659611735,0.06503429256963224
1009,DA,2048,0.0001,a33b745c50bed3f6f504facdd2f8284920a175e607ff1fdfce43976fe3479492,1.3797658378827564,1.0935305492343692,True,0.012684280014791733,0.00010000000000001466,0.3074016208418186,0.7057931585658244,0.012094554674114466,0.22622626214480013
1009,DA,2048,0.0003,a33b745c50bed3f6f504facdd2f8284920a175e607ff1fdfce43976fe3479492,1.3797658378827564,1.0935305492343692,True,0.021965412951213188,0.0003000000000000086,0.31288120638153394,0.7099904283382216,0.021724648637208355,0.22622626214480013
1009,DA,2048,0.001,a33b745c50bed3f6f504facdd2f8284920a175e607ff1fdfce43976fe3479492,1.3797658378827564,1.0935305492343692,True,0.04008887214401553,0.0010000000000000273,0.32373245675497053,0.718083448050977,0.042426265859554335,0.22622626214480013
1010,AN,2048,0.0001,9c297138fd5805d584df21a4b765d8d8111cdaccad04a84f66230a58227ccf3c,0.057379050092837475,0.39637116733519195,True,0.050040957801428,0.00010000000000002897,0.30120733042875714,0.7082639636922438,0.014985662442135117,0.07307434625116879
1010,AN,2048,0.0003,9c297138fd5805d584df21a4b765d8d8111cdaccad04a84f66230a58227ccf3c,0.057379050092837475,0.39637116733519195,True,0.08684360908430246,0.0003000000000000224,0.3020970240291846,0.7142554549427055,0.02644743419681883,0.07307434625116879
1010,AN,2048,0.001,9c297138fd5805d584df21a4b765d8d8111cdaccad04a84f66230a58227ccf3c,0.057379050092837475,0.39637116733519195,True,0.15917751245374967,0.0010000000000000152,0.30385000937230006,0.7258135099993683,0.04998425142412383,0.07307434625116879
1010,SA,2048,0.0001,9c297138fd5805d584df21a4b765d8d8111cdaccad04a84f66230a58227ccf3c,0.05878978904684473,0.40655928858869755,True,0.04878770113250424,0.00010000000000001509,0.3012060321946232,0.7082640877530252,0.014985550101985434,0.07495131946871762
1010,SA,2048,0.0003,9c297138fd5805d584df21a4b765d8d8111cdaccad04a84f66230a58227ccf3c,0.05878978904684473,0.40655928858869755,True,0.084668652788122,0.00030000000000000236,0.3020947674481217,0.7142556690521615,0.026447138250766278,0.07495131946871762
1010,SA,2048,0.001,9c297138fd5805d584df21a4b765d8d8111cdaccad04a84f66230a58227ccf3c,0.05878978904684473,0.40655928858869755,True,0.15519102082995043,0.0010000000000000198,0.3038458604977464,0.7258138979057664,0.04998334770915436,0.07495131946871762
1010,DA,2048,0.0001,9c297138fd5805d584df21a4b765d8d8111cdaccad04a84f66230a58227ccf3c,1.379765493286023,1.0935305618600293,True,0.012684281585201093,0.00010000000000001623,0.3074016199032593,0.7057931593455212,0.012094555860257705,0.22622625748852976
1010,DA,2048,0.0003,9c297138fd5805d584df21a4b765d8d8111cdaccad04a84f66230a58227ccf3c,1.379765493286023,1.0935305618600293,True,0.021965415683759575,0.0003000000000000183,0.31288120474809344,0.7099904296829604,0.021724650702037662,0.22622625748852976
1010,DA,2048,0.001,9c297138fd5805d584df21a4b765d8d8111cdaccad04a84f66230a58227ccf3c,1.379765493286023,1.0935305618600293,True,0.040088877177430676,0.0010000000000000141,0.32373245374706755,0.7180834504844394,0.04242626965430679,0.22622625748852976
1011,AN,2048,0.0001,a9a92f3663a6e5ae921de6337975ada124f7a383ab9c0c88d61dbbcec7d89729,0.13584066472738393,0.3595314384337236,True,0.05306439799079931,0.0001000000000000131,0.30303618902255225,0.7079512508400512,0.014895876649928197,0.06797193199031883
1011,AN,2048,0.0003,a9a92f3663a6e5ae921de6337975ada124f7a383ab9c0c88d61dbbcec7d89729,0.13584066472738393,0.3595314384337236,True,0.0920651800306394,0.00030000000000001965,0.3052787335517485,0.7137155330339533,0.026424876620394555,0.06797193199031883
1011,AN,2048,0.001,a9a92f3663a6e5ae921de6337975ada124f7a383ab9c0c88d61dbbcec7d89729,0.13584066472738393,0.3595314384337236,True,0.16865402163751703,0.0010000000000000328,0.3097095108083809,0.7248345176065765,0.05042400049219137,0.06797193199031883
1011,SA,2048,0.0001,a9a92f3663a6e5ae921de6337975ada124f7a383ab9c0c88d61dbbcec7d89729,0.13411585159619765,0.35829741133649207,True,0.05329044553956924,0.00010000000000002384,0.3030103340627607,0.7079576641081915,0.01490075151747261,0.06771325788107244
1011,SA,2048,0.0003,a9a92f3663a6e5ae921de6337975ada124f7a383ab9c0c88d61dbbcec7d89729,0.13411585159619765,0.35829741133649207,True,0.09245790800929803,0.00030000000000000583,0.3052337210081885,0.7137266083750639,0.026431615435725808,0.06771325788107244
