kind,truth_class,true_value,sample_size,seed,mode,evaluation_batch_id,mean,radius,decision_value,alpha,accepted,false_accept,false_reject,evaluation_episodes
direction,0,0.0,512,40,empirical,e789d91f3bd8d14b84ed53cb586ede6e16eb4668b2dd74dfd8e8d4b1ccf73e0f,0.0,2.0385382603870323,0.0,0.00012919896640826875,False,False,False,512
direction,0,0.0,512,40,hoeffding,e789d91f3bd8d14b84ed53cb586ede6e16eb4668b2dd74dfd8e8d4b1ccf73e0f,0.0,2.0385382603870323,-2.0385382603870323,0.00012919896640826875,False,False,False,512
direction,0,0.0,512,41,empirical,9d9d5bcc2fd85bfb3eb751c72a254eb1f6335932b57e8d982fb89afe222170d3,0.0,2.0385382603870323,0.0,0.00012919896640826875,False,False,False,512
direction,0,0.0,512,41,hoeffding,9d9d5bcc2fd85bfb3eb751c72a254eb1f6335932b57e8d982fb89afe222170d3,0.0,2.0385382603870323,-2.0385382603870323,0.00012919896640826875,False,False,False,512
direction,0,0.0,512,42,empirical,11a39a7c32eff0b92efb3066d2a0678fe6c247a63dc0d81d62f1fdeef6fc977f,0.0,2.0385382603870323,0.0,0.00012919896640826875,False,False,False,512
direction,0,0.0,512,42,hoeffding,11a39a7c32eff0b92efb3066d2a0678fe6c247a63dc0d81d62f1fdeef6fc977f,0.0,2.0385382603870323,-2.0385382603870323,0.00012919896640826875,False,False,False,512
direction,0,0.0,2048,40,empirical,0a485c95be9cddd76d097f522ca1ab22c31f5ce1eba761282ef7ced56164d7b7,0.0,1.0192691301935162,0.0,0.00012919896640826875,False,False,False,2048
direction,0,0.0,2048,40,hoeffding,0a485c95be9cddd76d097f522ca1ab22c31f5ce1eba761282ef7ced56164d7b7,0.0,1.0192691301935162,-1.0192691301935162,0.00012919896640826875,False,False,False,2048
direction,0,0.0,2048,41,empirical,fa6cc775aafe9f21297e6a5bb58a1ce67c7aee5e2b12a7e6f66e6f6b6dbf4edc,0.0,1.0192691301935162,0.0,0.00012919896640826875,False,False,False,2048
direction,0,0.0,2048,41,hoeffding,fa6cc775aafe9f21297e6a5bb58a1ce67c7aee5e2b12a7e6f66e6f6b6dbf4edc,0.0,1.0192691301935162,-1.0192691301935162,0.00012919896640826875,False,False,False,2048
direction,0,0.0,2048,42,empirical,2a2cdf658b69362fd6e3a0258c433ab54468a1352a16a408b47a37e4633ce408,0.0,1.0192691301935162,0.0,0.00012919896640826875,False,False,False,2048
direction,0,0.0,2048,42,hoeffding,2a2cdf658b69362fd6e3a0258c433ab54468a1352a16a408b47a37e4633ce408,0.0,1.0192691301935162,-1.0192691301935162,0.00012919896640826875,False,False,False,2048
direction,1,0.060000000000000005,128,40,empirical,e76dbced8f2fad10c07e5c3b393ced00c91a4133d876ee63c98a9f59711f6480,0.07954427083333335,4.077076520774065,0.07954427083333335,0.00012919896640826875,True,False,False,128
direction,1,0.060000000000000005,128,40,hoeffding,e76dbced8f2fad10c07e5c3b393ced00c91a4133d876ee63c98a9f59711f6480,0.07954427083333335,4.077076520774065,-3.9975322499407313,0.00012919896640826875,False,False,True,128
direction,1,0.060000000000000005,128,41,empirical,7ab7d6d03a8bf0cf5d6937cbff1816dbdb832354f0fb318911750d1a058791b5,0.07468750000000002,4.077076520774065,0.07468750000000002,0.00012919896640826875,True,False,False,128
direction,1,0.060000000000000005,128,41,hoeffding,7ab7d6d03a8bf0cf5d6937cbff1816dbdb832354f0fb318911750d1a058791b5,0.07468750000000002,4.077076520774065,-4.002389020774064,0.00012919896640826875,False,False,True,128
direction,1,0.060000000000000005,128,42,empirical,44b7ab44e25b272be06079ab31ac15817f9c1d30d44a4b734594a7a7932d5779,0.04645833333333334,4.077076520774065,0.04645833333333334,0.00012919896640826875,True,False,False,128
direction,1,0.060000000000000005,128,42,hoeffding,44b7ab44e25b272be06079ab31ac15817f9c1d30d44a4b734594a7a7932d5779,0.04645833333333334,4.077076520774065,-4.030618187440731,0.00012919896640826875,False,False,True,128
direction,1,0.060000000000000005,512,40,empirical,e789d91f3bd8d14b84ed53cb586ede6e16eb4668b2dd74dfd8e8d4b1ccf73e0f,0.05208007812500001,2.0385382603870323,0.05208007812500001,0.00012919896640826875,True,False,False,512
direction,1,0.060000000000000005,512,40,hoeffding,e789d91f3bd8d14b84ed53cb586ede6e16eb4668b2dd74dfd8e8d4b1ccf73e0f,0.05208007812500001,2.0385382603870323,-1.9864581822620324,0.00012919896640826875,False,False,True,512
direction,1,0.060000000000000005,512,41,empirical,9d9d5bcc2fd85bfb3eb751c72a254eb1f6335932b57e8d982fb89afe222170d3,0.06976888020833336,2.0385382603870323,0.06976888020833336,0.00012919896640826875,True,False,False,512
direction,1,0.060000000000000005,512,41,hoeffding,9d9d5bcc2fd85bfb3eb751c72a254eb1f6335932b57e8d982fb89afe222170d3,0.06976888020833336,2.0385382603870323,-1.968769380178699,0.00012919896640826875,False,False,True,512
direction,1,0.060000000000000005,512,42,empirical,11a39a7c32eff0b92efb3066d2a0678fe6c247a63dc0d81d62f1fdeef6fc977f,0.045071614583333336,2.0385382603870323,0.045071614583333336,0.00012919896640826875,True,False,False,512
direction,1,0.060000000000000005,512,42,hoeffding,11a39a7c32eff0b92efb3066d2a0678fe6c247a63dc0d81d62f1fdeef6fc977f,0.045071614583333336,2.0385382603870323,-1.993466645803699,0.00012919896640826875,False,False,True,512
direction,1,0.060000000000000005,2048,40,empirical,0a485c95be9cddd76d097f522ca1ab22c31f5ce1eba761282ef7ced56164d7b7,0.05646565755208334,1.0192691301935162,0.05646565755208334,0.00012919896640826875,True,False,False,2048
direction,1,0.060000000000000005,2048,40,hoeffding,0a485c95be9cddd76d097f522ca1ab22c31f5ce1eba761282ef7ced56164d7b7,0.05646565755208334,1.0192691301935162,-0.9628034726414328,0.00012919896640826875,False,False,True,2048
direction,1,0.060000000000000005,2048,41,empirical,fa6cc775aafe9f21297e6a5bb58a1ce67c7aee5e2b12a7e6f66e6f6b6dbf4edc,0.059986979166666676,1.0192691301935162,0.059986979166666676,0.00012919896640826875,True,False,False,2048
direction,1,0.060000000000000005,2048,41,hoeffding,fa6cc775aafe9f21297e6a5bb58a1ce67c7aee5e2b12a7e6f66e6f6b6dbf4edc,0.059986979166666676,1.0192691301935162,-0.9592821510268494,0.00012919896640826875,False,False,True,2048
direction,1,0.060000000000000005,2048,42,empirical,2a2cdf658b69362fd6e3a0258c433ab54468a1352a16a408b47a37e4633ce408,0.05139648437500001,1.0192691301935162,0.05139648437500001,0.00012919896640826875,True,False,False,2048
direction,1,0.060000000000000005,2048,42,hoeffding,2a2cdf658b69362fd6e3a0258c433ab54468a1352a16a408b47a37e4633ce408,0.05139648437500001,1.0192691301935162,-0.9678726458185162,0.00012919896640826875,False,False,True,2048
return,-1,-0.023389863731432026,128,40,empirical,e76dbced8f2fad10c07e5c3b393ced00c91a4133d876ee63c98a9f59711f6480:584f6c739985960cf485bfe19fe26aac7c407ff08c1005825191acc211e3f0af,-0.06510416666666669,1.9450273310114805,-0.06510416666666669,0.00012919896640826875,False,False,False,256
return,-1,-0.023389863731432026,128,40,hoeffding,e76dbced8f2fad10c07e5c3b393ced00c91a4133d876ee63c98a9f59711f6480:584f6c739985960cf485bfe19fe26aac7c407ff08c1005825191acc211e3f0af,-0.06510416666666669,1.9450273310114805,-2.010131497678147,0.00012919896640826875,False,False,False,256
return,-1,-0.023389863731432026,128,41,empirical,7ab7d6d03a8bf0cf5d6937cbff1816dbdb832354f0fb318911750d1a058791b5:10948ab8ba8fc0d69f8853e665044e17596d82c93b0a05d7aad4ee3d94094ced,-0.112109375,1.9450273310114805,-0.112109375,0.00012919896640826875,False,False,False,256
return,-1,-0.023389863731432026,128,41,hoeffding,7ab7d6d03a8bf0cf5d6937cbff1816dbdb832354f0fb318911750d1a058791b5:10948ab8ba8fc0d69f8853e665044e17596d82c93b0a05d7aad4ee3d94094ced,-0.112109375,1.9450273310114805,-2.0571367060114807,0.00012919896640826875,False,False,False,256
return,-1,-0.023389863731432026,128,42,empirical,44b7ab44e25b272be06079ab31ac15817f9c1d30d44a4b734594a7a7932d5779:17e07d67a9fac7309ea04c5590ba9c8015cd6910617677ce6b0d9d35c7d3954d,-0.05859375000000002,1.9450273310114805,-0.05859375000000002,0.00012919896640826875,False,False,False,256
return,-1,-0.023389863731432026,128,42,hoeffding,44b7ab44e25b272be06079ab31ac15817f9c1d30d44a4b734594a7a7932d5779:17e07d67a9fac7309ea04c5590ba9c8015cd6910617677ce6b0d9d35c7d3954d,-0.05859375000000002,1.9450273310114805,-2.0036210810114805,0.00012919896640826875,False,False,False,256
return,-1,-0.023389863731432026,512,40,empirical,e789d91f3bd8d14b84ed53cb586ede6e16eb4668b2dd74dfd8e8d4b1ccf73e0f:df4daa810f131b5bf6600fc7fb059ae567cfb1bf03281dcd6b9acaff781aef90,0.003092447916666654,0.9725136655057403,0.003092447916666654,0.00012919896640826875,True,True,False,1024
return,-1,-0.023389863731432026,512,40,hoeffding,e789d91f3bd8d14b84ed53cb586ede6e16eb4668b2dd74dfd8e8d4b1ccf73e0f:df4daa810f131b5bf6600fc7fb059ae567cfb1bf03281dcd6b9acaff781aef90,0.003092447916666654,0.9725136655057403,-0.9694212175890736,0.00012919896640826875,False,False,False,1024
return,-1,-0.023389863731432026,512,41,empirical,9d9d5bcc2fd85bfb3eb751c72a254eb1f6335932b57e8d982fb89afe222170d3:8c3610a5d8b4c2917f3ceed13dc0c1d0398db20d184e24366f5e322f786e1853,-0.05904947916666667,0.9725136655057403,-0.05904947916666667,0.00012919896640826875,False,False,False,1024
return,-1,-0.023389863731432026,512,41,hoeffding,9d9d5bcc2fd85bfb3eb751c72a254eb1f6335932b57e8d982fb89afe222170d3:8c3610a5d8b4c2917f3ceed13dc0c1d0398db20d184e24366f5e322f786e1853,-0.05904947916666667,0.9725136655057403,-1.031563144672407,0.00012919896640826875,False,False,False,1024
return,-1,-0.023389863731432026,512,42,empirical,11a39a7c32eff0b92efb3066d2a0678fe6c247a63dc0d81d62f1fdeef6fc977f:353e8bc9f8a975bef627103ca0434cb7a8e8c83753ea531bb94e882b5ed96cf2,0.011881510416666656,0.9725136655057403,0.011881510416666656,0.00012919896640826875,True,True,False,1024
return,-1,-0.023389863731432026,512,42,hoeffding,11a39a7c32eff0b92efb3066d2a0678fe6c247a63dc0d81d62f1fdeef6fc977f:353e8bc9f8a975bef627103ca0434cb7a8e8c83753ea531bb94e882b5ed96cf2,0.011881510416666656,0.9725136655057403,-0.9606321550890736,0.00012919896640826875,False,False,False,1024
return,-1,-0.023389863731432026,2048,40,empirical,0a485c95be9cddd76d097f522ca1ab22c31f5ce1eba761282ef7ced56164d7b7:220ec7d694b065ed3418d24c3a29a87fc893a56323acab93e64172178a831c6f,0.000333658854166659,0.4862568327528701,0.000333658854166659,0.00012919896640826875,True,True,False,4096
return,-1,-0.023389863731432026,2048,40,hoeffding,0a485c95be9cddd76d097f522ca1ab22c31f5ce1eba761282ef7ced56164d7b7:220ec7d694b065ed3418d24c3a29a87fc893a56323acab93e64172178a831c6f,0.000333658854166659,0.4862568327528701,-0.4859231738987035,0.00012919896640826875,False,False,False,4096
return,-1,-0.023389863731432026,2048,41,empirical,fa6cc775aafe9f21297e6a5bb58a1ce67c7aee5e2b12a7e6f66e6f6b6dbf4edc:dc8d90a8e1d120856ea6254fd1991a5246248068d94fca163b5234a37ea63502,-0.02622070312500001,0.4862568327528701,-0.02622070312500001,0.00012919896640826875,False,False,False,4096
return,-1,-0.023389863731432026,2048,41,hoeffding,fa6cc775aafe9f21297e6a5bb58a1ce67c7aee5e2b12a7e6f66e6f6b6dbf4edc:dc8d90a8e1d120856ea6254fd1991a5246248068d94fca163b5234a37ea63502,-0.02622070312500001,0.4862568327528701,-0.5124775358778701,0.00012919896640826875,False,False,False,4096
return,-1,-0.023389863731432026,2048,42,empirical,2a2cdf658b69362fd6e3a0258c433ab54468a1352a16a408b47a37e4633ce408:9d9272d07f558868c39f642e7846b46e838810d4c2f39b27376c4eeb737a72f4,0.010042317708333328,0.4862568327528701,0.010042317708333328,0.00012919896640826875,True,True,False,4096
return,-1,-0.023389863731432026,2048,42,hoeffding,2a2cdf658b69362fd6e3a0258c433ab54468a1352a16a408b47a37e4633ce408:9d9272d07f558868c39f642e7846b46e838810d4c2f39b27376c4eeb737a72f4,0.010042317708333328,0.4862568327528701,-0.4762145150445368,0.00012919896640826875,False,False,False,4096
return,0,0.0,128,40,empirical,e76dbced8f2fad10c07e5c3b393ced00c91a4133d876ee63c98a9f59711f6480:1bf8d9c265f8d036ea085465cf25bddeae83744b4a0e548d09827cc3bfbfc8be,-0.05885416666666668,1.9450273310114805,-0.05885416666666668,0.00012919896640826875,False,False,False,256
return,0,0.0,128,40,hoeffding,e76dbced8f2fad10c07e5c3b393ced00c91a4133d876ee63c98a9f59711f6480:1bf8d9c265f8d036ea085465cf25bddeae83744b4a0e548d09827cc3bfbfc8be,-0.05885416666666668,1.9450273310114805,-2.0038814976781474,0.00012919896640826875,False,False,False,256
return,0,0.0,128,41,empirical,7ab7d6d03a8bf0cf5d6937cbff1816dbdb832354f0fb318911750d1a058791b5:b07eea4e49c944dfc30c2577b752521cc133b1016eacabbecce7049d72fa7f22,-0.10716145833333333,1.9450273310114805,-0.10716145833333333,0.00012919896640826875,False,False,False,256
return,0,0.0,128,41,hoeffding,7ab7d6d03a8bf0cf5d6937cbff1816dbdb832354f0fb318911750d1a058791b5:b07eea4e49c944dfc30c2577b752521cc133b1016eacabbecce7049d72fa7f22,-0.10716145833333333,1.9450273310114805,-2.0521887893448136,0.00012919896640826875,False,False,False,256
return,0,0.0,128,42,empirical,44b7ab44e25b272be06079ab31ac15817f9c1d30d44a4b734594a7a7932d5779:254d4c3a0af17faad306f845e06ae59f6b2f3f10a8b4a6bfb953af9fd8d0205d,-0.026822916666666682,1.9450273310114805,-0.026822916666666682,0.00012919896640826875,False,False,False,256
return,0,0.0,128,42,hoeffding,44b7ab44e25b272be06079ab31ac15817f9c1d30d44a4b734594a7a7932d5779:254d4c3a0af17faad306f845e06ae59f6b2f3f10a8b4a6bfb953af9fd8d0205d,-0.026822916666666682,1.9450273310114805,-1.9718502476781472,0.00012919896640826875,False,False,False,256
return,0,0.0,512,40,empirical,e789d91f3bd8d14b84ed53cb586ede6e16eb4668b2dd74dfd8e8d4b1ccf73e0f:914055cff6c36ded4823c823f880226863a8cdd848b4b23110588fc1945ca29c,0.02197265625,0.9725136655057403,0.02197265625,0.00012919896640826875,True,True,False,1024
return,0,0.0,512,40,hoeffding,e789d91f3bd8d14b84ed53cb586ede6e16eb4668b2dd74dfd8e8d4b1ccf73e0f:914055cff6c36ded4823c823f880226863a8cdd848b4b23110588fc1945ca29c,0.02197265625,0.9725136655057403,-0.9505410092557403,0.00012919896640826875,False,False,False,1024
return,0,0.0,512,41,empirical,9d9d5bcc2fd85bfb3eb751c72a254eb1f6335932b57e8d982fb89afe222170d3:de61fcf78b0d0071ee3d538f45271d59e9c19cf0e9492ac1ca137d2b0c660799,-0.02708333333333333,0.9725136655057403,-0.02708333333333333,0.00012919896640826875,False,False,False,1024
return,0,0.0,512,41,hoeffding,9d9d5bcc2fd85bfb3eb751c72a254eb1f6335932b57e8d982fb89afe222170d3:de61fcf78b0d0071ee3d538f45271d59e9c19cf0e9492ac1ca137d2b0c660799,-0.02708333333333333,0.9725136655057403,-0.9995969988390736,0.00012919896640826875,False,False,False,1024
return,0,0.0,512,42,empirical,11a39a7c32eff0b92efb3066d2a0678fe6c247a63dc0d81d62f1fdeef6fc977f:f66e562a8ca16ad80b432c0a5b17cc3f86a56d246b6002ac1a2b2e66d82dee4d,0.024902343749999993,0.9725136655057403,0.024902343749999993,0.00012919896640826875,True,True,False,1024
return,0,0.0,512,42,hoeffding,11a39a7c32eff0b92efb3066d2a0678fe6c247a63dc0d81d62f1fdeef6fc977f:f66e562a8ca16ad80b432c0a5b17cc3f86a56d246b6002ac1a2b2e66d82dee4d,0.024902343749999993,0.9725136655057403,-0.9476113217557403,0.00012919896640826875,False,False,False,1024
return,0,0.0,2048,40,empirical,0a485c95be9cddd76d097f522ca1ab22c31f5ce1eba761282ef7ced56164d7b7:c403e4c456da65c0ba8929df6406a728d5721585e8f1867fc2dad4622d4833b4,0.019604492187500003,0.4862568327528701,0.019604492187500003,0.00012919896640826875,True,True,False,4096
return,0,0.0,2048,40,hoeffding,0a485c95be9cddd76d097f522ca1ab22c31f5ce1eba761282ef7ced56164d7b7:c403e4c456da65c0ba8929df6406a728d5721585e8f1867fc2dad4622d4833b4,0.019604492187500003,0.4862568327528701,-0.46665234056537014,0.00012919896640826875,False,False,False,4096
return,0,0.0,2048,41,empirical,fa6cc775aafe9f21297e6a5bb58a1ce67c7aee5e2b12a7e6f66e6f6b6dbf4edc:13369555102bdddc919d82a1cdaf4dd4e87238685088f96fa8d434dec03924ea,-0.001350911458333338,0.4862568327528701,-0.001350911458333338,0.00012919896640826875,False,False,False,4096
return,0,0.0,2048,41,hoeffding,fa6cc775aafe9f21297e6a5bb58a1ce67c7aee5e2b12a7e6f66e6f6b6dbf4edc:13369555102bdddc919d82a1cdaf4dd4e87238685088f96fa8d434dec03924ea,-0.001350911458333338,0.4862568327528701,-0.48760774421120345,0.00012919896640826875,False,False,False,4096
return,0,0.0,2048,42,empirical,2a2cdf658b69362fd6e3a0258c433ab54468a1352a16a408b47a37e4633ce408:bcf07aeb7f6be975a69bd2f552e24e9bc84fee2b78d3f650c328d3f2d9248d2d,0.027929687499999998,0.4862568327528701,0.027929687499999998,0.00012919896640826875,True,True,False,4096
return,0,0.0,2048,42,hoeffding,2a2cdf658b69362fd6e3a0258c433ab54468a1352a16a408b47a37e4633ce408:bcf07aeb7f6be975a69bd2f552e24e9bc84fee2b78d3f650c328d3f2d9248d2d,0.027929687499999998,0.4862568327528701,-0.4583271452528701,0.00012919896640826875,False,False,False,4096
return,1,0.02459893978736909,128,40,empirical,e76dbced8f2fad10c07e5c3b393ced00c91a4133d876ee63c98a9f59711f6480:6d138a926a9775c5bf31e0abb334a330471aae455bd15d0e451a543a73aaba65,-0.04270833333333335,1.9450273310114805,-0.04270833333333335,0.00012919896640826875,False,False,True,256
return,1,0.02459893978736909,128,40,hoeffding,e76dbced8f2fad10c07e5c3b393ced00c91a4133d876ee63c98a9f59711f6480:6d138a926a9775c5bf31e0abb334a330471aae455bd15d0e451a543a73aaba65,-0.04270833333333335,1.9450273310114805,-1.9877356643448139,0.00012919896640826875,False,False,True,256
return,1,0.02459893978736909,128,41,empirical,7ab7d6d03a8bf0cf5d6937cbff1816dbdb832354f0fb318911750d1a058791b5:3a06e697ba4433847b18d6022e33b740bf2e4e2ce3f373477360c80a4f946fcc,-0.05872395833333333,1.9450273310114805,-0.05872395833333333,0.00012919896640826875,False,False,True,256
return,1,0.02459893978736909,128,41,hoeffding,7ab7d6d03a8bf0cf5d6937cbff1816dbdb832354f0fb318911750d1a058791b5:3a06e697ba4433847b18d6022e33b740bf2e4e2ce3f373477360c80a4f946fcc,-0.05872395833333333,1.9450273310114805,-2.0037512893448137,0.00012919896640826875,False,False,True,256
return,1,0.02459893978736909,128,42,empirical,44b7ab44e25b272be06079ab31ac15817f9c1d30d44a4b734594a7a7932d5779:54d3a539a8447a896c34be6b67787edb9e67d2188fc224f771d13da51b4061de,-0.009635416666666678,1.9450273310114805,-0.009635416666666678,0.00012919896640826875,False,False,True,256
return,1,0.02459893978736909,128,42,hoeffding,44b7ab44e25b272be06079ab31ac15817f9c1d30d44a4b734594a7a7932d5779:54d3a539a8447a896c34be6b67787edb9e67d2188fc224f771d13da51b4061de,-0.009635416666666678,1.9450273310114805,-1.9546627476781473,0.00012919896640826875,False,False,True,256
return,1,0.02459893978736909,512,40,empirical,e789d91f3bd8d14b84ed53cb586ede6e16eb4668b2dd74dfd8e8d4b1ccf73e0f:95aa7d064ab18229ef6a34594687c7c570ca8c6810d3c090d22d4d67c52d700a,0.03707682291666667,0.9725136655057403,0.03707682291666667,0.00012919896640826875,True,False,False,1024
return,1,0.02459893978736909,512,40,hoeffding,e789d91f3bd8d14b84ed53cb586ede6e16eb4668b2dd74dfd8e8d4b1ccf73e0f:95aa7d064ab18229ef6a34594687c7c570ca8c6810d3c090d22d4d67c52d700a,0.03707682291666667,0.9725136655057403,-0.9354368425890736,0.00012919896640826875,False,False,True,1024
return,1,0.02459893978736909,512,41,empirical,9d9d5bcc2fd85bfb3eb751c72a254eb1f6335932b57e8d982fb89afe222170d3:26e463a85c65da220cc5511a6a407c24c4c44e39883df2594e27e902a14e9dfc,0.00045572916666667025,0.9725136655057403,0.00045572916666667025,0.00012919896640826875,True,False,False,1024
return,1,0.02459893978736909,512,41,hoeffding,9d9d5bcc2fd85bfb3eb751c72a254eb1f6335932b57e8d982fb89afe222170d3:26e463a85c65da220cc5511a6a407c24c4c44e39883df2594e27e902a14e9dfc,0.00045572916666667025,0.9725136655057403,-0.9720579363390736,0.00012919896640826875,False,False,True,1024
return,1,0.02459893978736909,512,42,empirical,11a39a7c32eff0b92efb3066d2a0678fe6c247a63dc0d81d62f1fdeef6fc977f:abf661fd6f8205e2eb3eff7aa35a8142002935d1f1b47c208381eabc17d43630,0.049902343749999994,0.9725136655057403,0.049902343749999994,0.00012919896640826875,True,False,False,1024
return,1,0.02459893978736909,512,42,hoeffding,11a39a7c32eff0b92efb3066d2a0678fe6c247a63dc0d81d62f1fdeef6fc977f:abf661fd6f8205e2eb3eff7aa35a8142002935d1f1b47c208381eabc17d43630,0.049902343749999994,0.9725136655057403,-0.9226113217557402,0.00012919896640826875,False,False,True,1024
return,1,0.02459893978736909,2048,40,empirical,0a485c95be9cddd76d097f522ca1ab22c31f5ce1eba761282ef7ced56164d7b7:213b269036b4a064a7bcf5e666c464a629ffaedd451936d300ed0784fb772556,0.042374674479166666,0.4862568327528701,0.042374674479166666,0.00012919896640826875,True,False,False,4096
return,1,0.02459893978736909,2048,40,hoeffding,0a485c95be9cddd76d097f522ca1ab22c31f5ce1eba761282ef7ced56164d7b7:213b269036b4a064a7bcf5e666c464a629ffaedd451936d300ed0784fb772556,0.042374674479166666,0.4862568327528701,-0.4438821582737035,0.00012919896640826875,False,False,True,4096
