experiment,method,label,smoke_only,metric,mean,std,independent_units,ci95_low,ci95_high,interval_unit,small_sample,variant,source_n,target_n
T-L,DA,mc_learned_baseline,False,best_source_empirical_monitor_return,1.04733,0.0040359633298630996,10,1.0446900000000003,1.0494000000000003,training_seed_or_data_batch,False,,,
T-L,DA,mc_learned_baseline,False,seconds,0.3046705800225027,0.024899873364313947,10,0.2913501882480341,0.3204868775376235,training_seed_or_data_batch,False,,,
T-L,DA,mc_learned_baseline,False,source_report_only_steps,1000.0,0.0,10,1000.0,1000.0,training_seed_or_data_batch,False,,,
T-L,DA,mc_learned_baseline,False,target_report_only_steps,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False,,,
P-L,AN - SA,mc_learned_baseline,False,source_steps_training,-140.8,221.29156232345497,10,-268.8,-12.8,paired_training_seed_or_data_batch,False,,,
P-L,AN - SA,mc_learned_baseline,False,source_steps_return_check,1024.0,1448.1546878700494,10,204.8,1843.2,paired_training_seed_or_data_batch,False,,,
P-L,AN - SA,mc_learned_baseline,False,target_report_only_steps,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,,,
P-L,AN - SA,mc_learned_baseline,False,source_steps_total,69.2,631.4175938139338,10,-293.6,447.6,paired_training_seed_or_data_batch,False,,,
P-L,AN - SA,mc_learned_baseline,False,source_report_only_steps,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,,,
P-L,AN - SA,mc_learned_baseline,False,final_source_return_diagnostic,-0.014727824500530673,0.03979231478844635,10,-0.03999478124567489,0.006054727559575934,paired_training_seed_or_data_batch,False,,,
P-L,AN - SA,mc_learned_baseline,False,source_steps_direction_check,-563.2,885.1662492938199,10,-1075.2,-51.2,paired_training_seed_or_data_batch,False,,,
P-L,AN - SA,mc_learned_baseline,False,source_steps_critic,-140.8,221.29156232345497,10,-268.8,-12.8,paired_training_seed_or_data_batch,False,,,
P-L,AN - SA,mc_learned_baseline,False,budget,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,,,
P-L,AN - SA,mc_learned_baseline,False,updates,-1.1,1.728840330651992,10,-2.1,-0.1,paired_training_seed_or_data_batch,False,,,
P-L,AN - SA,mc_learned_baseline,False,unused_budget,-69.2,631.4175938139338,10,-447.6,293.6,paired_training_seed_or_data_batch,False,,,
P-L,AN - SA,mc_learned_baseline,False,source_steps_monitor,-110.0,172.8840330651992,10,-210.0,-10.0,paired_training_seed_or_data_batch,False,,,
P-L,AN - DA,mc_learned_baseline,False,source_steps_training,-64.0,278.15263595531303,10,-230.4,89.6,paired_training_seed_or_data_batch,False,,,
P-L,AN - DA,mc_learned_baseline,False,source_steps_return_check,-15872.0,1619.0861620062103,10,-16793.6,-14950.4,paired_training_seed_or_data_batch,False,,,
P-L,AN - DA,mc_learned_baseline,False,target_report_only_steps,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,,,
