experiment,method,label,smoke_only,metric,mean,std,independent_units,ci95_low,ci95_high,interval_unit,small_sample,variant,source_n,target_n
P-L-final-transfer,SA,mc_learned_baseline,False,target_training_steps,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False,normalized,4,6
P-L-final-transfer,SA,mc_learned_baseline,False,source_steps_total,260737.6,353.97024357046365,10,260545.6,260986.4,training_seed_or_data_batch,False,fixed-edge,4,2
P-L-final-transfer,SA,mc_learned_baseline,False,frozen_actor_return_diagnostic,0.8265389172486358,9.672317883670825e-05,10,0.8264730619439933,0.8265894921106499,training_seed_or_data_batch,False,fixed-edge,4,2
P-L-final-transfer,SA,mc_learned_baseline,False,target_training_steps,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False,fixed-edge,4,2
P-L-final-transfer,SA,mc_learned_baseline,False,source_steps_total,260737.6,353.97024357046365,10,260545.6,260986.4,training_seed_or_data_batch,False,fixed-edge,4,6
P-L-final-transfer,SA,mc_learned_baseline,False,frozen_actor_return_diagnostic,10.478019581346741,0.0015473971315934296,10,10.47695998265405,10.478820972212473,training_seed_or_data_batch,False,fixed-edge,4,6
P-L-final-transfer,SA,mc_learned_baseline,False,target_training_steps,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False,fixed-edge,4,6
P-L-final-transfer,SA,mc_learned_baseline,False,source_steps_total,260737.6,353.97024357046365,10,260545.6,260986.4,training_seed_or_data_batch,False,composition,4,2
P-L-final-transfer,SA,mc_learned_baseline,False,frozen_actor_return_diagnostic,2.0394984238260565,0.00041489912554329965,10,2.039214989010804,2.0397105011589525,training_seed_or_data_batch,False,composition,4,2
P-L-final-transfer,SA,mc_learned_baseline,False,target_training_steps,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False,composition,4,2
P-L-final-transfer,SA,mc_learned_baseline,False,source_steps_total,260737.6,353.97024357046365,10,260545.6,260986.4,training_seed_or_data_batch,False,composition,4,6
P-L-final-transfer,SA,mc_learned_baseline,False,frozen_actor_return_diagnostic,6.118495271478169,0.0012446973766297826,10,6.117644967032413,6.119131503476858,training_seed_or_data_batch,False,composition,4,6
P-L-final-transfer,SA,mc_learned_baseline,False,target_training_steps,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False,composition,4,6
P-L,DA,mc_learned_baseline,False,source_steps_total,261506.0,374.9737768609071,10,261283.6,261719.6,training_seed_or_data_batch,False,,,
P-L,DA,mc_learned_baseline,False,budget,262144.0,0.0,10,262144.0,262144.0,training_seed_or_data_batch,False,,,
P-L,DA,mc_learned_baseline,False,unused_budget,638.0,374.9737768609071,10,424.4,860.4,training_seed_or_data_batch,False,,,
P-L,DA,mc_learned_baseline,False,updates,121.9,3.784471194529326,10,119.7,124.0,training_seed_or_data_batch,False,,,
P-L,DA,mc_learned_baseline,False,final_source_return_diagnostic,4.319991139710095,1.8688336222512876e-05,10,4.319978863664012,4.319997926096429,training_seed_or_data_batch,False,,,
P-L,DA,mc_learned_baseline,False,source_report_only_steps,500.0,0.0,10,500.0,500.0,training_seed_or_data_batch,False,,,
P-L,DA,mc_learned_baseline,False,target_report_only_steps,3000.0,0.0,10,3000.0,3000.0,training_seed_or_data_batch,False,,,
P-L,DA,mc_learned_baseline,False,source_steps_training,15603.2,484.4123128997537,10,15321.6,15872.0,training_seed_or_data_batch,False,,,
P-L,DA,mc_learned_baseline,False,source_steps_critic,15603.2,484.4123128997537,10,15321.6,15872.0,training_seed_or_data_batch,False,,,
P-L,DA,mc_learned_baseline,False,source_steps_direction_check,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False,,,
P-L,DA,mc_learned_baseline,False,source_steps_return_check,218009.6,1317.564352212909,10,217292.8,218728.96,training_seed_or_data_batch,False,,,
P-L,DA,mc_learned_baseline,False,source_steps_monitor,12290.0,378.44711945293255,10,12070.0,12500.0,training_seed_or_data_batch,False,,,
P-L-final-transfer,DA,mc_learned_baseline,False,source_steps_total,261506.0,374.9737768609071,10,261283.6,261719.6,training_seed_or_data_batch,False,normalized,4,2
P-L-final-transfer,DA,mc_learned_baseline,False,frozen_actor_return_diagnostic,2.1599955698550475,9.344168111256438e-06,10,2.159989431832006,2.1599989630482144,training_seed_or_data_batch,False,normalized,4,2
P-L-final-transfer,DA,mc_learned_baseline,False,target_training_steps,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False,normalized,4,2
P-L-final-transfer,DA,mc_learned_baseline,False,source_steps_total,261506.0,374.9737768609071,10,261283.6,261719.6,training_seed_or_data_batch,False,normalized,4,6
P-L-final-transfer,DA,mc_learned_baseline,False,frozen_actor_return_diagnostic,6.479986709565144,2.80325043338541e-05,10,6.479968295496019,6.479996889144643,training_seed_or_data_batch,False,normalized,4,6
P-L-final-transfer,DA,mc_learned_baseline,False,target_training_steps,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False,normalized,4,6
P-L-final-transfer,DA,mc_learned_baseline,False,source_steps_total,261506.0,374.9737768609071,10,261283.6,261719.6,training_seed_or_data_batch,False,fixed-edge,4,2
P-L-final-transfer,DA,mc_learned_baseline,False,frozen_actor_return_diagnostic,0.8266649464186493,3.630776172084826e-06,10,0.8266625614905235,0.8266662686413634,training_seed_or_data_batch,False,fixed-edge,4,2
P-L-final-transfer,DA,mc_learned_baseline,False,target_training_steps,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False,fixed-edge,4,2
P-L-final-transfer,DA,mc_learned_baseline,False,source_steps_total,261506.0,374.9737768609071,10,261283.6,261719.6,training_seed_or_data_batch,False,fixed-edge,4,6
P-L-final-transfer,DA,mc_learned_baseline,False,frozen_actor_return_diagnostic,10.479978579874338,4.5172703539027526e-05,10,10.479948906520468,10.479994978465944,training_seed_or_data_batch,False,fixed-edge,4,6
P-L-final-transfer,DA,mc_learned_baseline,False,target_training_steps,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False,fixed-edge,4,6
P-L-final-transfer,DA,mc_learned_baseline,False,source_steps_total,261506.0,374.9737768609071,10,261283.6,261719.6,training_seed_or_data_batch,False,composition,4,2
P-L-final-transfer,DA,mc_learned_baseline,False,frozen_actor_return_diagnostic,2.0399968291978365,6.667459399556553e-06,10,2.0399924527464046,2.0399992390131123,training_seed_or_data_batch,False,composition,4,2
P-L-final-transfer,DA,mc_learned_baseline,False,target_training_steps,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False,composition,4,2
P-L-final-transfer,DA,mc_learned_baseline,False,source_steps_total,261506.0,374.9737768609071,10,261283.6,261719.6,training_seed_or_data_batch,False,composition,4,6
P-L-final-transfer,DA,mc_learned_baseline,False,frozen_actor_return_diagnostic,6.11999048759351,2.0002378198727936e-05,10,6.119977358239215,6.119997717039339,training_seed_or_data_batch,False,composition,4,6
P-L-final-transfer,DA,mc_learned_baseline,False,target_training_steps,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False,composition,4,6
P-L,AN - SA,mc_learned_baseline,False,budget,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,,,
P-L,AN - SA,mc_learned_baseline,False,source_steps_training,-6681.6,2523.3284544206463,10,-8064.0,-5106.880000000002,paired_training_seed_or_data_batch,False,,,
P-L,AN - SA,mc_learned_baseline,False,source_report_only_steps,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,,,
P-L,AN - SA,mc_learned_baseline,False,unused_budget,-53.6,650.3911985190998,10,-457.66,308.4099999999999,paired_training_seed_or_data_batch,False,,,
P-L,AN - SA,mc_learned_baseline,False,target_report_only_steps,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,,,
