round,source_episodes,round_source_episodes,direction_passed,candidate_count,fit_kl,accepted,experiment,method,label,seed,source_steps_total
1,1480,1380,,1,2.710743384040964e-09,True,P-L,AN,mc_learned_baseline,43,1480
2,2860,1380,,1,1.186034852786828e-09,True,P-L,AN,mc_learned_baseline,43,2860
3,4240,1380,,1,1.7698781452347137e-09,True,P-L,AN,mc_learned_baseline,43,4240
4,7668,3428,,3,9.40453040873187e-10,False,P-L,AN,mc_learned_baseline,43,7668
5,10072,2404,,2,2.558542716455059e-09,True,P-L,AN,mc_learned_baseline,43,10072
6,11452,1380,,1,8.693147137769103e-10,True,P-L,AN,mc_learned_baseline,43,11452
7,12832,1380,,1,1.3012380994203482e-08,True,P-L,AN,mc_learned_baseline,43,12832
8,15236,2404,,2,4.5682639334624813e-10,True,P-L,AN,mc_learned_baseline,43,15236
9,18664,3428,,3,1.554944322180868e-10,True,P-L,AN,mc_learned_baseline,43,18664
10,21068,2404,,2,2.4894435043826964e-09,True,P-L,AN,mc_learned_baseline,43,21068
11,22448,1380,,1,2.1333884675584638e-08,True,P-L,AN,mc_learned_baseline,43,22448
12,23828,1380,,1,1.8776121103090975e-08,True,P-L,AN,mc_learned_baseline,43,23828
13,25208,1380,,1,1.0565550212900724e-08,True,P-L,AN,mc_learned_baseline,43,25208
14,28636,3428,,3,2.2842454678235523e-10,False,P-L,AN,mc_learned_baseline,43,28636
15,30016,1380,,1,9.63142281463997e-09,True,P-L,AN,mc_learned_baseline,43,30016
16,31396,1380,,1,2.8402402562196183e-08,True,P-L,AN,mc_learned_baseline,43,31396
17,32776,1380,,1,3.035842767970864e-08,True,P-L,AN,mc_learned_baseline,43,32776
18,34156,1380,,1,1.5564855136562805e-09,True,P-L,AN,mc_learned_baseline,43,34156
19,35536,1380,,1,2.5556465076079758e-08,True,P-L,AN,mc_learned_baseline,43,35536
20,36916,1380,,1,4.570214079924605e-08,True,P-L,AN,mc_learned_baseline,43,36916
21,38296,1380,,1,3.4535088755457316e-08,True,P-L,AN,mc_learned_baseline,43,38296
22,39676,1380,,1,2.4236136444501314e-08,True,P-L,AN,mc_learned_baseline,43,39676
23,41056,1380,,1,5.970345626733641e-08,True,P-L,AN,mc_learned_baseline,43,41056
24,42436,1380,,1,6.631087718803954e-08,True,P-L,AN,mc_learned_baseline,43,42436
25,43816,1380,,1,4.542687330628712e-09,True,P-L,AN,mc_learned_baseline,43,43816
26,45196,1380,,1,2.4711036065545415e-08,True,P-L,AN,mc_learned_baseline,43,45196
27,47600,2404,,2,7.91430108092107e-09,True,P-L,AN,mc_learned_baseline,43,47600
28,48980,1380,,1,1.960832420009019e-09,True,P-L,AN,mc_learned_baseline,43,48980
29,50360,1380,,1,3.53512931375436e-08,True,P-L,AN,mc_learned_baseline,43,50360
30,51740,1380,,1,2.3533281281429582e-08,True,P-L,AN,mc_learned_baseline,43,51740
31,53120,1380,,1,6.6426113980296646e-09,True,P-L,AN,mc_learned_baseline,43,53120
32,54500,1380,,1,7.941903150434958e-11,True,P-L,AN,mc_learned_baseline,43,54500
33,55880,1380,,1,3.099688235543817e-10,True,P-L,AN,mc_learned_baseline,43,55880
34,57260,1380,,1,9.717684197104463e-10,True,P-L,AN,mc_learned_baseline,43,57260
35,58640,1380,,1,7.194548835001139e-09,True,P-L,AN,mc_learned_baseline,43,58640
36,60020,1380,,1,5.387841559770975e-10,True,P-L,AN,mc_learned_baseline,43,60020
37,61400,1380,,1,1.5739433528931023e-09,True,P-L,AN,mc_learned_baseline,43,61400
38,64828,3428,,3,6.328888075863613e-12,True,P-L,AN,mc_learned_baseline,43,64828
39,67232,2404,,2,1.9290139359504483e-12,True,P-L,AN,mc_learned_baseline,43,67232
40,68612,1380,,1,6.627482836463563e-11,True,P-L,AN,mc_learned_baseline,43,68612
41,71016,2404,,2,1.2670226951355858e-09,True,P-L,AN,mc_learned_baseline,43,71016
42,72396,1380,,1,2.8602778047452865e-11,True,P-L,AN,mc_learned_baseline,43,72396
43,73776,1380,,1,7.393696057630918e-13,True,P-L,AN,mc_learned_baseline,43,73776
44,76180,2404,,2,6.928994400441718e-13,True,P-L,AN,mc_learned_baseline,43,76180
45,78584,2404,,2,2.714045791360178e-13,True,P-L,AN,mc_learned_baseline,43,78584
46,79964,1380,,1,1.2214845005918469e-12,True,P-L,AN,mc_learned_baseline,43,79964
47,81344,1380,,1,1.0393401746377159e-12,True,P-L,AN,mc_learned_baseline,43,81344
48,82724,1380,,1,1.0614105812737384e-12,True,P-L,AN,mc_learned_baseline,43,82724
49,84104,1380,,1,5.984525431517362e-13,True,P-L,AN,mc_learned_baseline,43,84104
50,85484,1380,,1,9.323320139868542e-13,True,P-L,AN,mc_learned_baseline,43,85484
51,86864,1380,,1,2.036185049357679e-12,True,P-L,AN,mc_learned_baseline,43,86864
52,90292,3428,,3,7.233585899277558e-13,True,P-L,AN,mc_learned_baseline,43,90292
53,92696,2404,,2,3.428208169143144e-13,True,P-L,AN,mc_learned_baseline,43,92696
54,94076,1380,,1,7.12509014763194e-13,True,P-L,AN,mc_learned_baseline,43,94076
55,95456,1380,,1,6.09797744977241e-11,True,P-L,AN,mc_learned_baseline,43,95456
56,96836,1380,,1,2.4692772547571805e-13,True,P-L,AN,mc_learned_baseline,43,96836
57,98216,1380,,1,1.9506049245063765e-13,True,P-L,AN,mc_learned_baseline,43,98216
58,99596,1380,,1,7.62389905844211e-14,True,P-L,AN,mc_learned_baseline,43,99596
