experiment,method,label,oracle_label_group,seed,update,source_steps_total,source_steps_training,source_steps_critic,source_steps_direction_check,source_steps_return_check,source_steps_monitor,source_complete_episodes,agent_decisions,budget,training_return,monitor_return,exact_source_return_diagnostic,actual_return_gain_diagnostic,old_new_kl,baseline_kind,baseline_missing_states,entropy,seconds,accepted,reason,eta,attempts,forward_kl_training,direction_loss,direction_steps,q_bound,critic_validation_mse,label_mse_against_exact_joint_advantage,critic_explained_variance,direction_error,direction_norm,exact_direction_score_diagnostic
T-L,AN,mc_learned_baseline,False,49,18,12816,4608,4608,0,0,3600,6408,25632,262144,0.8060156250000001,0.8244,0.7964030733305564,0.01331985255209478,0.00016690029643081383,public_state_tabular_independent_mc,0,0.4208456761209368,0.7763312999159098,True,accepted_return_check_disabled,0.1,1,9.133368516988006e-10,-0.03609375111901012,100,5.0,0.15499218705347112,0.05919685841568742,0.007642809514198934,0.004911487306402452,0.034522936686134306,0.03872486722530216
T-L,AN,mc_learned_baseline,False,49,19,13528,4864,4864,0,0,3800,6764,27056,262144,0.7729687500000002,0.8247000000000001,0.8134542165889591,0.017051143258402734,0.00027214052124143823,public_state_tabular_independent_mc,0,0.40980741742276444,0.8156381999142468,True,accepted_return_check_disabled,0.1,1,5.923649542320513e-10,-0.05494738580649314,100,5.0,0.2024535064697266,0.08343140074304789,0.013048137632815315,0.0021423085237702332,0.056691820182411506,0.03847172423653335
T-L,AN,mc_learned_baseline,False,49,20,14240,5120,5120,0,0,4000,7120,28480,262144,0.7996875000000001,0.8049,0.8260589564623223,0.012604739873363191,0.0001763942817109338,public_state_tabular_independent_mc,0,0.40101473921612596,0.8528186000185087,True,accepted_return_check_disabled,0.1,1,1.049479759469191e-09,-0.03554843447784359,100,5.0,0.14409811011655177,0.060394202415948395,-0.014000448575966162,0.00305394360566188,0.03689639695732134,0.033286976320408966
T-L,AN,mc_learned_baseline,False,49,21,14952,5376,5376,0,0,4200,7476,29904,262144,0.8402343750000001,0.8604,0.8360587737815132,0.009999817319190862,0.00011913640057227833,public_state_tabular_independent_mc,0,0.3937233308574605,0.8921116999117658,True,accepted_return_check_disabled,0.1,1,1.4016274386302245e-09,-0.023874836158176867,100,5.0,0.1043750218536886,0.042765134549272894,0.011973710078245214,0.0026940256512681384,0.02456329489955171,0.030442442438648076
T-L,AN,mc_learned_baseline,False,49,22,15664,5632,5632,0,0,4400,7832,31328,262144,0.8409375000000001,0.7689,0.8447067866937542,0.008648012912241043,9.877368731857831e-05,public_state_tabular_independent_mc,0,0.3869050777729696,0.9283763999119401,True,accepted_return_check_disabled,0.1,1,9.266206087407036e-10,-0.02170595678115319,100,5.0,0.10839142861599393,0.04222091587316686,0.009835693944297619,0.003466439937908522,0.020373967429064173,0.027087008927934808
T-L,AN,mc_learned_baseline,False,49,23,16376,5888,5888,0,0,4600,8188,32752,262144,0.7764843750000001,0.8708999999999999,0.8609991635224667,0.01629237682871254,0.00037417149634714965,public_state_tabular_independent_mc,0,0.37475070471837124,0.9691622999962419,True,accepted_return_check_disabled,0.1,1,5.016605162406363e-09,-0.07950833640258531,100,5.0,0.18603667734276597,0.07630296397648398,0.009770121949414956,0.013931831746203832,0.0792110059810891,0.014464364542379968
T-L,AN,mc_learned_baseline,False,49,24,17088,6144,6144,0,0,4800,8544,34176,262144,0.8596875000000002,0.915,0.8700381514850107,0.009038987962543987,0.0001327175867763292,public_state_tabular_independent_mc,0,0.3673049013255599,1.0091523999581113,True,accepted_return_check_disabled,0.1,1,4.97321621797922e-10,-0.027077057208251695,100,5.0,0.10901883554371741,0.04340853975302089,0.010125655382082321,0.0010682927788836813,0.027589150727451522,0.022771798380465516
T-L,AN,mc_learned_baseline,False,49,25,17800,6400,6400,0,0,5000,8900,35600,262144,0.9030468750000001,0.8892,0.8745959307667246,0.0045577792817138585,4.381790852889162e-05,public_state_tabular_independent_mc,0,0.36272624566291256,1.0540009000105783,True,accepted_return_check_disabled,0.1,1,5.126878631091458e-10,-0.008733666069972272,100,5.0,0.049334788452148434,0.016178192035825774,0.024137582463708784,0.005684068221514925,0.008820781335476764,0.015676289894020874
T-L,AN,mc_learned_baseline,False,49,26,18512,6656,6656,0,0,5200,9256,37024,262144,0.8735156250000001,0.8889,0.8827116555484715,0.008115724781746936,0.00012274738477392684,public_state_tabular_independent_mc,0,0.3554719064249074,1.1044572999235243,True,accepted_return_check_disabled,0.1,1,6.035494013153539e-10,-0.025797807006205868,100,5.0,0.09166306815424244,0.036457698800649044,0.008538214738224803,0.0005872081156766783,0.02569437060494545,0.019737476474953726
T-L,AN,mc_learned_baseline,False,49,27,19224,6912,6912,0,0,5400,9612,38448,262144,0.9051562500000002,0.8948999999999999,0.8858804669134768,0.003168811365005242,3.430958401828604e-05,public_state_tabular_independent_mc,0,0.3520015464651259,1.1437558999750763,True,accepted_return_check_disabled,0.1,1,5.466067014797618e-10,-0.007349541109121969,100,5.0,0.041950122540878335,0.014232166498365747,0.040633278210768786,0.007896613849813982,0.0070285447762347955,0.010232658405320942
T-L,AN,mc_learned_baseline,False,49,28,19936,7168,7168,0,0,5600,9968,39872,262144,0.8688281250000001,0.8861999999999999,0.8940525842530228,0.008172117339546037,0.00014972553936507118,public_state_tabular_independent_mc,0,0.3443669041960908,1.188188000000082,True,accepted_return_check_disabled,0.1,1,1.7630146521623057e-09,-0.0311623014411836,100,5.0,0.09436397516094151,0.03586480718337308,0.002267962988913297,0.002617882859291104,0.031358754698726614,0.014820024709656224
T-L,AN,mc_learned_baseline,False,49,29,20648,7424,7424,0,0,5800,10324,41296,262144,0.8894531250000002,0.9153,0.9002356828821934,0.006183098629170547,0.00012892696946086604,public_state_tabular_independent_mc,0,0.3381554951862026,1.233463899930939,True,accepted_return_check_disabled,0.1,1,1.0794158788209841e-09,-0.02745356078861303,100,5.0,0.07499372161061525,0.02594353118106356,-0.004142729595744354,0.0073731172955910276,0.027620087211225813,0.007793118115938875
T-L,AN,mc_learned_baseline,False,49,30,21360,7680,7680,0,0,6000,10680,42720,262144,0.8505468750000001,0.9329999999999999,0.9097357862653164,0.009500103383123015,0.00030962966565434085,public_state_tabular_independent_mc,0,0.3289116228230539,1.2746926000108942,True,accepted_return_check_disabled,0.1,1,1.1080318463427683e-09,-0.06983127248699211,100,5.0,0.12261377173465549,0.04920681959711841,0.004877478866711971,0.024839949346507472,0.06888937838742493,-0.01137328753641055
T-L,AN,mc_learned_baseline,False,49,31,22072,7936,7936,0,0,6200,11036,44144,262144,0.9079687500000002,0.9006000000000001,0.914611673617387,0.004875887352070674,9.545398615661178e-05,public_state_tabular_independent_mc,0,0.3236902745561656,1.3182119999546558,True,accepted_return_check_disabled,0.1,1,1.3137533124673993e-09,-0.019743182611157952,100,5.0,0.058443777258145924,0.021151827239884593,0.009964899480227718,0.0031217209031946117,0.020385373405782472,0.00750644366778163
T-L,AN,mc_learned_baseline,False,49,32,22784,8192,8192,0,0,6400,11392,45568,262144,0.8910937500000001,0.9273,0.917613405011186,0.003001731393799001,3.597723546924867e-05,public_state_tabular_independent_mc,0,0.31998748292675666,1.3701215999899432,True,accepted_return_check_disabled,0.1,1,4.20945904856564e-10,-0.007536257601157968,100,5.0,0.03588319091796876,0.010889221997068346,0.050764241033162905,0.00021944912546824455,0.007379780080346575,0.009028096610892867
T-L,AN,mc_learned_baseline,False,49,33,23496,8448,8448,0,0,6600,11748,46992,262144,0.9100781250000002,0.9243000000000001,0.9214433054051329,0.003829900393946817,6.809185090029555e-05,public_state_tabular_independent_mc,0,0.3155593124204205,1.431225199950859,True,accepted_return_check_disabled,0.1,1,4.097056829554617e-10,-0.014489114164122768,100,5.0,0.047089892578125014,0.017347081049264856,0.016367724412594264,0.0012650883175933322,0.014426301744346684,0.007302495801413136
T-L,AN,mc_learned_baseline,False,49,34,24208,8704,8704,0,0,6800,12104,48416,262144,0.9053906250000001,0.9303,0.9254715743098354,0.004028268904702537,8.61606091204372e-05,public_state_tabular_independent_mc,0,0.31059801221811295,1.484488199930638,True,accepted_return_check_disabled,0.1,1,3.746451529288883e-10,-0.018231583836066247,100,5.0,0.045847847544927114,0.015987541885589113,0.021924064873867,0.002832524996901224,0.018324386410543098,0.004724795350111794
T-L,AN,mc_learned_baseline,False,49,35,24920,8960,8960,0,0,7000,12460,49840,262144,0.9330468750000002,0.9033,0.9273779858685088,0.0019064115586734376,2.602883551280318e-05,public_state_tabular_independent_mc,0,0.3078550638126128,1.523676999961026,True,accepted_return_check_disabled,0.1,1,3.0704866794388347e-10,-0.005356758157798482,100,5.0,0.021862137055412685,0.005803270414442389,0.036839700881509674,0.0015099187265021244,0.005323237021338881,0.005048389739724073
T-L,AN,mc_learned_baseline,False,49,36,25632,9216,9216,0,0,7200,12816,51264,262144,0.9539062500000002,0.921,0.9281942681409071,0.0008162822723982721,9.752915426611021e-06,public_state_tabular_independent_mc,0,0.3062835817578875,1.5619230999145657,True,accepted_return_check_disabled,0.1,1,1.065843102193413e-10,-0.0019295010017942918,100,5.0,0.009914713646899696,4.83531966791773e-05,0.04904963499162551,0.003916888200691542,0.0019432835723308427,0.002334435455006164
T-L,AN,mc_learned_baseline,False,49,37,26344,9472,9472,0,0,7400,13172,52688,262144,0.9189843750000002,0.9092999999999999,0.9299802736811819,0.0017860055402747488,3.415760995042031e-05,public_state_tabular_independent_mc,0,0.30361474232916763,1.6001613999251276,True,accepted_return_check_disabled,0.1,1,4.066353472409477e-12,-0.007755388813785914,100,5.0,0.02477866210937501,0.005514848880318781,0.0459741744045975,0.003456973626198799,0.007207513268376627,0.002820603854077078
T-L,AN,mc_learned_baseline,False,49,38,27056,9728,9728,0,0,7600,13528,54112,262144,0.9262500000000001,0.9126000000000001,0.932709019895496,0.0027287462143141816,7.67994532939705e-05,public_state_tabular_independent_mc,0,0.29996522198227316,1.6389185999287292,True,accepted_return_check_disabled,0.1,1,1.4246664900875423e-09,-0.016867609063787335,100,5.0,0.03242645684220057,0.010788818563429649,0.00530903272989347,0.006665867468723906,0.01671898657692543,-0.0007107415667736636
T-L,AN,mc_learned_baseline,False,49,39,27768,9984,9984,0,0,7800,13884,55536,262144,0.9168750000000001,0.9480000000000001,0.9356409733145435,0.002931953419047506,7.084305066565186e-05,public_state_tabular_independent_mc,0,0.29586566384237034,1.6801200999179855,True,accepted_return_check_disabled,0.1,1,6.840431995661761e-10,-0.01541065978601212,100,5.0,0.034944821845160595,0.010564467831255935,0.02546456906179506,0.00365910071009308,0.015241332651163857,0.0017020390906555705
T-L,AN,mc_learned_baseline,False,49,40,28480,10240,10240,0,0,8000,14240,56960,262144,0.9353906250000001,0.9153,0.9374521121188245,0.001811138804280965,3.9034156397138295e-05,public_state_tabular_independent_mc,0,0.29307283527018246,1.718453099951148,True,accepted_return_check_disabled,0.1,1,3.4445244460766577e-10,-0.008478196380499901,100,5.0,0.021224584960937508,0.005375438214869519,0.03373339285956978,0.002812845755956218,0.008405807908810061,0.0018765594839963602
T-L,AN,mc_learned_baseline,False,49,41,29192,10496,10496,0,0,8200,14596,58384,262144,0.9353906250000001,0.9032999999999999,0.9391483651333367,0.0016962530145121502,4.601236820187075e-05,public_state_tabular_independent_mc,0,0.29041469192502767,1.7596222999272868,True,accepted_return_check_disabled,0.1,1,6.592167157214719e-11,-0.010291146632902294,100,5.0,0.021203710937500002,0.005339598890107793,0.03312279586508715,0.004666738393132627,0.01016441630644197,-0.00026943527726942633
T-L,AN,mc_learned_baseline,False,49,42,29904,10752,10752,0,0,8400,14952,59808,262144,0.9400781250000002,0.948,0.9408543687130948,0.0017060035797581419,6.093213480213745e-05,public_state_tabular_independent_mc,0,0.2876052358129062,1.804321000003256,True,accepted_return_check_disabled,0.1,1,6.563571337265842e-10,-0.014291447872487786,100,5.0,0.021026831054687507,0.005361758408953351,0.027925209115761795,0.007827271142075,0.013981367113753744,-0.0037157702601907476
T-L,AN,mc_learned_baseline,False,49,43,30616,11008,11008,0,0,8600,15308,61232,262144,0.9632812500000003,0.924,0.9417838636407222,0.0009294949276273945,1.1639151836556894e-05,public_state_tabular_independent_mc,0,0.2857838834304241,1.8461829000152647,True,accepted_return_check_disabled,0.1,1,2.347636584908695e-10,-0.0023758816402689965,100,5.0,0.009382324218750003,1.655519893831302e-05,0.02814614343707722,0.0012948543746025543,0.002355640291746311,0.002555438856323591
T-L,AN,mc_learned_baseline,False,49,44,31328,11264,11264,0,0,8800,15664,62656,262144,0.9398437500000002,0.9242999999999999,0.9428393596532291,0.0010554960125068735,1.4821278616466906e-05,public_state_tabular_independent_mc,0,0.28370985423657913,1.8891927999211475,True,accepted_return_check_disabled,0.1,1,7.282851278290374e-11,-0.0029536524045102605,100,5.0,0.010590820312500006,7.197892343890715e-05,0.07370895171580116,0.001297901253482004,0.0029611473013583063,0.002576965768564192
T-L,AN,mc_learned_baseline,False,49,45,32040,11520,11520,0,0,9000,16020,64080,262144,0.9421875000000002,0.9570000000000001,0.9438693098216248,0.001029950168395688,1.3908249037292915e-05,public_state_tabular_independent_mc,0,0.2816803188825802,1.9330466999672353,True,accepted_return_check_disabled,0.1,1,2.3279646029036403e-11,-0.0028068342527237037,100,5.0,0.010434949893676744,6.748519116124514e-05,0.06904086466007575,0.0012724204999714221,0.002797345185544973,0.002629092730271801
T-L,AN,mc_learned_baseline,False,49,46,32752,11776,11776,0,0,9200,16376,65504,262144,0.9609375000000002,0.9630000000000003,0.9447566956943892,0.0008873858727644901,1.024029428313332e-05,public_state_tabular_independent_mc,0,0.27992610018397707,1.9741586999734864,True,accepted_return_check_disabled,0.1,1,2.9851746564380672e-12,-0.002055155874809824,100,5.0,0.009437255859374999,2.2307115138652385e-05,0.036778020605681694,0.0013111398177857547,0.0020558744182340195,0.002614842876168616
T-L,AN,mc_learned_baseline,False,49,47,33464,12032,12032,0,0,9400,16732,66928,262144,0.9307031250000002,0.9483,0.9467754438028575,0.002018748108468249,6.062691630655689e-05,public_state_tabular_independent_mc,0,0.2765825828856749,2.020180399995297,True,accepted_return_check_disabled,0.1,1,4.894421960711542e-10,-0.01432889838528196,100,5.0,0.024269995117187505,0.0053394927879487014,0.034385438354641806,0.005706296232957189,0.013570276914241756,-0.0017597468347474651
T-L,AN,mc_learned_baseline,False,49,48,34176,12288,12288,0,0,9600,17088,68352,262144,0.9703125000000002,0.948,0.9476592122601177,0.0008837684572602367,1.0121010899036678e-05,public_state_tabular_independent_mc,0,0.274818636749968,2.0664918000111356,True,accepted_return_check_disabled,0.1,1,7.240463238992884e-12,-0.002034119250970623,100,5.0,0.00900054931640625,5.768685893151092e-06,0.012124398019399352,0.0010122699150144035,0.0020334458432217616,0.002622214487263323
T-L,AN,mc_learned_baseline,False,49,49,34888,12544,12544,0,0,9800,17444,69776,262144,0.9679687500000003,0.936,0.9485844876499399,0.0009252753898221222,1.0993896625266615e-05,public_state_tabular_independent_mc,0,0.27296675787520797,2.1086533999769017,True,accepted_return_check_disabled,0.1,1,2.2613696733423667e-10,-0.002244834658426096,100,5.0,0.008940124511718751,0.0001610025917557478,0.027890693700121205,0.0009890514567950993,0.002225652940705389,0.0026664129633525136
T-L,AN,mc_learned_baseline,False,49,50,35600,12800,12800,0,0,10000,17800,71200,262144,0.9353906250000003,0.9359999999999999,0.9502200851760367,0.001635597526096877,8.311975838524837e-05,public_state_tabular_independent_mc,0,0.2700724375213002,2.145808000001125,True,accepted_return_check_disabled,0.1,1,1.0571138723614846e-09,-0.02356943467861719,100,5.0,0.02120480957031251,0.005365411378360545,0.03201033832719424,0.014322286413552812,0.021173788615196115,-0.010645815143013503
T-L,AN,mc_learned_baseline,False,49,51,36312,13056,13056,0,0,10200,18156,72624,262144,0.9515625000000002,0.9303,0.9513762531911331,0.001156168015096326,1.6597101951741117e-05,public_state_tabular_independent_mc,0,0.26775080407865814,2.1862010000040755,True,accepted_return_check_disabled,0.1,1,3.506129270470936e-12,-0.003321799594933272,100,5.0,0.010173388235909601,0.00019282821610548895,0.03234639641508619,0.0006986180488210318,0.0033303620463708172,0.0027551232779398373
T-L,AN,mc_learned_baseline,False,49,52,37024,13312,13312,0,0,10400,18512,74048,262144,0.9492187500000002,0.9450000000000002,0.9525086997851799,0.0011324465940468764,1.592597077122244e-05,public_state_tabular_independent_mc,0,0.26546441205044646,2.2254249999532476,True,accepted_return_check_disabled,0.1,1,1.4144931350583736e-10,-0.0031524730731866592,100,5.0,0.010049743652343754,5.999258473270742e-06,0.05983003642076645,0.0007066751939264705,0.0031784555993708144,0.002767343058789752
T-L,AN,mc_learned_baseline,False,49,53,37736,13568,13568,0,0,10600,18868,75472,262144,0.9726562500000002,0.9510000000000001,0.9533864468771678,0.0008777470919878461,9.48756596399896e-06,public_state_tabular_independent_mc,0,0.2636865726256313,2.2673829999985173,True,accepted_return_check_disabled,0.1,1,1.4741011604328264e-12,-0.001902814798283703,100,5.0,0.008745117187499997,6.645777732672341e-06,0.01359812678865635,0.0007758925653362238,0.0019044097177041734,0.0027189127043102555
T-L,AN,mc_learned_baseline,False,49,54,38448,13824,13824,0,0,10800,19224,76896,262144,0.9562500000000003,0.9483000000000001,0.9545090034378806,0.0011225565607128063,1.541073841660225e-05,public_state_tabular_independent_mc,0,0.26140550470157436,2.306733199977316,True,accepted_return_check_disabled,0.1,1,2.2840557027072862e-10,-0.003041037657440876,100,5.0,0.009711914062500004,4.178739265130326e-05,0.04499518768046196,0.0006903568108689328,0.003070451451099269,0.00281960537572887
T-L,AN,mc_learned_baseline,False,49,55,39160,14080,14080,0,0,11000,19580,78320,262144,0.9609375000000002,0.9570000000000001,0.9556031386608062,0.001094135222925563,1.4529781792553918e-05,public_state_tabular_independent_mc,0,0.2591740597950071,2.345960299950093,True,accepted_return_check_disabled,0.1,1,4.3066338796117075e-10,-0.0028550708303153897,100,5.0,0.009418029785156254,7.16542262288409e-05,0.03776147361848292,0.0006807907073969573,0.002885420550527731,0.002847370425908892
T-L,AN,mc_learned_baseline,False,49,56,39872,14336,14336,0,0,11200,19936,79744,262144,0.9564843750000003,0.96,0.9575566176908312,0.0019534790300250737,9.249007142832787e-05,public_state_tabular_independent_mc,0,0.25571905886660623,2.386974999913946,True,accepted_return_check_disabled,0.1,1,1.35380690042455e-09,-0.024958792926924857,100,5.0,0.0228939221648132,0.00539606844953364,0.014962850163019237,0.014423470280749832,0.02323703438815064,-0.010878819098981222
T-L,AN,mc_learned_baseline,False,49,57,40584,14592,14592,0,0,11400,20292,81168,262144,0.9656250000000002,0.9390000000000001,0.9585766447020208,0.0010200270111895282,1.2665683057887997e-05,public_state_tabular_independent_mc,0,0.253616969841261,2.425271400017664,True,accepted_return_check_disabled,0.1,1,1.151634660344639e-11,-0.00253763824083058,100,5.0,0.00912139892578125,1.1120989090767034e-06,0.03013711983363665,0.0004178927095953796,0.0025378430401036462,0.00283295308107322
T-L,AN,mc_learned_baseline,False,49,58,41296,14848,14848,0,0,11600,20648,82592,262144,0.9773437500000002,0.9660000000000001,0.9595246394879017,0.0009479947858809235,1.0877389035452867e-05,public_state_tabular_independent_mc,0,0.2516567623329181,2.461217499920167,True,accepted_return_check_disabled,0.1,1,3.4807901519584376e-10,-0.0022329836601907927,100,5.0,0.00853363037109375,1.785921155509009e-05,-0.0010733712955044439,0.0004500512430633106,0.002207956865507854,0.002816555129447429
