experiment,method,label,oracle_label_group,seed,update,source_steps_total,source_steps_training,source_steps_critic,source_steps_direction_check,source_steps_return_check,source_steps_monitor,source_complete_episodes,agent_decisions,budget,training_return,monitor_return,exact_source_return_diagnostic,actual_return_gain_diagnostic,old_new_kl,baseline_kind,baseline_missing_states,entropy,seconds,accepted,reason,eta,attempts,forward_kl_training,direction_loss,direction_steps,q_bound,direction_check_score,direction_check_mode,return_check_gain,return_check_mode,return_check_standard_error,critic_validation_mse,label_mse_against_exact_joint_advantage,critic_explained_variance,direction_error,direction_norm,exact_direction_score_diagnostic
T-L,AN,mc_learned_baseline,False,43,11,41624,2816,2816,11264,22528,2200,20812,83248,65536,0.6525000000000001,0.6272999999999999,0.651861455687111,0.02554516390508832,0.00032946770235336563,public_state_tabular_independent_mc,0,0.501994796092502,0.44435800006613135,True,accepted_empirical,0.1,1,1.3817887063790627e-09,-0.06661414110774141,100,5.0,0.07747734861532939,empirical,0.016347656250000002,empirical,0.007071032708649722,0.29724836054006515,0.12067921384309915,0.016845881390548212,0.001533363859430329,0.06772150185054732,0.07118788194323666
T-L,AN,mc_learned_baseline,False,43,12,45408,3072,3072,12288,24576,2400,22704,90816,65536,0.616640625,0.5912999999999999,0.6785733705051714,0.026711914818060456,0.00037684649420139326,public_state_tabular_independent_mc,0,0.48855490928148987,0.48868350009433925,True,accepted_empirical,0.1,1,3.970550039818008e-09,-0.07728169033810153,100,5.0,0.07738451846487845,empirical,0.028359375,empirical,0.00842668271646276,0.3219742973252645,0.1323537741886836,0.01034560080054181,0.0007104485525445357,0.07795498523731298,0.06837748897113638
T-L,AN,mc_learned_baseline,False,43,13,49192,3328,3328,13312,26624,2600,24596,98384,65536,0.702421875,0.759,0.7003622213088719,0.02178885080370052,0.0002797160540300294,public_state_tabular_independent_mc,0,0.47671208930932846,0.5334341000998393,True,accepted_empirical,0.1,1,4.731809412136628e-09,-0.05939780454158046,100,5.0,0.04898168005321053,empirical,0.0137109375,empirical,0.005692191250187448,0.2526614759323045,0.10114428113260784,0.00898285902136331,0.003448804847192827,0.057694065619604495,0.06136327113295981
T-L,AN,mc_learned_baseline,False,43,14,52976,3584,3584,14336,28672,2800,26488,105952,65536,0.6820312500000001,0.7376999999999999,0.720086795132001,0.019724573823129088,0.00023622307307934992,public_state_tabular_independent_mc,0,0.4666067059569794,0.5797017000149935,True,accepted_empirical,0.1,1,6.859413317255355e-10,-0.05142413228382858,100,5.0,0.07219878907311994,empirical,0.015410156250000001,empirical,0.0074456593722105925,0.2528054299388177,0.10920256439435448,0.0035013791282775264,0.002000805806498987,0.04849061334658015,0.059111704925163995
T-L,AN,mc_learned_baseline,False,43,15,56760,3840,3840,15360,30720,3000,28380,113520,65536,0.727265625,0.8039999999999999,0.7409433597132842,0.020856564581283155,0.0002784828265126525,public_state_tabular_independent_mc,0,0.4545043478304139,0.6266389000229537,True,accepted_empirical,0.1,1,2.566899201350778e-09,-0.05712872741178289,100,5.0,0.06854358237885007,empirical,0.014296875000000002,empirical,0.006170837606961945,0.24233922818021036,0.10035147534463298,0.003268472735074357,0.00026382824363332567,0.057665293905336534,0.057003660916328
T-L,AN,mc_learned_baseline,False,43,16,60544,4096,4096,16384,32768,3200,30272,121088,65536,0.7544531250000001,0.8334000000000001,0.7590213379337839,0.018077978220499724,0.00023572156298972308,public_state_tabular_independent_mc,0,0.44379800780881706,0.6732540000230074,True,accepted_empirical,0.1,1,2.529869159593938e-09,-0.048868987437167666,100,5.0,0.04908095983064434,empirical,0.0188671875,empirical,0.0064955856583295375,0.20576418355982365,0.08866275748132604,-0.012927629928903617,0.002430841611665779,0.04862735165644196,0.050708499049630505
T-L,AN,mc_learned_baseline,False,43,17,64328,4352,4352,17408,34816,3400,32164,128656,65536,0.8111718750000001,0.7925999999999999,0.7745434881412583,0.015522150207474383,0.00018570833924084687,public_state_tabular_independent_mc,0,0.4343480283606041,0.7188779000425711,True,accepted_empirical,0.1,1,2.113861366836192e-09,-0.03641862014357835,100,5.0,0.04383201376978877,empirical,0.01775390625,empirical,0.006086070884156614,0.17054382613048202,0.06688228282489411,0.012885656397491618,0.002483357481631868,0.038460290739434425,0.04680385223085419
T-L,SA,mc_learned_baseline,False,43,1,3784,256,256,1024,2048,200,1892,7568,65536,0.33867187499999996,0.3651,0.3524933291730153,0.03347932917301527,0.00043868806922116527,public_state_tabular_independent_mc,0,0.6162257301319992,0.04066299996338785,True,accepted_empirical,0.1,1,5.154632504548426e-09,-0.08578008275717885,100,5.0,0.08824535442042977,empirical,0.030058593750000005,empirical,0.00828143709454022,0.4135412025087122,0.17384849581629686,0.0072863136355793,5.3818958228257645e-05,0.08897754286973812,0.08869374178071911
T-L,SA,mc_learned_baseline,False,43,2,7568,512,512,2048,4096,400,3784,15136,65536,0.43921875,0.43889999999999996,0.3878831034923639,0.03538977431934859,0.0004942491570959763,public_state_tabular_independent_mc,0,0.6057562546268453,0.08759440004359931,True,accepted_empirical,0.1,1,5.170797668947526e-09,-0.08632901808411557,100,5.0,0.09000488410280913,empirical,0.028417968749999998,empirical,0.007906713856035339,0.41829543575107575,0.16782334528441462,-0.012483565659398232,0.0013547434068250618,0.10118689255033606,0.08804859933124873
T-L,SA,mc_learned_baseline,False,43,3,11352,768,768,3072,6144,600,5676,22704,65536,0.43499999999999994,0.5057999999999999,0.42111842798120164,0.03323532448883776,0.0004465071572736127,public_state_tabular_independent_mc,0,0.5960760535700436,0.13717820006422698,True,accepted_empirical,0.1,1,5.074799844676581e-09,-0.08489626131407277,100,5.0,0.08509215825800459,empirical,0.044296875,empirical,0.009783959061759242,0.392682523558893,0.17997118175336616,-0.0011141540589794108,0.0028498593766719984,0.0902951575108295,0.08653302648945002
T-L,SA,mc_learned_baseline,False,43,4,15136,1024,1024,4096,8192,800,7568,30272,65536,0.374296875,0.47219999999999984,0.45412469058369664,0.03300626260249501,0.00043084849982063167,public_state_tabular_independent_mc,0,0.5847368883472258,0.18222830002196133,True,accepted_empirical,0.1,1,5.622184111687396e-09,-0.09278641658801297,100,5.0,0.08965559686631701,empirical,0.03837890625,empirical,0.010873889757534295,0.42730102062476644,0.18705210185808235,-0.016556443265903997,5.3608180709469055e-05,0.08747919070298274,0.08880991043574282
T-L,SA,mc_learned_baseline,False,43,5,18920,1280,1280,5120,10240,1000,9460,37840,65536,0.48328125,0.4869,0.48868278319865416,0.034558092614957514,0.00048079387090818013,public_state_tabular_independent_mc,0,0.5722909225586915,0.22254660003818572,True,accepted_empirical,0.1,1,5.700113578702947e-09,-0.0929028729693927,100,5.0,0.09665372641387343,empirical,0.0226171875,empirical,0.008302593251849403,0.38634203403075573,0.16079189046146922,0.011645204698312983,0.000349283943944583,0.09750783756536718,0.08744515418740914
T-L,SA,mc_learned_baseline,False,43,6,22704,1536,1536,6144,12288,1200,11352,45408,65536,0.5090625,0.45539999999999997,0.5208160778986064,0.03213329469995224,0.00044085037055501073,public_state_tabular_independent_mc,0,0.5589422343021265,0.2628978000720963,True,accepted_empirical,0.1,1,4.971118714145194e-09,-0.08069234045534174,100,5.0,0.07810324577107004,empirical,0.039609375,empirical,0.010844176906211379,0.36797667788100297,0.15004298737042057,0.054840865924604354,0.0032899592222051808,0.09042102466580698,0.08277662955609294
T-L,SA,mc_learned_baseline,False,43,7,26488,1792,1792,7168,14336,1400,13244,52976,65536,0.536015625,0.5441999999999999,0.5517317522024074,0.030915674303801044,0.0004118591885223567,public_state_tabular_independent_mc,0,0.5471969972839144,0.30804739997256547,True,accepted_empirical,0.1,1,3.834285220838537e-09,-0.08333631180857598,100,5.0,0.09739539793024385,empirical,0.023203124999999998,empirical,0.007164489477421465,0.36167546219221147,0.1521553091606354,0.0067626823195353625,0.0013209587345443556,0.08382741878784825,0.08260237801933265
T-L,SA,mc_learned_baseline,False,43,8,30272,2048,2048,8192,16384,1600,15136,60544,65536,0.6058593750000001,0.5918999999999999,0.5827503445547644,0.031018592352356933,0.00042554632807019987,public_state_tabular_independent_mc,0,0.5343677458801079,0.351954200072214,True,accepted_empirical,0.1,1,6.8278986350500934e-09,-0.07834402754201242,100,5.0,0.07736639295457948,empirical,0.02490234375,empirical,0.008559481269061493,0.3310193775768999,0.13800200498714613,0.00742625477407266,0.000398526554383246,0.08732449900710604,0.08076399305156229
T-L,SA,mc_learned_baseline,False,43,9,34056,2304,2304,9216,18432,1800,17028,68112,65536,0.572109375,0.47879999999999995,0.6111236215201249,0.028373276965360517,0.00037135397683749896,public_state_tabular_independent_mc,0,0.5219984898919352,0.3941724000032991,True,accepted_empirical,0.1,1,2.5239581664046813e-09,-0.07450581957862476,100,5.0,0.07756091654183211,empirical,0.0287109375,empirical,0.008027496495548852,0.3354306086439297,0.14094300292025908,0.005324179632541948,0.0001769021719988,0.07577463513118471,0.07770419444886945
T-L,SA,mc_learned_baseline,False,43,10,37840,2560,2560,10240,20480,2000,18920,75680,65536,0.578203125,0.7452,0.6389164538710476,0.02779283235092267,0.00037616859336121777,public_state_tabular_independent_mc,0,0.5086216619311204,0.4345784999895841,True,accepted_empirical,0.1,1,2.972676529320458e-09,-0.07957333075531199,100,5.0,0.07126590186679538,empirical,0.030468750000000003,empirical,0.008363458358312544,0.3508423099945004,0.14476543783776635,0.011853189115635154,0.0005611760773788706,0.07697279857729436,0.07386583552624609
T-L,SA,mc_learned_baseline,False,43,11,41624,2816,2816,11264,22528,2200,20812,83248,65536,0.6525000000000001,0.6389999999999999,0.6651686277539816,0.026252173882933993,0.00035423018184587286,public_state_tabular_independent_mc,0,0.4953933736452097,0.4747617000248283,True,accepted_empirical,0.1,1,2.6516446877380773e-09,-0.07000476887503873,100,5.0,0.07383637309065523,empirical,0.018457031250000002,empirical,0.007420042499513868,0.2968870034839396,0.12038869412129513,0.017415449139588368,0.00047164891172341776,0.0727098939701739,0.0702334451934445
T-L,SA,mc_learned_baseline,False,43,12,45408,3072,3072,12288,24576,2400,22704,90816,65536,0.616640625,0.603,0.688715423888489,0.023546796134507497,0.00030100371701820777,public_state_tabular_independent_mc,0,0.48311461932895094,0.5192874000640586,True,accepted_empirical,0.1,1,3.480091441865465e-09,-0.06992605795029316,100,5.0,0.07507522739828507,empirical,0.02150390625,empirical,0.006942643892226397,0.3219742973252645,0.13325682655735882,0.01034560080054181,0.00026972771004370313,0.06159485884771473,0.06650926588161529
T-L,SA,mc_learned_baseline,False,43,13,49192,3328,3328,13312,26624,2600,24596,98384,65536,0.702421875,0.759,0.7128587675494457,0.024143343660956607,0.0003414901704020957,public_state_tabular_independent_mc,0,0.46963878357315436,0.5619594000745565,True,accepted_empirical,0.1,1,3.6923213728835053e-09,-0.06478886881038755,100,5.0,0.046974882240048976,empirical,0.021328124999999996,empirical,0.00746534129256331,0.2526614759323045,0.1014701540877482,0.00898285902136331,0.0010541136520606904,0.0707081771173183,0.06183352644011622
T-L,SA,mc_learned_baseline,False,43,14,52976,3584,3584,14336,28672,2800,26488,105952,65536,0.6820312500000001,0.7386,0.7332978209748537,0.020439053425408082,0.0002701362716134833,public_state_tabular_independent_mc,0,0.4590945829209403,0.6036629000445828,True,accepted_empirical,0.1,1,3.4759266500035012e-09,-0.054624182150174394,100,5.0,0.07320709087584537,empirical,0.01998046875,empirical,0.006630913146809337,0.2531966717151335,0.10841255833396543,0.012831179346242005,0.002137027880876451,0.05607207196403403,0.05649985919660593
T-L,SA,mc_learned_baseline,False,43,15,56760,3840,3840,15360,30720,3000,28380,113520,65536,0.7546875000000002,0.8157,0.7529560048224471,0.019658183847593325,0.0002595352523854342,public_state_tabular_independent_mc,0,0.4475309031833765,0.6437315000221133,True,accepted_empirical,0.1,1,2.527245792045465e-09,-0.04961078487490328,100,5.0,0.06386912665752982,empirical,0.0176953125,empirical,0.00670519498272896,0.22376979626814086,0.08824391872042393,0.010472120684649533,6.532524562376336e-05,0.0537287806699938,0.05439684785935646
T-L,SA,mc_learned_baseline,False,43,16,60544,4096,4096,16384,32768,3200,30272,121088,65536,0.7635937500000001,0.8334000000000001,0.7712924241386928,0.018336419316245745,0.00024474492319209463,public_state_tabular_independent_mc,0,0.43650607281195886,0.6839625000720844,True,accepted_empirical,0.1,1,4.441349609318253e-09,-0.0485663199169102,100,5.0,0.05613890386970325,empirical,0.009726562499999999,empirical,0.004666420197512504,0.19855522889275173,0.08498700069339855,-0.014085336140623461,5.2925230777542555e-05,0.0509706786826673,0.05037621252662103
T-L,SA,mc_learned_baseline,False,43,17,64328,4352,4352,17408,34816,3400,32164,128656,65536,0.8111718750000001,0.8042999999999999,0.7881649151298599,0.016872490991167055,0.00022556417450869033,public_state_tabular_independent_mc,0,0.42591772338843353,0.7255172000732273,True,accepted_empirical,0.1,1,3.6416646660816276e-09,-0.04120296990261664,100,5.0,0.044940617752560946,empirical,0.024609375,empirical,0.007270239720340182,0.1680026769329353,0.06618838923610867,0.01398354208471142,2.7754039131746596e-05,0.04699887196235006,0.04639674299264207
T-L,DA,mc_learned_baseline,False,43,1,2760,256,256,0,2048,200,1380,5520,65536,0.33867187499999996,0.38909999999999995,0.40933609041432706,0.09032209041432704,0.00518971896082678,public_state_tabular_independent_mc,0,0.585604845349881,0.012183200102299452,True,accepted_empirical,0.1,1,,,,,,,0.09486328125000001,empirical,0.016735350996045124,0.4135412025087122,0.17384849581629686,0.0072863136355793,,,
T-L,DA,mc_learned_baseline,False,43,2,5520,512,512,0,4096,400,2760,11040,65536,0.465234375,0.4041,0.4955559489111284,0.08621985849680136,0.004522904479948247,public_state_tabular_independent_mc,0,0.5405994948825582,0.024014400085434318,True,accepted_empirical,0.1,1,,,,,,,0.0648046875,empirical,0.017095435969129692,0.39462676693027166,0.18150273250806306,-0.0030587073994463587,,,
T-L,DA,mc_learned_baseline,False,43,3,8280,768,768,0,6144,600,4140,16560,65536,0.48070312499999995,0.5214,0.5752967151416416,0.07974076623051318,0.003896061235421907,public_state_tabular_independent_mc,0,0.49299770808812926,0.03531430009752512,True,accepted_empirical,0.1,1,,,,,,,0.06580078125,empirical,0.014703979294488247,0.39232868790536557,0.1571667770124621,0.03516369403789732,,,
T-L,DA,mc_learned_baseline,False,43,4,11040,1024,1024,0,8192,800,5520,22080,65536,0.59296875,0.7155,0.6471555076824753,0.07185879254083372,0.003324117931429857,public_state_tabular_independent_mc,0,0.4449103192246649,0.04893859999720007,True,accepted_empirical,0.1,1,,,,,,,0.05501953125,empirical,0.01402715576348858,0.35707710547605415,0.1502737693679616,-0.018477832620748424,,,
T-L,DA,mc_learned_baseline,False,43,5,13800,1280,1280,0,10240,1000,6900,27600,65536,0.6328125,0.7019999999999998,0.7105716968905661,0.06341618920809078,0.002814276744668077,public_state_tabular_independent_mc,0,0.39795644046223166,0.06130630010738969,True,accepted_empirical,0.1,1,,,,,,,0.04945312500000001,empirical,0.01266926838473983,0.3285993322624282,0.14214018395775713,-0.006221441600781974,,,
T-L,DA,mc_learned_baseline,False,43,6,16560,1536,1536,0,12288,1200,8280,33120,65536,0.7896093750000002,0.8201999999999999,0.7656177194132598,0.05504602252269375,0.0023679618124437863,public_state_tabular_independent_mc,0,0.35328143044205385,0.07227260002400726,True,accepted_empirical,0.1,1,,,,,,,0.06691406250000001,empirical,0.012696402886712992,0.21024581146240234,0.09562397874542918,-0.016137017945545784,,,
T-L,DA,mc_learned_baseline,False,43,7,19320,1792,1792,0,14336,1400,9660,38640,65536,0.7593750000000001,0.858,0.8127839725386946,0.047166253125434765,0.001982721459327454,public_state_tabular_independent_mc,0,0.3116206148074057,0.08419130009133369,True,accepted_empirical,0.1,1,,,,,,,0.041894531250000006,empirical,0.011789958117176683,0.23658034524722973,0.10459997421850595,-0.00034213522220460924,,,
T-L,DA,mc_learned_baseline,False,43,8,22080,2048,2048,0,16384,1600,11040,44160,65536,0.8861718750000003,0.8229,0.8527968217098587,0.0400128491711641,0.0016538022343473673,public_state_tabular_independent_mc,0,0.27338071810574954,0.09427750005852431,True,accepted_empirical,0.1,1,,,,,,,0.031875,empirical,0.010013368632476434,0.13469435046350564,0.05484545581206013,0.011822413590052872,,,
T-L,DA,mc_learned_baseline,False,43,9,24840,2304,2304,0,18432,1800,12420,49680,65536,0.8163281250000001,0.8733,0.8864832606662361,0.03368643895637735,0.0013753178026472191,public_state_tabular_independent_mc,0,0.2387209419225687,0.10737290000542998,True,accepted_empirical,0.1,1,,,,,,,0.030000000000000006,empirical,0.008896806263640865,0.2032660080228159,0.08904211135306322,-0.006775824268094199,,,
T-L,DA,mc_learned_baseline,False,43,10,27600,2560,2560,0,20480,2000,13800,55200,65536,0.9175781250000001,0.8784000000000001,0.9146801923759249,0.028196931709688844,0.0011410552417214896,public_state_tabular_independent_mc,0,0.20762411920280643,0.11896550003439188,True,accepted_empirical,0.1,1,,,,,,,0.03615234375000001,empirical,0.009897175018367184,0.09785894121500656,0.04242109171729926,-0.00987966334453283,,,
T-L,DA,mc_learned_baseline,False,43,11,30360,2816,2816,0,22528,2200,15180,60720,65536,0.9464062500000001,0.9645,0.9381797812613758,0.023499588885450895,0.0009449669718810068,public_state_tabular_independent_mc,0,0.17995458909485612,0.12998950004111975,True,accepted_empirical,0.1,1,,,,,,,0.030410156250000004,empirical,0.008524987613760861,0.09306095844936858,0.04122920794324364,-0.0014220325008529322,,,
T-L,DA,mc_learned_baseline,False,43,12,33120,3072,3072,0,24576,2400,16560,66240,65536,0.9625781250000003,0.9471,0.9577009958923738,0.019521214630997985,0.0007814673351173482,public_state_tabular_independent_mc,0,0.15550252597854933,0.14280420006252825,True,accepted_empirical,0.1,1,,,,,,,0.013242187500000004,empirical,0.005843435542032123,0.08599714254677342,0.03682144112738786,-0.00950743679021726,,,
T-L,DA,mc_learned_baseline,False,43,13,35880,3328,3328,0,26624,2600,17940,71760,65536,0.9764062500000004,0.9704999999999999,0.9738778528355923,0.016176856943218465,0.0006455299749054276,public_state_tabular_independent_mc,0,0.13401699819898527,0.15578230004757643,True,accepted_empirical,0.1,1,,,,,,,0.019511718750000004,empirical,0.0064276899565806215,0.07091597578820744,0.031660935713173396,-0.004451800225836244,,,
T-L,DA,mc_learned_baseline,False,43,14,38640,3584,3584,0,28672,2800,19320,77280,65536,0.9424218750000003,1.0113,0.9872591114060708,0.01338125857047856,0.0005327788824444774,public_state_tabular_independent_mc,0,0.11522883781010472,0.16882680007256567,True,accepted_empirical,0.1,1,,,,,,,0.013242187500000002,empirical,0.004795146859639286,0.12427079029786314,0.054348190725210535,-0.000980907285587973,,,
T-L,DA,mc_learned_baseline,False,43,15,41400,3840,3840,0,30720,3000,20700,82800,65536,0.9902343750000002,1.0059,0.9977674071925767,0.010508295786505917,0.00042553166588903113,public_state_tabular_independent_mc,0,0.09927464012492063,0.17901270010042936,True,accepted_empirical,0.1,1,,,,,,,0.0035156250000000005,empirical,0.001428208874347832,0.0594494357638889,0.026584826374297696,0.007567450501793305,,,
T-L,DA,mc_learned_baseline,False,43,16,44160,4096,4096,0,32768,3200,22080,88320,65536,1.0155468750000003,0.9972,1.0066073232369008,0.008839916044324103,0.00035269697399643624,public_state_tabular_independent_mc,0,0.0853009478694478,0.19173140008933842,True,accepted_empirical,0.1,1,,,,,,,0.004628906250000001,empirical,0.003787791417793979,0.036026828029994455,0.015798514903704403,0.014645940867779372,,,
T-L,DA,mc_learned_baseline,False,43,17,46920,4352,4352,0,34816,3400,23460,93840,65536,0.9761718750000002,1.0086000000000002,1.01401423624245,0.007406913005549187,0.0002919405139384896,public_state_tabular_independent_mc,0,0.07312068352535353,0.20297020010184497,True,accepted_empirical,0.1,1,,,,,,,0.011484375000000002,empirical,0.004972893083318815,0.061437962165062435,0.026626122243903913,0.003508679345370025,,,
T-L,DA,mc_learned_baseline,False,43,18,49680,4608,4608,0,36864,3600,24840,99360,65536,1.0040625000000003,1.0257000000000003,1.0202000865842664,0.006185850341816401,0.00024137890426568384,public_state_tabular_independent_mc,0,0.06254780722234142,0.21632990008220077,True,accepted_empirical,0.1,1,,,,,,,0.017167968750000002,empirical,0.006278492282038302,0.0473683928680874,0.020916052349017833,0.010912859664364949,,,
T-L,DA,mc_learned_baseline,False,43,19,52440,4864,4864,0,38912,3800,26220,104880,65536,1.02234375,1.0146000000000002,1.02560719484532,0.005407108261053617,0.00020591097722432312,public_state_tabular_independent_mc,0,0.05321264349128865,0.22936720005236566,True,accepted_empirical,0.1,1,,,,,,,0.006328125,empirical,0.0033790433369176925,0.025819891382031203,0.011204638911905864,-0.025815991206755706,,,
T-L,DA,mc_learned_baseline,False,43,20,55200,5120,5120,0,40960,4000,27600,110400,65536,1.0202343750000002,1.0323,1.0298441835773127,0.00423698873199263,0.00016457887282595,public_state_tabular_independent_mc,0,0.045361648203890235,0.2399431000230834,True,accepted_empirical,0.1,1,,,,,,,0.00861328125,empirical,0.0043893545218639425,0.035775894897460934,0.0164054088706613,0.01791499251085915,,,
T-L,DA,mc_learned_baseline,False,43,21,57960,5376,5376,0,43008,4200,28980,115920,65536,1.0429687500000004,1.0320000000000003,1.033358513788078,0.003514330210765415,0.0001357453570861813,public_state_tabular_independent_mc,0,0.038610504462360425,0.25285470008384436,True,accepted_empirical,0.1,1,,,,,,,0.0034570312500000005,empirical,0.002428324479907747,0.0015119257716967364,0.0003873400424995354,0.30512780241669346,,,
T-L,DA,mc_learned_baseline,False,43,22,60720,5632,5632,0,45056,4400,30360,121440,65536,1.0453125000000003,1.0236,1.036268914419536,0.0029104006314579767,0.00011189714493420791,public_state_tabular_independent_mc,0,0.03281943858953466,0.26462050003465265,True,accepted_empirical,0.1,1,,,,,,,0.0028710937500000004,empirical,0.0023579697406467494,0.000766808936150829,7.277228309000416e-05,0.42292391321238376,,,
T-L,DA,mc_learned_baseline,False,43,23,63480,5888,5888,0,47104,4600,31740,126960,65536,1.0385156250000003,1.05,1.038677320254909,0.002408405835373051,9.224711285607689e-05,public_state_tabular_independent_mc,0,0.02786131417268739,0.27824530005455017,True,accepted_empirical,0.1,1,,,,,,,0.0028710937500000004,empirical,0.00235796974064675,0.012182464383343077,0.0053332188252783,0.046390522757772557,,,
