experiment,method,seed,variant,source_n,target_n,target_plus_type_probability,coverage_class,support_covered,density_ratio,neighbor_weight,semantic_drift,target_local_energy,target_path_derivative,target_normalized_path_derivative,old_return,return,return_gain,source_steps_total,source_steps_training,source_steps_direction_check,source_steps_return_check,accepted,reason,eta,attempts,forward_kl_training,direction_loss,direction_steps,q_bound,direction_check_score,direction_check_mode,return_check_gain,return_check_mode,return_check_standard_error,target_true_coefficient_0,target_true_coefficient_1,frozen_actor_p_0,frozen_actor_p_1,source_direction_error,source_realization_residual,target_direction_error,transport_error_upper_bound,normalized_derivative_lower_bound,bound_object,direction_status
P-T,AN,46,normalized,4,2,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.11706841950919841,0.058534209754599206,0.14079999999999998,0.1530282968742751,0.012228296874275124,2432,2048,128,256,True,accepted_empirical,0.1,1,7.107019968540823e-11,-0.0516127892383827,100,5.0,0.13861910566105037,empirical,0.08854166666666667,empirical,0.05237736883289759,0.059999999999999803,0.3599999999999998,0.30327201066349463,0.7130193602985003,0.0011802746223216842,1.4463640051301398e-08,0.0011722459151090347,0.0011885525155884572,0.05763575496530432,specified_source_logit_path_through_finite_candidate,
P-T,AN,46,normalized,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.23413683901839683,0.058534209754599206,0.28159999999999996,0.3060565937485502,0.024456593748550248,2432,2048,128,256,True,accepted_empirical,0.1,1,7.107019968540823e-11,-0.0516127892383827,100,5.0,0.13861910566105037,empirical,0.08854166666666667,empirical,0.05237736883289759,0.059999999999999803,0.3599999999999998,0.30327201066349463,0.7130193602985003,0.0011802746223216842,1.4463640051301398e-08,0.0011722459151090347,0.0011885525155884572,0.05763575496530432,specified_source_logit_path_through_finite_candidate,
P-T,AN,46,normalized,4,6,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.3512052585275952,0.058534209754599206,0.42239999999999994,0.4590848906228253,0.03668489062282537,2432,2048,128,256,True,accepted_empirical,0.1,1,7.107019968540823e-11,-0.0516127892383827,100,5.0,0.13861910566105037,empirical,0.08854166666666667,empirical,0.05237736883289759,0.059999999999999803,0.3599999999999998,0.30327201066349463,0.7130193602985003,0.0011802746223216842,1.4463640051301398e-08,0.0011722459151090347,0.0011885525155884572,0.05763575496530432,specified_source_logit_path_through_finite_candidate,
P-T,AN,46,fixed-edge,4,2,0.6,A_finite_supported,True,1.0,0.6666666666666666,0.00955733333333331,0.033077333333333334,0.07774231711874366,0.03887115855937183,0.13226666666666667,0.14015994644950572,0.007893279782839047,2432,2048,128,256,True,accepted_empirical,0.1,1,7.107019968540823e-11,-0.0516127892383827,100,5.0,0.13861910566105037,empirical,0.08854166666666667,empirical,0.05237736883289759,-0.04666666666666674,0.2533333333333333,0.30327201066349463,0.7130193602985003,0.0011802746223216842,1.4463640051301398e-08,0.007047681638897194,0.01748662544503456,0.009027157892797427,specified_source_logit_path_through_finite_candidate,
P-T,AN,46,fixed-edge,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.23413683901839683,0.058534209754599206,0.28159999999999996,0.3060565937485502,0.024456593748550248,2432,2048,128,256,True,accepted_empirical,0.1,1,7.107019968540823e-11,-0.0516127892383827,100,5.0,0.13861910566105037,empirical,0.08854166666666667,empirical,0.05237736883289759,0.059999999999999803,0.3599999999999998,0.30327201066349463,0.7130193602985003,0.0011802746223216842,1.4463640051301398e-08,0.0011722459151090347,0.0011885525155884572,0.05763575496530432,specified_source_logit_path_through_finite_candidate,
P-T,AN,46,fixed-edge,4,6,0.6,A_finite_supported,True,1.0,3.333333333333333,0.009557333333333307,0.11909333333333315,0.4691835656989596,0.0781972609498266,0.44799999999999984,0.49768994189713345,0.049689941897133605,2432,2048,128,256,True,accepted_empirical,0.1,1,7.107019968540823e-11,-0.0516127892383827,100,5.0,0.13861910566105037,empirical,0.08854166666666667,empirical,0.05237736883289759,0.16666666666666632,0.46666666666666634,0.30327201066349463,0.7130193602985003,0.0011802746223216842,1.4463640051301398e-08,0.01441147685798749,0.01748662544503456,0.07345847261260074,specified_source_logit_path_through_finite_candidate,
P-T,AN,46,composition,4,2,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,-0.011914552261534227,-0.005957276130767113,0.1248,0.12400288465567849,-0.0007971153443215029,2432,2048,128,256,True,accepted_empirical,0.1,1,7.107019968540823e-11,-0.0516127892383827,100,5.0,0.13861910566105037,empirical,0.08854166666666667,empirical,0.05237736883289759,-0.26,0.03999999999999998,0.30327201066349463,0.7130193602985003,0.0011802746223216842,1.4463640051301398e-08,0.08268656219532064,0.11256588752255868,-0.027807384604925017,specified_source_logit_path_through_finite_candidate,
P-T,AN,46,composition,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.23413683901839683,0.058534209754599206,0.28159999999999996,0.3060565937485502,0.024456593748550248,2432,2048,128,256,True,accepted_empirical,0.1,1,7.107019968540823e-11,-0.0516127892383827,100,5.0,0.13861910566105037,empirical,0.08854166666666667,empirical,0.05237736883289759,0.059999999999999803,0.3599999999999998,0.30327201066349463,0.7130193602985003,0.0011802746223216842,1.4463640051301398e-08,0.0011722459151090347,0.0011885525155884572,0.05763575496530432,specified_source_logit_path_through_finite_candidate,
P-T,AN,46,composition,4,6,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,-0.03574365678460268,-0.005957276130767113,0.3744,0.37200865396703553,-0.002391346032964481,2432,2048,128,256,True,accepted_empirical,0.1,1,7.107019968540823e-11,-0.0516127892383827,100,5.0,0.13861910566105037,empirical,0.08854166666666667,empirical,0.05237736883289759,-0.26,0.03999999999999998,0.30327201066349463,0.7130193602985003,0.0011802746223216842,1.4463640051301398e-08,0.08268656219532064,0.11256588752255868,-0.027807384604925017,specified_source_logit_path_through_finite_candidate,
P-T,SA,46,normalized,4,2,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.1189818172787224,0.0594909086393612,0.14079999999999998,0.15323809759106768,0.012438097591067704,2432,2048,128,256,True,accepted_empirical,0.1,1,6.141195837800385e-10,-0.05266887124473393,100,5.0,0.1401429011988562,empirical,0.08854166666666667,empirical,0.05237736883289759,0.059999999999999803,0.3599999999999998,0.30335493815732,0.7132261807912856,0.0009608668793350028,1.2520081987765649e-07,0.0009752259373350135,0.0009829284719353013,0.058441451578027076,specified_source_logit_path_through_finite_candidate,
P-T,SA,46,normalized,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.2379636345574448,0.0594909086393612,0.28159999999999996,0.30647619518213537,0.024876195182135408,2432,2048,128,256,True,accepted_empirical,0.1,1,6.141195837800385e-10,-0.05266887124473393,100,5.0,0.1401429011988562,empirical,0.08854166666666667,empirical,0.05237736883289759,0.059999999999999803,0.3599999999999998,0.30335493815732,0.7132261807912856,0.0009608668793350028,1.2520081987765649e-07,0.0009752259373350135,0.0009829284719353013,0.058441451578027076,specified_source_logit_path_through_finite_candidate,
P-T,SA,46,normalized,4,6,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.3569454518361672,0.0594909086393612,0.42239999999999994,0.459714292773203,0.037314292773203084,2432,2048,128,256,True,accepted_empirical,0.1,1,6.141195837800385e-10,-0.05266887124473393,100,5.0,0.1401429011988562,empirical,0.08854166666666667,empirical,0.05237736883289759,0.059999999999999803,0.3599999999999998,0.30335493815732,0.7132261807912856,0.0009608668793350028,1.2520081987765649e-07,0.0009752259373350135,0.0009829284719353013,0.058441451578027076,specified_source_logit_path_through_finite_candidate,
P-T,SA,46,fixed-edge,4,2,0.6,A_finite_supported,True,1.0,0.6666666666666666,0.00955733333333331,0.033077333333333334,0.07897157450529675,0.039485787252648376,0.13226666666666667,0.14028721698011984,0.008020550313453167,2432,2048,128,256,True,accepted_empirical,0.1,1,6.141195837800385e-10,-0.05266887124473393,100,5.0,0.1401429011988562,empirical,0.08854166666666667,empirical,0.05237736883289759,-0.04666666666666674,0.2533333333333333,0.30335493815732,0.7132261807912856,0.0009608668793350028,1.2520081987765649e-07,0.007534802044094058,0.016670245508055962,0.00959527065948652,specified_source_logit_path_through_finite_candidate,
